source_uid	group_id	source_group_oof_key	source_index	sample_class	process_or_mode	split	workflow_population	generated_events	candidate_rows_metadata	member_id	transport_id	access_mode	source_locator	archive_locator	root_locator	root_archive_member	root_basename	layout_rule	source_checksum_kind	source_checksum	source_size_bytes	source_locator_assigned	extraction_contract_status	classification_training_eligible	assignment_training_eligible_at_source_level	physical_evaluation_eligible	broad_object_selection	broad_event_ml_eligibility	pre_model_btag_requirement	pre_model_higgs_mass_requirement	validation_gradient_eligible	test_gradient_eligible	primary_registry_match_method
5789fcccf8be7da15e3fe6a7::background::502::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	5789fcccf8be7da15e3fe6a7	5789fcccf8be7da15e3fe6a7	502	background	ttw	train	primary_physical_background	10000	59	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz		root/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_delphes.root	ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	42f0ec50364a831d4b97f3826fb873bc640a91d8b20474395c92f487c80264e4	898074150	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
7aa9d747eb7ca52e0b2ebfed::background::505::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	7aa9d747eb7ca52e0b2ebfed	7aa9d747eb7ca52e0b2ebfed	505	background	wh_hbb	train	primary_physical_background	10000	7	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz		root/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_delphes.root	wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	dfb754f753e6f9115fa20824d1ec2c5a7f8166941353e5fb8c5cbfd2beb87614	772629511	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
033c63280e6c94af8af37984::background::506::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	033c63280e6c94af8af37984	033c63280e6c94af8af37984	506	background	wh_hbb	train	primary_physical_background	10000	9	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz		root/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_delphes.root	wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	55d95afe381e1b9b1738e72fbc70de70fd4252a36871644a60b2056a20c51aed	772456708	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
4445d1bd383a2f0daf544737::background::507::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	4445d1bd383a2f0daf544737	4445d1bd383a2f0daf544737	507	background	wh_hbb	train	primary_physical_background	10000	9	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz		root/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_delphes.root	wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	7852323d3c79793aa52efce762cf737f212ed69f5b4d3c57f81e04dfe4bdb239	774097565	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
509e2e7e416c11322408f853::background::508::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	509e2e7e416c11322408f853	509e2e7e416c11322408f853	508	background	wh_hbb	train	primary_physical_background	10000	3	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz		root/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_delphes.root	wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	54bac1b13f5d4b5353a2430a882b305768e70f6b140da009c1240ae06b2a4f62	771195232	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
f1348dbe63c52ad67fdae781::background::510::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	f1348dbe63c52ad67fdae781	f1348dbe63c52ad67fdae781	510	background	ww	train	primary_physical_background	10000	0	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz		root/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_delphes.root	ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	2e1945cfec98a97e6b01ab8af5441a036b6678725689b6278fa7c770980d3ffb	721126187	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
a4f175231e8b5c3a04f4f77e::background::512::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	a4f175231e8b5c3a04f4f77e	a4f175231e8b5c3a04f4f77e	512	background	ww	train	primary_physical_background	10000	0	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz		root/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_delphes.root	ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	1967f7dca7ada319f3b8dd5927236498ff659df5653432fe75037f98b3bae043	724629974	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
47c50caee3c055bdcaa4f49e::background::514::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	47c50caee3c055bdcaa4f49e	47c50caee3c055bdcaa4f49e	514	background	wz_zbb	train	primary_physical_background	10000	2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz		root/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_delphes.root	wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	fdb790505a6191b395f46051b09bd2207fc6904b13667f43ea5562d2284be8fd	754415624	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
83652cb739d9d39fbbbc93c6::background::515::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	83652cb739d9d39fbbbc93c6	83652cb739d9d39fbbbc93c6	515	background	wz_zbb	train	primary_physical_background	10000	2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz		root/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_delphes.root	wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	b6bfc71bfe1444c7c8048e2bedbb23dace59f56af2d074c55f2afa6e65d7e3e3	760265475	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
2616c0c14f310de5fffd4ae9::background::516::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	2616c0c14f310de5fffd4ae9	2616c0c14f310de5fffd4ae9	516	background	wz_zbb	train	primary_physical_background	10000	1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz		root/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_delphes.root	wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	7385ecd5a8b8f74eb6746883397691d57f28fcfb182c9241b252a127be3b007b	756845091	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
dcbb32effe2c555c38aa9693::background::517::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz	dcbb32effe2c555c38aa9693	dcbb32effe2c555c38aa9693	517	background	wz_zbb	train	primary_physical_background	10000	2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz		root/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_delphes.root	wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_delphes.root	standard_bundle_root_target_tag	bundle_sha256	87b1d14e46a0d7dbe7b58a60b2d108d091a7667cc9a7e065782298d0e533af05	759701461	True	authoritative_primary_contract_closed	True	False	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
48da485c475d0d0e14308bf5::signal::0::ggf_shard_000	48da485c475d0d0e14308bf5	48da485c475d0d0e14308bf5	0	signal	ggf_hh4b	train	primary_physical_signal	1000	58	ggf_shard_000	ggf_shard_000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard000_seed86000_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard000_seed86000_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16000_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16000_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	375c4647	185192232	True	authoritative_primary_contract_closed	True	True	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
5324bd0c1e334c1210341bcd::signal::1::ggf_shard_001	5324bd0c1e334c1210341bcd	5324bd0c1e334c1210341bcd	1	signal	ggf_hh4b	train	primary_physical_signal	1000	60	ggf_shard_001	ggf_shard_001	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard001_seed86001_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard001_seed86001_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16001_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16001_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	2a2ae13d	186204281	True	authoritative_primary_contract_closed	True	True	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
37322c6369fb66e00e5adb2f::signal::2::ggf_shard_002	37322c6369fb66e00e5adb2f	37322c6369fb66e00e5adb2f	2	signal	ggf_hh4b	train	primary_physical_signal	1000	65	ggf_shard_002	ggf_shard_002	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard002_seed86002_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard002_seed86002_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16002_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16002_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	ed327511	186421503	True	authoritative_primary_contract_closed	True	True	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
223267186ebe55b28055e533::signal::3::ggf_shard_003	223267186ebe55b28055e533	223267186ebe55b28055e533	3	signal	ggf_hh4b	train	primary_physical_signal	1000	59	ggf_shard_003	ggf_shard_003	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard003_seed86003_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard003_seed86003_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16003_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16003_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	d06ae779	185348135	True	authoritative_primary_contract_closed	True	True	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
ceaf51e54d9ad936f2af541f::signal::4::ggf_shard_004	ceaf51e54d9ad936f2af541f	ceaf51e54d9ad936f2af541f	4	signal	ggf_hh4b	train	primary_physical_signal	1000	63	ggf_shard_004	ggf_shard_004	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard004_seed86004_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard004_seed86004_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16004_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16004_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	484d135e	182990543	True	authoritative_primary_contract_closed	True	True	True	Jet.PT>30_GeV_and_abs(Jet.Eta)<2.5	n_selected_AK4_jets>=4	none	none	False	False	candidate_path_exact
