qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background,mode
0.65,0.8,37.31622871079563,407425.6593573,9.159027629644312e-05,0.0584619850669051,0.0009159027629644312,55,732,30.37890527989939,129.74198178812983,lbn_p4_only
0.65,0.825,35.93706017167381,392638.0966373242,9.152718617844285e-05,0.05735170439523739,0.0009152718617844285,53,700,29.25835340818771,121.4492602546046,lbn_p4_only
0.65,0.85,34.55789163255199,374131.38057514076,9.236833216028872e-05,0.05649827265567351,0.0009236833216028871,51,665,28.137801900473757,112.27807024925166,lbn_p4_only
0.65,0.875,29.277251939584026,354741.0224610169,8.253134000819247e-05,0.04915578129102743,0.0008253134000819247,46,630,24.02917196291467,103.69985570633551,lbn_p4_only
0.65,0.9,29.277251939584026,319942.96951412817,9.150772084176455e-05,0.05175997099594883,0.0009150772084176454,46,583,24.02917196291467,102.54652699937692,lbn_p4_only
0.65,0.925,26.440236706833947,297448.0623283225,8.889026373165367e-05,0.04847968248656152,0.0008889026373165367,41,534,21.663375406411824,90.91096519938955,lbn_p4_only
0.65,0.95,22.381409243974915,256793.9716893231,8.715706640906898e-05,0.04416670659903987,0.0008715706640906898,36,461,18.42714944614214,73.61001081144337,lbn_p4_only
0.675,0.5,58.83217825519975,547464.8762287423,0.00010746292741275046,0.07951275433144375,0.0010746292741275045,80,908,47.44402150227763,138.6631143052047,lbn_p4_only
0.675,0.525,57.4530097160779,543121.1001669709,0.00010578305593064827,0.07795867456659296,0.0010578305593064827,78,897,46.32352884176567,136.64965629584216,lbn_p4_only
0.675,0.55,55.99516302244965,539533.0094976806,0.00010378449888466068,0.07623273531921716,0.0010378449888466068,75,887,45.08028981457415,134.99178869914468,lbn_p4_only
0.675,0.575,55.91648486794322,535531.3806469867,0.00010441308742802213,0.07640950741356885,0.0010441308742802212,74,873,44.95769650182838,133.13933279901573,lbn_p4_only
0.675,0.6,54.61599448332784,518319.51214625157,0.0001053712877934588,0.07586143732377272,0.001053712877934588,73,858,43.959828985791994,137.00436804997796,lbn_p4_only
0.675,0.625,52.01501371409705,513293.16229120776,0.00010133587886095248,0.07260156423027345,0.0010133587886095247,71,840,41.96442959487269,134.55813330656363,lbn_p4_only
0.675,0.65,50.63584517497523,498970.67230825056,0.0001014806039415755,0.07168372304399791,0.001014806039415755,69,815,40.84393004549441,128.45949091899587,lbn_p4_only
0.675,0.675,48.03486440574447,491348.9592132417,9.77612010874286e-05,0.0685269730717573,0.0009776120108742857,67,797,38.84900608961727,124.89065606783436,lbn_p4_only
0.675,0.7,46.734374021129085,464074.9356480447,0.00010070436998686031,0.06860288399570456,0.0010070436998686032,66,776,37.85176728600891,125.76442224461721,lbn_p4_only
0.675,0.725,45.27652732750081,457833.9309170194,9.889290476311815e-05,0.06691432809946801,0.0009889290476311815,63,759,36.60794307585325,122.68842350463497,lbn_p4_only
0.675,0.75,43.897358788378995,446126.3429850711,9.839669743476222e-05,0.06572180103196601,0.000983966974347622,61,735,35.48741390559494,117.71645808891175,lbn_p4_only
0.675,0.775,42.51819024925718,415739.2286101852,0.00010227129730190568,0.06594232689040301,0.0010227129730190567,59,709,34.3668864941566,117.74611814604611,lbn_p4_only
0.675,0.8,37.31622871079563,389752.05356471887,9.574350762105533e-05,0.059772791702923704,0.0009574350762105534,55,686,30.37890527989939,120.72941012709866,lbn_p4_only
0.675,0.825,35.93706017167381,377931.87182044296,9.508872590864116e-05,0.05845690091534647,0.0009508872590864116,53,658,29.25835340818771,114.23052944299654,lbn_p4_only
0.675,0.85,34.55789163255199,361012.23079146043,9.572498847695396e-05,0.0575156828900941,0.0009572498847695395,51,626,28.137801900473757,106.0627246675282,lbn_p4_only
