sample_class	source_index	member_id	process_or_mode	component	dataset_split	generated_events	candidate_rows_metadata	source_kind	source_locator	candidate_reference	candidate_sha256_metadata	source_covered	development_disposition	sealed_test	candidate_content_opened_by_this_audit
signal	9	ggf_shard_009	ggf_hh4b	signal	train	1000	56	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard009_seed86009_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard009_train_v2_hh4b_candidates.parquet	95236fa201892cb006dd5a7e83b7ffc9aad04d867fda5bee57e5dd135a83c220	True	development_manifest_member	False	False
signal	10	ggf_shard_010	ggf_hh4b	signal	train	1000	74	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard010_seed86010_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard010_train_v2_hh4b_candidates.parquet	f629cb1d725223b39b28aceef24ee1757934f0177fd682f5ce611b95e279b709	True	development_manifest_member	False	False
signal	11	ggf_shard_011	ggf_hh4b	signal	train	1000	61	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard011_seed86011_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard011_train_v2_hh4b_candidates.parquet	70954d7166d0b37714dc61196db69a3f8b46e82525758a54a36ef17ec01fa08a	True	development_manifest_member	False	False
signal	12	ggf_shard_012	ggf_hh4b	signal	train	1000	63	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard012_seed86012_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard012_train_v2_hh4b_candidates.parquet	a8082745e53cff674db36216d31e877c313010b883d7ff5da260c955e4331990	True	development_manifest_member	False	False
signal	13	ggf_shard_013	ggf_hh4b	signal	train	1000	81	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard013_seed86013_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard013_train_v2_hh4b_candidates.parquet	9079a1f3ea4ce88d1cbb20402e97d9fcf444c9bbce2d426a44baec6b66510a80	True	development_manifest_member	False	False
signal	14	ggf_shard_014	ggf_hh4b	signal	validation	1000	60	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard014_seed86014_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard014_validation_v2_hh4b_candidates.parquet	e3faf85b58de897fac6892ba5aeada40ca3df8d58e0e546e641d0d958f729d50	True	development_manifest_member	False	False
signal	15	ggf_shard_015	ggf_hh4b	signal	validation	1000	59	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard015_seed86015_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard015_validation_v2_hh4b_candidates.parquet	004e6ad81cd2703806294ba60da40175a7c626a316dfcfff35bd7b0a24478c5d	True	development_manifest_member	False	False
signal	16	ggf_shard_016	ggf_hh4b	signal	validation	1000	78	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard016_seed86016_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard016_validation_v2_hh4b_candidates.parquet	1cb31cc260e244143bfba3576b2dce945cc5ebb988637bb711b4974b7767ae90	True	development_manifest_member	False	False
signal	17	ggf_shard_017	ggf_hh4b	signal	test	1000	50	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard017_seed86017_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard017_test_v2_hh4b_candidates.parquet	594e93d2c9474fe91b04a7b4d04c4ce7eb422c91ba30bc8d7d5c6da92e2c5bfc	True	sealed_signal_test	True	False
signal	18	ggf_shard_018	ggf_hh4b	signal	test	1000	63	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard018_seed86018_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard018_test_v2_hh4b_candidates.parquet	be0359eb4f99a6e8f1e1d043dd439ca0e294bc832a77f3a92cf29533128b85f0	True	sealed_signal_test	True	False
signal	19	ggf_shard_019	ggf_hh4b	signal	test	1000	61	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard019_seed86019_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard019_test_v2_hh4b_candidates.parquet	e4154b0a7962cd24061743003e9e0672b8c546daff2e6d6e534afd39f6ac6f4b	True	sealed_signal_test	True	False
signal	20	ggf_shard_020	ggf_hh4b	signal	train	1000	74	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard020_seed86020_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard020_train_v2_hh4b_candidates.parquet	5eaaed39b58e8cee3214d1667c964deb98d6b0b83cb1ead1b5ca95c9f7c9e195	True	development_manifest_member	False	False
signal	21	ggf_shard_021	ggf_hh4b	signal	train	1000	74	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard021_seed86021_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard021_train_v2_hh4b_candidates.parquet	f59acb604a11212f1cee72e7e2a0ce7a2ef6845de0affc96e86d4d6d05a9d0be	True	development_manifest_member	False	False
signal	22	ggf_shard_022	ggf_hh4b	signal	train	1000	58	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard022_seed86022_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard022_train_v2_hh4b_candidates.parquet	7ee3c1daa5523767ca6d0a22aff1725af000b15f206adb3a949cc9704d670b7f	True	development_manifest_member	False	False
signal	23	ggf_shard_023	ggf_hh4b	signal	train	1000	64	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard023_seed86023_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard023_train_v2_hh4b_candidates.parquet	066ff9871b9ca6ce9aaf45a5266dc2d1c30dc973cd4ce4dd0bd4abf5164e22d6	True	development_manifest_member	False	False
signal	24	ggf_shard_024	ggf_hh4b	signal	train	1000	47	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard024_seed86024_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard024_train_v2_hh4b_candidates.parquet	7188a6cad125289faaac3cecee440c898243be2f74b00f9df17a71aa19b9510f	True	development_manifest_member	False	False
signal	25	ggf_shard_025	ggf_hh4b	signal	train	1000	54	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard025_seed86025_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard025_train_v2_hh4b_candidates.parquet	00976ca816f52d4fd609303de1fd4403bfd748b960784be07479f77545b379f7	True	development_manifest_member	False	False
signal	26	ggf_shard_026	ggf_hh4b	signal	train	1000	43	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard026_seed86026_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard026_train_v2_hh4b_candidates.parquet	54d8feb7c364bb65c66278130d6eb2f79fc9c88aa43b8c4fb06601f3c62cddb9	True	development_manifest_member	False	False
signal	27	ggf_shard_027	ggf_hh4b	signal	train	1000	74	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard027_seed86027_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard027_train_v2_hh4b_candidates.parquet	8bcc51105a0284cd872ead073a704f43486a656d78208cea5a947492f185381d	True	development_manifest_member	False	False
signal	28	ggf_shard_028	ggf_hh4b	signal	train	1000	63	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard028_seed86028_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard028_train_v2_hh4b_candidates.parquet	caf5c6be5100bd7cde7616293a321ee79b9b165681403cb4fe60ea1429396531	True	development_manifest_member	False	False
signal	29	ggf_shard_029	ggf_hh4b	signal	train	1000	54	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard029_seed86029_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard029_train_v2_hh4b_candidates.parquet	20d156320a5582fed1c86741722de2497772ff5c1ed61de5a5137f753884ebc4	True	development_manifest_member	False	False
signal	30	ggf_shard_030	ggf_hh4b	signal	train	1000	68	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard030_seed86030_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard030_train_v2_hh4b_candidates.parquet	fcf8bd8f220d93b5f8510d4374afa9d273e64f0d905ce7a262721b244bed95a1	True	development_manifest_member	False	False
signal	31	ggf_shard_031	ggf_hh4b	signal	train	1000	58	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard031_seed86031_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard031_train_v2_hh4b_candidates.parquet	1acd2ee126697c540d3e797378e84a1a88b4f5d9584d210b57c271f355959d0a	True	development_manifest_member	False	False
signal	32	ggf_shard_032	ggf_hh4b	signal	train	1000	75	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard032_seed86032_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard032_train_v2_hh4b_candidates.parquet	cf270cb3436848ed17fcdd4708a216ab0889383dc237e47ffbd69ed0037771bb	True	development_manifest_member	False	False
signal	33	ggf_shard_033	ggf_hh4b	signal	train	1000	55	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard033_seed86033_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard033_train_v2_hh4b_candidates.parquet	fbe673b2ca1da2e0278c8658b301d502ec70f730cdbaace75214632009c6520e	True	development_manifest_member	False	False
signal	34	ggf_shard_034	ggf_hh4b	signal	train	1000	56	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard034_seed86034_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard034_train_v2_hh4b_candidates.parquet	c29e4703ec1346d8c7ea24be481d479e84695c07e5140011470745d857dae063	True	development_manifest_member	False	False
signal	35	ggf_shard_035	ggf_hh4b	signal	train	1000	56	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard035_seed86035_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard035_train_v2_hh4b_candidates.parquet	e65bcfba9535b8f7a86fd17639d4322f5fd9fc89b9a88a9c136ca38e9bba56cf	True	development_manifest_member	False	False
signal	36	ggf_shard_036	ggf_hh4b	signal	train	1000	69	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard036_seed86036_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard036_train_v2_hh4b_candidates.parquet	ad23aef9c057536dff795fdf57a3d833f30ee3cfd81c390cab81f3e6221d616b	True	development_manifest_member	False	False
signal	37	ggf_shard_037	ggf_hh4b	signal	train	1000	58	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard037_seed86037_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard037_train_v2_hh4b_candidates.parquet	75deb19f866174531b4a5fc4ce36ea90aaf7e648cc4f3c95f27696a8a1b25209	True	development_manifest_member	False	False
signal	38	ggf_shard_038	ggf_hh4b	signal	train	1000	57	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard038_seed86038_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard038_train_v2_hh4b_candidates.parquet	dd9e96c0c569c2223a5d12dbc1123750e1060a3b23265c35d6e45ca1e517ed4a	True	development_manifest_member	False	False
signal	39	ggf_shard_039	ggf_hh4b	signal	train	1000	66	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard039_seed86039_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard039_train_v2_hh4b_candidates.parquet	f6e755a96ca39fb2fae58dedb2f60baff0a1a2227ded0b051219a2eb82d6bfc8	True	development_manifest_member	False	False
signal	40	ggf_shard_040	ggf_hh4b	signal	train	1000	50	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard040_seed86040_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard040_train_v2_hh4b_candidates.parquet	46249fb1a068519432c712e11719ff19dd58363219b3b5db43dd8990843ab6de	True	development_manifest_member	False	False
signal	41	ggf_shard_041	ggf_hh4b	signal	train	1000	46	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard041_seed86041_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard041_train_v2_hh4b_candidates.parquet	bd63d15f38fbc1fb3b3f743845754db81793d5cebda6f5c9220184c13f16124d	True	development_manifest_member	False	False
signal	42	ggf_shard_042	ggf_hh4b	signal	train	1000	67	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard042_seed86042_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard042_train_v2_hh4b_candidates.parquet	f53bf1970dc32dafe13831587033a2c7ccd2e16d074ea58020a144a80e5c96b7	True	development_manifest_member	False	False
signal	43	ggf_shard_043	ggf_hh4b	signal	train	1000	62	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard043_seed86043_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard043_train_v2_hh4b_candidates.parquet	4c3708e6e6661f37af4051ecfca9f8ab5f1e0aeef9fe85b6298be51d73752e9e	True	development_manifest_member	False	False
signal	44	ggf_shard_044	ggf_hh4b	signal	train	1000	57	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard044_seed86044_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard044_train_v2_hh4b_candidates.parquet	ff115d69b17d765125f0dee1e19eb72a8c6b5c472bed4c6990e8887ab6624682	True	development_manifest_member	False	False
signal	45	ggf_shard_045	ggf_hh4b	signal	train	1000	59	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard045_seed86045_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard045_train_v2_hh4b_candidates.parquet	14131aec562d81315d2591940feef9a582b22fd1476d8fdd4b4a55d0aeaf5b08	True	development_manifest_member	False	False
signal	46	ggf_shard_046	ggf_hh4b	signal	train	1000	55	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard046_seed86046_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard046_train_v2_hh4b_candidates.parquet	cd8d946fc2ae395cb5d8489f8f7220786431fac5da30e3eacff9eb6835121219	True	development_manifest_member	False	False
signal	47	ggf_shard_047	ggf_hh4b	signal	train	1000	67	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard047_seed86047_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard047_train_v2_hh4b_candidates.parquet	639a60798fe4f0046eea81d9f0b5940f61227a7377965d562a6c68d8765ef112	True	development_manifest_member	False	False
signal	48	ggf_shard_048	ggf_hh4b	signal	train	1000	52	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard048_seed86048_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard048_train_v2_hh4b_candidates.parquet	edc96622a2bf0b5ad45ac42661df4db8a015a89f5228b809b347eb93e1e4f380	True	development_manifest_member	False	False
signal	49	ggf_shard_049	ggf_hh4b	signal	train	1000	54	local_path	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard049_seed86049_bundle.tar.gz	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard049_train_v2_hh4b_candidates.parquet	2f1ea54dab1bd05f2bb21b719a56b9e7f8577181cd55c3459b3a74235bec5069	True	development_manifest_member	False	False
