process,event_uid,score,u,n_selected_jets,HT,mHH,pT_H1,pT_H2,pt5
signal,signal|177|1060,0.9999991655349731,6.078591860257311,4,405.93365478515625,428.71245514355235,176.69571452703937,171.1208093397471,0.0
signal,signal|185|1030,0.9999991655349731,6.078591860257311,5,503.9998474121094,490.628509006184,201.27251703421578,230.5245827459493,33.02204132080078
signal,signal|136|563,0.9999991655349731,6.078591860257311,4,559.0786743164062,604.3035117594912,310.7991580287093,244.0521634208317,0.0
signal,signal|26|1919,0.9999991655349731,6.078591860257311,6,743.362548828125,933.5678313867273,377.0883246860851,245.313797752977,43.39409637451172
signal,signal|43|765,0.9999991655349731,6.078591860257311,4,385.5007019042969,485.6709722913353,147.44218414586385,172.71679932163286,0.0
signal,signal|177|2468,0.9999991655349731,6.078591860257311,5,370.7411193847656,329.66477401310703,139.22727890249354,61.47914459474975,41.03691864013672
signal,signal|136|71,0.9999991655349731,6.078591860257311,4,492.804931640625,574.5001718434124,163.61927460695702,197.79358663558583,0.0
signal,signal|43|4,0.9999991655349731,6.078591860257311,4,371.4256896972656,443.4836641604455,129.80770144068336,128.1865738614611,0.0
signal,signal|199|2230,0.9999991655349731,6.078591860257311,4,503.36456298828125,495.15613171980874,291.2663597991162,191.808874384364,0.0
signal,signal|41|2398,0.9999991655349731,6.078591860257311,5,696.3548583984375,793.9564227171111,322.4283857625169,342.6723521118587,30.349571228027344
signal,signal|27|1048,0.9999991655349731,6.078591860257311,6,413.25408935546875,372.2761908393308,207.11313835258156,105.5881868811922,39.02357482910156
signal,signal|175|1220,0.9999991655349731,6.078591860257311,6,404.9625549316406,357.9393233872836,78.25401065920997,74.32219087113971,49.26026916503906
signal,signal|41|162,0.9999991655349731,6.078591860257311,4,335.61920166015625,456.294706387607,182.4542898685273,118.10215283097585,0.0
signal,signal|175|2014,0.9999991655349731,6.078591860257311,4,433.04754638671875,444.90820159575816,230.1362852941635,150.15296584959592,0.0
signal,signal|189|1426,0.9999991655349731,6.078591860257311,5,349.3251953125,806.7120951367611,54.47143597404099,21.768593872640896,51.20193099975586
QCD,QCD|554|129944,0.9999991655349731,6.078591860257311,5,1167.41064453125,2325.801818009774,546.7878938422195,509.12172387576203,35.57392120361328
signal,signal|158|1848,0.9999991655349731,6.078591860257311,4,562.8576049804688,590.4841968929906,269.00706498797666,273.2680830694879,0.0
signal,signal|159|1361,0.9999991655349731,6.078591860257311,4,362.01177978515625,408.9174200747683,187.79072764549977,145.36575247950037,0.0
signal,signal|87|968,0.9999991655349731,6.078591860257311,4,332.49029541015625,363.9640058890886,139.76294302734328,147.83048432131457,0.0
signal,signal|13|2086,0.9999991655349731,6.078591860257311,4,368.2552185058594,390.86704770914776,115.81378586714567,121.19678854499422,0.0
signal,signal|158|227,0.9999991655349731,6.078591860257311,4,556.9189453125,744.0577619312177,239.6437198809487,228.02854617900618,0.0
signal,signal|14|1823,0.9999991655349731,6.078591860257311,4,425.93408203125,582.0741567604287,183.34601268492338,117.17647881591947,0.0
signal,signal|113|1927,0.9999991655349731,6.078591860257311,4,355.5711364746094,425.97171281744454,160.33445516546135,57.29193829108795,0.0
signal,signal|99|277,0.9999991655349731,6.078591860257311,4,429.4464111328125,489.7562839627473,186.27045888283334,87.01803052078412,0.0
signal,signal|153|560,0.9999991655349731,6.078591860257311,6,613.3550415039062,627.1275779997807,291.9300257685662,205.4516287118901,72.28572845458984
signal,signal|192|2010,0.9999991655349731,6.078591860257311,4,471.5856628417969,631.8946661388969,282.9634407817655,181.67152222521486,0.0
signal,signal|153|492,0.9999991655349731,6.078591860257311,4,493.5014343261719,558.8264525715382,206.26946918954386,184.20662098231355,0.0
signal,signal|153|115,0.9999991655349731,6.078591860257311,4,625.4049682617188,662.2401477885164,264.29730356959664,268.7505073096037,0.0
signal,signal|85|822,0.9999991655349731,6.078591860257311,4,458.30181884765625,502.57696571297606,266.5016041635639,166.34743676886762,0.0
signal,signal|85|683,0.9999991655349731,6.078591860257311,6,419.8774108886719,370.5611656170219,63.89286784245848,87.05537475284046,45.224891662597656
signal,signal|113|2491,0.9999991655349731,6.078591860257311,4,392.93658447265625,423.0137278166903,221.2670830051921,84.6043583952455,0.0
signal,signal|108|1660,0.9999991655349731,6.078591860257311,6,562.8509521484375,1212.904995893725,240.32989398308968,93.88777726945403,60.8304443359375
signal,signal|10|2033,0.9999991655349731,6.078591860257311,5,440.37969970703125,540.7536936019302,75.46988462593659,102.85427725376067,58.51869201660156
signal,signal|84|1525,0.9999991655349731,6.078591860257311,5,582.2611083984375,708.2523150053945,312.64901001404695,222.44253776056115,31.333457946777344
signal,signal|84|620,0.9999991655349731,6.078591860257311,4,339.56884765625,350.4466197356184,83.00660598433443,175.75936012148443,0.0
signal,signal|84|212,0.9999991655349731,6.078591860257311,5,355.10455322265625,557.3420210800749,145.08408712160684,47.002878783364956,34.0595817565918
signal,signal|114|1868,0.9999991655349731,6.078591860257311,4,595.7688598632812,612.98994906053,272.97761822600734,298.1206423211243,0.0
signal,signal|83|905,0.9999991655349731,6.078591860257311,5,379.8590393066406,440.51890423857213,105.25577762479509,96.32039842092159,34.87821578979492
signal,signal|197|2300,0.9999991655349731,6.078591860257311,4,379.45709228515625,418.35088656310296,203.89687774194493,158.93248048518396,0.0
signal,signal|99|2444,0.9999991655349731,6.078591860257311,4,427.75701904296875,522.9572399077344,194.77988900307957,219.6287977054879,0.0
signal,signal|15|2092,0.9999991655349731,6.078591860257311,5,431.76141357421875,414.3435055216144,190.9936337330888,178.29414354319988,34.61762237548828
signal,signal|82|2046,0.9999991655349731,6.078591860257311,5,498.57342529296875,482.9633031418494,222.3479510444215,204.5986223644656,43.04868698120117
signal,signal|161|704,0.9999991655349731,6.078591860257311,4,439.1447448730469,530.6191451919374,216.51054360428887,188.51022738154828,0.0
signal,signal|115|1537,0.9999991655349731,6.078591860257311,4,637.1534423828125,652.2136637691249,286.03336011175577,201.76246686573234,0.0
signal,signal|97|1079,0.9999991655349731,6.078591860257311,5,1021.4758911132812,1506.116754593945,381.78376086746664,328.70889288532175,75.89412689208984
signal,signal|147|992,0.9999991655349731,6.078591860257311,4,407.22235107421875,513.2677711080532,177.31512709541104,82.67812494913177,0.0
signal,signal|88|762,0.9999991655349731,6.078591860257311,4,461.8282470703125,463.44275475008067,257.0233568670151,174.27508262034564,0.0
signal,signal|153|1316,0.9999991655349731,6.078591860257311,5,741.3676147460938,764.4609339942459,314.492773603278,235.6734948663626,34.971309661865234
signal,signal|10|977,0.9999991655349731,6.078591860257311,4,540.6151123046875,586.5546708948791,210.49105175824593,219.01577500577406,0.0
signal,signal|92|298,0.9999991655349731,6.078591860257311,5,445.56817626953125,443.31256196514113,178.0004440274451,164.57275001424472,40.77549743652344
signal,signal|98|815,0.9999991655349731,6.078591860257311,4,435.7332763671875,466.6402966328515,134.72628109427762,171.79831934042272,0.0
signal,signal|96|1560,0.9999991655349731,6.078591860257311,4,567.6061401367188,574.7085944364718,311.05557452944294,210.97998308691808,0.0
signal,signal|97|1807,0.9999991655349731,6.078591860257311,6,668.5548095703125,657.2923702547366,296.5189640347602,115.32338301222958,41.52119827270508
signal,signal|95|1634,0.9999991655349731,6.078591860257311,4,560.7022705078125,659.2532581307177,301.76194889747853,241.15019477637625,0.0
signal,signal|12|1465,0.9999991655349731,6.078591860257311,6,709.2687377929688,706.9245205649052,302.52209208555894,259.6410994162333,76.30768585205078
signal,signal|153|1503,0.9999991655349731,6.078591860257311,4,388.6340026855469,444.0134000808026,218.57227988642356,160.4903687066575,0.0
signal,signal|154|1857,0.9999991655349731,6.078591860257311,6,857.3626098632812,956.2727008828979,333.02398116043565,399.3230011259171,35.58470916748047
signal,signal|7|907,0.9999991655349731,6.078591860257311,5,450.383544921875,473.4598641214171,177.91194856304114,165.27196225450862,61.68157958984375
signal,signal|93|1026,0.9999991655349731,6.078591860257311,6,514.7542724609375,699.6569474388702,232.26844163806862,168.8541045308748,34.02077102661133
signal,signal|93|752,0.9999991655349731,6.078591860257311,4,544.900146484375,572.8371733611975,195.92475985857195,224.29352285440552,0.0
signal,signal|194|1911,0.9999991655349731,6.078591860257311,4,414.1384582519531,433.56597833630474,236.94670063839172,171.16354145122833,0.0
signal,signal|112|160,0.9999991655349731,6.078591860257311,4,404.462646484375,415.0088866875624,206.92997503534292,154.92665933555142,0.0
signal,signal|5|1191,0.9999991655349731,6.078591860257311,4,617.7483520507812,703.1890111699521,385.7902448589043,218.33790997461327,0.0
signal,signal|91|2068,0.9999991655349731,6.078591860257311,4,571.3453979492188,599.2180923333767,297.14433641386785,258.30582489002717,0.0
signal,signal|156|2184,0.9999991655349731,6.078591860257311,4,456.0907897949219,1044.9471469696161,72.1980828590118,44.37892750415827,0.0
signal,signal|155|1941,0.9999991655349731,6.078591860257311,5,655.7289428710938,1174.1553219569114,202.67633393267408,194.74321892467873,43.53687286376953
signal,signal|194|988,0.9999991655349731,6.078591860257311,4,551.1648559570312,577.9602710089191,237.9762590890485,240.49489717047285,0.0
signal,signal|90|1474,0.9999991655349731,6.078591860257311,4,342.3266906738281,451.19789597198064,147.92297868276617,33.0229338615414,0.0
signal,signal|194|933,0.9999991655349731,6.078591860257311,5,631.7022705078125,668.2418303368728,328.4189905859331,263.6522723597391,30.908742904663086
signal,signal|111|70,0.9999991655349731,6.078591860257311,6,419.3531188964844,439.1167928325072,166.38089914719936,168.3746642134746,30.60184097290039
signal,signal|89|1464,0.9999991655349731,6.078591860257311,4,485.33636474609375,511.6774243818459,253.87630714658528,192.74586384080857,0.0
signal,signal|89|1117,0.9999991655349731,6.078591860257311,4,479.9528503417969,809.5720632221019,107.1014628078333,99.13180121601567,0.0
signal,signal|156|1311,0.9999991655349731,6.078591860257311,5,361.11492919921875,299.1771237534579,140.11584000691272,10.47755687197948,53.55018997192383
signal,signal|194|337,0.9999991655349731,6.078591860257311,5,535.59619140625,821.450843618385,165.49568165296284,263.88320370297083,32.560218811035156
signal,signal|111|1234,0.9999991655349731,6.078591860257311,5,469.8597106933594,418.0827269671517,265.50007906573137,144.39213073492667,43.76151657104492
signal,signal|156|1455,0.9999991655349731,6.078591860257311,5,521.9901733398438,641.4008495971397,241.25442786686799,223.36271718852024,30.212745666503906
signal,signal|88|1604,0.9999991655349731,6.078591860257311,5,394.2179260253906,427.5077687307828,100.70335078895627,115.0971540793342,31.397123336791992
signal,signal|88|1219,0.9999991655349731,6.078591860257311,7,400.8842468261719,483.86404619641917,130.34012538506352,110.75835752982951,39.19612503051758
signal,signal|116|975,0.9999991655349731,6.078591860257311,4,484.13739013671875,515.9454417692646,252.74178130670964,203.79154570592164,0.0
signal,signal|161|1441,0.9999991655349731,6.078591860257311,5,422.8394775390625,568.1657036621583,184.79377428363256,204.76388837628747,30.685894012451172
signal,signal|81|493,0.9999991655349731,6.078591860257311,5,465.1474304199219,445.8454898624573,214.3742853587665,145.33060204996642,31.81411361694336
signal,signal|72|493,0.9999991655349731,6.078591860257311,5,666.203125,740.1135704011583,269.8652450196141,240.17792907437533,93.15287780761719
signal,signal|80|771,0.9999991655349731,6.078591860257311,5,499.83843994140625,1206.7689828587424,78.60738978843425,104.8153551965175,31.20978546142578
signal,signal|106|2190,0.9999991655349731,6.078591860257311,5,410.87506103515625,388.9115229309942,175.49235142187115,121.22925099828264,55.58756637573242
signal,signal|102|1227,0.9999991655349731,6.078591860257311,4,653.367431640625,1253.1538494022243,244.653551377378,274.2814441139294,0.0
signal,signal|11|1569,0.9999991655349731,6.078591860257311,4,417.0235290527344,464.9423286348872,208.40486122305197,172.92897871853378,0.0
signal,signal|74|616,0.9999991655349731,6.078591860257311,5,433.4974365234375,454.2178202449311,137.64418802001234,180.67278937324835,30.032062530517578
signal,signal|72|1512,0.9999991655349731,6.078591860257311,4,386.734130859375,467.5288174959793,179.61928050076764,154.94511610530782,0.0
signal,signal|102|1500,0.9999991655349731,6.078591860257311,4,418.1907043457031,500.964793804259,197.83145634603585,176.46868996978955,0.0
signal,signal|106|1360,0.9999991655349731,6.078591860257311,4,367.57855224609375,467.8830094104321,58.50011431040775,88.86126373805129,0.0
signal,signal|72|791,0.9999991655349731,6.078591860257311,5,1038.9608154296875,1203.6071841687292,242.33760704339105,135.08208549401414,106.31502532958984
signal,signal|103|1572,0.9999991655349731,6.078591860257311,5,379.9945068359375,371.4521266187463,85.90944366009653,73.30586027926458,31.390657424926758
signal,signal|163|2242,0.9999991655349731,6.078591860257311,4,390.1287536621094,416.929097175336,190.4693543466366,185.32756454516033,0.0
signal,signal|104|163,0.9999991655349731,6.078591860257311,4,462.5800476074219,484.3213639144399,194.33759277445142,235.64268287248987,0.0
signal,signal|149|1446,0.9999991655349731,6.078591860257311,6,513.4383544921875,1021.6280962320744,294.18988314840817,139.66145944036586,33.37173843383789
signal,signal|119|577,0.9999991655349731,6.078591860257311,6,616.6527099609375,911.5060685099564,225.27509571072792,226.19317132632915,42.72426986694336
signal,signal|106|2416,0.9999991655349731,6.078591860257311,4,374.76715087890625,864.7675759217643,54.214212623230864,25.290216026762657,0.0
signal,signal|73|1080,0.9999991655349731,6.078591860257311,4,409.57373046875,498.9544049131025,222.98575886863534,169.20069137534747,0.0
signal,signal|73|809,0.9999991655349731,6.078591860257311,4,429.1904602050781,566.1567490266572,195.89292181780866,181.31911606130367,0.0
signal,signal|73|654,0.9999991655349731,6.078591860257311,4,367.0147705078125,420.6927546253355,71.31319028358766,111.97637719467643,0.0
signal,signal|119|829,0.9999991655349731,6.078591860257311,6,467.45428466796875,441.81101330148266,195.3047452452471,179.02917426978942,45.877891540527344
signal,signal|165|1131,0.9999991655349731,6.078591860257311,4,443.693115234375,565.1046079409416,174.0557318566312,238.30268537895424,0.0
signal,signal|165|1492,0.9999991655349731,6.078591860257311,5,411.5935363769531,536.3443278746831,161.90371396714107,138.3291599277665,33.81072998046875
signal,signal|71|1708,0.9999991655349731,6.078591860257311,5,441.9571228027344,428.75424509735535,194.4768420167209,162.83258814455488,41.40682601928711
signal,signal|141|2498,0.9999991655349731,6.078591860257311,5,517.0713500976562,566.8366351197075,272.06812550402645,164.4267476548567,53.7726936340332
signal,signal|19|1427,0.9999991655349731,6.078591860257311,4,492.82220458984375,637.0392929658552,272.67586476760374,215.70362195135996,0.0
signal,signal|2|2209,0.9999991655349731,6.078591860257311,4,630.1177978515625,572.0691494031395,422.2972526415863,78.7382096651508,0.0
signal,signal|141|2200,0.9999991655349731,6.078591860257311,5,808.1751708984375,1273.6877854619142,102.26004354831609,152.33013628808553,50.205379486083984
signal,signal|196|514,0.9999991655349731,6.078591860257311,5,352.508056640625,317.0052897606759,76.24657282463431,33.41369049344949,40.22288131713867
signal,signal|149|690,0.9999991655349731,6.078591860257311,4,418.8778076171875,508.5656827921663,154.1189486870427,197.54278753369684,0.0
signal,signal|74|788,0.9999991655349731,6.078591860257311,5,454.0867614746094,420.9126399502245,213.3615998916275,173.1238916353189,47.843109130859375
signal,signal|18|1359,0.9999991655349731,6.078591860257311,6,504.94903564453125,548.42961891742,223.31581897257374,136.79364688478495,63.41617202758789
signal,signal|195|1623,0.9999991655349731,6.078591860257311,4,477.0380554199219,493.39863911500646,243.28278838809115,199.7790473328062,0.0
signal,signal|101|1932,0.9999991655349731,6.078591860257311,6,503.7054748535156,506.5104813267055,165.2826080148422,191.79140030826213,47.355106353759766
signal,signal|16|2188,0.9999991655349731,6.078591860257311,5,474.72113037109375,717.3103048436061,210.89176330800075,103.34989492506303,66.80418395996094
signal,signal|144|426,0.9999991655349731,6.078591860257311,4,392.50634765625,401.84284075495066,173.02092796282278,100.87312781705835,0.0
signal,signal|191|2160,0.9999991655349731,6.078591860257311,4,547.097412109375,726.5781626498522,240.29404443058124,217.523191799101,0.0
signal,signal|191|979,0.9999991655349731,6.078591860257311,4,426.2253723144531,473.0740883517002,184.20914914338573,191.30507569394092,0.0
signal,signal|160|537,0.9999991655349731,6.078591860257311,5,466.58990478515625,442.5050399364381,185.84418579662506,204.0853135228599,32.17194366455078
signal,signal|78|774,0.9999991655349731,6.078591860257311,4,395.6277160644531,508.5887300190525,103.7268651706257,154.33377873801493,0.0
signal,signal|78|392,0.9999991655349731,6.078591860257311,4,417.2227783203125,445.60325843255583,254.1245291879086,151.72486610001818,0.0
signal,signal|160|1033,0.9999991655349731,6.078591860257311,4,470.9366149902344,493.46900012187876,240.02722222240646,118.88932152812627,0.0
signal,signal|100|1669,0.9999991655349731,6.078591860257311,4,398.3731994628906,482.65524059111226,195.91531584928632,182.49134063109855,0.0
signal,signal|101|1317,0.9999991655349731,6.078591860257311,5,547.4310913085938,721.9063056500052,247.64274040810568,258.3268552233698,31.66889762878418
signal,signal|151|1495,0.9999991655349731,6.078591860257311,5,753.8592529296875,883.237948193094,258.5012318317118,282.6604524433968,33.74045944213867
signal,signal|8|1849,0.9999991655349731,6.078591860257311,5,429.9878234863281,646.7701456784679,94.86642489582273,152.68157862681986,31.91876792907715
signal,signal|116|2490,0.9999991655349731,6.078591860257311,5,373.65106201171875,362.81351984198244,145.81184009648993,173.6431313390097,33.08623123168945
signal,signal|147|2492,0.9999991655349731,6.078591860257311,6,607.2533569335938,533.6847552981867,214.82237988744532,215.57894840342357,54.52117156982422
signal,signal|77|2412,0.9999991655349731,6.078591860257311,5,739.6559448242188,752.8054464763328,382.46539855627697,278.1220227524648,37.00139617919922
signal,signal|18|258,0.9999991655349731,6.078591860257311,4,436.9229736328125,636.3831046551725,171.55290419333582,196.1235583870724,0.0
signal,signal|77|107,0.9999991655349731,6.078591860257311,5,527.3088989257812,625.6008785780139,254.86405742383272,232.87261756870276,30.37946319580078
signal,signal|144|313,0.9999991655349731,6.078591860257311,6,363.4481201171875,311.1092767163435,160.49978556866486,23.079317150826537,36.070343017578125
signal,signal|108|859,0.9999991655349731,6.078591860257311,4,621.81640625,827.746499076331,243.02891056622443,218.85113252988427,0.0
signal,signal|101|1980,0.9999991655349731,6.078591860257311,4,350.473388671875,390.70752281554206,203.484473411198,142.35828860789226,0.0
signal,signal|107|1630,0.9999991655349731,6.078591860257311,4,399.6811828613281,473.8128183320538,210.52017759325634,180.32285973247977,0.0
signal,signal|191|325,0.9999991655349731,6.078591860257311,6,481.3160400390625,591.361946717429,234.52428855541928,181.9400198220445,31.341588973999023
signal,signal|8|970,0.9999990463256836,6.020599913279624,6,392.6815490722656,389.5667518571651,23.667299568704788,125.0345709913586,58.509281158447266
signal,signal|28|1173,0.9999990463256836,6.020599913279624,4,382.4648742675781,455.8199898526197,108.12410821924114,153.64790634561106,0.0
signal,signal|28|1970,0.9999990463256836,6.020599913279624,5,399.09130859375,365.43079629684337,142.99668914878785,144.98385961992602,53.83592224121094
signal,signal|28|1084,0.9999990463256836,6.020599913279624,4,557.7106323242188,671.7209441784113,315.41550371376445,241.31418012960745,0.0
signal,signal|11|578,0.9999990463256836,6.020599913279624,5,561.6671752929688,1080.0427208768551,195.04071251317882,157.69481435769578,30.288921356201172
signal,signal|31|1177,0.9999990463256836,6.020599913279624,5,436.0130615234375,439.58982994046187,128.75500258166343,91.11924145025125,36.38426208496094
signal,signal|10|331,0.9999990463256836,6.020599913279624,4,413.1424560546875,491.8518757793777,138.5053664167969,174.6442747711553,0.0
signal,signal|10|621,0.9999990463256836,6.020599913279624,6,499.2125549316406,553.9081092590179,237.3974522085835,164.63044680892065,45.41394805908203
signal,signal|9|2181,0.9999990463256836,6.020599913279624,7,625.5631713867188,814.0301615851128,30.641518542861355,146.67543860345683,41.78755187988281
signal,signal|28|247,0.9999990463256836,6.020599913279624,5,405.5786437988281,616.5539107838885,58.28882374571043,62.095588263071384,31.467958450317383
signal,signal|28|1868,0.9999990463256836,6.020599913279624,4,646.31640625,1891.9688104277693,82.6551434776816,109.95553269468977,0.0
signal,signal|9|2020,0.9999990463256836,6.020599913279624,5,460.324462890625,480.3679524635205,193.3509259160612,187.8612262566411,41.61802673339844
signal,signal|31|779,0.9999990463256836,6.020599913279624,6,356.8135986328125,402.65592791806574,46.361883519138004,58.34034805641887,42.76076889038086
signal,signal|20|129,0.9999990463256836,6.020599913279624,4,407.9903564453125,430.67720518419304,197.37907264722645,196.03679864671255,0.0
signal,signal|195|155,0.9999990463256836,6.020599913279624,6,431.47613525390625,442.41716797175434,55.98936177881194,159.80917377055385,33.856346130371094
signal,signal|22|543,0.9999990463256836,6.020599913279624,4,632.012451171875,815.6007775454999,236.8788139005967,284.7403006600931,0.0
signal,signal|18|94,0.9999990463256836,6.020599913279624,4,600.4967651367188,846.6976044958384,201.2773772889349,173.13465365644987,0.0
signal,signal|190|2505,0.9999990463256836,6.020599913279624,5,487.4418029785156,496.37545593044314,282.07932028440763,112.53217309897917,30.159324645996094
signal,signal|190|1567,0.9999990463256836,6.020599913279624,5,487.1396484375,576.6405756819888,175.91603807554515,151.2044482275824,30.719675064086914
signal,signal|199|263,0.9999990463256836,6.020599913279624,5,579.1063232421875,910.4220094921698,314.19627166386977,209.00488928948278,32.63266372680664
signal,signal|18|579,0.9999990463256836,6.020599913279624,5,359.4176330566406,377.92902118495914,191.0419269474447,121.78740335981428,30.922462463378906
signal,signal|1|1193,0.9999990463256836,6.020599913279624,4,486.0069580078125,521.5195495575744,253.0962650182969,224.29597423753162,0.0
signal,signal|18|1127,0.9999990463256836,6.020599913279624,6,361.65423583984375,364.58181838224056,105.3161182959858,67.23815349895385,33.86460876464844
signal,signal|18|2430,0.9999990463256836,6.020599913279624,7,609.9326782226562,576.2770385379845,199.20464805818006,186.28172569517037,36.46614074707031
signal,signal|22|991,0.9999990463256836,6.020599913279624,5,333.05426025390625,418.18300703282904,55.833460659269285,98.43367978410703,43.28778076171875
signal,signal|198|1120,0.9999990463256836,6.020599913279624,4,349.05474853515625,352.9810622533644,154.45599952482638,120.02066187048958,0.0
signal,signal|12|1240,0.9999990463256836,6.020599913279624,6,757.3096923828125,1018.0041014078414,142.5124834296066,101.95921411082652,79.06892395019531
signal,signal|189|2142,0.9999990463256836,6.020599913279624,4,494.1673889160156,587.0270666786008,206.62305289462373,208.52608726653662,0.0
signal,signal|22|425,0.9999990463256836,6.020599913279624,4,497.2849426269531,1028.1562198392355,164.2078791108062,91.29853300594996,0.0
signal,signal|21|2053,0.9999990463256836,6.020599913279624,4,618.3724365234375,647.5782111180289,233.4504493593212,186.92843276662376,0.0
signal,signal|188|2305,0.9999990463256836,6.020599913279624,4,536.2435302734375,637.4520542331164,250.40284523697758,245.4338785123598,0.0
signal,signal|19|132,0.9999990463256836,6.020599913279624,4,484.5069885253906,521.4826049785917,250.8720309708276,221.69383092098622,0.0
signal,signal|19|2065,0.9999990463256836,6.020599913279624,4,354.36016845703125,390.14457003679155,193.8926683370262,125.55497731917521,0.0
signal,signal|2|1588,0.9999990463256836,6.020599913279624,5,515.1156616210938,545.5354074102186,245.3263935453312,157.71692028638543,38.239524841308594
signal,signal|20|2289,0.9999990463256836,6.020599913279624,4,401.0863037109375,409.05398673326357,232.44909463413063,138.5002650128136,0.0
signal,signal|20|275,0.9999990463256836,6.020599913279624,4,545.7776489257812,626.9061404463806,197.67043835063686,177.96515590487382,0.0
signal,signal|23|292,0.9999990463256836,6.020599913279624,4,524.6703491210938,611.5820175705866,198.35218512411143,191.50299155765538,0.0
signal,signal|23|313,0.9999990463256836,6.020599913279624,5,800.7210693359375,1591.6829442598232,287.8114835074807,158.4154857780433,61.94322204589844
signal,signal|23|481,0.9999990463256836,6.020599913279624,4,457.9263916015625,474.3490980923804,97.50410123332479,215.86236153838522,0.0
signal,signal|191|948,0.9999990463256836,6.020599913279624,5,426.63372802734375,404.14358017747446,206.46140171564286,105.76324587099236,33.805274963378906
signal,signal|194|2221,0.9999990463256836,6.020599913279624,4,657.8485107421875,800.1781077988608,277.3882909169535,286.69153411208265,0.0
signal,signal|26|858,0.9999990463256836,6.020599913279624,4,353.7705993652344,624.810679345532,58.37940803506233,94.66087988002607,0.0
signal,signal|197|1300,0.9999990463256836,6.020599913279624,4,504.21929931640625,1099.3445511759628,181.41212139484924,209.5029492436741,0.0
signal,signal|4|1463,0.9999990463256836,6.020599913279624,4,524.3779907226562,731.3525745938435,179.83219835721235,254.15075984835403,0.0
signal,signal|199|2203,0.9999990463256836,6.020599913279624,6,509.5447082519531,757.2934659418436,241.28580895679465,184.95764125582983,44.036415100097656
signal,signal|192|2045,0.9999990463256836,6.020599913279624,4,404.362548828125,559.683009930271,126.28518267821516,119.34095628967688,0.0
signal,signal|2|1346,0.9999990463256836,6.020599913279624,5,531.0857543945312,539.5632124345555,314.7928597958063,99.38416734105397,38.35679626464844
signal,signal|25|296,0.9999990463256836,6.020599913279624,4,441.75189208984375,514.7374959543059,239.89895500858296,171.7634517490148,0.0
signal,signal|199|1695,0.9999990463256836,6.020599913279624,4,708.6813354492188,1710.1906017240074,377.81762954100856,326.0001164726415,0.0
signal,signal|24|2187,0.9999990463256836,6.020599913279624,4,426.70660400390625,446.18569629030833,144.1898777814519,195.1538754789488,0.0
signal,signal|0|844,0.9999990463256836,6.020599913279624,5,429.66595458984375,443.4856254057564,174.59073282490792,147.4558277277224,34.40925598144531
signal,signal|24|1126,0.9999990463256836,6.020599913279624,4,338.3345031738281,391.14961056713804,152.78367250966485,153.79253082894206,0.0
signal,signal|186|1970,0.9999990463256836,6.020599913279624,4,563.83056640625,611.0409507720021,220.92564749084084,231.52806963274793,0.0
signal,signal|0|903,0.9999990463256836,6.020599913279624,4,540.2921752929688,561.5422028437929,151.32321965529556,193.15292392624656,0.0
signal,signal|0|1233,0.9999990463256836,6.020599913279624,4,485.8897399902344,524.5402051431305,229.04257104928863,209.456626418917,0.0
signal,signal|29|2148,0.9999990463256836,6.020599913279624,4,468.74700927734375,493.20468197123057,255.96066756778603,204.04605920114014,0.0
signal,signal|0|2155,0.9999990463256836,6.020599913279624,5,685.10595703125,665.0245492956753,299.4463945939651,225.44778544735735,38.3343391418457
signal,signal|17|1508,0.9999990463256836,6.020599913279624,4,559.520263671875,694.159932684891,202.80140860290953,206.6040360001809,0.0
signal,signal|23|588,0.9999990463256836,6.020599913279624,5,581.5585327148438,564.2222645747875,258.45960106491736,235.71592179208895,32.37992477416992
signal,signal|21|558,0.9999990463256836,6.020599913279624,4,374.01153564453125,394.9019815761771,195.6158463764346,162.4449492239871,0.0
signal,signal|134|22,0.9999990463256836,6.020599913279624,5,734.9808959960938,751.8631012878105,370.71994859930373,307.5717986212314,31.206790924072266
signal,signal|182|2554,0.9999990463256836,6.020599913279624,5,405.50946044921875,376.65240353541816,141.07186718266195,166.08205277148437,48.76045227050781
signal,signal|99|250,0.9999990463256836,6.020599913279624,4,535.2515258789062,564.1616809677852,279.8792516317674,248.12233107421514,0.0
signal,signal|155|393,0.9999990463256836,6.020599913279624,5,389.63360595703125,599.5935409540946,76.80261786235404,71.11244489257237,30.4781551361084
signal,signal|94|517,0.9999990463256836,6.020599913279624,5,458.5608825683594,703.9660417469106,176.51791869222882,135.1566967815353,52.069034576416016
signal,signal|154|2011,0.9999990463256836,6.020599913279624,5,371.00665283203125,440.1323434573502,140.3439746827839,147.438389502961,34.14755630493164
signal,signal|95|493,0.9999990463256836,6.020599913279624,5,358.9141845703125,497.3341480396781,27.035328679012963,20.77336282120027,34.51799011230469
signal,signal|95|701,0.9999990463256836,6.020599913279624,5,471.5920715332031,554.3265734678446,50.84907352819806,47.26663977095968,31.896493911743164
signal,signal|96|422,0.9999990463256836,6.020599913279624,5,463.4561462402344,419.043207548425,107.05232565850365,155.7144664339961,48.06258773803711
signal,signal|96|1148,0.9999990463256836,6.020599913279624,5,629.508056640625,682.0108384174847,260.48994240738165,277.4991156840502,32.324607849121094
signal,signal|3|465,0.9999990463256836,6.020599913279624,6,647.1505737304688,734.231042958001,217.3714919191729,104.25677111102733,37.691062927246094
