signal_efficiency	background_efficiency	background_rejection	threshold
0.015423994351155145	0.00017546458714863742	5699.1556886227545	0.94289416
0.015435027251263268	0.00017546458714863742	5699.1556886227545	0.942893
0.015435027251263268	0.00017651527329922806	5665.232142857143	0.9428645
0.015446060151371389	0.00017651527329922806	5665.232142857143	0.94285583
0.015446060151371389	0.0001775659594498187	5631.710059171598	0.9428541
0.015589487852776982	0.0001775659594498187	5631.710059171598	0.94270957
0.015589487852776982	0.00017861664560040935	5598.582352941176	0.94270724
0.015688783953750084	0.00017861664560040935	5598.582352941176	0.9426597
0.015688783953750084	0.000179667331751	5565.842105263158	0.94264245
0.01571084975396633	0.000179667331751	5565.842105263158	0.94262165
0.01571084975396633	0.00018071801790159062	5533.482558139535	0.94261754
0.015743948454290696	0.00018071801790159062	5533.482558139535	0.94258237
0.015743948454290696	0.00018281939020277192	5469.879310344828	0.94257224
0.01581014585493943	0.00018281939020277192	5469.879310344828	0.9425364
0.01581014585493943	0.00018387007635336256	5438.622857142857	0.942533
0.01582117875504755	0.00018387007635336256	5438.622857142857	0.9425293
0.01582117875504755	0.00018492076250395322	5407.721590909091	0.9425111
0.015865310355480042	0.00018492076250395322	5407.721590909091	0.9424698
0.015865310355480042	0.0001870221348051345	5346.960674157303	0.9424452
0.01603080385710188	0.0001870221348051345	5346.960674157303	0.94228166
0.01603080385710188	0.00018807282095572512	5317.089385474861	0.9422765
0.016074935457534367	0.00018807282095572512	5317.089385474861	0.94222665
0.016074935457534367	0.00019017419325690642	5258.3370165745855	0.9422145
0.016119067057966858	0.00019017419325690642	5258.3370165745855	0.9421688
0.016119067057966858	0.00019122487940749706	5229.445054945055	0.942167
0.016152165758291225	0.00019122487940749706	5229.445054945055	0.9421349
0.016152165758291225	0.00019227556555808772	5200.868852459016	0.94213355
