group_id	sample_class	source_index	member_id	process_or_mode	original_split	final_split	final_role	future_use	generated_events	candidate_rows_metadata	candidate_path	candidate_sha256
740c975ba20db88bed833cfb	background	476	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard004_10k_bundle.tar.gz	zbbbb	validation	validation	development_validation	model_selection_and_threshold_selection	10000	297	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zbbbb/0476_zbbbb_run2_frozen_v2_unified5m_wavea_shard004_10k_hh4b_candidates_v2.parquet	7c41bb06cafd3016c7abccf4ae63acceb054da61f258fc2f647d3bf86beb4898
f20dcbf15276257a2cf78298	background	477	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard009_10k_bundle.tar.gz	zbbbb	validation	validation	development_validation	model_selection_and_threshold_selection	10000	279	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zbbbb/0477_zbbbb_run2_frozen_v2_unified5m_wavea_shard009_10k_hh4b_candidates_v2.parquet	262abbfab434a511f7238513c4753834d18d94c49bc3d034a09101167b345982
fa38fd790d8ea5fee34b6786	background	478	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard014_10k_bundle.tar.gz	zbbbb	validation	validation	development_validation	model_selection_and_threshold_selection	10000	274	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zbbbb/0478_zbbbb_run2_frozen_v2_unified5m_wavea_shard014_10k_hh4b_candidates_v2.parquet	47c91827fd1cde55b9c61ac24dd7c03ca1b9304d2212b74cb23d2c61954edca5
7688f9293a4426997383a8df	background	479	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard019_10k_bundle.tar.gz	zbbbb	validation	validation	development_validation	model_selection_and_threshold_selection	10000	284	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zbbbb/0479_zbbbb_run2_frozen_v2_unified5m_wavea_shard019_10k_hh4b_candidates_v2.parquet	fb637d03013bbe187b0fddac2b39c680cb44fd351452e9f0a355c6ec65ca0f06
5f610cefc685634e2521a5bd	background	480	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_bundle.tar.gz	zbbbb	validation	validation	development_validation	model_selection_and_threshold_selection	10000	305	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zbbbb/0480_zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_hh4b_candidates_v2.parquet	97d1c1743abe54f3917bb1193edf3e6cd93f67e4c38659a4f62e3dcfec398fa4
1255c2f2d6134d2e34bcb053	background	481	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_bundle.tar.gz	tth_hbb	train	train	development_train	model_fit	10000	1189	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tth_hbb/0481_tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_hh4b_candidates_v2.parquet	8e45807f8ad42160aa89ec585762077fd42888f0e63717cb0ebbac731f3ba0e7
5a7183fed679149bf030f0a3	background	482	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_bundle.tar.gz	tth_hbb	train	test	expanded_v2_metadata_selected_evaluation_supplement	final_evaluation_only	10000	1246	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tth_hbb/0482_tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_hh4b_candidates_v2.parquet	55c739c89f7e8c4ad289f465751311422d724749dd8ce812a3b2fefa215346ad
5bb3459b72f6233eef9887ef	background	483	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2007_10000evt_bundle.tar.gz	tth_hbb	train	train	development_train	model_fit	10000	1222	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tth_hbb/0483_tth_hbb_run2_frozen_v2_waveb_scale400k_shard2007_10000evt_hh4b_candidates_v2.parquet	b04004a2a9a0871b0e55157f7c1a9811419237bd9a0e29df27b28fade7156723
cfcb724a3063a39fe81c2da7	background	484	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_bundle.tar.gz	tth_hbb	validation	validation	development_validation	model_selection_and_threshold_selection	10000	1204	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tth_hbb/0484_tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_hh4b_candidates_v2.parquet	d44bf8880f94a3411284a9fda3a90d9b91c8a2bc6bae2574e01bbea97868e04c
c1d20591c2e9ebe1f88a03fa	background	485	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	tttt	train	train	development_train	model_fit	10000	1853	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tttt/0485_tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_hh4b_candidates_v2.parquet	24ab949223d7268380329730a0db25c8069ade5b73fcc20c3b8335c37a16506d
89bdf3a3353582c2558f715d	background	486	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	tttt	train	train	development_train	model_fit	10000	2016	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tttt/0486_tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_hh4b_candidates_v2.parquet	7d201052b40905f5d5e591536f0fabced0c1ce54752990c06fb93f35ab4c28e4
03a90cb88e5186b631f6d1d1	background	487	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2202_10000evt_bundle.tar.gz	tttt	train	test	expanded_v2_metadata_selected_evaluation_supplement	final_evaluation_only	10000	1963	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tttt/0487_tttt_run2_frozen_v2_waveb_scale400k_shard2202_10000evt_hh4b_candidates_v2.parquet	c088a378a80bcddd1b045c112dca73747c04b7f72cfebbfdd04935879a2b65d3
b4a82a790daca296e3c2df7f	background	488	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2207_10000evt_bundle.tar.gz	tttt	train	train	development_train	model_fit	10000	1934	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tttt/0488_tttt_run2_frozen_v2_waveb_scale400k_shard2207_10000evt_hh4b_candidates_v2.parquet	240c8e69b29fc56e4093d44de3327361996f266aa3ea210aa1703d0a376eece9
bfc9c74d68ae59f0b2f11071	background	489	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	ttz_zbb	train	train	development_train	model_fit	10000	1072	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttz_zbb/0489_ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_hh4b_candidates_v2.parquet	36e5985b792a3062fb222b0bf26387897aee56b08577c5f740eefb22d6836de9
15a8f22a39885b3831929660	background	490	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2106_10000evt_bundle.tar.gz	ttz_zbb	train	train	development_train	model_fit	10000	1019	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttz_zbb/0490_ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2106_10000evt_hh4b_candidates_v2.parquet	cce64022e5de5a6c3680b303b697abc03590f4a2729e8a1b5e629372e77c8ba7
56b5a6cd136122138dbaad5c	background	491	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2107_10000evt_bundle.tar.gz	ttz_zbb	train	train	development_train	model_fit	10000	1078	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttz_zbb/0491_ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2107_10000evt_hh4b_candidates_v2.parquet	b3287fec29bbd59cc514c132f6307acd53de56cc698e17e6a26e448799e96491
dd18042be680df7e5c04def8	background	492	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_pilot_shard1002_10000evt_bundle.tar.gz	ttz_zbb	validation	test	expanded_v2_metadata_selected_evaluation_supplement	final_evaluation_only	10000	1104	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttz_zbb/0492_ttz_zbb_run2_frozen_v2_waveb_pilot_shard1002_10000evt_hh4b_candidates_v2.parquet	a1dff004435490c6d73a923b836f55c42b2489c9b278467b8534b158e059ad36
1c4229a7a9f683a549bf7c05	background	493	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_bundle.tar.gz	vbf_hbb	train	train	development_train	model_fit	10000	7	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/vbf_hbb/0493_vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_hh4b_candidates_v2.parquet	98005e428f2e319b4b1e5c0d53193298d56a5a4af53361ca3fc211aa07e38e5b
3cd1afe4309ab9faefd2e71f	background	494	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2304_10000evt_bundle.tar.gz	vbf_hbb	train	test	expanded_v2_metadata_selected_evaluation_supplement	final_evaluation_only	10000	4	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/vbf_hbb/0494_vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2304_10000evt_hh4b_candidates_v2.parquet	3a6d8f3b9db8ee456927d08511ea0cc47684adc343851a906b2027e9d3dab1b7
91f658096aa78e4832aa35b6	background	495	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2305_10000evt_bundle.tar.gz	vbf_hbb	train	train	development_train	model_fit	10000	8	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/vbf_hbb/0495_vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2305_10000evt_hh4b_candidates_v2.parquet	daf77e56e09283b143e8c0c8f00b1f8753a6f917f65e427ad41a29a2cf16ae06
0d3465a131ab0343c3671249	background	496	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2306_10000evt_bundle.tar.gz	vbf_hbb	train	train	development_train	model_fit	10000	5	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/vbf_hbb/0496_vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2306_10000evt_hh4b_candidates_v2.parquet	1c4ada20de4b6533767c4a5d9a2aa9f02b6048b609c32c6e5367f9b91ddf8273
7cfa27f5f54d3c3401d4dfaa	background	497	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_bundle.tar.gz	vbf_hbb	validation	validation	development_validation	model_selection_and_threshold_selection	10000	6	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/vbf_hbb/0497_vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_hh4b_candidates_v2.parquet	ea9494a1765c563b49003f2184ce802e122c4047665094b30960a565ef285999
85088f1356342f7e511e9439	background	498	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	ttw	train	train	development_train	model_fit	10000	48	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttw/0498_ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_hh4b_candidates_v2.parquet	62e3d918a2b17259cb01e39c6baba13263445663dd2098314ea47414eaa0c057
c5e7a8c8e4b50fc67b488147	background	499	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	ttw	train	test	expanded_v2_metadata_selected_evaluation_supplement	final_evaluation_only	10000	65	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttw/0499_ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_hh4b_candidates_v2.parquet	87f98c27318c1d444b35c8f02ec6fe26ad7ca40ab9c59499b9f2c6c3fbd83b40
ed8dcb86ba6f9b5013d5a8e1	background	500	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3402_10kevt_bundle.tar.gz	ttw	train	train	development_train	model_fit	10000	55	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttw/0500_ttw_run2_frozen_v2_wavec1_scaleout_shard3402_10kevt_hh4b_candidates_v2.parquet	6da5f5b732218b575d0c6d73b1de5612bb56ab9b09204e2693e85ef66108bcf5
d97fa8db39d859b8ec40a988	background	501	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3403_10kevt_bundle.tar.gz	ttw	train	train	development_train	model_fit	10000	70	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttw/0501_ttw_run2_frozen_v2_wavec1_scaleout_shard3403_10kevt_hh4b_candidates_v2.parquet	7a3ac609c2df11d5853bda92bd40f1560d017c3e5d2c6af88452f6daec60339c
5789fcccf8be7da15e3fe6a7	background	502	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	ttw	train	train	development_train	model_fit	10000	59	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttw/0502_ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_hh4b_candidates_v2.parquet	838e4e112594326e8549ce1a83caf89c6490eb4379d3c766eeedbbdb23105b4a
303fc089e3766a8ddeac3207	background	503	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_bundle.tar.gz	ttw	validation	validation	development_validation	model_selection_and_threshold_selection	10000	51	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttw/0503_ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_hh4b_candidates_v2.parquet	53f3f7b0297dd5bf0b8fb3f8ccea54ea6d75f8aefd2b31c92c9b14f12a83fa09
b09e0d1d8b7a98e037a40127	background	504	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_bundle.tar.gz	wh_hbb	train	test	expanded_v2_metadata_selected_evaluation_supplement	final_evaluation_only	10000	5	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wh_hbb/0504_wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_hh4b_candidates_v2.parquet	ea7c1c4e5d08ade8070e7c9d7cd0870f84b0fa07cf4b7ad902558e10db216463
7aa9d747eb7ca52e0b2ebfed	background	505	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	wh_hbb	train	train	development_train	model_fit	10000	7	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wh_hbb/0505_wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_hh4b_candidates_v2.parquet	5ec7373822a741d934d2d606d05e263d01a65e45ad73adb5e562c7c4be490471
033c63280e6c94af8af37984	background	506	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	wh_hbb	train	train	development_train	model_fit	10000	9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wh_hbb/0506_wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_hh4b_candidates_v2.parquet	76faa52c6fc22a4e49a5244e66c1534ffcc106b3f9d51ce79e271c1d00600648
4445d1bd383a2f0daf544737	background	507	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	wh_hbb	train	train	development_train	model_fit	10000	9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wh_hbb/0507_wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_hh4b_candidates_v2.parquet	490d63a1e9b14130f17885ba456edbd371020eaed46c76923acb6530bc5ead35
509e2e7e416c11322408f853	background	508	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	wh_hbb	train	train	development_train	model_fit	10000	3	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wh_hbb/0508_wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_hh4b_candidates_v2.parquet	3e3df736cb498cf1b5cf44f6ee8bc00083933ed5ddd26f9b4e22e8a843c9e8a0
77f3be2b01fb546d5017f005	background	509	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_bundle.tar.gz	wh_hbb	validation	validation	development_validation	model_selection_and_threshold_selection	10000	5	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/wh_hbb/0509_wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_hh4b_candidates_v2.parquet	12e88ddf25311b1c40d634ee5aaa49afeb62b443da1b3cdcdefd3bc4df73cf7f
f1348dbe63c52ad67fdae781	background	510	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	ww	train	train	development_train	model_fit	10000	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ww/0510_ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_hh4b_candidates_v2.parquet	6ecb43c3d83f9d0083f49bf84239160ad0e69ca93683c510e00f9ff1931bd8a3
9c78315d86ac0f9b557a3a1e	background	511	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3602_10kevt_bundle.tar.gz	ww	train	test	expanded_v2_metadata_selected_evaluation_supplement	final_evaluation_only	10000	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ww/0511_ww_run2_frozen_v2_wavec1_scaleout_shard3602_10kevt_hh4b_candidates_v2.parquet	6ecb43c3d83f9d0083f49bf84239160ad0e69ca93683c510e00f9ff1931bd8a3
a4f175231e8b5c3a04f4f77e	background	512	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	ww	train	train	development_train	model_fit	10000	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ww/0512_ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_hh4b_candidates_v2.parquet	6ecb43c3d83f9d0083f49bf84239160ad0e69ca93683c510e00f9ff1931bd8a3
01b63b811a0cb14edd66a896	background	513	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_bundle.tar.gz	ww	validation	validation	development_validation	model_selection_and_threshold_selection	10000	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ww/0513_ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_hh4b_candidates_v2.parquet	6ecb43c3d83f9d0083f49bf84239160ad0e69ca93683c510e00f9ff1931bd8a3
47c50caee3c055bdcaa4f49e	background	514	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	wz_zbb	train	train	development_train	model_fit	10000	2	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wz_zbb/0514_wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_hh4b_candidates_v2.parquet	591a2dd635089dd32a9a2281826dffb36d0a20e0c76fc8670a21da1428c0f6c3
83652cb739d9d39fbbbc93c6	background	515	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	wz_zbb	train	train	development_train	model_fit	10000	2	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wz_zbb/0515_wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_hh4b_candidates_v2.parquet	ab5fbcf032e4c5a1ead6f334055349aa3ccce81e21c009b2a2af737ebd643bfc
2616c0c14f310de5fffd4ae9	background	516	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	wz_zbb	train	train	development_train	model_fit	10000	1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wz_zbb/0516_wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_hh4b_candidates_v2.parquet	f7e0d62426360ee1064f35e806d8e92aa9af30a9d7b3000f0094535270f3697d
dcbb32effe2c555c38aa9693	background	517	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz	wz_zbb	train	train	development_train	model_fit	10000	2	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wz_zbb/0517_wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_hh4b_candidates_v2.parquet	7a6800e4e4ef953453afc02746e3c6ab77d1441c6cf6a0bca7ae9c58b43c3dfb
