job_index	replica	outer_fold	category_id	payload_key	receipt_sha256	runner_log_sha256	bundle_sha256	elapsed_seconds	structures	pooled_support_pass_results	pooled_feasible_results	receipt_bundle_sha_was_null	validation_payloads_opened	test_payloads_opened
82	8	2	exact3tag	replica_0008__exact3tag	277dad96ad6786c7483e7a338fa70e0d187323cd17ddfbbc24a09bca471649d7	1048d8c4b66206dc6caaa0ad19aa9c86b0da52c232eb483aa2223a0fe4820bc8	61873aa42b07200045bec1bcd2cd64a3a1c7a6f9ee90b159d6a8efddaa392ccb	3627	27	27	0	True	0	0
83	8	3	exact3tag	replica_0008__exact3tag	71dccd9249fb5bb936fb429490030bc4a6531b1a11a4441cc0a62bee663064ab	caa3f2cf82b854ba3b83a97a14f6559eb3f5ff93f3d25f678f93a988612222cd	d1c7d2fec5d6806b73ea356dc09cb3f189a3cafd6ad60c469f5ac8389ac43461	6099	27	27	0	True	0	0
84	8	4	exact3tag	replica_0008__exact3tag	561da4bbe82bb224b671294bc6e4ed484663f421d9e93c9b259ffd89fddeff7b	977a959a9ec4aa1def70cb0452c3423d1ea0096a5295f894b7de81ec87d7abfb	89f93753598ac42eef14e13a4e4ab980a7d9f3050590154dec399e676adad561	5525	27	27	0	True	0	0
85	8	0	ge4tag	replica_0008__ge4tag	990cb7696994e1f844fcfdaffd71da2b37c2162f548f3c05488532f46bcc3323	14d845f3f8c7e73694b047d060fdad77686017094cb8f419c248f9a8ac8fb86c	26acedcf7b0027956747a184853bb204a38979f5eb2a7441d322d1f7eccb4213	961	27	27	5	True	0	0
86	8	1	ge4tag	replica_0008__ge4tag	aae20c74f00378e22607fed76f00e4c7393e159ecb913ae8f4b97d4b7635e703	8b0be6350c62713f189e699947a1f827bd951196035df5c2aaf6e617ea0fe669	2527c78fed533d873a5daa9794cf553702e889688599bf5d8869600a7f4ee8b5	1226	27	27	8	True	0	0
87	8	2	ge4tag	replica_0008__ge4tag	b4d0d884673160a6d5122b777f78989e93b47c980fffb87c02de77570d37d58f	f5c69b91b87c3ccd9a3c87f8c08306108000f0e77db3b844c690cbd680bd6845	11d4720bea85878601ab6ee1f56915ab2737a87d6b9c22689887a62baafbd4cc	842	27	27	1	True	0	0
88	8	3	ge4tag	replica_0008__ge4tag	4bffc7b675f67664bfa29a92e21607acbf9f5f5ef81b63505c8c8c0ccdf43324	13537b5e73ed35759ea861145904431795fab6bc7bea9201a04b77ff25713c81	93f48ed7e6cb1ba03b3eef1de62fefec0c300b2e93301cacb41a28809bdd5b67	1734	27	27	3	True	0	0
89	8	4	ge4tag	replica_0008__ge4tag	d78bd8eeef6eb0980cdcf264c24995cb001aa56f3c501a56d27894242886337e	48df9bd0b7888c5446db325363d479952d61643effec4d1e096b74c38125f309	df9a136b38019afb888f942bed588a1862050d898280bbdf1a57203019abee36	1046	27	27	2	True	0	0
90	9	0	exact3tag	replica_0009__exact3tag	95c6cff308f784a5ecc358c6cf2a75c8ffa3654bffb8a889aeef22908cddb173	d664ee8325ddf469be851608b0e9ddbfada294954cde002b821e5d9c24cf59e2	c286f101d1f323ac55ef3bf3419df0f34f8bf28fa095d21f82bdd797d39dc12e	3970	27	27	2	True	0	0
91	9	1	exact3tag	replica_0009__exact3tag	c984599803628e099ff2e5fa678ff4f2fe8fd8e228d41f9bd07d2b5b9556e7aa	5fe9437af6c5ba6e77afda018086dea666742a80aea11d9ad7f09d22c301fa88	dd4652ae74c9649d0e20f7bad903aefdba5db4ef50dbe8713656fa7f75be619f	4553	27	27	3	True	0	0
92	9	2	exact3tag	replica_0009__exact3tag	5c2d1dc6e9e7f2c95a5d88225da5372d0ecdbc8cca0c3721209d46b96d33763a	e232aa76c35cbcab25816fa934db6a6d845ac94e10873bfb34d8dd0507c51a9c	cf874be9ae3f52c289a56aa09e5d59aac07d0e675d2808b590d9df7a6df268b9	4390	27	27	3	True	0	0
93	9	3	exact3tag	replica_0009__exact3tag	91f082832fb930b8ae6b2a852e7b4258c58c12b86f50a26f4d9a7d32e7c0c796	7ba8c0c43d099a391f82a2e824e15d5e45a2d11de9338df2a2da126b5095abde	b4f64db08aec6afdef88b669b4224b5cf1645bd62a312b25e45e488756db24e6	4457	27	27	0	True	0	0
94	9	4	exact3tag	replica_0009__exact3tag	dad79b6f9895ee556774a60eccb129a8e0749b00f6c41513f231356bb8a42a65	f3bd329c563e0fc8c2af8efa3a7ea1d635edeec978d9d35a5dbe091e237a7784	5a43a8a3ee6e65abe2dae85112f16a90f163dd9309b522dd2ed6c6a01f5fe597	6475	27	27	0	True	0	0
95	9	0	ge4tag	replica_0009__ge4tag	7a0939a64d9e427fdb59280cb3082b1132a668ae7f03add788c3abcc2034b4d0	47e63c1232375ded02769ebc0a4d7ea9ce3b65421b467786d249a9c3dbc55860	4b22c2e4b5afd56f96c5f430095e7201d4e0574eb99b5d50f7354d341dd4cbe7	1383	27	27	0	True	0	0
96	9	1	ge4tag	replica_0009__ge4tag	9dd3d68817ffba808a4795163c64a0c26f1b52bae145265c13665fa1c8d8ef67	e98f01debc8e7fb84e37d5f09d19bd71b48e6f43127c5d261778776f5ea26b77	69844c3dff3c7919a8e69b4af4af157bca7891559da421a979c4afac9e07442e	1041	27	27	0	True	0	0
97	9	2	ge4tag	replica_0009__ge4tag	0bcfc9aafa6c0a3bcbb8cec3188985458a7f69e349ed9a1c7b35727b55387bd8	c1a46096f3a83498693f7662714f5f6b7023d6e798aaa3d1287589344780d424	a3e3d05cfe15f6d51bb39b6ddba9e1cb87098345db24207d270ed11158d624cb	1320	27	27	1	True	0	0
98	9	3	ge4tag	replica_0009__ge4tag	60ab2e2afabacbc8d001e01dd9e1cef3e5d5c439dbb51758e736caac0c13a121	d1bc7c9cced8a61f022f9610af12bfa7e07c8c11255292699fd56b1e5ef95438	783598fa1d336f63ab72401efcc5ab3464bfef1ee032d25059b7d9d7941f0a35	1892	27	27	0	True	0	0
99	9	4	ge4tag	replica_0009__ge4tag	a9127ba4d5d3e1f9fdd121cd9c314557d9b3ede9999dbc7936bda84a65938366	703193f4f55c9cb9a03778b97bc2a1b46194733dcc477f676b3c6dcb0f3e6b0e	b50dfb414d023099804e1fa1ff885b1d1a4b6e09a94f5df7f6d0d0103540f53f	1743	27	27	9	True	0	0
100	10	0	exact3tag	replica_0010__exact3tag	fa84d1666e809e7c5daa4aebf6e647b417de8bf633c6998a190f45800bb94e0b	3d21b4f9088648ccf67251b8947941e28fe7e7022f3f1a6738076d641763ae16	b725b3b28af2aac91be85c6e007cb6d1381490dc1cf43ef2fea6a961aa536cae	4441	27	27	22	True	0	0
101	10	1	exact3tag	replica_0010__exact3tag	5872a1a79fd7714ead5dcc17bbef90825d0bf084c825e45cd35b59598037ec1e	561c2704a7e1c2d7eea1fd66704e58f0caf2ed6e0d2f883cbea4939d48f85c4e	e7fd1ab07db22c2ffa09e73594b5a71eeb50313b18e190442cc8001e22ffdba4	6309	27	27	8	True	0	0
102	10	2	exact3tag	replica_0010__exact3tag	ededefe392f399cf60beee390ffc3e42e35c87dff2432d58a600eeab61882095	b0a01bdf1ec4224304d832c2e1e1e8430055195cc1fa70a95df1149cf6b87b29	9b1873e5c496568698cfa8d6bc2f75a0d6c1cd25408961c58e52007f9b102a4a	5662	27	27	10	True	0	0
103	10	3	exact3tag	replica_0010__exact3tag	e50d495c529b60e5b245087eb147007b2b214caef03ce08d27c62acc8ecde496	c00a33a5878207cdad11b530dca118f7cf835e79435787d0e0b5d402ee55633d	3f431bc51f792f248ece57331c2ede0218ced44a6c6e3cb2a6524d207695159d	4112	27	27	0	True	0	0
104	10	4	exact3tag	replica_0010__exact3tag	15d587caf4ab443a5e872863b2c0665e12bae711981c9a8e2f6ed6944cf0c55c	10531c8e6aa1a50a2e7648af3bd06c3d39f019842c8a0559e5df6850d1d46c42	29e52052e3b7e36532de0787a0f41e43793bcab15bc8cc5622c3f007d7528b2b	6173	27	27	20	True	0	0
105	10	0	ge4tag	replica_0010__ge4tag	aef19e78e65240f5740c20956d0a5f6b7808e3ba165608c180041717768f40c1	1284f01e370fdc7e2c8353020fbd70f52ae6bf1068effcd140eca0c5ae9d65ee	0bd76450c348286d72da5c7317a7b4b81c0c892d664c7db945d38f956f8a70f1	1518	27	27	4	True	0	0
106	10	1	ge4tag	replica_0010__ge4tag	e43170aff01bbdcd019ced71d9097187d17b8eea5d11577b528ff0497a0964b5	c49e8aa397709e4321d01e690fbae8ad4c685de225999a3b64937de170e6aff4	7f1531fe7b1c558624ec02b5e64900db9721e13808bd0ca37106c4dbb4a60fc0	1886	27	27	2	True	0	0
107	10	2	ge4tag	replica_0010__ge4tag	45003bdf0c3a3129d398d0ebfedf2e8fbebd9a0082824885e6b8fec11abbc504	c899da54030ddb8057877ea9d036d9f74c1560c3d71636a70d1c58243a80b94e	e9b472f7646e87dc22d586c86592304c40bf1ce7dc33090dec50173c6e678fab	946	27	27	1	True	0	0
108	10	3	ge4tag	replica_0010__ge4tag	9b90c62df7d09e2c938594f892e2cf6767afc649db3747ec015f583afb370f3d	d9243cc7d7a4c222fc63753fd4faccd1309c7abeb451cdc8bdb2b1ff80196f91	a79ecd01a3d5d79ab7d3193cb2aade403e8f1344b52d5572ccbdc5868feea60d	1200	27	27	0	True	0	0
109	10	4	ge4tag	replica_0010__ge4tag	a1d3751fe7b8074099b3751131ab254edf0c7dfab70dbef047abb171a8143740	d52306a418873db05f2c194e915422a2f212bb3b652603a96bfa91279e425241	286d6401befeafc189a3c5301daac6cc3945ffdf0d50735e3b001253f477141b	928	27	27	9	True	0	0
110	11	0	exact3tag	replica_0011__exact3tag	43f0f1bbbab461e39578e7d0a9fdd640599d4072960babdf6d95eef47ee60be9	db676f4d076ef316dcbaabbb511457b9116f4c78516a1d1c8325943d18214652	834b29ccf0c8256a76cab6074f61d733c57bb0e481a543e1b6feb058151dc08f	4321	27	27	4	True	0	0
111	11	1	exact3tag	replica_0011__exact3tag	d9c62e334e09ddc4af72d5a3fb1d124f7e4dd3eb25612cb9dcbf9877fed12244	5ae386c938afac45701b64eef62f24fbf2a200d1749360080b4067edbe06d8a5	983c23c945923a03c581e5c8de66fb39b3d4b75a6e7d0fd8994997bdb90446b8	6333	27	27	6	True	0	0
112	11	2	exact3tag	replica_0011__exact3tag	c7491230c49c0c7a788d3a65ec135d43b7f36b21b76be3fe4bd8a97a3db22cea	03168dab161b98ba059610d26a554ffa672c82e3fc2e6642546618fd9e4d3a1a	cacef7b0772a780fccd333d1c58dae54bf99fc262296ad7266bff47093e21f99	6144	27	27	1	True	0	0
113	11	3	exact3tag	replica_0011__exact3tag	f2be8ebca9e1453a49d1a8f3f282b3510abc2d8a32999d06d164b5b221212b1d	5aabbbf18fea5c10ccdedff9a3bf4caa7d8975990db878ce51abb8c9cd89a73a	0a5b93a262b390c5ba4379e10ee1c81be42732f4b589d68a2fffef9e1a1356e1	4591	27	27	8	True	0	0
114	11	4	exact3tag	replica_0011__exact3tag	72dccbe1cb2742c692e40690a225186a01d5d086254cbbc9c0d906aff9a75b7e	542094de7c2073a265333c178da2e94ed0a41d09b5850bd22ec32cab5fe4a728	5d60df578991738abd6feaf8532acc59164ce2b8b12c5f8c5768944e07860cd9	6378	27	27	10	True	0	0
115	11	0	ge4tag	replica_0011__ge4tag	88fed74717f30859bfc3d55350458e14bcfe981f4eda1d3643f22c3b9610e192	3a4c22ce3f68cd3130313e109544a47a67edf896da4b2d31d9c26566e3a661f1	475c5b9658710f339f916c904c7714e4bd776c07631ed44ff9463432a3c71500	1817	27	27	10	True	0	0
116	11	1	ge4tag	replica_0011__ge4tag	f189a3e6659697131d6af7ea92e96cd850a277bace435d7aad5425845574ef5a	6aeeb9f97193ac5594c65d57010fd25b8ef0d99096eafa20f0f1a6c0e03b1189	482dfd41155bf089da856c53c67fac8a2f4a380c05edfb9128f34187fe6a81e6	1270	27	27	13	True	0	0
117	11	2	ge4tag	replica_0011__ge4tag	3fca871691c5e799cc93f4551d334f9a82c3bc730204672c9449d51585763c7f	bcab98b7f2a5a50db22b2a6f35d815dee97046614f54a05fe0dce86cb55f0aac	a3fa4b3e78b2e6f52acc6f90ff017c2225065bbdbedf5d897bdaa9cb03b1a781	1906	27	27	8	True	0	0
118	11	3	ge4tag	replica_0011__ge4tag	93046123813950372bc1cf35a4ab8c6983cf3b54cd1b3be4391d310e24da5d46	dfc6b150245fb6535d9798b1f61c9073495777fbcdc32bc3a5e43b960c7815dd	29ad6987f2e4d84ec553395026a63cef44dca5a3fbc28e56b690e2c18129653b	1378	27	27	11	True	0	0
119	11	4	ge4tag	replica_0011__ge4tag	677e98bf4a33f390f26b128a76c702c67bb2cfb0ebddf1254f096c8cf1da7170	92214a505d7885618d617f598ead4f8b9d97ff8f1373989c3c8310baeb99b794	c55cc5ea851b3b485feda64b0f41c34ccbca213d3e5ba3770bc5231b5ebc7d2a	1838	27	27	8	True	0	0
120	12	0	exact3tag	replica_0012__exact3tag	d2e32ba9d8377b446f0e302e9d247573651cd2db72b3f0d5927afe61c05a789d	bbbd958eee41757e0bf3dae984296c621e2cc8d6775f869395b1e0be7eb8f126	311f7e3ecd1a5325db577d5890e0a5800e1af9f38514df7856cf660b30256783	5793	27	27	2	True	0	0
121	12	1	exact3tag	replica_0012__exact3tag	c639202e0858d2f6a335dee4c052495293d3dfb09539575059e2d7448955ebb5	bacfad03e98ffa1b514f4566f48495af76c7e3093405e83cdbbb3bf73d496efb	00ab2a3abc3c23c77fe2da52e6223b306fabe7de3ddf5c0d2f95e25c5dd1be41	3424	27	27	6	True	0	0
122	12	2	exact3tag	replica_0012__exact3tag	a04d4c9ecdf49f0b663fe9d88b0aba43febe37dac885e158c8bf2d67912ac843	516addbcda184c7e5f435a203847f161791e91c2f1933907926bf738a0928b53	83a681c1acb1a24b7e7063206ea4da44d5d0f37f13a1c6ecfb247a51024e92f4	5492	27	27	1	True	0	0
123	12	3	exact3tag	replica_0012__exact3tag	5ac92bbfc458b5fcf8990c7b5d95e7e4688aedb7c90a7acc32ea1f644a705d78	21db01e8636808d695540f845fd137c07ed7db906118a54b93e8f51c9b796b53	3ea107e7826824cdfed6ad1bfddc5b1791b7a989be7fd8d53579cab62132c885	6000	27	27	1	True	0	0
124	12	4	exact3tag	replica_0012__exact3tag	7608b3f677438e10268d1d1d441cbe9c9c817805b2ffc7ceb086ae1a63bb1eae	8948f8e8d3f0d9fe33ca01618a8bf84032f202bd5408bb0111fbbefa989db13a	ac494b85f8f3841e8d500de397298dfe8b4f1f30db5cf9b837b8a99d442ba65c	6226	27	27	1	True	0	0
125	12	0	ge4tag	replica_0012__ge4tag	0da75deb4fb2d91a6e88d06462501cea0219c48319aa7a7e72454457ab71b3e0	12b92eb925d60a997606f5968a91cdd3837aa55b0da3640825ce454531dd82ad	6583d6e9c7ba441b941bfb649477cbe0dac442aede5464897700365dd97687f7	1849	27	27	2	True	0	0
126	12	1	ge4tag	replica_0012__ge4tag	f97b965fe114e9574f6f3b0a3b3c4a59e8dd635e1287722961b31827cfd05cb9	b3968e0b312a37eee1b67e9e7d7798eba771c2a927c3f7c757559c0c16be2a10	5887052ba206a5762d3d409cee05793ac10372292d07a317c2a9621001472e5d	1231	27	27	1	True	0	0
127	12	2	ge4tag	replica_0012__ge4tag	8dbc6aa364a3443fd4c63a96cd81767c40386ca666ac87d17b6b3f8e7a3b8bd0	43c8a7e04e7252dbc52c47df73780da2024b31bb118386805b38c53302472152	ecdd572b629c77da53b341e02076355c1540f4a513c4661005949ddf9871cb4a	1567	27	27	3	True	0	0
128	12	3	ge4tag	replica_0012__ge4tag	205c0eb202015de6a1d1d05147a1b419521e95f0beb90582c992b0aac216fd93	d476ebb914e7b452c1b63ec25a83a95d250120bedffebda01e9482a8db93a0fc	771831c118c5d99578d0162c42ebf4cb121e155697f90df575309d3fa67c555e	977	27	27	3	True	0	0
129	12	4	ge4tag	replica_0012__ge4tag	565f32515246ed464c085f317347be11f878b93da523c9bcd258f8ca040f9462	b56c87ad6e3795b6c6bbc090acfe52b942e9f7ecd08e47243194197d6eb3f7da	2fcfcf7d294066492bc0257c6d293e4635664a2f6ab492a7aa0b0a19d23741e5	881	27	27	4	True	0	0
130	13	0	exact3tag	replica_0013__exact3tag	c355d1ece076128cfb6494b33a954653a66cbf9a3b4aa368537fe648eb1b5fdb	b79fa92934ce832df961fef72d5bc55f0db4d1da358b93b52623158ebf7ff6b7	bde6e26c408ddf62f524d92931b4db775166555fb43bd3b1aff13bffb0b7311f	6300	27	27	0	True	0	0
131	13	1	exact3tag	replica_0013__exact3tag	03f1b6fd8cb59b8a91ca3123a8bbe80e10282800decc5d2320fba9ec1cb97add	8eeb557f90ef73bb5f0472d7fa4ddf145333e7d61491e62a954e583b1c9326e2	78c7878ee439466a788ff0f243e6d746cffc19de8cb05a70e46d7a73a18143a2	6443	27	27	0	True	0	0
132	13	2	exact3tag	replica_0013__exact3tag	a36bcafd2953053ef92511945afa0722a24a602c8d565340224262561904be66	5054f9a0ad9041d2034f5bf580552ba502ce72516ee41d5f347a98420c2e3b0b	de8034e5ac92314645fac97b1947a58216035c74ccfbda716dfac52fdf7ee637	4179	27	27	0	True	0	0
133	13	3	exact3tag	replica_0013__exact3tag	87d232a5602d0cc78ac745df8e31493b343be500d87f45270358982cc2d0aeca	e3a7b05777f6e8e7dbed5e19971355c9c0422939a260f29b52f94865dd5fafa3	aac109e6248cc16b0c2bce097297a02811f6b80b9eab5143a96cb05b669a1aaa	6921	27	27	0	True	0	0
134	13	4	exact3tag	replica_0013__exact3tag	9f695a50a49f97f0b6f2980a24206258b09d5e43ac2a58cf5ac36e953c0b5c49	cc5237cca03b59f8a7a80c31ab1fe97855304d9ea572a36a154242da0662668e	2268513e7614bca9c5a42e8912fbe5b22d8e5f064cc37dc4da2ea00757acc84a	6542	27	27	0	True	0	0
135	13	0	ge4tag	replica_0013__ge4tag	2e46d6c32f30bad0b8e522604d7374e8ba3bbcacfaa99d1821829e17c7f1eb0b	fb215aca3095510f535d4ceee2c0416af53d7d636efe5765d8a20a9bfbc1ed65	eab75286cc7512eeb62ad698477d1833c327ffefeb60b5d848737b9459c74ede	1900	27	27	2	True	0	0
136	13	1	ge4tag	replica_0013__ge4tag	84d2cb2a2e186ea70c2d12e6b1c4a4df2ffafea0f576c61688e1f16a21206154	7132cb73101a71134aa46c5b0631724a2d889f93e6f5f24a1648d643f90bb2a0	449a91728c72b72e202bb9c12f974064eff1bd92845f7c3f9f5d9127abfdba8d	1491	27	27	3	True	0	0
137	13	2	ge4tag	replica_0013__ge4tag	bbe1e7357f5b626daa3f33daea421dbc2412dc3e161c81a89a3f3944bca4375d	2b00b262ef0bb2e22746531ae9c954cf630a1897f0ae62e3599ca5b1482d0ad2	2ea00cf180d561b29bba0e3fd8eb5f584b5562f7624cc4cdecd8d457813eb9ee	2009	27	27	1	True	0	0
138	13	3	ge4tag	replica_0013__ge4tag	9581ba99f82953d6ae7044f3045f181265bbbad701fe33df7d1610851c43b21c	f5a3b417258f586ef004fdddab339e63795ad19189b1e19725f863e024acae20	da35524750206aab4e24ec2cd64d07952631042a6725031ace49700f35fe8fae	1330	27	27	0	True	0	0
139	13	4	ge4tag	replica_0013__ge4tag	e8e350f287a4d8a0c9ed9d096864017e1b6066a0ff5a9b2c7b571d896592a486	b5c955cab5c0d51968bf1018c60e270edbef00928ea62d64204d36ee223a92a6	68cb4c8c2b279b62c5575dca9eb2c2e6e4bb62fbb0664e2e3f5c1b4da77ab835	1600	27	27	0	True	0	0
140	14	0	exact3tag	replica_0014__exact3tag	19f5cce6ba022b4ee893b5e86a6aedd844c3ed606e83f4fa0d3e0c3434da7a3e	4b4e9b2a127e844aceaf0b897a44952e7d19d30b1b98bf3a732f950dd0fd78fd	2b9d6546d4c9283ef3714998a4b30e297c049bd19504abe081be83a9d6bf3fb9	6517	27	27	16	True	0	0
141	14	1	exact3tag	replica_0014__exact3tag	a7b2ed0f7478d6c39641831a6639513fb49a8f1e9aa05bfb8d810dd3ea487117	eeeeb083a878ae99504daac3c080765794407b6fe4a335b1a910633a6bcc35c0	8ef3a7cc95689fc167862c856cf9db528640fa1d64171925de999c7ff819e734	3900	27	27	16	True	0	0
142	14	2	exact3tag	replica_0014__exact3tag	0982444578b3971c13f7e997b1bfafd70051642c108d1bf4164a5e3fb10eeefe	2a962599f92e4980e8f3ae5db058f39ec883ad1c5125ff7237087ee96d52536d	e1364966f22e1bd3ec41eb7d5698af86a0f7ea637cebe555c7d2bd341cb127f9	5559	27	27	7	True	0	0
143	14	3	exact3tag	replica_0014__exact3tag	3615c31abd14f74e5b81e7dd1570a0825eb4848621ebfa0323f3eac7604fb315	85665e28b6b3ebced4162a321941eb14b36ad0c916bb9514dd83926b560f1c36	42e1e4747605343820c4abe85dbca5df64839e94ece89a445818247776d8c54a	6341	27	27	8	True	0	0
144	14	4	exact3tag	replica_0014__exact3tag	a119c6bab30da9421d76e6a132b7f1d043f80aef820d499f7952df71067e79ea	30827d6324c202273015461fc253a2a85ec4e6e2190c146c1c119ab2de226819	426459842a87c5bbab60afc3f67d9ddca759fe758bf991d473a110366cc10fd8	6660	27	27	13	True	0	0
145	14	0	ge4tag	replica_0014__ge4tag	a9af46f1d395658d8680831cdc51ec2c0170b52e83809d468b3e517bde34687f	d581cf2dc766557271326a45cd29da737809fea580defd1686a8de90b92999c4	ebcac39ec66aea32a4629b6972821497e4d18cc9e21e9b3cb35027b46efc6054	1883	27	27	6	True	0	0
146	14	1	ge4tag	replica_0014__ge4tag	ecbb69463f863fb263573d023f7f41e4581aaa8b3a78eabbc7f8cdee00f7d6b1	44ae46a129cd8828f76f0387fb2a661131688bc8c0f5100d9a7d3e7e2a6346dc	0b59c257e63bff0f2e20d95d404e0b693f4c5fb5f600e5387c47dacddd6b39fd	1160	27	27	11	True	0	0
147	14	2	ge4tag	replica_0014__ge4tag	9c9fcbadf5f794bfff36a9837bca772b58e231a4ba27de853ed0a3a1caa308e6	dae183a2e91eacdd11bebe0db60967d0732d44e2b9a5116f62ee3dce1adcffa5	07ce9902618880e15ce4648099e3384128e03e84bdba03889a820f8593f1d9ed	1509	27	27	10	True	0	0
148	14	3	ge4tag	replica_0014__ge4tag	a52f0b7e5daa96d55f2ba3c8150ed7f9d27f0f9c07a66643d864cf7af25180cf	eb37d8e18b868f8f934dbed8d52d0ea35c7345fd49183d7ca351fd368bcaf145	c831366264000248161743c7d733a69f86d651040d0341f3d4e63c8edd27d396	1439	27	27	13	True	0	0
149	14	4	ge4tag	replica_0014__ge4tag	7451ebc435d8a17575944ab0f6474b64f4e9a49082bd4695fade7eab230b9275	464c51bf82a565c7a6be5126c3cdd868d38dc4294e4b20dcca98c8584e5fdbc9	89c4272e9819d89199c48a6c32ead5a911e002f152d9eada3b236d60a1217347	1912	27	27	7	True	0	0
150	15	0	exact3tag	replica_0015__exact3tag	6e1b8f9771c4a3f920c21d0e805d21af3995e6a850dc9fb61b889e32d9a7f567	4f3f245c6e7dbbd818e667f588a45e414acce11c58b843b125534afa1387a5e5	cb6c2b93931674ac678232b8a111ef499e6fa11237c0852a024cbe8b7eb842b6	6383	27	27	7	True	0	0
151	15	1	exact3tag	replica_0015__exact3tag	5f59dee338ab3edde6ec610fae18a3e29d714d18972746af0ce1799412883e19	93f2a2af71a69111feb30c192b3fbe0ac5662004d19fef29d12fbcf35af13561	592926b0142ba862a4b54c9c282777f8cdc057f4fe038f8e359f3e666f136593	3861	27	27	5	True	0	0
152	15	2	exact3tag	replica_0015__exact3tag	4ba5ba9faf2224aa6d451ddf4ca8048e56688784a7dc3fcf1dfcc116179632f0	1b27258b8d09e59c233204a1e6a56d1dea21efb2954ddcfd03dc6f6da0eb81b9	d3af5db0cd1b22046b432ea82ae4d57dbfa13f398695d1bc8ff56d203bf6f9dc	6396	27	27	0	True	0	0
153	15	3	exact3tag	replica_0015__exact3tag	03be36228eabd43559548584ebe07ba06d817a56268092eb41780b11dd52ac1f	fcb4270bf1416eab8f7fe877b37ca01add8646dd1ba9adde66b953f1fbb91f73	e3c6f9ee0e98216a9f262bb638feeff3aab542c38ab8c044f35bb392d37cafe8	6231	27	27	0	True	0	0
154	15	4	exact3tag	replica_0015__exact3tag	ae2c1536e4085b910b06334d579b5adbd90661fd6293fdcfe9f504390cf2af52	457d74be935932e58a89d924000ad4e2d0a983ee9b58952ccc6168ae094cd40d	5887dc553f7a2a3a61ac77f7ad8230dd6d5c31d8598e3647f9eed87cff7c1c64	4325	27	27	5	True	0	0
155	15	0	ge4tag	replica_0015__ge4tag	7630aa7bcea9ba83d9f887e1abaff513a8e591f680145a47477d1b86c79b0389	ce3c2cfb5b991786e8ec039241e1a776e8f1bff9a14a30c0e140e91e555365b4	4a2c2a5741461a7c94936b6d76e9cf9622d93553dfef91377a838e00b2b4f006	1829	27	27	0	True	0	0
156	15	1	ge4tag	replica_0015__ge4tag	9ef7aa46bdb449624c35158cdc78ebe86d6986788a0f1b8feb4122ed2c334063	45447513ff3077f7e0d95f3ea9bd940e7df4264aae1451b2c60d70b950c25192	2cab44e00a48e2e8af597ed5e9f26c5b2cfef6a2493ff8440cc43d696eba6ef7	1620	27	27	4	True	0	0
157	15	2	ge4tag	replica_0015__ge4tag	efaa2ea68746a553868a912c25e1dbf4a84c5a4405a31183b80ea0f9bf5fc71e	90e9ef96c5c622be0e1470816dadbf125e2836cbeb8ac8db07ce0e265c899bb6	fc2ba58d34330063578425ab31057f06157229f3cb1ef6dae650d3ca3b3e657b	2109	27	27	0	True	0	0
158	15	3	ge4tag	replica_0015__ge4tag	0ff3379ee657111cae7188bbf63b993b689ee89705b6e17c79b319bc2c7dca8c	af6dee7bb6e04e0671814109b90149b5bc9dcfb86b275439f5abbd10d55c06b9	757e50dc583506a97ae174b819f2f64f9f987e1a080909239bd30a708a50ac4e	1167	27	27	2	True	0	0
159	15	4	ge4tag	replica_0015__ge4tag	d1c1b9d912f446e775d655dc4bbcb658364aadedd76efb6d88aa775ee47f974a	2128e1f0cb0c899f665a2676d9bad4fb789a67e5d79df5981280d65dc45b89ab	848d2979d8f5554c0fb33696643e87ff90f0ab6ab400818b731289a13da89806	1036	27	27	5	True	0	0
160	16	0	exact3tag	replica_0016__exact3tag	7091a6a43373aa8f7aa0988bb5b70fc3aac37bb448a0796553626de4fa3d372b	429f4536b5f8f14bfe72a752dfc725af845f87faadf941ea1b50e8f4ce847ac0	52eba24982aa33a4023d9c69d5b98b9bd1b2d8af7596175867baec463419c17a	5603	27	27	0	True	0	0
161	16	1	exact3tag	replica_0016__exact3tag	0f094f9d64db6ceb395c399230df0cbdbb0e3ba0949fab38aaac967f9b64b772	aa649a08586661c22277a0ba8c01d664c2e815c326d940d787437fe8c44a43ff	e4b7b50cdcc061a1d035fed12333b0b198ade31efeef30dda381356516e5d1cd	4606	27	27	2	True	0	0
162	16	2	exact3tag	replica_0016__exact3tag	060e8b057525f592efab992fcaa253bc3a69d78be2ad9be1efd3d758378fa940	aa574a9ef18397405a7e903abb81953efc9dd84b06a8daafdc2d3b3a117bf385	9e9e716d3b63b6cc14efdb940fad326bf9ab8ef1f4a8f538070b4555bee046be	3298	27	27	0	True	0	0
163	16	3	exact3tag	replica_0016__exact3tag	ec7489255b8e33254cd891be3645a73367e56cc40cc38cca48fc5da1e1a57c67	adffccd7a218db34f8d70f03244a2cbc7c6f658cef71163e0fe5c7db84396759	f3ed2376e746e9294cde7e8d72609c7da16b75afc200c0d496c505c54d7c3930	3565	27	27	0	True	0	0
