qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background,run
0.95,0.725,41.53241248266754,86474.76956671182,0.00048028358665502943,0.14123503825046985,0.004802835866550294,62,138,33.86464571043029,22.68348256220778,mass_aware
0.95,0.75,41.53241248266754,82060.9900887358,0.0005061163951075523,0.14498356764077644,0.005061163951075523,62,135,33.86464571043029,21.27884128510101,mass_aware
0.95,0.775,38.93143171343678,81647.04948584744,0.00047682594727669963,0.1362479974370179,0.004768259472766996,60,131,31.872459006062925,21.067586788313218,mass_aware
0.95,0.8,36.330450944206014,79970.43005585189,0.0004542985565893866,0.1284712863802426,0.004542985565893866,58,127,29.881468956546872,20.282979490014487,mass_aware
0.95,0.825,36.330450944206014,74829.04790399173,0.0004855126713735453,0.13281149908847129,0.004855126713735452,58,123,29.881468956546872,18.568201398203303,mass_aware
0.95,0.85,36.25177278969957,73049.0439286452,0.0004962662184204704,0.1341287821214459,0.004962662184204703,57,118,29.756355069389727,17.761883295666046,mass_aware
0.95,0.875,34.872604250577744,71907.50065187273,0.0004849647663239918,0.1300460855677343,0.004849647663239917,55,113,28.635921372382548,17.244978903617653,mass_aware
0.95,0.9,32.271623481346985,68263.64913641886,0.00047274975612357034,0.1235168091011036,0.004727497561235703,53,111,26.645942616213947,16.225581607934128,mass_aware
0.95,0.925,30.89245494222516,67967.33564892231,0.00045451913992622416,0.11849562038552232,0.004545191399262242,51,108,25.525694931004313,16.086672360158992,mass_aware
0.95,0.95,30.813776787718727,65445.48642965082,0.00047083119812764044,0.12044952238925352,0.0047083119812764045,50,102,25.400046234909443,15.002855500514507,mass_aware
0.5,0.5,105.91830313634864,1035127.4638143976,0.0001023239232258842,0.10410560176253565,0.001023239232258842,166,1521,86.90321300819672,240.20104936085926,topology_only
0.5,0.525,103.23864421261145,1020048.8860174745,0.00010120950635579917,0.10221904038681046,0.0010120950635579915,163,1495,84.78733704904245,234.32866667336785,topology_only
0.5,0.55,100.48030713436779,1003407.0874458525,0.00010013912438085113,0.1003095706996824,0.0010013912438085113,159,1469,82.54649368416877,228.36328120908414,topology_only
0.5,0.575,99.10113859524597,986290.2890146293,0.00010047867215062485,0.09978752835232144,0.0010047867215062485,157,1438,81.42607769058465,222.22685379080153,topology_only
0.5,0.6,99.02246044073954,966381.6899663525,0.00010246723574014249,0.10073012358550043,0.0010246723574014248,156,1411,81.30101043056736,215.02433547980877,topology_only
0.5,0.625,96.10676705348301,938160.7538701813,0.00010244168353559358,0.09922368173033048,0.0010244168353559357,150,1381,78.81022015032943,206.44327324316396,topology_only
0.5,0.65,96.02808889897656,915963.6325438108,0.00010483832052620661,0.10033655148304613,0.001048383205262066,149,1347,78.68539243598241,198.90106106364243,topology_only
0.5,0.675,92.04793959062398,903528.4419379784,0.00010187608415866835,0.09683740826956508,0.0010187608415866834,145,1322,75.57382629217757,194.37997904791365,topology_only
0.5,0.7,90.35405843347641,879639.1613989496,0.0001027171849531804,0.09633750324448867,0.001027171849531804,139,1298,73.954019325486,193.3583314351925,topology_only
0.5,0.725,90.27538027896998,846824.3730831663,0.00010660460793102853,0.0981008232405014,0.001066046079310285,138,1264,73.82942065352314,189.35653727174926,topology_only
0.5,0.75,84.83738427698913,826157.8984148635,0.00010268906759805276,0.09333740883944505,0.0010268906759805276,131,1229,69.47205447818668,181.8712804707613,topology_only
0.5,0.775,81.92169088973259,806702.1655965687,0.00010155134618877616,0.09120996651634701,0.0010155134618877616,125,1191,66.98182640265533,174.48816367094284,topology_only
0.5,0.8,80.3851660415979,781372.4146494654,0.00010287689267563894,0.09093830930677611,0.0010287689267563895,121,1151,65.61246711894684,165.8130091482636,topology_only
0.5,0.825,78.92731934796964,752423.7888920468,0.00010489742683998745,0.09099050888405874,0.0010489742683998744,118,1115,64.36766697952476,156.32610583793846,topology_only
0.5,0.85,76.01162596071313,733034.5510550137,0.00010369446549458556,0.08878054361948068,0.0010369446549458555,112,1075,61.87836267969407,148.92278160683745,topology_only
0.5,0.875,74.47510111257841,702126.0233465983,0.00010607084574020189,0.0888799018991259,0.0010607084574020189,108,1016,60.51004680672859,138.1989682521121,topology_only
0.5,0.9,70.33759549521295,653966.8146228447,0.0001075552977956198,0.08697804912571605,0.001075552977956198,102,952,57.14837753968812,129.09860091809463,topology_only
0.5,0.925,63.44175279960384,617249.2935644898,0.00010278141013858526,0.08075043538215025,0.0010278141013858526,92,885,51.54559542795399,116.605877517578,topology_only
0.5,0.95,49.88610187190492,573428.2952149275,8.699623351025438e-05,0.06587793991439456,0.0008699623351025438,75,803,40.7121204484365,107.5700382396908,topology_only
0.525,0.5,101.78079751898319,1005862.1765763774,0.00010118761783588623,0.10148377428132337,0.0010118761783588623,160,1465,83.54188194168916,228.85656695537662,topology_only
0.525,0.525,99.10113859524597,990783.5987794541,0.0001000229906079679,0.09956099765948116,0.0010002299060796788,157,1439,81.42607769058465,223.07879909727433,topology_only
0.525,0.55,96.34280151700233,978437.9525704165,9.846592853834409e-05,0.09739858011982011,0.0009846592853834408,153,1415,79.18525790494006,218.46171327767243,topology_only
0.525,0.575,94.96363297788051,965617.3065017775,9.834499893328672e-05,0.09663952806129948,0.0009834499893328673,151,1386,78.06485447145955,213.66773388546724,topology_only
0.525,0.6,94.96363297788051,945812.0919988516,0.0001004043337796487,0.09764609722072444,0.001004043337796487,151,1360,78.06485447145955,206.60997823743386,topology_only
0.525,0.625,92.04793959062398,918436.3856919564,0.0001002224443898468,0.09604826654771699,0.001002224443898468,145,1332,75.57382629217757,198.45576934260518,topology_only
0.525,0.65,91.96926143611753,896342.6489109369,0.00010260502671368018,0.0971416930390359,0.0010260502671368018,144,1299,75.44885361380437,191.05622215863534,topology_only
0.525,0.675,87.98911212776495,884025.0854204963,9.953237026742511e-05,0.09358293053651764,0.000995323702674251,140,1275,72.33767748967117,186.6525185290612,topology_only
0.525,0.7,86.29523097061738,860239.1894268184,0.00010031539138331552,0.09304160289532362,0.001003153913833155,134,1252,70.71728450213504,185.52145991123905,topology_only
0.525,0.725,86.21655281611093,828269.630900311,0.00010409237475288743,0.09473376233232127,0.0010409237475288741,133,1220,70.59254253633311,181.7414719831955,topology_only
0.525,0.75,80.7785568141301,807603.1562320082,0.00010002258682471523,0.08988704140484612,0.0010002258682471521,126,1185,66.23541382280133,174.36685367742768,topology_only
0.525,0.775,79.16335381148895,788889.2686576383,0.00010034786497500729,0.08912841039334216,0.001003478649750073,121,1148,64.7408065927948,167.39642486733297,topology_only
0.525,0.8,77.62682896335426,763559.517710535,0.00010166441143463363,0.08883628694456101,0.0010166441143463364,117,1108,63.371403433450354,158.8475587079191,topology_only
0.525,0.825,76.168982269726,734610.8919531166,0.00010368615971268115,0.08886883177341305,0.0010368615971268114,114,1072,62.12658673462324,149.49849820578797,topology_only
0.525,0.85,73.25328888246946,715325.0386614344,0.00010240559874647485,0.08661147099638578,0.0010240559874647483,108,1033,59.63725860223789,142.2783088275782,topology_only
0.525,0.875,71.71676403433477,686107.3729530552,0.00010452702719934446,0.08658140761656558,0.0010452702719934445,104,978,58.26893396203494,132.36027807523027,topology_only
0.525,0.9,67.57925841696931,638690.0094732268,0.0001058091678507806,0.08456065927529412,0.0010580916785078059,98,915,54.907264694994474,123.51415624093487,topology_only
0.525,0.925,60.68341572136019,602831.9607741887,0.00010066389917917977,0.07815772029699468,0.0010066389917917976,88,850,49.30448258326034,111.5478966555052,topology_only
0.525,0.95,47.20644294816772,561443.2672471033,8.408052193702974e-05,0.06300112984600005,0.0008408052193702975,72,773,38.59547561826174,103.3864851488778,topology_only
0.55,0.5,95.19966744139981,924761.7249745121,0.00010294507749444719,0.09899665217673023,0.0010294507749444718,154,1405,78.44079108073986,225.1530504603685,topology_only
0.55,0.525,92.5200085176626,909683.1471775889,0.00010170575194749738,0.09700421143681205,0.0010170575194749737,151,1379,76.32569087940317,219.05028066860703,topology_only
0.55,0.55,89.76167143941896,898079.3462124763,9.994848653181507e-05,0.09471823060496842,0.0009994848653181506,147,1356,74.08512305962961,214.50439187351483,topology_only
0.55,0.575,88.38250290029714,886742.3906316871,9.96710023497763e-05,0.09385719287435901,0.000996710023497763,145,1329,72.96485211227024,210.08545243018597,topology_only
0.55,0.6,88.38250290029714,867679.0213726863,0.00010186082724516513,0.09488263729166929,0.0010186082724516514,145,1304,72.96485211227024,202.9721114155669,topology_only
0.55,0.625,85.46680951304063,840406.6996111418,0.00010169696356845599,0.093229367762309,0.00101696963568456,139,1277,70.4730456140938,194.5704081331629,topology_only
0.55,0.65,85.38813135853418,819054.8080740473,0.00010425203602591464,0.09434980946761597,0.0010425203602591464,138,1245,70.34755595308432,187.11299394296591,topology_only
0.55,0.675,81.40798205018159,806737.2445836068,0.00010091015705144479,0.09063604279714015,0.0010091015705144476,134,1221,67.23784640629174,182.45751873204037,topology_only
0.55,0.7,79.71410089303401,782951.3485899288,0.000101812329765568,0.09008816973991278,0.00101812329765568,128,1198,65.61538362765592,181.96301462578114,topology_only
0.55,0.725,79.63542273852758,754536.0971820808,0.00010554223056516056,0.09167824249964497,0.0010554223056516057,127,1167,65.49010842126376,179.74160493195996,topology_only
0.55,0.75,74.19742673654673,734611.467757703,0.0001010022712591512,0.08656851980931458,0.001010022712591512,120,1133,61.13398566514342,172.20586434657227,topology_only
0.55,0.775,72.58222373390561,716639.425427258,0.00010128137129858901,0.08573929759259143,0.00101281371298589,115,1097,59.63776271744163,165.0507411788806,topology_only
0.55,0.8,71.04569888577089,691309.6744801549,0.00010276971595861902,0.08544791568301856,0.0010276971595861901,111,1057,58.2673212540877,155.96876844516817,topology_only
0.55,0.825,69.58785219214263,662361.0487227364,0.00010506030257415096,0.08550392275674724,0.0010506030257415096,108,1021,57.02201722422321,146.06746417154835,topology_only
0.55,0.85,66.67215880488611,643075.1954310541,0.00010367708050097575,0.08314069265761512,0.0010367708050097574,102,982,54.53168501034304,138.30019289203548,topology_only
0.55,0.875,65.1356339567514,616824.910698375,0.00010559825458897928,0.08293497005111655,0.0010559825458897926,98,931,53.16229349091287,128.86321744285686,topology_only
0.55,0.9,60.99812833938594,585036.2515425081,0.00010426384378499301,0.07974897694863986,0.00104263843784993,92,874,49.80069834477052,118.38304775493575,topology_only
0.55,0.925,55.48145418289865,551403.7385752449,0.00010061856730651748,0.07471589142856729,0.0010061856730651747,84,812,45.31858877181886,106.75661883548464,topology_only
0.55,0.95,42.00448140970617,510963.65938278625,8.220639694894368e-05,0.05876254821228255,0.0008220639694894367,68,738,34.613611302694636,98.90719564724861,topology_only
0.575,0.5,89.99770590293829,877075.1279525077,0.00010261117096437778,0.09609771062209647,0.001026111709643778,150,1347,74.46254413551141,215.89158650212917,topology_only
0.575,0.525,87.31804697920109,862738.3953995095,0.00010121034075313942,0.09400792141444027,0.0010121034075313941,147,1322,72.34828704505455,210.06488405997243,topology_only
0.575,0.55,84.55970990095742,851252.2215497886,9.933567015779193e-05,0.091650397988007,0.0009933567015779192,143,1300,70.10808051209641,205.53644550933515,topology_only
0.575,0.575,83.1805413618356,840878.1228736674,9.892104348911994e-05,0.09071001019459031,0.0009892104348911994,141,1276,68.98800025473093,201.50902986634895,topology_only
0.575,0.6,83.1805413618356,824143.6738917923,0.00010092966068530056,0.09162632708599464,0.0010092966068530054,141,1255,68.98800025473093,195.34674688799078,topology_only
0.575,0.625,80.26484797457908,796871.352130248,0.00010072497619598183,0.08991482025569299,0.0010072497619598184,135,1228,66.49543981686885,186.89176718767501,topology_only
0.575,0.65,80.18616982007265,775519.4605931535,0.00010339672167445357,0.09105485754767025,0.0010339672167445357,134,1196,66.36938232434456,179.3699146010382,topology_only
0.575,0.675,77.50651089633544,763201.8971027129,0.00010155440020598441,0.08871937345436982,0.001015544002059844,131,1172,64.25522351768531,174.66937824581143,topology_only
0.575,0.7,75.81262973918786,739416.001109035,0.00010253041538927754,0.08816518824860765,0.0010253041538927754,125,1149,62.631108877834286,174.30664394194625,topology_only
0.575,0.725,75.73395158468142,712484.4401890369,0.00010629558670023395,0.08972282216259597,0.0010629558670023395,124,1120,62.5053958344551,172.88168480270582,topology_only
0.575,0.75,70.29595558270057,696114.1178833182,0.00010098337869723178,0.08425392040428527,0.0010098337869723177,117,1087,58.150248042794345,166.2205349763149,topology_only
0.575,0.775,68.68075258005945,678883.9207967984,0.0001011671516677691,0.08335608023967656,0.0010116715166776909,112,1052,56.652722701053364,159.27507098591406,topology_only
0.575,0.8,67.14422773192474,654296.01509362,0.00010262056650661,0.08300830493088598,0.0010262056650661002,108,1013,55.281448338426394,150.38506999308458,topology_only
0.575,0.825,65.68638103829647,626831.0798240516,0.00010479119997804563,0.08296598514583088,0.0010479119997804562,105,979,54.03577033356174,140.96999735902997,topology_only
0.575,0.85,62.77068765103996,609028.9170202193,0.00010306684279977468,0.08043367824837735,0.0010306684279977468,99,942,51.54465847028857,133.66419798509696,topology_only
0.575,0.875,61.23416280290525,583623.8620768159,0.00010492059489309517,0.08015438097235521,0.0010492059489309517,95,893,50.17438386589788,124.40911174349927,topology_only
0.575,0.9,57.09665718553979,551952.830036341,0.0001034448128144945,0.07685280095670896,0.0010344481281449448,89,837,46.812974667079715,113.82291157067498,topology_only
0.575,0.925,51.5799830290525,518423.70161442866,9.949387512265882e-05,0.0716372276845036,0.000994938751226588,81,776,42.331161292886996,102.05944331494655,topology_only
0.575,0.95,38.10301025586003,478828.85221124603,7.957542675195778e-05,0.05506417439355907,0.0007957542675195779,65,704,31.63072137686553,94.52331405949607,topology_only
0.6,0.5,87.3967251337075,841624.1117598705,0.00010384294355702021,0.09526559292382533,0.001038429435570202,148,1277,72.47446791325137,200.72924818855216,topology_only
0.6,0.525,84.7170662099703,827287.3792068724,0.00010240343118879595,0.09314138854531515,0.0010240343118879595,145,1252,70.36070910815126,195.04911183871238,topology_only
0.6,0.55,81.95872913172664,815801.2053571516,0.0001004640941855997,0.09074089201028299,0.001004640941855997,141,1230,68.12074050559409,190.63312907616293,topology_only
0.6,0.575,80.57956059260482,805530.4912263812,0.00010003291181433287,0.0897808892738189,0.0010003291181433286,139,1207,67.00078626786532,186.75348145901225,topology_only
0.6,0.6,80.57956059260482,788796.0422445062,0.00010215512791280875,0.09072824984256815,0.0010215512791280875,139,1186,67.00078626786532,180.73638398103427,topology_only
0.6,0.625,77.66386720534831,761523.7204829617,0.0001019848300406106,0.08899739489015394,0.0010198483004061059,133,1159,64.50785211251673,172.4239582611441,topology_only
0.6,0.65,77.58518905084188,740364.7578880128,0.00010479319581899571,0.09016873021651506,0.001047931958189957,132,1129,64.38147996996214,165.1693286921491,topology_only
0.6,0.675,74.90553012710467,729530.8848854223,0.00010267629743855064,0.08769847485060908,0.0010267629743855064,129,1107,62.26789545260951,161.20511529127856,topology_only
0.6,0.7,74.51213935457247,705744.9888917443,0.00010557940974059405,0.088695815524548,0.0010557940974059406,124,1084,61.636744301425495,160.49512992414375,topology_only
0.6,0.725,74.43346120006605,679644.8176124659,0.00010951817665813215,0.0902874130373944,0.0010951817665813214,123,1057,61.510874377663185,159.08396069334304,topology_only
0.6,0.75,68.99546519808518,664016.3405506723,0.00010390627607276483,0.08467031271136938,0.0010390627607276483,116,1025,57.1561091454292,152.93183823182238,topology_only
0.6,0.775,67.38026219544405,647527.9887080772,0.00010405768301981593,0.08373430578517746,0.0010405768301981592,111,991,55.658122930619314,146.50184981123223,topology_only
0.6,0.8,65.84373734730936,623799.5553642157,0.00010555271606255858,0.0833665719141565,0.0010555271606255859,107,954,54.286556271016224,138.19984831424975,topology_only
0.6,0.825,64.3858906536811,596438.0046399983,0.00010795068414955135,0.08336966442083762,0.0010795068414955135,104,921,53.040751512946976,129.06783376401975,topology_only
0.6,0.85,61.47019726642458,580222.9168693669,0.00010594238090093252,0.08069881692351515,0.0010594238090093253,98,887,50.54937433403972,122.64123340369065,topology_only
0.6,0.875,59.93367241828987,556301.5524138135,0.00010773594313773779,0.08035552702641356,0.0010773594313773778,94,840,49.178787265832455,114.2356894539561,topology_only
0.6,0.9,55.79616680092441,524630.5203733386,0.00010635326126512546,0.07703313770950287,0.0010635326126512547,88,784,45.81747419581207,103.95224938153444,topology_only
0.6,0.925,50.27949264443712,493326.92768320127,0.00010191921385796519,0.07158523844689194,0.0010191921385796518,80,726,41.33581570838352,93.38054563356874,topology_only
0.6,0.95,36.80251987124464,456385.39476323826,8.063912713582103e-05,0.054476812304097566,0.0008063912713582103,64,661,30.637297505831317,86.78123872271887,topology_only
0.625,0.5,85.86020028557282,815902.7151090793,0.00010523337978363515,0.09505450575827883,0.0010523337978363516,144,1219,71.10206028396935,189.5789674528692,topology_only
0.625,0.525,83.1805413618356,801565.9825560811,0.0001037725442097537,0.0929077844201568,0.001037725442097537,141,1194,68.98800025473095,184.01828451992816,topology_only
0.625,0.55,80.42220428359195,791028.4230409871,0.00010166790717130132,0.0904232116196702,0.0010166790717130133,137,1175,66.74788978898253,180.09621572060828,topology_only
0.625,0.575,79.04303574447013,781499.5541541418,0.0001011427777844641,0.08941270714899753,0.001011427777844641,135,1153,65.62786136539006,176.6012800980388,topology_only
0.625,0.6,79.04303574447013,764868.4897176176,0.00010334199513651305,0.09037956082810017,0.0010334199513651306,135,1133,65.62786136539006,170.74141035529834,topology_only
0.625,0.625,76.20602051172006,737685.7123528679,0.00010330418393038812,0.0887265504769889,0.0010330418393038811,130,1107,63.26144275373106,162.58108850098816,topology_only
0.625,0.65,76.12734235721362,716526.7497579191,0.00010624494114550991,0.08993411481916216,0.001062449411455099,129,1077,63.13514023686697,155.463191683563,topology_only
0.625,0.675,73.44768343347641,706552.3491146452,0.00010395221744788057,0.08737877064436095,0.0010395221744788055,126,1057,61.021428137378926,151.92928195651623,topology_only
0.625,0.7,73.05429266094421,682766.4531209674,0.0001069974840254798,0.08841168198819715,0.001069974840254798,121,1034,60.39065224437025,150.97459219810403,topology_only
0.625,0.725,72.97561450643778,656873.4533538753,0.00011109539308345875,0.09004029419709633,0.0011109539308345874,120,1009,60.26486435023234,149.40566935065428,topology_only
0.625,0.75,67.53761850445693,641244.9762920816,0.00010532264735231878,0.08434003068982342,0.0010532264735231877,113,977,55.90990281863863,143.39905998305017,topology_only
0.625,0.775,65.92241550181579,625498.4696934117,0.00010539180940622874,0.08335276030321724,0.0010539180940622873,108,944,54.41215260287978,137.4263294765593,topology_only
0.625,0.8,64.38589065368109,601976.8054402521,0.00010695742771449949,0.08298523510495565,0.0010695742771449949,104,909,53.04075151294696,129.3906503430463,topology_only
0.625,0.825,62.92804396005283,576098.9452038846,0.00010923131257909568,0.08290785752744793,0.0010923131257909568,101,878,51.79502247486719,121.02733461530481,topology_only
0.625,0.85,60.01235057279631,560625.7026771782,0.00010704530720981386,0.08015011231088844,0.0010704530720981387,95,845,49.303812750720866,115.05781586328607,topology_only
0.625,0.875,58.47582572466162,537446.1834655498,0.00010880312768731365,0.07976435753481287,0.0010880312768731366,91,799,47.933440274459585,107.13077121703515,topology_only
0.625,0.9,54.33832010729614,505878.53597042576,0.00010741376880728702,0.07639819208189068,0.0010741376880728701,85,744,44.57205741471435,97.12441994175508,topology_only
0.625,0.925,50.12213633542424,475406.3329210081,0.00010543009813828534,0.07269375318928233,0.0010543009813828532,78,688,41.08580594953679,87.12965711601312,topology_only
0.625,0.95,36.64516356223176,438775.35605858243,8.351691373783338e-05,0.05532170427721569,0.0008351691373783337,62,626,30.38437529929902,80.6244260508259,topology_only
0.65,0.5,83.1805413618356,740715.6966719634,0.00011229752756093313,0.0966486892622661,0.0011229752756093312,141,1151,68.98800025473095,188.93169726880475,topology_only
0.65,0.525,80.5008824380984,727120.8093628903,0.00011071183963038272,0.094405512479892,0.0011071183963038272,138,1127,66.87428222577391,183.28177096823057,topology_only
0.65,0.55,77.74254535985474,716583.2498477963,0.00010849059809361637,0.09183863698580648,0.0010849059809361636,134,1108,64.63433992237319,179.0723621592305,topology_only
0.65,0.575,76.36337682073294,707157.7655063019,0.00010798633706024462,0.09080859732658653,0.001079863370602446,132,1087,63.51440123309422,175.37597437392554,topology_only
0.65,0.6,76.36337682073294,692010.3915576278,0.00011035004351430133,0.09179706942526472,0.0011035004351430133,132,1069,63.51440123309422,169.77919877771345,topology_only
0.65,0.625,73.52636158798285,664930.998738229,0.00011057743093269263,0.09016848767849751,0.0011057743093269262,127,1044,61.14795042043111,161.28222968924555,topology_only
0.65,0.65,73.44768343347641,643772.0361432801,0.00011408958343933046,0.09154024037279526,0.0011408958343933045,126,1014,61.02142813737892,153.6856028866672,topology_only
0.65,0.675,72.06851489435459,634004.4045907083,0.00011367194671286167,0.09051059819019071,0.0011367194671286166,124,996,59.90145307930339,149.9800748941275,topology_only
0.65,0.7,71.67512412182239,610308.0529938249,0.00011744089524990685,0.09174742908667805,0.0011744089524990684,119,974,59.27044320453577,150.0708643381956,topology_only
0.65,0.725,71.59644596731596,585156.8984706579,0.0001223542714004355,0.09359557137595556,0.001223542714004355,118,950,59.14461568741821,149.99456720867374,topology_only
0.65,0.75,66.1584499653351,571857.3416859902,0.00011569047932528431,0.08748658633131971,0.001156904793252843,111,922,54.78975467281655,144.4462356684688,topology_only
0.65,0.775,64.54324696269396,556110.8350873202,0.00011606184035698461,0.08655060961718072,0.0011606184035698461,106,889,53.29188523242783,137.85036254377624,topology_only
0.65,0.8,63.00672211455927,532692.5553795116,0.00011827971214966717,0.08632738241835054,0.0011827971214966716,102,855,51.92041695404195,129.15148633112503,topology_only
0.65,0.825,61.54887542093101,510369.00226180325,0.00012059681357638247,0.08615450223275628,0.0012059681357638246,99,825,50.67466097689086,121.07355015705951,topology_only
0.65,0.85,58.63318203367449,496482.83476829773,0.00011809709808202706,0.0832130317287635,0.0011809709808202704,93,795,48.18339942367075,115.08198943663666,topology_only
0.65,0.875,57.17533534004623,474890.3905898704,0.00012039690941951396,0.08296826905489761,0.0012039690941951396,90,752,46.93790609811571,107.00552376015177,topology_only
0.65,0.9,53.03782972268076,446379.66846724076,0.00011881775418849109,0.0793841030350569,0.001188177541884911,84,702,43.57663003718123,97.27104251118239,topology_only
0.65,0.925,48.82164595080885,415997.0098146178,0.00011736056942468267,0.07569502076779674,0.0011736056942468266,77,647,40.09028992133556,86.20256145649738,topology_only
0.65,0.95,35.34467317761637,394994.33485466917,8.948146861554556e-05,0.05623782769337374,0.0008948146861554554,61,591,29.390750619272385,78.24530934057078,topology_only
0.675,0.5,80.5008824380984,700517.6979497646,0.00011491627217085852,0.09618139797409268,0.0011491627217085853,138,1072,66.87428222577391,171.2057606306921,topology_only
0.675,0.525,77.82122351436118,687012.355037486,0.00011327485298297868,0.0938892307591493,0.0011327485298297869,135,1049,64.7609433765617,165.7871136062814,topology_only
0.675,0.55,75.06288643611754,680029.1026410512,0.00011038187357657689,0.09102517256717767,0.001103818735765769,131,1031,62.521196166209386,162.69181224476313,topology_only
0.675,0.575,73.68371789699573,670603.6182995568,0.00010987670791850905,0.08997846603336833,0.0010987670791850904,129,1010,61.40136188538609,159.1132343864921,topology_only
0.675,0.6,73.68371789699573,656198.0895948077,0.00011228883330412361,0.0909607537136969,0.0011228883330412361,129,993,61.40136188538609,154.00076127996735,topology_only
0.675,0.625,70.92538081875207,629963.9265646848,0.00011258641618659325,0.08936013900533413,0.0011258641618659324,125,970,59.16177982300117,146.042374897578,topology_only
0.675,0.65,70.84670266424564,611979.1140361377,0.00011576653686266506,0.09056311288586906,0.0011576653686266505,124,946,59.03489313743791,140.00991170784647,topology_only
0.675,0.675,69.46753412512382,603056.7122728418,0.00011519237363814387,0.08945462618926855,0.0011519237363814387,122,930,57.91508531628672,136.77670958230004,topology_only
0.675,0.7,69.07414335259162,579463.7452213095,0.00011920356350544543,0.09074075178063547,0.0011920356350544543,117,909,57.2822805858738,136.44949984255712,topology_only
0.675,0.725,68.99546519808518,554312.5906981424,0.00012447031937554796,0.09267085619907786,0.0012447031937554795,116,885,57.156109145429184,135.85881099178738,topology_only
0.675,0.75,63.55746919610433,541947.8080995453,0.00011727599640818189,0.08633519287727029,0.001172759964081819,109,860,52.80214133419869,130.92328078720948,topology_only
0.675,0.775,61.9422661934632,527684.9919887253,0.00011738493065724083,0.08527067855876386,0.0011738493065724081,104,829,51.303266222934525,125.20662428575156,topology_only
0.675,0.8,60.405741345328494,505008.55752484157,0.0001196133024782597,0.08500194239523175,0.001196133024782597,100,796,49.93116369105497,117.08650036801633,topology_only
0.675,0.825,58.94789465170024,482891.77349783515,0.0001220726835429606,0.08482881402766859,0.001220726835429606,97,768,48.68513908957719,109.35017951329905,topology_only
0.675,0.85,56.032201264443714,469005.6060043297,0.00011947021644753313,0.08181796387771349,0.001194702164475331,91,738,46.19331234952786,103.61227530190156,topology_only
0.675,0.875,54.57435457081546,449845.46664837917,0.00012131800499719918,0.08136861692655903,0.0012131800499719915,88,700,44.94752165021757,96.80948582246273,topology_only
0.675,0.9,50.436848953449996,423025.606525786,0.00011922883195576852,0.07754693152052741,0.0011922883195576853,82,654,41.586533838239504,88.0528513624379,topology_only
0.675,0.925,47.521155566193464,394230.02290636394,0.00012054169597702231,0.07568540603535714,0.001205416959770223,76,602,39.09503646899411,78.00142010146311,topology_only
0.675,0.95,35.34467317761637,374711.0384342653,9.43251453848398e-05,0.05773986002804573,0.0009432514538483981,61,548,29.390750619272385,70.91100884114105,topology_only
0.7,0.5,77.66386720534831,632921.7180312905,0.00012270690828389104,0.09762117101397098,0.0012270690828389103,133,988,64.50785211251673,163.75503597101,topology_only
0.7,0.525,74.9842082816111,619416.3751190117,0.00012105622533341,0.09527489288467378,0.0012105622533340999,130,965,62.394485816066066,158.09153406321178,topology_only
0.7,0.55,72.22587120336746,613916.813210427,0.0001176476513579556,0.09218028050704977,0.001176476513579556,126,949,60.15473026520499,155.51539847423635,topology_only
0.7,0.575,70.84670266424564,605233.1741128576,0.00011705687277980386,0.0910664233438274,0.0011705687277980385,124,929,59.03489313743791,152.12186630471584,topology_only
0.7,0.6,70.84670266424564,590827.6454081086,0.00011991094732087045,0.09216992584910617,0.0011991094732087045,124,912,59.03489313743791,146.81290344014624,topology_only
0.7,0.625,68.088365586002,564696.8669233366,0.00012057507235159796,0.09060772377029588,0.0012057507235159796,120,890,56.79530863008115,138.70236110404028,topology_only
0.7,0.65,68.00968743149555,546815.4389401404,0.00012437411709390403,0.09197089120001307,0.00124374117093904,119,867,56.66842459325287,132.50327114462942,topology_only
0.7,0.675,66.63051889237373,537982.5815736392,0.00012385255800935875,0.09084250220195056,0.0012385255800935876,117,852,55.5486148133907,129.17421486803937,topology_only
0.7,0.7,66.23712811984154,514389.6145221068,0.0001287684009355031,0.09235393370372505,0.001287684009355031,112,831,54.91589294924591,129.54601929769814,topology_only
0.7,0.725,66.1584499653351,489980.30524286476,0.00013502267184503026,0.09451397081619889,0.0013502267184503027,111,808,54.78975467281655,130.20630413766537,topology_only
0.7,0.75,60.72045396335425,477718.90718961856,0.00012710498380850727,0.08785142183173447,0.0012710498380850725,104,784,50.43571040296763,125.00952009257219,topology_only
0.7,0.775,59.18392911521955,466526.8565998495,0.0001268607118281787,0.08664938185783683,0.0012686071182817869,100,758,49.063036291890874,120.35511554442013,topology_only
0.7,0.8,57.64740426708486,447404.729254625,0.00012884844637902078,0.08618456055232408,0.001288484463790208,96,726,47.690759618513205,112.75726690486007,topology_only
0.7,0.825,56.18955757345659,425287.9452276187,0.0001321212091807195,0.08616166369061556,0.001321212091807195,93,698,46.444667649016445,104.5774580062909,topology_only
0.7,0.85,53.35254234070651,414369.158709813,0.00012875606501899396,0.08288222614377967,0.0012875606501899395,88,672,44.07840162226489,99.69621604411604,topology_only
