selection_id	scope	source_uid	sample_class	source_fold	total_rows	selected_rows	negative_weight_rows	selected_negative_weight_rows	total_signed_yield	selected_signed_yield	total_sumw2	selected_sumw2
historical_rhh125125_lt34	ge4tag	92de7601b708423913266367::signal::6::ggf_shard_006	signal	1	67	42	0	0	0.9638782131508943	0.6042221634677247	0.01386658522070091	0.00869248625775281
historical_rhh125125_lt34	ge4tag	9469a2a367f8b919dc1dc3d9::background::434::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz	background	1	40	12	0	0	4515.024514784967	1354.50735443549	509636.1592277308	152890.84776831925
historical_rhh125125_lt34	ge4tag	98171249eef4d6f22e76b4f8::background::390::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	background	1	34	10	0	0	3843.9311073507947	1130.5679727502338	434582.539942915	127818.39410085736
historical_rhh125125_lt34	ge4tag	982d685a97862d69fd8d9550::background::473::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	background	1	285	77	0	0	1082.8933910753037	292.57119688701187	4114.589812051126	1111.661107115567
historical_rhh125125_lt34	ge4tag	9d7ac3bcb6a5484ccbe9e9ca::background::464::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	background	1	272	80	0	0	1038.0092193582996	305.2968292230293	3961.26154217951	1165.076924170444
historical_rhh125125_lt34	ge4tag	9e101fcc8d166030a2422f6e::background::461::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	background	1	316	85	0	0	1199.774280809283	322.72409452148435	4555.247863580483	1225.3040139377877
historical_rhh125125_lt34	ge4tag	a346dfbdef48b2b93fb72db2::signal::40::ggf_shard_040	signal	1	50	29	0	0	0.7172870470105843	0.41602648726613894	0.010290014156183287	0.005968208210586308
historical_rhh125125_lt34	ge4tag	a51f7aac48cdcbc8f48ec468::signal::24::ggf_shard_024	signal	1	47	26	0	0	0.6773336596985307	0.37469521600344247	0.009761295458736276	0.005399865572917941
historical_rhh125125_lt34	ge4tag	aad357b2b4ed9d0e041bdb53::background::472::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	background	1	314	94	0	0	1199.4478211925777	359.0703668538289	4581.767757208987	1371.6120037504613
historical_rhh125125_lt34	ge4tag	b01df2690d845a4ec70c448d::background::5::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9701_10k_bundle.tar.gz	background	1	7	2	0	0	469.38892543804343	134.11112155372672	31475.137617697314	8992.89646219923
historical_rhh125125_lt34	ge4tag	b4a82a790daca296e3c2df7f::background::488::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2207_10000evt_bundle.tar.gz	background	1	1934	439	0	0	67.74403381636039	15.377265173413758	2.3729338767901647	0.5386339048143134
historical_rhh125125_lt34	ge4tag	b5ee1278b28f90289d44af50::background::405::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_bundle.tar.gz	background	1	36	12	0	0	4055.8915100996046	1351.9638366998681	456951.5539360571	152317.18464535233
historical_rhh125125_lt34	ge4tag	bcb339e2e29d437d1f523598::background::407::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_bundle.tar.gz	background	1	38	12	0	0	4295.782351243514	1356.5628477611099	485624.8949804015	153355.229993811
historical_rhh125125_lt34	ge4tag	c660746595f512710f2aca2a::background::321::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9923_1500_bundle.tar.gz	background	1	15	2	0	0	2.9225478140127414	0.38967304186836543	0.5694190483460435	0.07592253977947244
historical_rhh125125_lt34	ge4tag	c91d7624506c21dfaf6d86fc::signal::104::vbf_hh4b_sm_run2_frozen_v2_train_shard9404_10k	signal	1	635	358	0	0	1.2538316203618047	0.7068845985661829	0.0024757381609749737	0.0013957704907543945
historical_rhh125125_lt34	ge4tag	caace5f1265848379814527c::signal::81::ggf_shard_081	signal	1	58	40	0	0	0.8384434469368917	0.578236859956477	0.012120472650196829	0.00835894665530816
historical_rhh125125_lt34	ge4tag	ceaf51e54d9ad936f2af541f::signal::4::ggf_shard_004	signal	1	63	36	0	0	0.9129544769103196	0.5216882725201828	0.013229934554136447	0.0075599626023636814
historical_rhh125125_lt34	ge4tag	d1bb23222fde702852fcc5e2::background::145::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin07_pthat1000toInf_shard1182_seed1271182_bundle.tar.gz	background	1	8	1	0	0	329.35957846727877	41.169947308409846	13559.716491017945	1694.9645613772432
historical_rhh125125_lt34	ge4tag	d40f85c7143b7f9894499b9f::background::388::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard016_10k_bundle.tar.gz	background	1	40	13	0	0	4515.762210472208	1467.6227184034674	509802.70853822096	165685.88027492183
historical_rhh125125_lt34	ge4tag	d5f350f87e8b9964fd47c6c4::background::396::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard025_10k_bundle.tar.gz	background	1	31	11	0	0	3494.6144560332546	1240.0244843988967	393946.13536505145	139787.33835534082
historical_rhh125125_lt34	ge4tag	d97fa8db39d859b8ec40a988::background::501::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3403_10kevt_bundle.tar.gz	background	1	70	16	0	0	56.97605617829248	13.023098555038283	46.3752996804563	10.600068498390014
historical_rhh125125_lt34	ge4tag	db851bd542564798669015d6::background::7::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9703_10k_bundle.tar.gz	background	1	7	0	0	0	468.54688139735794	0.0	31362.31143816997	0.0
historical_rhh125125_lt34	ge4tag	dd74c0dbb7807a9cf79d5774::signal::34::ggf_shard_034	signal	1	56	41	0	0	0.8110110565258495	0.5937759520992827	0.01174533810369955	0.008599265397351457
historical_rhh125125_lt34	ge4tag	e94d61dcf38dfbeb35d97c00::background::406::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_bundle.tar.gz	background	1	30	9	0	0	3376.74561924853	1013.0236857745592	380080.3659038048	114024.10977114143
historical_rhh125125_lt34	ge4tag	f12441a60cd7cd2cee2ec8d5::signal::61::ggf_shard_061	signal	1	56	38	0	0	0.8039874185399744	0.5455628911521254	0.011542781592331639	0.00783260179479647
fixed_nominal_deployment_cut	ge4tag	033c63280e6c94af8af37984::background::506::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	background	1	9	3	0	0	16.54112292828716	5.513707642762386	30.400971969856343	10.133657323285448
fixed_nominal_deployment_cut	ge4tag	072351ae165eaf96578cd69e::background::415::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard047_10k_bundle.tar.gz	background	1	28	10	0	0	3155.4272482951965	1126.93830296257	355597.18283156405	126998.99386841572
fixed_nominal_deployment_cut	ge4tag	0d654a7ec7bd5d190951df7f::background::386::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	background	1	35	13	0	0	3948.2122428566295	1466.4788330610336	445382.2832755136	165427.7052166194
fixed_nominal_deployment_cut	ge4tag	1494147487a3188bf4ba5dba::background::409::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_bundle.tar.gz	background	1	32	14	0	0	3608.8679521775903	1578.879729077696	406997.7467579523	178061.51420660416
fixed_nominal_deployment_cut	ge4tag	212b1c57441055b7a9c9fbb1::background::432::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_bundle.tar.gz	background	1	31	9	0	0	3500.4357729296294	1016.2555469795694	395259.6967872723	114752.81519630489
fixed_nominal_deployment_cut	ge4tag	2458e0e0077b4b360490aa0b::background::306::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4321_10kevt_bundle.tar.gz	background	1	10	1	0	0	552.4968359475694	55.24968359475694	30525.27537320754	3052.5275373207537
fixed_nominal_deployment_cut	ge4tag	2a8f67ec124cd0c098bf7bbd::background::381::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	background	1	36	14	0	0	4063.813861739025	1580.3720573429541	458738.4195239513	178398.27425931444
fixed_nominal_deployment_cut	ge4tag	2af952184deedee108a2153e::signal::52::ggf_shard_052	signal	1	58	33	0	0	0.8375509097161731	0.47653758656265016	0.012094681489075675	0.006881456709301676
fixed_nominal_deployment_cut	ge4tag	327bb09e0e0015775b8e6ff0::signal::33::ggf_shard_033	signal	1	55	34	0	0	0.7886564202567449	0.4875330597950788	0.011308708167494245	0.006990837776269173
fixed_nominal_deployment_cut	ge4tag	365f7cea18504cdf9e08046b::background::287::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_bundle.tar.gz	background	1	7	2	0	0	1618.9224597871496	462.5492742248999	374415.7044004678	106975.91554299081
fixed_nominal_deployment_cut	ge4tag	41ffdcf26e0a406be3a3a34a::background::192::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9776_seed1209776_bundle.tar.gz	background	1	1	0	0	0	1894967.6856186804	0.0	3590902529539.018	0.0
fixed_nominal_deployment_cut	ge4tag	4298e3a1d402c2443115f116::background::400::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	background	1	34	15	0	0	3831.7634433858902	1690.4838720820107	431835.62017848506	190515.71478462583
fixed_nominal_deployment_cut	ge4tag	43cacf9907182386c714deb0::signal::78::ggf_shard_078	signal	1	63	36	0	0	0.9055558299174276	0.51746047423853	0.013016370811070503	0.00743792617775457
fixed_nominal_deployment_cut	ge4tag	48da485c475d0d0e14308bf5::signal::0::ggf_shard_000	signal	1	58	39	0	0	0.8361617234621378	0.5622466761210927	0.012054593582468492	0.008105674995108125
fixed_nominal_deployment_cut	ge4tag	4e58a8f1c085735911c8ea56::background::392::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	background	1	42	14	0	0	4736.02833003901	1578.6761100130036	534046.7700698118	178015.59002327058
fixed_nominal_deployment_cut	ge4tag	4f1e219173f9a046578e39a5::background::327::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard007_event_summary.parquet	background	1	44	13	0	0	4968.2332907995105	1467.8871086453098	560985.0461774669	165745.58182516063
fixed_nominal_deployment_cut	ge4tag	50c17982fbf2dcc3aa3dcac3::background::188::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1871_seed1271871_bundle.tar.gz	background	1	6	0	0	0	244.80337167235922	0.0	9988.115130359207	0.0
fixed_nominal_deployment_cut	ge4tag	51cf8078801992c04d6ce933::background::403::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_bundle.tar.gz	background	1	28	9	0	0	3155.9522919093297	1014.4132366851413	355715.5310288481	114337.13497355828
fixed_nominal_deployment_cut	ge4tag	55005e34cb7ab35fac9ca40e::background::284::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4312_10kevt_bundle.tar.gz	background	1	4	2	0	0	552.4722940310988	276.2361470155494	76306.40891799623	38153.204458998116
fixed_nominal_deployment_cut	ge4tag	553a19c0232e5c467d99a913::signal::106::vbf_hh4b_sm_run2_frozen_v2_train_shard9406_10k	signal	1	645	355	0	0	1.2662263118713724	0.6969152569214531	0.0024857815083339186	0.0013681433107884363
fixed_nominal_deployment_cut	ge4tag	5ef002a554188a84550fd907::background::311::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9903_5200_bundle.tar.gz	background	1	10	2	0	0	5.086943355356424	1.017388671071285	2.587699270060488	0.5175398540120976
fixed_nominal_deployment_cut	ge4tag	61a9c87f29abee5f054cf3dc::background::316::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9913_3300_bundle.tar.gz	background	1	20	4	0	0	5.127290871577568	1.0254581743155136	1.3144555840881327	0.26289111681762656
fixed_nominal_deployment_cut	ge4tag	6b17060f283655da93e0921e::background::0::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_bundle.tar.gz	background	1	344	143	0	0	499.4156972291152	207.6059439062892	725.0466239501254	301.4001954211278
fixed_nominal_deployment_cut	ge4tag	6f598d53ae37f540978d9afd::background::143::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin05_pthat500to700_shard1180_seed1251180_bundle.tar.gz	background	1	1	0	0	0	2117.993787775642	0.0	4485897.685056211	0.0
fixed_nominal_deployment_cut	ge4tag	7b270a89fd2b65f7cfdbab53::background::431::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz	background	1	31	13	0	0	3497.5321984032175	1466.7070509432854	394604.24125378224	165479.1979451345
fixed_nominal_deployment_cut	ge4tag	83652cb739d9d39fbbbc93c6::background::515::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	background	1	2	1	0	0	16.368354289884007	8.184177144942003	133.9615110795821	66.98075553979105
fixed_nominal_deployment_cut	ge4tag	91f658096aa78e4832aa35b6::background::495::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2305_10000evt_bundle.tar.gz	background	1	8	1	0	0	35.99285632562379	4.499107040702974	161.93571330962456	20.24196416370307
fixed_nominal_deployment_cut	ge4tag	92de7601b708423913266367::signal::6::ggf_shard_006	signal	1	67	41	0	0	0.9638782131508943	0.589835921480398	0.01386658522070091	0.008485522299234886
fixed_nominal_deployment_cut	ge4tag	9469a2a367f8b919dc1dc3d9::background::434::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz	background	1	40	12	0	0	4515.024514784967	1354.50735443549	509636.1592277308	152890.84776831925
fixed_nominal_deployment_cut	ge4tag	98171249eef4d6f22e76b4f8::background::390::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	background	1	34	9	0	0	3843.9311073507947	1017.5111754752105	434582.539942915	115036.55469077162
fixed_nominal_deployment_cut	ge4tag	982d685a97862d69fd8d9550::background::473::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	background	1	285	76	0	0	1082.8933910753037	288.7715709534143	4114.589812051126	1097.2239498802999
fixed_nominal_deployment_cut	ge4tag	9d7ac3bcb6a5484ccbe9e9ca::background::464::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	background	1	272	80	0	0	1038.0092193582996	305.2968292230293	3961.26154217951	1165.076924170444
fixed_nominal_deployment_cut	ge4tag	9e101fcc8d166030a2422f6e::background::461::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	background	1	316	85	0	0	1199.774280809283	322.72409452148435	4555.247863580483	1225.3040139377877
fixed_nominal_deployment_cut	ge4tag	a346dfbdef48b2b93fb72db2::signal::40::ggf_shard_040	signal	1	50	29	0	0	0.7172870470105843	0.41602648726613894	0.010290014156183287	0.005968208210586308
fixed_nominal_deployment_cut	ge4tag	a51f7aac48cdcbc8f48ec468::signal::24::ggf_shard_024	signal	1	47	26	0	0	0.6773336596985307	0.37469521600344247	0.009761295458736276	0.005399865572917941
fixed_nominal_deployment_cut	ge4tag	aad357b2b4ed9d0e041bdb53::background::472::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	background	1	314	94	0	0	1199.4478211925777	359.0703668538289	4581.767757208987	1371.6120037504613
fixed_nominal_deployment_cut	ge4tag	b01df2690d845a4ec70c448d::background::5::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9701_10k_bundle.tar.gz	background	1	7	2	0	0	469.38892543804343	134.11112155372672	31475.137617697314	8992.89646219923
fixed_nominal_deployment_cut	ge4tag	b4a82a790daca296e3c2df7f::background::488::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2207_10000evt_bundle.tar.gz	background	1	1934	438	0	0	67.74403381636039	15.342237234522155	2.3729338767901647	0.5374069483113195
fixed_nominal_deployment_cut	ge4tag	b5ee1278b28f90289d44af50::background::405::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_bundle.tar.gz	background	1	36	12	0	0	4055.8915100996046	1351.9638366998681	456951.5539360571	152317.18464535233
fixed_nominal_deployment_cut	ge4tag	bcb339e2e29d437d1f523598::background::407::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_bundle.tar.gz	background	1	38	12	0	0	4295.782351243514	1356.5628477611099	485624.8949804015	153355.229993811
fixed_nominal_deployment_cut	ge4tag	c660746595f512710f2aca2a::background::321::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9923_1500_bundle.tar.gz	background	1	15	2	0	0	2.9225478140127414	0.38967304186836543	0.5694190483460435	0.07592253977947244
fixed_nominal_deployment_cut	ge4tag	c91d7624506c21dfaf6d86fc::signal::104::vbf_hh4b_sm_run2_frozen_v2_train_shard9404_10k	signal	1	635	357	0	0	1.2538316203618047	0.7049100605813611	0.0024757381609749737	0.0013918716905008907
fixed_nominal_deployment_cut	ge4tag	caace5f1265848379814527c::signal::81::ggf_shard_081	signal	1	58	40	0	0	0.8384434469368917	0.578236859956477	0.012120472650196829	0.00835894665530816
fixed_nominal_deployment_cut	ge4tag	ceaf51e54d9ad936f2af541f::signal::4::ggf_shard_004	signal	1	63	36	0	0	0.9129544769103196	0.5216882725201828	0.013229934554136447	0.0075599626023636814
fixed_nominal_deployment_cut	ge4tag	d1bb23222fde702852fcc5e2::background::145::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin07_pthat1000toInf_shard1182_seed1271182_bundle.tar.gz	background	1	8	1	0	0	329.35957846727877	41.169947308409846	13559.716491017945	1694.9645613772432
fixed_nominal_deployment_cut	ge4tag	d40f85c7143b7f9894499b9f::background::388::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard016_10k_bundle.tar.gz	background	1	40	13	0	0	4515.762210472208	1467.6227184034674	509802.70853822096	165685.88027492183
fixed_nominal_deployment_cut	ge4tag	d5f350f87e8b9964fd47c6c4::background::396::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard025_10k_bundle.tar.gz	background	1	31	11	0	0	3494.6144560332546	1240.0244843988967	393946.13536505145	139787.33835534082
fixed_nominal_deployment_cut	ge4tag	d97fa8db39d859b8ec40a988::background::501::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3403_10kevt_bundle.tar.gz	background	1	70	16	0	0	56.97605617829248	13.023098555038283	46.3752996804563	10.600068498390014
fixed_nominal_deployment_cut	ge4tag	db851bd542564798669015d6::background::7::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9703_10k_bundle.tar.gz	background	1	7	0	0	0	468.54688139735794	0.0	31362.31143816997	0.0
fixed_nominal_deployment_cut	ge4tag	dd74c0dbb7807a9cf79d5774::signal::34::ggf_shard_034	signal	1	56	41	0	0	0.8110110565258495	0.5937759520992827	0.01174533810369955	0.008599265397351457
fixed_nominal_deployment_cut	ge4tag	e94d61dcf38dfbeb35d97c00::background::406::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_bundle.tar.gz	background	1	30	9	0	0	3376.74561924853	1013.0236857745592	380080.3659038048	114024.10977114143
fixed_nominal_deployment_cut	ge4tag	f12441a60cd7cd2cee2ec8d5::signal::61::ggf_shard_061	signal	1	56	38	0	0	0.8039874185399744	0.5455628911521254	0.011542781592331639	0.00783260179479647
historical_rhh125125_lt34	exact3tag	01311a969155f53d6624fd5f::background::186::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1868_seed1251868_bundle.tar.gz	background	2	7	2	0	0	14675.829440483747	4193.0941258525	30768567.10945279	8791019.17412937
historical_rhh125125_lt34	exact3tag	021503002b36947a16899190::background::384::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	background	2	383	219	0	0	43189.26741535269	24695.690767525426	4870268.459203255	2784827.134635804
historical_rhh125125_lt34	exact3tag	092aec821c27ac84c1358221::background::412::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_bundle.tar.gz	background	2	349	199	0	0	39369.1756269875	22448.326503640434	4441065.872632053	2532298.305598219
