row,event_id,split,ww_mode,n_jets,target_pos_0,target_pos_1
3577,7957,0,0,6,4,3
3578,7958,0,3,8,0,4
3579,7959,0,1,7,1,4
3580,7961,1,0,5,1,4
3581,7963,0,0,7,1,2
3582,7966,1,1,6,2,4
3583,7967,0,3,2,0,1
3584,7968,0,1,4,0,2
3585,7973,0,1,6,0,4
3586,7977,0,0,2,0,1
3587,7978,0,0,5,0,2
3588,7981,1,3,7,0,6
3589,7982,0,1,7,2,4
3590,7983,0,2,5,1,3
3591,7989,0,1,6,0,1
3592,7992,0,1,5,0,1
3593,7993,0,1,3,0,1
3594,7996,1,0,5,3,4
3595,7997,0,0,5,0,1
3596,7998,0,1,5,0,2
3597,7999,0,0,7,4,3
3598,8002,0,4,5,3,4
3599,8003,0,1,6,2,4
3600,8006,1,1,5,1,2
3601,8009,0,1,6,1,3
3602,8011,1,1,3,0,2
3603,8013,0,1,5,2,4
3604,8014,0,1,7,4,5
3605,8018,0,1,4,0,2
3606,8019,0,0,5,0,1
3607,8021,1,2,7,0,1
3608,8024,0,1,8,0,7
3609,8026,1,1,5,1,3
3610,8027,0,1,9,2,8
3611,8028,0,0,4,0,3
3612,8029,0,4,7,0,4
3613,8031,1,2,6,0,4
3614,8032,0,1,6,1,5
3615,8033,0,0,3,0,2
3616,8034,0,1,6,0,3
3617,8036,1,0,3,0,2
3618,8039,0,4,8,0,7
3619,8041,1,0,8,2,5
3620,8042,0,4,6,0,2
3621,8043,0,0,8,6,3
3622,8047,0,1,6,0,4
3623,8048,0,0,6,1,2
3624,8053,0,0,10,6,7
3625,8054,0,4,7,1,3
3626,8056,1,1,8,4,1
3627,8057,0,1,8,0,2
3628,8059,0,4,6,1,2
3629,8062,0,3,6,0,2
3630,8063,0,1,3,0,1
3631,8066,1,1,5,0,4
3632,8069,0,1,5,0,2
3633,8073,0,1,7,0,4
3634,8074,0,1,6,0,2
3635,8078,0,3,3,2,1
3636,8079,0,0,5,0,1
3637,8086,1,1,8,3,6
3638,8087,0,3,8,2,5
3639,8089,0,0,7,0,6
3640,8092,0,0,6,2,3
3641,8094,0,1,6,0,4
3642,8096,1,3,9,0,4
3643,8098,0,0,4,0,2
3644,8099,0,3,3,0,2
3645,8104,0,1,7,2,3
3646,8106,1,1,4,1,3
3647,8109,0,1,5,2,0
3648,8111,1,0,7,1,6
3649,8112,0,1,6,0,3
3650,8116,1,0,10,0,9
3651,8118,0,1,4,2,3
3652,8121,1,0,5,2,3
3653,8123,0,1,5,0,4
3654,8124,0,0,9,2,3
3655,8126,1,0,2,0,1
3656,8127,0,1,7,1,3
3657,8128,0,4,5,2,4
3658,8129,0,2,8,3,5
3659,8131,1,1,7,3,0
3660,8132,0,0,6,0,4
3661,8133,0,1,4,0,3
3662,8137,0,1,6,1,3
3663,8138,0,2,7,0,5
3664,8139,0,1,9,1,2
3665,8147,0,3,5,1,3
3666,8149,0,0,5,2,4
3667,8151,1,1,8,2,3
3668,8153,0,0,6,2,1
3669,8154,0,1,2,0,1
3670,8156,1,0,7,1,2
3671,8157,0,4,5,1,2
3672,8162,0,2,8,1,5
3673,8164,0,5,6,1,2
3674,8167,0,1,5,1,3
3675,8169,0,1,6,1,3
3676,8171,1,1,9,5,7
3677,8172,0,1,6,0,3
3678,8176,1,0,5,2,4
3679,8178,0,1,3,1,2
3680,8182,0,1,6,2,3
3681,8186,1,4,9,0,5
3682,8187,0,0,10,2,3
3683,8188,0,1,5,0,3
3684,8189,0,1,7,0,2
3685,8192,0,1,4,1,2
3686,8193,0,2,5,2,3
3687,8204,0,0,4,0,3
3688,8206,1,3,8,0,6
3689,8207,0,1,5,1,2
3690,8209,0,3,5,0,3
3691,8216,1,1,5,1,0
3692,8217,0,1,7,0,1
3693,8221,1,1,6,1,5
3694,8224,0,0,4,1,2
3695,8226,1,1,8,0,5
3696,8228,0,1,6,1,5
3697,8231,1,0,3,1,2
3698,8234,0,1,6,0,4
3699,8239,0,1,4,0,1
3700,8243,0,1,7,1,2
3701,8246,1,2,3,0,1
3702,8249,0,0,6,0,4
3703,8256,1,1,5,0,3
3704,8261,1,0,6,1,5
3705,8262,0,1,3,0,1
3706,8264,0,4,5,0,3
3707,8266,1,1,8,1,4
3708,8267,0,2,8,1,4
3709,8269,0,1,4,2,0
3710,8271,1,0,4,0,3
3711,8272,0,2,6,1,3
3712,8273,0,4,5,0,4
3713,8276,1,1,4,0,1
3714,8277,0,1,7,3,6
3715,8278,0,0,7,0,2
3716,8283,0,2,3,1,2
3717,8286,1,0,4,0,2
3718,8288,0,1,7,1,2
3719,8289,0,4,5,0,1
3720,8293,0,1,5,0,4
3721,8294,0,0,6,2,1
3722,8296,1,0,4,0,3
3723,8297,0,0,3,1,2
3724,8299,0,1,5,0,1
3725,8302,0,3,6,0,2
3726,8306,1,0,7,2,1
3727,8308,0,3,8,4,6
3728,8309,0,0,4,1,3
3729,8313,0,0,4,0,3
3730,8314,0,3,7,1,2
3731,8316,1,0,7,3,5
3732,8317,0,3,4,1,2
3733,8323,0,1,4,0,3
3734,8326,1,0,5,1,2
3735,8327,0,1,4,0,1
3736,8328,0,1,7,0,4
3737,8329,0,3,3,1,2
3738,8331,1,0,4,0,2
3739,8332,0,0,7,0,2
3740,8333,0,1,9,1,5
3741,8334,0,0,6,0,3
3742,8336,1,2,4,0,2
3743,8338,0,3,9,5,6
3744,8339,0,0,8,1,3
3745,8341,1,2,7,2,4
3746,8342,0,1,6,1,2
3747,8344,0,1,7,0,2
3748,8347,0,1,6,2,4
3749,8348,0,0,7,1,2
3750,8349,0,1,5,0,3
3751,8351,1,1,5,0,2
3752,8352,0,2,4,1,0
3753,8356,1,1,5,0,2
3754,8357,0,1,5,0,4
3755,8358,0,1,9,3,4
3756,8361,1,1,10,0,5
3757,8364,0,0,7,2,3
3758,8366,1,0,4,1,2
3759,8367,0,0,8,2,1
3760,8371,1,0,5,0,3
3761,8372,0,4,5,1,2
3762,8373,0,1,9,2,4
3763,8374,0,1,9,0,3
3764,8378,0,0,6,3,1
3765,8381,1,1,12,7,8
3766,8382,0,1,7,2,3
3767,8384,0,3,3,1,2
3768,8389,0,0,5,3,4
3769,8391,1,4,4,0,1
3770,8392,0,1,8,3,2
3771,8394,0,1,4,0,3
3772,8396,1,0,4,0,3
3773,8397,0,0,5,2,3
3774,8398,0,1,7,0,4
3775,8399,0,1,6,0,5
3776,8402,0,0,6,0,2
3777,8404,0,0,4,0,1
3778,8408,0,4,3,1,2
3779,8411,1,1,4,1,2
3780,8413,0,1,6,2,4
3781,8414,0,1,5,0,1
3782,8416,1,1,7,3,4
3783,8417,0,1,10,0,7
3784,8418,0,1,5,0,2
3785,8419,0,1,6,0,2
3786,8421,1,0,6,1,3
3787,8422,0,3,5,0,2
3788,8424,0,1,11,5,8
3789,8427,0,1,6,0,2
3790,8428,0,0,5,0,2
3791,8429,0,0,7,3,4
3792,8432,0,0,4,0,1
3793,8433,0,0,6,0,4
3794,8436,1,1,5,0,2
3795,8437,0,5,4,0,3
3796,8438,0,0,5,2,3
3797,8441,1,1,7,1,4
3798,8442,0,0,6,1,3
3799,8443,0,2,7,1,2
3800,8444,0,1,8,0,2
3801,8446,1,0,6,2,3
3802,8449,0,3,3,0,1
3803,8459,0,2,8,2,6
3804,8461,1,1,6,0,2
3805,8462,0,1,6,2,4
3806,8463,0,1,5,0,2
3807,8464,0,1,8,0,5
3808,8467,0,1,4,1,2
3809,8469,0,4,7,1,2
3810,8472,0,2,6,0,2
3811,8476,1,0,6,1,2
3812,8477,0,0,5,0,2
3813,8479,0,4,3,0,1
3814,8481,1,0,3,0,2
3815,8484,0,1,5,2,3
3816,8488,0,0,4,0,2
3817,8489,0,3,6,1,3
3818,8493,0,1,5,1,2
3819,8496,1,1,5,0,3
3820,8497,0,1,8,1,4
3821,8499,0,0,5,3,2
3822,8501,1,0,4,1,2
3823,8502,0,0,8,1,4
3824,8503,0,2,5,1,2
3825,8504,0,0,5,2,3
3826,8506,1,0,8,2,3
3827,8513,0,1,6,0,2
3828,8514,0,1,6,1,4
3829,8516,1,3,8,0,4
3830,8517,0,1,5,2,1
3831,8519,0,1,5,0,3
3832,8522,0,1,4,0,2
3833,8524,0,1,8,0,1
3834,8526,1,0,4,0,2
3835,8528,0,1,8,0,1
3836,8529,0,0,6,0,4
3837,8533,0,1,6,1,4
3838,8536,1,0,6,0,2
3839,8537,0,1,6,2,3
3840,8541,1,3,6,1,3
3841,8542,0,0,7,1,4
3842,8544,0,1,5,1,3
3843,8547,0,2,3,0,1
3844,8548,0,0,4,1,3
3845,8554,0,1,6,2,3
3846,8556,1,0,7,2,5
3847,8558,0,4,6,0,4
3848,8562,0,3,6,0,1
3849,8563,0,1,8,1,5
3850,8566,1,0,6,3,4
3851,8568,0,0,6,0,5
3852,8569,0,1,7,2,3
3853,8571,1,0,7,1,2
3854,8572,0,1,6,0,2
3855,8578,0,0,7,1,4
3856,8581,1,5,4,0,3
3857,8582,0,0,6,1,2
3858,8583,0,0,8,2,4
3859,8587,0,1,6,0,3
3860,8589,0,1,3,0,1
3861,8591,1,1,6,0,3
3862,8592,0,1,7,1,3
3863,8596,1,1,8,0,7
3864,8597,0,0,10,1,5
3865,8599,0,0,8,2,6
3866,8602,0,4,5,0,1
3867,8603,0,3,6,0,1
3868,8606,1,0,5,1,4
3869,8607,0,1,5,0,3
3870,8608,0,0,7,1,3
3871,8612,0,0,6,1,2
3872,8614,0,1,8,3,6
3873,8618,0,1,5,1,2
3874,8619,0,2,5,1,3
3875,8621,1,0,7,2,0
3876,8622,0,0,4,0,2
3877,8624,0,0,8,2,4
3878,8628,0,2,5,3,4
3879,8629,0,4,5,0,4
3880,8633,0,1,5,2,1
3881,8636,1,0,4,0,3
3882,8637,0,1,8,1,0
3883,8638,0,0,11,1,7
3884,8642,0,1,5,0,1
3885,8643,0,4,5,1,2
3886,8644,0,1,7,1,5
3887,8646,1,0,7,0,3
3888,8649,0,1,7,0,3
3889,8651,1,1,6,0,4
3890,8652,0,0,5,0,3
3891,8656,1,4,3,1,2
3892,8657,0,2,5,2,1
3893,8658,0,0,5,3,2
3894,8659,0,1,6,2,4
3895,8661,1,0,5,0,1
3896,8668,0,0,6,0,3
3897,8671,1,0,6,1,2
3898,8672,0,1,6,2,4
3899,8673,0,1,7,1,3
3900,8679,0,0,6,0,3
3901,8681,1,0,9,0,4
3902,8682,0,1,7,3,6
3903,8683,0,1,6,2,0
3904,8684,0,1,6,3,4
3905,8686,1,1,8,3,5
3906,8687,0,2,5,0,4
3907,8688,0,3,6,0,5
3908,8689,0,0,7,2,4
3909,8692,0,1,4,0,2
3910,8696,1,1,7,1,4
3911,8699,0,1,8,1,7
3912,8702,0,0,5,0,2
3913,8704,0,1,6,2,4
3914,8706,1,3,5,2,1
3915,8707,0,1,5,0,2
3916,8708,0,2,5,0,2
3917,8712,0,5,4,2,3
3918,8717,0,1,4,0,2
3919,8718,0,0,4,0,2
3920,8719,0,0,5,0,3
3921,8721,1,1,5,1,3
3922,8722,0,1,4,0,1
3923,8723,0,4,8,1,5
3924,8724,0,1,5,0,2
3925,8727,0,1,5,0,3
3926,8728,0,1,3,0,2
3927,8732,0,4,3,0,1
3928,8733,0,0,5,1,2
3929,8734,0,2,4,0,1
3930,8738,0,3,6,3,4
3931,8739,0,0,3,0,1
3932,8744,0,5,5,0,4
3933,8746,1,0,8,1,5
3934,8747,0,0,6,0,5
3935,8751,1,2,5,0,3
3936,8752,0,3,5,0,1
3937,8757,0,0,7,1,4
3938,8758,0,0,5,0,2
3939,8759,0,4,7,2,3
3940,8763,0,4,7,1,4
3941,8766,1,4,5,0,2
3942,8769,0,0,6,1,5
3943,8772,0,4,7,0,4
3944,8773,0,2,5,0,2
3945,8776,1,2,8,0,7
3946,8777,0,1,5,0,3
3947,8778,0,0,9,1,3
3948,8779,0,4,9,0,2
3949,8782,0,1,6,0,1
3950,8784,0,1,8,4,7
3951,8786,1,3,9,2,5
3952,8787,0,1,5,0,4
3953,8788,0,3,4,0,2
3954,8791,1,0,8,1,3
3955,8792,0,0,7,0,3
3956,8793,0,4,10,2,4
3957,8799,0,1,5,1,3
3958,8801,1,1,9,1,2
3959,8803,0,0,5,0,3
3960,8806,1,1,6,0,1
3961,8809,0,1,4,1,2
3962,8811,1,2,4,0,1
3963,8812,0,1,4,0,1
3964,8813,0,1,8,0,3
3965,8819,0,3,7,0,3
3966,8821,1,0,5,0,4
3967,8824,0,4,5,2,3
3968,8826,1,1,5,1,2
3969,8828,0,1,5,0,2
3970,8832,0,0,4,0,2
3971,8833,0,0,5,0,3
3972,8834,0,0,10,1,2
3973,8836,1,0,7,0,5
3974,8838,0,4,3,0,1
3975,8839,0,1,4,1,3
3976,8841,1,0,3,1,2
3977,8843,0,1,4,0,1
3978,8844,0,0,4,2,3
3979,8847,0,0,4,0,3
3980,8848,0,2,4,0,2
3981,8849,0,1,7,1,5
3982,8852,0,1,5,0,4
3983,8853,0,0,4,1,0
3984,8854,0,0,3,0,1
3985,8857,0,0,9,0,2
3986,8858,0,1,8,3,5
3987,8862,0,1,5,0,1
3988,8866,1,0,5,1,0
3989,8867,0,2,6,0,4
3990,8879,0,1,5,0,1
3991,8882,0,4,5,0,4
3992,8883,0,1,7,2,3
3993,8884,0,1,5,1,2
3994,8891,1,1,4,0,2
3995,8899,0,0,3,0,2
3996,8901,1,3,5,2,3
3997,8903,0,0,10,5,8
3998,8904,0,1,6,2,5
3999,8906,1,0,6,0,5
4000,8908,0,3,7,4,6
4001,8909,0,1,6,1,4
4002,8911,1,1,8,1,2
4003,8912,0,1,6,1,2
4004,8913,0,1,5,0,4
4005,8914,0,1,7,0,2
4006,8918,0,0,3,0,1
4007,8919,0,2,9,2,8
4008,8921,1,3,4,0,2
4009,8923,0,1,3,0,2
4010,8924,0,0,6,0,2
4011,8926,1,2,4,1,3
4012,8928,0,1,7,1,2
4013,8929,0,1,4,0,2
4014,8933,0,1,5,0,3
4015,8934,0,1,11,5,9
4016,8939,0,5,6,1,2
4017,8942,0,1,6,1,2
4018,8944,0,4,6,0,5
4019,8946,1,0,3,0,1
4020,8948,0,1,4,1,2
4021,8949,0,1,7,0,5
4022,8951,1,1,5,2,3
4023,8953,0,0,7,0,5
4024,8956,1,5,5,1,2
4025,8959,0,1,6,1,2
4026,8962,0,1,6,1,4
4027,8963,0,5,6,2,4
4028,8967,0,0,6,0,1
4029,8969,0,0,7,0,2
4030,8973,0,1,3,0,1
4031,8974,0,1,3,0,1
4032,8976,1,0,5,0,1
4033,8977,0,0,2,0,1
4034,8978,0,0,4,0,2
4035,8982,0,1,6,1,4
4036,8987,0,0,8,6,2
4037,8988,0,0,6,2,1
4038,8991,1,1,6,1,3
4039,8992,0,0,5,3,2
4040,9001,1,1,6,0,1
4041,9002,0,0,9,1,2
4042,9003,0,0,5,0,1
4043,9004,0,3,6,0,1
4044,9006,1,1,8,1,4
4045,9007,0,0,2,0,1
4046,9008,0,1,4,0,3
4047,9009,0,1,6,2,4
4048,9012,0,3,6,0,3
4049,9014,0,1,7,3,5
4050,9016,1,1,9,0,8
4051,9017,0,1,6,0,1
4052,9018,0,1,6,0,4
4053,9019,0,0,5,3,2
4054,9021,1,1,4,0,3
4055,9024,0,1,4,3,2
4056,9027,0,0,7,1,3
4057,9028,0,1,8,0,4
4058,9033,0,0,4,0,1
4059,9036,1,1,4,1,2
4060,9037,0,1,4,0,2
4061,9039,0,3,6,1,4
4062,9041,1,0,7,3,6
4063,9043,0,0,10,1,4
4064,9046,1,1,4,2,3
4065,9047,0,0,7,2,4
4066,9048,0,3,4,0,1
4067,9049,0,0,12,7,4
4068,9051,1,1,7,5,6
4069,9052,0,0,6,1,2
4070,9057,0,0,8,0,3
4071,9058,0,1,7,0,4
4072,9059,0,1,5,2,1
4073,9064,0,1,5,1,4
4074,9071,1,1,3,0,2
4075,9073,0,0,6,0,1
4076,9078,0,0,4,1,2
4077,9081,1,4,7,0,4
4078,9084,0,1,8,0,7
4079,9087,0,2,5,0,4
4080,9088,0,1,7,0,3
4081,9089,0,4,9,1,2
4082,9094,0,1,8,1,5
4083,9097,0,1,4,1,2
4084,9098,0,0,7,3,5
4085,9099,0,0,3,1,2
4086,9101,1,0,6,0,4
4087,9102,0,1,5,0,4
4088,9103,0,0,8,1,3
4089,9104,0,1,3,0,1
4090,9106,1,0,4,0,3
4091,9107,0,1,7,3,5
4092,9112,0,1,3,0,1
4093,9116,1,0,5,0,1
4094,9117,0,0,5,2,3
4095,9122,0,1,7,1,2
4096,9123,0,3,9,1,4
4097,9124,0,1,5,1,2
4098,9127,0,1,5,0,2
4099,9128,0,0,6,2,4
4100,9131,1,1,7,0,5
4101,9132,0,1,7,0,4
4102,9139,0,1,10,7,6
4103,9141,1,0,5,0,3
4104,9143,0,1,6,2,5
4105,9148,0,0,7,1,2
4106,9149,0,2,5,1,4
4107,9151,1,0,2,0,1
4108,9154,0,3,5,0,4
4109,9156,1,1,4,0,2
4110,9158,0,1,8,0,6
4111,9159,0,5,7,2,6
4112,9162,0,1,8,2,4
4113,9163,0,1,8,0,2
4114,9164,0,3,7,2,3
4115,9166,1,1,6,2,0
4116,9167,0,0,3,1,2
4117,9168,0,0,6,0,2
4118,9169,0,3,7,2,6
4119,9171,1,0,4,0,1
4120,9172,0,1,5,1,0
4121,9174,0,0,4,0,1
4122,9181,1,1,7,1,6
4123,9184,0,0,7,1,2
4124,9186,1,0,6,2,3
4125,9188,0,1,7,3,4
4126,9193,0,1,3,0,1
4127,9198,0,1,4,0,3
4128,9201,1,1,5,0,2
4129,9203,0,0,7,3,1
4130,9204,0,0,8,0,2
4131,9206,1,0,8,2,7
4132,9207,0,1,4,0,1
4133,9212,0,0,3,1,0
4134,9214,0,1,3,0,1
4135,9216,1,0,8,2,6
4136,9217,0,1,4,0,3
4137,9218,0,1,7,2,0
4138,9221,1,0,4,1,2
4139,9222,0,3,4,0,2
4140,9224,0,1,7,0,1
4141,9227,0,1,6,0,5
4142,9229,0,1,5,2,3
4143,9233,0,1,4,0,3
4144,9238,0,1,6,0,1
4145,9239,0,0,4,0,1
4146,9256,1,1,6,0,3
4147,9257,0,0,8,0,3
4148,9258,0,0,8,1,7
4149,9259,0,1,4,1,2
4150,9263,0,2,7,1,5
4151,9264,0,1,5,3,4
4152,9266,1,0,4,1,3
4153,9267,0,2,6,1,2
4154,9269,0,2,5,0,4
4155,9272,0,0,4,1,3
4156,9273,0,0,3,0,1
4157,9274,0,0,4,1,3
4158,9281,1,1,7,0,2
4159,9282,0,1,8,1,2
4160,9284,0,1,6,2,4
4161,9287,0,4,4,1,2
4162,9289,0,3,6,0,3
4163,9291,1,0,5,0,2
4164,9298,0,0,4,0,2
4165,9303,0,1,8,1,3
4166,9304,0,1,6,1,2
4167,9307,0,4,4,0,3
4168,9308,0,0,3,0,1
4169,9309,0,5,5,0,1
4170,9313,0,0,4,1,3
4171,9319,0,0,8,2,4
4172,9321,1,1,6,1,3
4173,9322,0,0,6,2,4
4174,9326,1,0,4,0,1
4175,9327,0,0,4,0,3
4176,9328,0,0,4,0,1
4177,9329,0,3,5,0,2
4178,9331,1,4,6,2,3
4179,9332,0,2,6,0,3
4180,9333,0,1,6,2,0
4181,9337,0,1,7,0,5
4182,9339,0,1,9,3,2
4183,9341,1,1,4,0,3
4184,9343,0,1,5,2,0
4185,9347,0,0,7,2,5
4186,9348,0,3,7,0,3
4187,9349,0,0,6,1,2
4188,9351,1,3,3,0,2
4189,9353,0,0,7,0,3
4190,9354,0,1,7,0,5
4191,9356,1,3,7,2,5
4192,9359,0,3,4,1,2
4193,9362,0,1,3,1,2
4194,9364,0,0,8,0,1
4195,9367,0,0,5,1,2
4196,9371,1,1,7,1,4
4197,9373,0,0,5,2,3
4198,9374,0,1,8,0,5
4199,9376,1,3,5,0,2
4200,9377,0,0,7,2,4
4201,9378,0,1,7,2,3
4202,9383,0,1,7,0,2
4203,9384,0,0,7,0,6
4204,9387,0,0,4,0,1
4205,9388,0,1,5,0,3
4206,9389,0,1,8,0,5
4207,9391,1,3,6,1,5
4208,9393,0,1,8,7,5
4209,9396,1,1,9,0,5
4210,9397,0,1,4,0,3
4211,9398,0,2,5,0,2
4212,9399,0,1,7,1,4
4213,9401,1,3,8,2,7
4214,9402,0,1,9,0,6
4215,9403,0,1,6,2,5
4216,9404,0,1,6,1,3
4217,9413,0,1,6,2,4
4218,9417,0,1,9,2,3
4219,9419,0,0,4,1,0
4220,9424,0,0,5,0,1
4221,9426,1,0,6,1,3
4222,9429,0,0,6,3,5
4223,9431,1,1,5,3,2
4224,9432,0,0,7,2,6
4225,9433,0,0,4,0,3
4226,9436,1,0,9,3,2
4227,9438,0,3,8,1,6
4228,9442,0,2,8,4,7
4229,9443,0,3,4,1,0
4230,9444,0,0,6,2,3
4231,9446,1,1,8,4,2
4232,9447,0,1,6,0,2
4233,9449,0,3,5,0,2
4234,9451,1,1,5,1,2
4235,9454,0,1,3,1,2
4236,9458,0,5,7,4,2
4237,9464,0,1,5,0,1
4238,9466,1,1,7,0,2
4239,9471,1,0,8,0,3
4240,9473,0,0,8,5,3
4241,9476,1,0,5,2,1
4242,9477,0,0,5,0,1
4243,9478,0,1,5,3,2
4244,9483,0,0,4,0,2
4245,9487,0,0,7,4,5
4246,9489,0,1,6,0,2
4247,9491,1,0,5,1,3
4248,9492,0,0,6,3,4
4249,9494,0,0,5,0,2
4250,9497,0,2,7,0,3
4251,9501,1,1,5,0,2
4252,9502,0,3,7,1,0
4253,9504,0,1,4,0,1
4254,9506,1,1,7,0,3
4255,9511,1,0,4,1,2
4256,9513,0,1,8,0,2
4257,9516,1,0,3,0,2
4258,9518,0,0,3,1,2
4259,9519,0,2,7,1,3
4260,9524,0,0,5,0,1
4261,9527,0,4,9,1,8
4262,9528,0,0,4,0,2
4263,9529,0,0,2,0,1
4264,9534,0,1,6,0,1
4265,9536,1,2,5,1,2
4266,9543,0,1,6,0,3
4267,9547,0,1,4,1,2
4268,9548,0,0,6,0,5
4269,9549,0,1,7,0,3
4270,9551,1,0,4,0,1
4271,9552,0,1,6,1,2
4272,9553,0,0,4,0,1
4273,9554,0,4,7,1,3
4274,9563,0,1,7,0,6
4275,9564,0,0,4,0,3
4276,9566,1,1,7,4,1
4277,9567,0,0,6,3,2
4278,9568,0,1,7,1,3
4279,9569,0,1,7,2,3
4280,9578,0,0,3,0,2
4281,9582,0,4,6,0,1
4282,9583,0,4,5,0,4
4283,9587,0,1,5,0,2
4284,9588,0,0,9,0,5
4285,9593,0,3,9,1,8
4286,9594,0,3,5,1,4
4287,9596,1,0,4,0,2
4288,9597,0,0,2,0,1
4289,9599,0,0,4,1,2
4290,9602,0,5,4,0,3
4291,9603,0,1,6,0,3
4292,9607,0,5,6,3,5
4293,9609,0,0,4,0,2
4294,9611,1,4,6,0,2
4295,9612,0,0,6,1,4
4296,9613,0,1,5,0,3
4297,9616,1,0,4,0,1
4298,9617,0,1,8,0,5
4299,9619,0,1,8,2,5
4300,9622,0,1,5,1,2
4301,9623,0,0,9,1,5
4302,9626,1,0,8,1,6
4303,9628,0,1,7,1,2
4304,9629,0,0,3,0,2
4305,9632,0,0,3,1,2
4306,9634,0,0,7,1,3
4307,9636,1,1,8,4,6
4308,9637,0,1,5,0,1
4309,9642,0,1,3,0,2
4310,9643,0,1,7,1,4
4311,9647,0,0,5,1,2
4312,9649,0,1,9,0,4
4313,9651,1,1,7,3,6
4314,9656,1,1,6,0,2
4315,9658,0,2,10,5,7
4316,9662,0,1,10,0,1
4317,9663,0,3,6,0,5
4318,9664,0,1,6,0,5
4319,9666,1,1,4,1,3
4320,9668,0,0,4,0,3
4321,9669,0,0,5,0,4
4322,9671,1,0,4,0,2
4323,9672,0,0,7,0,2
4324,9673,0,0,4,0,3
4325,9679,0,1,9,2,7
4326,9681,1,0,6,3,5
4327,9684,0,1,7,0,5
4328,9686,1,1,9,0,4
4329,9689,0,1,5,0,2
4330,9691,1,1,8,0,1
4331,9694,0,3,7,3,1
4332,9696,1,1,5,1,2
4333,9699,0,0,6,0,3
4334,9706,1,0,6,2,5
4335,9709,0,1,6,1,5
4336,9711,1,3,3,0,1
4337,9712,0,0,6,0,5
4338,9717,0,0,3,0,1
4339,9719,0,0,4,3,2
4340,9721,1,0,5,2,4
4341,9722,0,1,2,0,1
4342,9726,1,1,4,2,1
4343,9727,0,1,7,0,4
4344,9728,0,1,6,2,3
4345,9731,1,0,4,0,2
4346,9732,0,1,8,0,3
4347,9734,0,0,6,0,3
4348,9738,0,0,7,4,5
4349,9741,1,0,7,0,5
4350,9743,0,0,7,1,6
4351,9744,0,0,4,0,2
4352,9746,1,1,7,2,6
4353,9748,0,1,5,0,1
4354,9749,0,0,6,0,2
4355,9752,0,1,5,1,3
4356,9756,1,1,4,1,2
4357,9758,0,2,5,0,1
4358,9761,1,0,7,0,2
4359,9763,0,0,5,1,4
4360,9764,0,1,6,1,3
4361,9766,1,2,5,2,4
4362,9772,0,0,7,0,4
4363,9773,0,1,4,0,2
4364,9779,0,1,6,1,4
4365,9781,1,1,7,3,5
4366,9782,0,0,7,1,6
4367,9783,0,1,6,2,0
4368,9784,0,0,6,3,2
4369,9788,0,1,6,2,3
4370,9789,0,0,3,1,2
4371,9791,1,1,6,0,4
4372,9792,0,1,6,0,3
4373,9793,0,0,4,0,1
4374,9801,1,1,11,1,3
4375,9804,0,1,5,0,4
4376,9806,1,0,3,0,2
4377,9807,0,1,5,1,2
4378,9808,0,0,3,0,1
4379,9812,0,1,7,1,4
4380,9813,0,2,2,0,1
4381,9816,1,0,6,0,1
4382,9817,0,0,7,2,3
4383,9818,0,0,8,2,6
4384,9822,0,1,7,1,3
4385,9827,0,1,6,0,2
4386,9829,0,0,7,0,3
4387,9832,0,1,8,1,6
4388,9833,0,0,4,3,2
4389,9834,0,1,6,5,2
4390,9836,1,0,5,0,2
4391,9837,0,0,9,1,6
4392,9842,0,0,7,3,4
4393,9843,0,4,6,0,2
4394,9846,1,1,8,1,4
4395,9847,0,1,4,0,1
4396,9848,0,1,4,1,2
4397,9851,1,0,7,1,3
4398,9852,0,1,6,0,2
4399,9853,0,1,4,1,2
4400,9854,0,1,5,0,1
4401,9856,1,1,4,0,2
4402,9857,0,3,3,0,1
4403,9858,0,0,5,0,3
4404,9861,1,4,5,2,3
4405,9863,0,2,5,1,4
4406,9864,0,0,8,2,3
4407,9866,1,0,4,2,3
4408,9868,0,1,5,1,4
4409,9872,0,0,6,4,3
4410,9879,0,1,6,0,3
4411,9882,0,0,8,2,7
4412,9887,0,3,9,5,6
4413,9889,0,3,4,1,2
4414,9891,1,1,5,1,3
4415,9893,0,0,7,2,4
4416,9894,0,0,3,0,2
4417,9901,1,0,7,4,5
4418,9903,0,1,5,0,3
4419,9907,0,1,10,1,3
4420,9908,0,2,8,2,6
4421,9911,1,1,8,1,2
4422,9914,0,1,7,0,1
4423,9916,1,1,6,1,5
4424,9917,0,1,7,1,3
4425,9919,0,1,10,1,3
4426,9921,1,1,6,0,5
4427,9922,0,0,4,0,1
4428,9924,0,0,6,4,3
4429,9926,1,1,6,1,3
4430,9927,0,1,6,3,4
4431,9928,0,1,10,2,6
4432,9929,0,3,8,4,6
4433,9932,0,0,5,0,1
4434,9934,0,4,4,1,3
4435,9937,0,1,8,1,5
4436,9939,0,2,9,1,3
4437,9942,0,1,9,1,3
4438,9943,0,0,5,0,1
4439,9944,0,3,9,2,6
4440,9946,1,0,7,1,0
4441,9947,0,1,6,0,5
4442,9948,0,1,5,0,2
4443,9951,1,1,4,0,2
4444,9953,0,0,5,1,3
4445,9954,0,0,8,0,6
4446,9959,0,3,6,0,3
4447,9963,0,4,7,2,3
4448,9966,1,1,4,0,1
