production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generator_weight_transport_class	optimized_fold_k5	auxiliary_qcd	physical_evaluation_eligible	coefficient_campaign	coefficient_source_tag	coefficient_join_status	run2_yield_coefficient_per_generator_weight	accounting_rows	resolved_rows	positive_generator_weight_rows	negative_generator_weight_rows	zero_generator_weight_rows	sum_generator_nominal_weight	sum_generator_nominal_weight_squared	generated_run2_yield	resolved_run2_yield	generated_run2_sumw2	resolved_run2_sumw2	generated_effective_events	resolved_effective_events	signed_resolved_fraction	absolute_weight_resolved_fraction	source_event_weight_closure	resolved_file_weight_closure	physical_weight_application_authorized	authorization_status
232	021503002b36947a16899190::background::384::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	021503002b36947a16899190	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6427	10000	0	0	5120283.203125	2621730008.020401	1127657.112672394	724745.2263145477	127161056.37606409	81726410.9328964	9999.999999999995	6426.999999999997	0.6427000000000002	0.6427000000000002	True	True	True	authorized_by_external_sidecar_for_run2_138fb
233	072351ae165eaf96578cd69e::background::415::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard047_10k_bundle.tar.gz	072351ae165eaf96578cd69e	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6351	10000	0	0	5117019.348144531	2618388700.9285483	1126938.3029625698	715718.5162115282	126998993.86841573	80657061.00583082	9999.999999999996	6351.0	0.6351000000000001	0.6351000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
234	092aec821c27ac84c1358221::background::412::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_bundle.tar.gz	092aec821c27ac84c1358221	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6366	10000	0	0	5122097.16796875	2623587939.811349	1128056.6082231372	718120.8367948493	127251171.13558891	81008095.5449159	9999.999999999995	6365.999999999999	0.6366	0.6366	True	True	True	authorized_by_external_sidecar_for_run2_138fb
235	0d654a7ec7bd5d190951df7f::background::386::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	0d654a7ec7bd5d190951df7f	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6363	10000	0	0	5122115.478515625	2623606697.524935	1128060.6408161796	717784.9857513349	127252080.93586107	80970499.09948838	9999.999999999993	6362.999999999994	0.6362999999999999	0.6362999999999999	True	True	True	authorized_by_external_sidecar_for_run2_138fb
236	0e224e13ad1a0a08aa106ab5::background::433::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard067_10k_bundle.tar.gz	0e224e13ad1a0a08aa106ab5	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6426	10000	0	0	5119752.502441406	2621186568.625504	1127540.2346840466	724557.3548079681	127134698.0831354	81696756.98822281	10000.000000000007	6426.000000000001	0.6425999999999998	0.6425999999999998	True	True	True	authorized_by_external_sidecar_for_run2_138fb
237	1292acdf3e3add4887eb1585::background::342::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard016_event_summary.parquet	1292acdf3e3add4887eb1585	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	True	ttbar_200k		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6653	10000	0	0	5127194.82421875	2628812676.549554	1129179.2821261673	751242.9763985393	127504585.11829668	84828800.47920279	9999.999999999998	6653.000000000001	0.6653000000000001	0.6653000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
238	13a972650c4fdff3714faf1b::background::336::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard007_event_summary.parquet	13a972650c4fdff3714faf1b	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	True	ttbar_200k		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6660	10000	0	0	5123270.263671875	2624789819.462448	1128314.9630173927	751457.7653695839	127309465.57689409	84788104.07421148	9999.999999999995	6660.000000000001	0.6660000000000003	0.6660000000000003	True	True	True	authorized_by_external_sidecar_for_run2_138fb
239	1494147487a3188bf4ba5dba::background::409::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_bundle.tar.gz	1494147487a3188bf4ba5dba	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6391	10000	0	0	5120801.3916015625	2622260689.22285	1127771.2350554974	720758.5963239681	127186795.86186013	81285081.23531482	10000.000000000004	6390.999999999998	0.6390999999999998	0.6390999999999998	True	True	True	authorized_by_external_sidecar_for_run2_138fb
240	164e9f11d3245ab7af5ed234::background::426::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	164e9f11d3245ab7af5ed234	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6364	10000	0	0	5131547.8515625	2633278335.287571	1130137.9639121364	719219.8002336834	127721181.74754687	81281760.06413881	10000.000000000004	6364.000000000001	0.6363999999999999	0.6363999999999999	True	True	True	authorized_by_external_sidecar_for_run2_138fb
241	192ecc11f84c1d13de0cd9a3::background::340::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard013_event_summary.parquet	192ecc11f84c1d13de0cd9a3	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	True	ttbar_200k		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6577	10000	0	0	5127194.82421875	2628812676.549554	1129179.2821261673	742661.2138543803	127504585.11829668	83859765.63230374	9999.999999999998	6576.999999999999	0.6577000000000001	0.6577000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
242	1cb737905aa62b58320e53d0::background::419::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard051_10k_bundle.tar.gz	1cb737905aa62b58320e53d0	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6437	10000	0	0	5129002.685546875	2630666854.8347054	1129577.43347923	727108.9939305801	127594517.82255232	82132591.12237695	10000.000000000007	6436.999999999999	0.6436999999999998	0.6436999999999998	True	True	True	authorized_by_external_sidecar_for_run2_138fb
243	212b1c57441055b7a9c9fbb1::background::432::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_bundle.tar.gz	212b1c57441055b7a9c9fbb1	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6319	10000	0	0	5127165.52734375	2628782634.4782114	1129172.829977299	713524.3112626553	127503127.99589428	80569226.58060563	9999.999999999996	6318.999999999995	0.6319	0.6319	True	True	True	authorized_by_external_sidecar_for_run2_138fb
244	287cc934fda61bca10c7e177::background::391::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	287cc934fda61bca10c7e177	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6462	10000	0	0	5135369.873046875	2637202373.2997475	1130979.7004998724	730839.0824630175	127911508.29427814	82656416.65976252	9999.999999999998	6462.0	0.6462	0.6462	True	True	True	authorized_by_external_sidecar_for_run2_138fb
245	2a7c0387348764d1e344a8f7::background::421::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard053_10k_bundle.tar.gz	2a7c0387348764d1e344a8f7	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6393	10000	0	0	5123704.2236328125	2625234497.127272	1128410.5354725006	721392.8553275694	127331033.65653343	81402729.81662183	10000.00000000001	6393.000000000003	0.6392999999999998	0.6392999999999998	True	True	True	authorized_by_external_sidecar_for_run2_138fb
246	2a8f67ec124cd0c098bf7bbd::background::381::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	2a8f67ec124cd0c098bf7bbd	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	True	unified_background_5m_wavea_pilots_20260720_retry1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6422	10000	0	0	5125641.4794921875	2627220057.629086	1128837.1838163957	724939.2394468896	127427338.75665316	81833836.94952266	9999.999999999996	6422.000000000004	0.6422000000000002	0.6422000000000002	True	True	True	authorized_by_external_sidecar_for_run2_138fb
247	2f19c1e9254ddc78b50c33ca::background::428::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard061_10k_bundle.tar.gz	2f19c1e9254ddc78b50c33ca	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6411	10000	0	0	5121084.5947265625	2622550742.634572	1127833.6058278873	723054.1246962587	127200864.24347353	81548474.06649086	9999.999999999993	6410.999999999999	0.6411000000000001	0.6411000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
248	339aeb4c863d7330b2b10c24::background::423::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard056_10k_bundle.tar.gz	339aeb4c863d7330b2b10c24	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6516	10000	0	0	5129088.7451171875	2630755135.5287805	1129596.3866665289	736045.0055519105	127598799.67700787	83143377.86953832	9999.999999999996	6516.000000000003	0.6516000000000003	0.6516000000000003	True	True	True	authorized_by_external_sidecar_for_run2_138fb
249	352baccfa4ef988207d36507::background::439::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard073_10k_bundle.tar.gz	352baccfa4ef988207d36507	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6456	10000	0	0	5130296.630859375	2631994352.060705	1129862.4033875654	729439.1676270125	127658905.05887266	82416589.10600817	9999.999999999993	6456.0	0.6456000000000002	0.6456000000000002	True	True	True	authorized_by_external_sidecar_for_run2_138fb
250	3c57654e77649c4d051b386e::background::344::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard018_event_summary.parquet	3c57654e77649c4d051b386e	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	True	ttbar_200k		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6580	10000	0	0	5123695.6787109375	2625225740.8041134	1128408.6535957474	742492.8940660019	127330608.95097671	83783540.68974267	10000.000000000004	6580.000000000004	0.658	0.658	True	True	True	authorized_by_external_sidecar_for_run2_138fb
251	4298e3a1d402c2443115f116::background::400::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	4298e3a1d402c2443115f116	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6496	10000	0	0	5117250.671386719	2618625443.380782	1126989.248054674	732092.2155363162	127010476.5230839	82506005.54939528	10000.000000000004	6496.000000000004	0.6496	0.6496	True	True	True	authorized_by_external_sidecar_for_run2_138fb
252	44b0090fd1f705d63820afcc::background::404::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_bundle.tar.gz	44b0090fd1f705d63820afcc	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6442	10000	0	0	5139207.1533203125	2641145016.473867	1131824.7975818105	729121.5346022025	128102737.2421107	82523783.33136773	9999.999999999995	6441.999999999997	0.6442000000000001	0.6442000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
253	44c963c46040b117925f2752::background::418::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard050_10k_bundle.tar.gz	44c963c46040b117925f2752	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6449	10000	0	0	5123535.7666015625	2625061875.164546	1128373.4356165088	727688.0286290866	127322661.02050048	82110384.09212077	9999.99999999999	6448.999999999994	0.6449	0.6449	True	True	True	authorized_by_external_sidecar_for_run2_138fb
254	45769e5a1a14b913092bc190::background::339::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard012_event_summary.parquet	45769e5a1a14b913092bc190	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	True	ttbar_200k		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6635	10000	0	0	5118677.062988281	2620085487.5162334	1127303.387052684	747965.7973094558	127081292.64604531	84318437.67065105	10000.000000000004	6635.000000000002	0.6635	0.6635	True	True	True	authorized_by_external_sidecar_for_run2_138fb
255	48a9ecd95acadd0e4921e4c7::background::395::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	48a9ecd95acadd0e4921e4c7	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6381	10000	0	0	5137813.1103515625	2639712355.6900396	1131517.7828315087	722021.4972247859	128033249.2863934	81698016.36964762	9999.999999999993	6380.999999999999	0.6381000000000001	0.6381000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
256	4e58a8f1c085735911c8ea56::background::392::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	4e58a8f1c085735911c8ea56	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6419	10000	0	0	5120140.9912109375	2621584376.987852	1127625.7928664312	723822.9964409621	127153992.8737647	81620148.02566956	10000.000000000004	6419.000000000001	0.6418999999999999	0.6418999999999999	True	True	True	authorized_by_external_sidecar_for_run2_138fb
257	4f1e219173f9a046578e39a5::background::327::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard007_event_summary.parquet	4f1e219173f9a046578e39a5	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	True	ttbar_100k		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6599	10000	0	0	5127034.3017578125	2628648073.140122	1129143.9297271615	745122.079226954	127496601.4039697	84135007.26647963	10000.0	6599.000000000001	0.6599000000000002	0.6599000000000002	True	True	True	authorized_by_external_sidecar_for_run2_138fb
258	51cf8078801992c04d6ce933::background::403::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_bundle.tar.gz	51cf8078801992c04d6ce933	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	True	unified_background_5m_wavea_proven111_20260720_v1		ordinary_campaign_exact_key_match	0.2202333480273445	10000	6357	10000	0	0	5117870.788574219	2619260140.85413	1127125.8185390458	716513.8828452714	127041261.0817314	80760129.66965665	10000.0	6356.999999999999	0.6357	0.6357	True	True	True	authorized_by_external_sidecar_for_run2_138fb
