index_source	index_ordinal	sample_class	process_or_mode	campaign	member_index	member_name	member_type	size_bytes	safe_relative_path	event_payload	nested_archive	artifact_types	allowlist_candidate	content_opened	content_extracted	status
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	2	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	3	./root/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_delphes.root	regular_file	436866570	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	4	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	5	./parquet/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_event_summary.parquet	regular_file	161905	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	6	./parquet/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_hh4b_candidates_v2.parquet	regular_file	54106	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	7	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	8	./metadata/generation_banner.txt	regular_file	18465	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	9	./metadata/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_filter_accounting.json	regular_file	803	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	10	./metadata/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_provenance.json	regular_file	1458	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	11	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	12	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_mg5.log	regular_file	6920	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	13	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	14	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_pythia_hepmc.log	regular_file	21236	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	15	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_delphes.log	regular_file	8275	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	16	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_event_summary.log	regular_file	1111	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	17	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_candidates.log	regular_file	228	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	18	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	19	./cards/proc_card_mg5.dat	regular_file	2150	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	20	./cards/run_card.dat	regular_file	8921	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	21	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	22	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	23	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	35	background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	24	./source/unweighted_events.lhe.gz	regular_file	51053833	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	2	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	3	./root/wwz_zbb_run2_frozen_v2_train_shard9901_5200_delphes.root	regular_file	434555810	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	4	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	5	./parquet/wwz_zbb_run2_frozen_v2_train_shard9901_5200_event_summary.parquet	regular_file	163545	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	6	./parquet/wwz_zbb_run2_frozen_v2_train_shard9901_5200_hh4b_candidates_v2.parquet	regular_file	52239	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	7	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	8	./metadata/generation_banner.txt	regular_file	18457	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	9	./metadata/wwz_zbb_run2_frozen_v2_train_shard9901_5200_filter_accounting.json	regular_file	795	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	10	./metadata/wwz_zbb_run2_frozen_v2_train_shard9901_5200_provenance.json	regular_file	1446	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	11	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	12	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_mg5.log	regular_file	6399	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	13	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	14	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_pythia_hepmc.log	regular_file	21044	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	15	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_delphes.log	regular_file	8264	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	16	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_event_summary.log	regular_file	1039	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	17	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_candidates.log	regular_file	215	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	18	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	19	./cards/proc_card_mg5.dat	regular_file	2150	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	20	./cards/run_card.dat	regular_file	8921	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	21	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	22	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	23	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	36	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	24	./source/unweighted_events.lhe.gz	regular_file	51050437	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	2	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	3	./metadata/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_provenance.json	regular_file	1483	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	4	./metadata/generation_banner.txt	regular_file	19873	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	5	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	6	./parquet/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_hh4b_candidates_v2.parquet	regular_file	49412	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	7	./parquet/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_event_summary.parquet	regular_file	243981	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	8	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	9	./root/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_delphes.root	regular_file	765372748	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	10	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	11	./cards/proc_card_mg5.dat	regular_file	2109	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	12	./cards/run_card.dat	regular_file	10380	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	13	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	14	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	15	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	16	./source/unweighted_events.lhe.gz	regular_file	11092213	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	17	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	18	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	regular_file	19180	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	19	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_mg5.log	regular_file	5022	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	20	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_event_summary.log	regular_file	1109	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	21	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_delphes.log	regular_file	8272	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	22	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_candidates.log	regular_file	224	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	37	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	23	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	2	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	3	./root/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_delphes.root	regular_file	771400950	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	4	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	5	./parquet/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_hh4b_candidates_v2.parquet	regular_file	49459	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	6	./parquet/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_event_summary.parquet	regular_file	244379	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	7	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	8	./source/unweighted_events.lhe.gz	regular_file	11094990	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	9	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	10	./cards/run_card.dat	regular_file	10380	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	11	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	12	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	13	./cards/proc_card_mg5.dat	regular_file	2109	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	14	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	15	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	16	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_delphes.log	regular_file	8275	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	17	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_event_summary.log	regular_file	1112	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	18	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_mg5.log	regular_file	5096	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	19	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_candidates.log	regular_file	227	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	20	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	regular_file	19351	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	21	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	22	./metadata/generation_banner.txt	regular_file	19873	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	38	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	23	./metadata/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_provenance.json	regular_file	1491	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	2	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	3	./root/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_delphes.root	regular_file	278629421	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	4	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	5	./metadata/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_filter_accounting.json	regular_file	802	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	6	./metadata/generation_banner.txt	regular_file	18510	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	7	./metadata/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_provenance.json	regular_file	1496	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	8	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	9	./parquet/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_event_summary.parquet	regular_file	108918	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	10	./parquet/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_hh4b_candidates_v2.parquet	regular_file	53706	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	11	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	12	./source/unweighted_events.lhe.gz	regular_file	20919213	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	13	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	14	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	15	./cards/proc_card_mg5.dat	regular_file	2186	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	16	./cards/run_card.dat	regular_file	8921	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	17	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	18	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	19	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	20	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_event_summary.log	regular_file	1123	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	21	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	regular_file	19671	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	22	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_mg5.log	regular_file	5658	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	23	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_delphes.log	regular_file	8275	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	39	background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	24	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_candidates.log	regular_file	228	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	2	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	3	./root/wzz_zbb_run2_frozen_v2_train_shard9911_3300_delphes.root	regular_file	279171722	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	4	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	5	./parquet/wzz_zbb_run2_frozen_v2_train_shard9911_3300_event_summary.parquet	regular_file	108827	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	6	./parquet/wzz_zbb_run2_frozen_v2_train_shard9911_3300_hh4b_candidates_v2.parquet	regular_file	52253	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	7	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	8	./metadata/generation_banner.txt	regular_file	18510	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	9	./metadata/wzz_zbb_run2_frozen_v2_train_shard9911_3300_filter_accounting.json	regular_file	795	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	10	./metadata/wzz_zbb_run2_frozen_v2_train_shard9911_3300_provenance.json	regular_file	1485	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	11	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	12	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_mg5.log	regular_file	5422	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	40	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	13	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
