sample_class	process_or_mode	campaign	representative_locator	member_name	size_bytes	artifact_types	safe_relative_path	nested_archive	event_payload	extraction_authorized_now	content_review_authorized_now	status
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_candidates.log	215	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	./cards/proc_card_mg5.dat	2150	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	./cards/run_card.dat	8921	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./metadata/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_provenance.json	1483	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./metadata/generation_banner.txt	19873	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./cards/proc_card_mg5.dat	2109	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./cards/run_card.dat	10380	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	19180	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_mg5.log	5022	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_event_summary.log	1109	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_delphes.log	8272	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_candidates.log	224	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./cards/run_card.dat	10380	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./cards/proc_card_mg5.dat	2109	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_delphes.log	8275	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_event_summary.log	1112	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_mg5.log	5096	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_candidates.log	227	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	19351	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./metadata/generation_banner.txt	19873	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	./metadata/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_provenance.json	1491	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./metadata/generation_banner.txt	18510	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./metadata/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_provenance.json	1496	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./cards/proc_card_mg5.dat	2186	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./cards/run_card.dat	8921	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_event_summary.log	1123	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	19671	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_mg5.log	5658	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_delphes.log	8275	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_candidates.log	228	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./metadata/generation_banner.txt	18510	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./metadata/wzz_zbb_run2_frozen_v2_train_shard9911_3300_provenance.json	1485	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_mg5.log	5422	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_pythia_hepmc.log	19255	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_delphes.log	8264	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_event_summary.log	1039	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_candidates.log	215	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./cards/proc_card_mg5.dat	2186	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./cards/run_card.dat	8921	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./cards/run_card.dat	10390	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./cards/proc_card_mg5.dat	2033	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_delphes.log	8270	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	5353	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	18921	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_event_summary.log	1109	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_candidates.log	226	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./metadata/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	1427	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	./metadata/generation_banner.txt	19810	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	./metadata/generation_banner.txt	19810	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	./metadata/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_provenance.json	1425	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	./logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	5298	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
