index_source	index_ordinal	sample_class	process_or_mode	campaign	member_name	member_type	size_bytes	artifact_types	safe_relative_path	nested_archive	allowlist_candidate	extraction_authorized_now	status
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/run_card.dat	regular_file	9335	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_event_summary.log	regular_file	1126	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_mg5.log	regular_file	4753	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_pythia_hepmc.log	regular_file	18961	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_delphes.log	regular_file	8289	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_candidates.log	regular_file	241	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./parquet/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_event_summary.parquet	regular_file	247641	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./metadata/generation_banner.txt	regular_file	18811	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./metadata/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_provenance.json	regular_file	1491	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/run_card.dat	regular_file	9335	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	14	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/proc_card_mg5.dat	regular_file	2235	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./parquet/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_event_summary.parquet	regular_file	247009	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./metadata/generation_banner.txt	regular_file	18805	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./metadata/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_provenance.json	regular_file	1473	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_mg5.log	regular_file	5014	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_pythia_hepmc.log	regular_file	19330	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_delphes.log	regular_file	8282	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_event_summary.log	regular_file	1119	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_candidates.log	regular_file	234	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/proc_card_mg5.dat	regular_file	2230	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/run_card.dat	regular_file	9335	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	15	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./parquet/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_event_summary.parquet	regular_file	246773	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./metadata/generation_banner.txt	regular_file	18806	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./metadata/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_provenance.json	regular_file	1483	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_mg5.log	regular_file	4736	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_pythia_hepmc.log	regular_file	18393	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_delphes.log	regular_file	8285	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_event_summary.log	regular_file	1122	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_candidates.log	regular_file	237	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/proc_card_mg5.dat	regular_file	2230	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/run_card.dat	regular_file	9335	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	16	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./parquet/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_event_summary.parquet	regular_file	249931	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./metadata/generation_banner.txt	regular_file	18635	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./metadata/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	regular_file	1443	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	regular_file	5143	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	regular_file	18377	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_delphes.log	regular_file	8280	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_event_summary.log	regular_file	1130	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_candidates.log	regular_file	234	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./cards/proc_card_mg5.dat	regular_file	2052	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./cards/run_card.dat	regular_file	9208	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	17	background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./parquet/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_event_summary.parquet	regular_file	249798	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./metadata/generation_banner.txt	regular_file	19837	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./metadata/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_provenance.json	regular_file	1459	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./cards/proc_card_mg5.dat	regular_file	2070	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./cards/run_card.dat	regular_file	10380	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_pythia_hepmc.log	regular_file	19499	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_event_summary.log	regular_file	1126	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_candidates.log	regular_file	232	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_mg5.log	regular_file	5113	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	18	background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_delphes.log	regular_file	8274	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_candidates.log	regular_file	236	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_mg5.log	regular_file	5014	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_pythia_hepmc.log	regular_file	19121	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_delphes.log	regular_file	8278	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_event_summary.log	regular_file	1130	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./cards/proc_card_mg5.dat	regular_file	2070	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./cards/run_card.dat	regular_file	10380	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./parquet/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_event_summary.parquet	regular_file	250051	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./metadata/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_provenance.json	regular_file	1463	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	./metadata/generation_banner.txt	regular_file	19847	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./parquet/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_event_summary.parquet	regular_file	254590	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./metadata/generation_banner.txt	regular_file	19826	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./metadata/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_provenance.json	regular_file	1450	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_mg5.log	regular_file	5448	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_pythia_hepmc.log	regular_file	18801	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_delphes.log	regular_file	8271	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_event_summary.log	regular_file	1123	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_candidates.log	regular_file	229	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./cards/proc_card_mg5.dat	regular_file	2063	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./cards/run_card.dat	regular_file	10380	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./metadata/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_provenance.json	regular_file	1453	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./metadata/generation_banner.txt	regular_file	19834	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_pythia_hepmc.log	regular_file	18436	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_candidates.log	regular_file	233	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_event_summary.log	regular_file	1127	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_delphes.log	regular_file	8275	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_mg5.log	regular_file	5653	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./parquet/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_event_summary.parquet	regular_file	254772	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./cards/run_card.dat	regular_file	10380	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./cards/proc_card_mg5.dat	regular_file	2063	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./cards/run_card.dat	regular_file	10380	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./cards/proc_card_mg5.dat	regular_file	2092	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./parquet/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_event_summary.parquet	regular_file	250788	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_event_summary.log	regular_file	1107	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_pythia_hepmc.log	regular_file	19228	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_mg5.log	regular_file	5053	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_delphes.log	regular_file	8269	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_candidates.log	regular_file	223	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./metadata/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_provenance.json	regular_file	1467	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	./metadata/generation_banner.txt	regular_file	19849	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	./parquet/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_event_summary.parquet	regular_file	250774	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	./metadata/generation_banner.txt	regular_file	19860	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	./metadata/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_provenance.json	regular_file	1475	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_mg5.log	regular_file	5071	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_pythia_hepmc.log	regular_file	18861	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
