sample_class	process_or_mode	campaign	evidence_classes	line_text	source_archive_path	source_member_name	source_line	source_kind	normalization_denominator_authorized	status
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_nlo_as_0119 (230000)	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_mg5.log	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_mg5.log	113	generator_log_or_summary	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_pythia_hepmc.log	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_pythia_hepmc.log	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_pythia_hepmc.log	293	pythia_log_or_card	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	# the events generated: *	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	# Number of events and rnd seed *	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	150	generator_banner	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	unweighted,generated_events	46800 = nevents ! Number of unweighted events	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	153	generator_banner	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	197	generator_banner	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	# Number of Events : 46800	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	352	generator_banner	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	# Number of events and rnd seed *	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	unweighted,generated_events	46800 = nevents ! Number of unweighted events	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	unweighted	INFO: Generating 46800.0 unweighted events.	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_mg5.log	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_mg5.log	56	generator_log_or_summary	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_nlo_as_0119 (230000)	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_mg5.log	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_mg5.log	105	generator_log_or_summary	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_pythia_hepmc.log	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_pythia_hepmc.log	192	pythia_log_or_card	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_pythia_hepmc.log	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_pythia_hepmc.log	292	pythia_log_or_card	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	# the events generated: *	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	# Number of events and rnd seed *	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	150	generator_banner	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	unweighted,generated_events	46800 = nevents ! Number of unweighted events	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	153	generator_banner	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	197	generator_banner	False	text_candidate_requires_review
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	# Number of Events : 46800	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	352	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	# Number of events and rnd seed *	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_mg5.log	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_mg5.log	56	generator_log_or_summary	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_mg5.log	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_mg5.log	83	generator_log_or_summary	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	event_weighting_strategy	Event weighting strategy = -4	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	241	pythia_log_or_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	# the events generated: *	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	# Number of events and rnd seed *	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	149	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	152	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	196	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	# Number of Events : 10000	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	381	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	# Number of events and rnd seed *	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	unweighted	INFO: Generating 10000.0 unweighted events.	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_mg5.log	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_mg5.log	56	generator_log_or_summary	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_mg5.log	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_mg5.log	84	generator_log_or_summary	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	event_weighting_strategy	Event weighting strategy = -4	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	242	pythia_log_or_card	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	# the events generated: *	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	# Number of events and rnd seed *	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	149	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	152	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	196	generator_banner	False	text_candidate_requires_review
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	# Number of Events : 10000	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	381	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	# Number of events and rnd seed *	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	unweighted,generated_events	19800 = nevents ! Number of unweighted events	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	unweighted	INFO: Generating 19800.0 unweighted events.	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_mg5.log	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_mg5.log	58	generator_log_or_summary	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_nlo_as_0119 (230000)	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_mg5.log	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_mg5.log	94	generator_log_or_summary	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	245	pythia_log_or_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	# the events generated: *	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	# Number of events and rnd seed *	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	153	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	unweighted,generated_events	19800 = nevents ! Number of unweighted events	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	156	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	200	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	# Number of Events : 19800	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	355	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	# Number of events and rnd seed *	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	unweighted,generated_events	19800 = nevents ! Number of unweighted events	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	unweighted	INFO: Generating 19800.0 unweighted events.	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_mg5.log	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_mg5.log	58	generator_log_or_summary	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_nlo_as_0119 (230000)	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_mg5.log	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_mg5.log	91	generator_log_or_summary	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_pythia_hepmc.log	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_pythia_hepmc.log	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_pythia_hepmc.log	243	pythia_log_or_card	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	# the events generated: *	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	# Number of events and rnd seed *	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	153	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	unweighted,generated_events	19800 = nevents ! Number of unweighted events	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	156	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	200	generator_banner	False	text_candidate_requires_review
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	# Number of Events : 19800	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	355	generator_banner	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	# Number of events and rnd seed *	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	unweighted	INFO: Generating 10000.0 unweighted events.	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	60	generator_log_or_summary	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	90	generator_log_or_summary	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	event_weighting_strategy	Event weighting strategy = -4	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	240	pythia_log_or_card	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	# the events generated: *	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	# Number of events and rnd seed *	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	146	generator_banner	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	149	generator_banner	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	193	generator_banner	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	# Number of Events : 10000	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	378	generator_banner	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	generated_events	# Number of events and rnd seed *	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	./logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	59	generator_log_or_summary	False	text_candidate_requires_review
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	./logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	89	generator_log_or_summary	False	text_candidate_requires_review
