target_index	source_tag	campaign	transport_class	generated_events	candidate_rows	candidate_sha256	source_bundle_sha256	source_bundle_sha256_origin	fragment_sha256s_sha256	fragment_complete_marker_sha256	root_tree	root_weight_branch	root_weight_storage_dtype	n_events_closure	sum_event_weights_closure	sum_squared_event_weights_closure	min_event_weight_closure	max_event_weight_closure	candidate_event_join_column	candidate_event_join_pass	sidecar_rows	source_bundle_sha256_frozen_during_transport	validation_payload_files_opened	evaluation_payload_files_opened	physical_luminosity_weights_calculated	physical_yields_calculated	transport_complete
154	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1173_seed1221173	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	1	6beebe6a10c28534b573c7dbced414e56dc6e354214d06d55380650f3bd8d049	254245d5ebe3af2d51b04d934cc8657a55f11cd21f1a2dcc6ea5ffc2000b71f5	pn_c4f_exact_bundle_checksum	cf621b854d7d18563336939e4e73b26802d6f423f63c59f220e3fb612660aed6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
155	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1174_seed1221174	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	2	3d8acb38deffa2b8406dd8e0dd5b6e95ca8114df4aa3d880b9f4b355cedb5d79	86e14322cc9947b13d97dacca5c0369b5ef33ec9a6f84c96d7f007b3379d72eb	pn_c4f_exact_bundle_checksum	2267852204de007db7655bea21fab152e9040e525e83d2db7fda86306520b253	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
156	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1175_seed1221175	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	cf86287a29a078ce1b9ca967788ff1d1fd005d01a9c7d3f93760e15c8befb866	pn_c4f_exact_bundle_checksum	687d2a88c9259b4c0ac091efa781a1554ef3fa51ecde78519507ab5622bed1f8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
157	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1176_seed1221176	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	a6d7e927eb9a2180d79249b5ae9360de283a2f4ef87a6dd966de208838e5ec12	pn_c4f_exact_bundle_checksum	9b2c816f00a43d03f45f8965f4e4619d6b53e90bc3ec842b6ad24a37829196d8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
158	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1177_seed1221177	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	1	12bb95107b4d90421f811dee6d7c8c6dcd32cabeecedc640fc549187beefc968	9ff01a8ee4ae0787ba95493037581d0ea2b65c0f1d966dcfe590e3f985017529	pn_c4f_exact_bundle_checksum	e85575264c720a413466863c77b005db8cb68e282afb2828b0d15524a1ab60a2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
159	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin03_pthat200to300_shard1178_seed1231178	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	2	af64cc1bca0b1325f3910a6fcf697b561f3401501c2c5978683e017d509d8edd	19e4fd0ee41f51e287080cef9f2fa8bb2288b6a03b470c677b3a60a904740dd1	pn_c4f_exact_bundle_checksum	d2f5f0257b82b9a74ab5f2d315789c5f9d5983606a05e88d1e10aeb923b498d0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
160	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin04_pthat300to500_shard1179_seed1241179	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	6	526e7663a2500bfec65847966565ae92ce96491378f9e98ccc208a7642f24f57	082ae15017708931b5a26a749f1a273288d22f6362d2545efb7756e594fefd07	pn_c4f_exact_bundle_checksum	534a94c01445d6af856015de8ffdb42efd8cd6ec4c8ea50c78b324eabcbda0d2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
161	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin05_pthat500to700_shard1180_seed1251180	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	1	4f6603d29655e3a43fc63e43724c9540f0bff5d4c1d7a4e090658be7dffe2a5c	9b167f3f5a82be26b0e6c3dac24b5c37f7a8509b6d14ed293fa884cd813cd8f5	pn_c4f_exact_bundle_checksum	89b2d5ab50da7969e90a2075e8b78009442b2708c92bffc26428b74bb102e3d2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
162	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin06_pthat700to1000_shard1181_seed1261181	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	1	26117ea91d630865f3537c66b19ad856c9d1367f81bc6f63dcabd53b6143f474	e279a8b23da5cd2318d84b64630a0a7a34ab1029785c5659fbae80c5c1fa21cc	pn_c4f_exact_bundle_checksum	e056c4bedeabc311db40d359be701025c216644f164edf38d0f565219e0fa8c5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
163	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin07_pthat1000toInf_shard1182_seed1271182	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	8	edde94a37606239890a189429cdfe2f62ab21a89d1cc6ef097495d01e184ddda	cc38858b0c0227df196e64bc015b98d33ce844a4fb116c49c816b7c446493577	pn_c4f_exact_bundle_checksum	45b3cf0e8eefdad2fe1806f7fab974c47a4d9fd2ecfc46d7488f6cc7eda94f90	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
164	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1823_seed1201823	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	494b6763f1906996c4b93e5ccbc4efc65ad434e96cc6b24224f2e9123a277fc9	pn_c4f_exact_bundle_checksum	7658efd218ab0bbfc3350deb34d339f0cc9ef6a8814601f118b55c4cee5a8567	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
165	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1827_seed1201827	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0398bf125b5d18dd99bdb767c1f95b1a1084cf029a6d0deafd4057a43ca56f31	pn_c4f_exact_bundle_checksum	ac02572489ac4aea33e1361e2b2d242f1b77604c9ed7f95717f928da8f95bfd2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
166	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1845_seed1201845	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	fca9b912c9f30ece267dc42e7e1a889b4fa1a7aa880b24907e824a4350f5d86a	pn_c4f_exact_bundle_checksum	a6bed566e9ed8d787ab931635ac3ad72feb4b00af4567009ec83445fde979df6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
167	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1858_seed1221858	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	c8d7821cd2c81d466596dc349e13f29704ac542390342a765d104ebdacd2acd1	pn_c4f_exact_bundle_checksum	0b4d64df7d4f88bb69d220cc2441c3e76f5822b9ddee6265781f21add835b811	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
168	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1860_seed1221860	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	1	601c57a86ae3cdba66b7a38c7c61e19b7f42960d6bee837c8e349db1689470ea	43b7d75161b9f135d7714f1415cbfb9151c425f447bbcef2642cdf0014f32def	pn_c4f_exact_bundle_checksum	742426c0450190e66e4fd675b815bd3697e8c669f816ab7b3422ab047f83c805	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
169	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1861_seed1221861	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	8e30e9e39b15155b829ea787d388c4178b3e1209a53f3cbb19c9678d1702528c	pn_c4f_exact_bundle_checksum	75943d4824851959ab6fad6cd48b06a4f906c2a21cf923a52bb40b0650f7d8d5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
170	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1862_seed1221862	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	8521	1	7d963cef9085d1bed9ab30ffcf434d3d5e467114f89edb82502b8bc87b18a4c7	d0e31fbc2e45764e1c2aa4b992123dd3b6b9c067c20de2aeb1a038fea3911384	pn_c4f_exact_bundle_checksum	58df1b4b2d659098a84c528bfe355198162cfae26e054d5e822e57f0c32f21cf	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
171	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1863_seed1231863	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	8fa5ca48202893c94659da86e1fb631013bf51169f0735e27846eb6d6ae0435d	pn_c4f_exact_bundle_checksum	99719c6a886429f5bd2e049db1c04e9ae2cdc4dcfa09c6fa9dab6b0e1e5c4939	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
172	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1865_seed1241865	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	2	5da13e1e6192759eca71c52894633805586916f397eaa5f70792ea6d3d41a8d9	e89a3341850fe8048fe26fb35f58af246f118ce908f8f8f81763376ff43390ae	pn_c4f_exact_bundle_checksum	055c70863d7d34eee6368b7df6eae2a7d93e0db5e0b3c14c17b09a8ba4bfcc9e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
173	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1866_seed1241866	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	2855	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	c1ba860d17279170030fbe182f9be7940562279df4bc90e4ff3e8194d6b2ee70	pn_c4f_exact_bundle_checksum	f031ae2f08e8860d7504e2cc451fbe44035444bb29808d7e11f3d72c5b8e6aaa	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
174	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1867_seed1251867	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	8	5c1a715ed8bd89c08e46c5668d036f48480467d35a62314147fa285671d04f81	68a5b8d738947695742539b428ec9f2f79ea97f0b1950630691b8c3a8cc17e53	pn_c4f_exact_bundle_checksum	264201ef2e3a025246469d74d2ca111182dae342288c58609bee15ac394336b6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
175	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1868_seed1251868	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	2526	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	d0496b91fcd6044c5b82308982e571a203bc411da30934f54503de1b90c3e5c9	pn_c4f_exact_bundle_checksum	748efc3b04f95ea367bdc46075354890c29de3cce2758e08712cfd1a18f444e4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
176	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1869_seed1261869	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	5	9347a6458c1c45923c235afe29ddf317fcfbabfd13cf1cf16cff0108e56d5389	d670d5aa4f1c075e2279773881672825a7b1b6b6ab9113c1f52e522eb8e0f72d	pn_c4f_exact_bundle_checksum	b73d2cda006a09c5bbc28cb891661e8b7abeac5c4bcdc366b26ca1ad9a959eb4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
177	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1871_seed1271871	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	uniform	10000	6	e41c754215e9756f5c03183de98b64e10905f267299f61b1407390931f012635	6522352da1d6c75768cadf23ceed28d79aece2e01215ef94bab2ea8341fb7766	pn_c4f_exact_bundle_checksum	7b06783a788f02bc6a10f6960a275be93af4dcd19f8d54978e585aa267942c5f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
178	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9777_seed1209777	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	1e06972dff6f48e1c70b11a4835938c19c663ef76c3380a9f242dd782dc381d9	pn_c4f_exact_bundle_checksum	7f7a502fdd357e4cb39155e1d620d36279b67b0300e29e460e27af711216490a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
179	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9797_seed1209797	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	f9db0ceb1e9f9e529618d9b673524616860ad90d3cd030d5355d33708c91512d	pn_c4f_exact_bundle_checksum	974045541279b618ef99d00731e3ce2d8b3680dbed52176d2039f5c544959bf2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
180	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9815_seed1229815	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	431262b98a4b3a28f8b0345adbad3faf91a0f48f2ddf33f5c37423b620a394e7	pn_c4f_exact_bundle_checksum	27f099f4253cd452105ce4b0cd6a4cf86a42345b67814bfda986782c1118a896	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
181	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9816_seed1229816	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0351c325c55af8202d70d9ec7cbe4865b2a3a7addf5f02b2e3d6e7782e850852	pn_c4f_exact_bundle_checksum	933f350bb714289997b67450b71f4e50bea5b6f698fc09dd6fe4a18d10e6a19e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
182	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9817_seed1229817	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0a568970eb716f3e605eedac9a4e14a92e2aa1f7c7f319e6cab4f7f6d48ed7d5	pn_c4f_exact_bundle_checksum	5002b4a7eaa09abcebf69a770a1adfbf825aa78942b2c73e89571596ecbc2fd5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
183	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9818_seed1229818	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	uniform	1052	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	753c95bcb4291506c82bf83c290e1529dc0680ffa45f34b5b269e8e06db73d5e	pn_c4f_exact_bundle_checksum	d7b8dbc24eb559eaf0536f14eff9f417b383231c26ec2b0df997f11654b6b52f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
184	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9819_seed1239819	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	uniform	10000	1	277d6dcf9e5c9c835eeeb07c6b053026ed143dab6b0bdc5d8152a4a99047b901	c2e3113483393be2e3a3f0620dd663d345705d02ec7691f8bf146cbe73e814d7	pn_c4f_exact_bundle_checksum	186130f6bc49d096c01b078ac2a2a3093a515a23e9933c67e0f273b876d4958b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
185	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9820_seed1239820	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	uniform	4532	1	c1948efed6ce5feace5e3bf8602480ff1d82815a61cd064ba21349f405151906	214ff33222015716c3cfa66cb182b5feb9bc40d997e951411ccc188000c536a7	pn_c4f_exact_bundle_checksum	c12f7abfb05360038035baf1784f98b4bf8f8a05cd69c626945bd69fcd578074	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
186	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9824_seed1259824	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	uniform	2527	2	bd655e3b866f906e7f4e9f2612b641aa57e014f9afe7dbc8f56b39ec0ef479d2	ca1b4949ece46b9e7161361d7dfb1412c9e98e7b3294b56d355a7a1b775b24a3	pn_c4f_exact_bundle_checksum	0839387101fcf9229de21c6f0095bf524da1424654687965a80401ee45b685dd	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
