production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	source_fold	precut_rows	postcut_rows	precut_yield	postcut_yield	precut_sumw2	postcut_sumw2	precut_absolute_weight_sum	postcut_absolute_weight_sum	precut_negative_weight_rows	postcut_negative_weight_rows	raw_efficiency	signed_physical_efficiency	absolute_weight_efficiency	postcut_effective_events
71	3985a321950cc46302e7b4a2::background::184::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1866_seed1241866_bundle.tar.gz	3985a321950cc46302e7b4a2	background	qcd_hardqcd	primary_physical_background	4	1341	289	41532124.61792669	8950621.93481045	1286291853302.7537	277209802837.0587	41532124.61792669	8950621.93481045	0	0	0.21551081282624907	0.2155108128262491	0.2155108128262491	289.0
72	3c218500a70136d42696cdbd::background::205::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9798_seed1209798_bundle.tar.gz	3c218500a70136d42696cdbd	background	qcd_hardqcd	primary_physical_background	4	129	42	239806920.18617553	78076671.68852228	445793480381230.94	145142063379935.66	239806920.18617553	78076671.68852228	0	0	0.32558139534883723	0.3255813953488373	0.3255813953488373	41.999999999999986
73	3c9b389d779c1cd8f768600b::background::219::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9824_seed1259824_bundle.tar.gz	3c9b389d779c1cd8f768600b	background	qcd_hardqcd	primary_physical_background	2	1372	303	2863940.377533445	632488.2903736399	5978246709.960943	1320268770.49429	2863940.377533445	632488.2903736399	0	0	0.22084548104956267	0.2208454810495627	0.2208454810495627	302.99999999999994
74	3ce04d39eb1f03650a156ab1::background::182::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1863_seed1231863_bundle.tar.gz	3ce04d39eb1f03650a156ab1	background	qcd_hardqcd	primary_physical_background	3	3418	678	618465679.7762175	122679851.04981726	111907488900251.22	22198150226556.56	618465679.7762175	122679851.04981726	0	0	0.19836161497952018	0.19836161497952018	0.19836161497952018	678.0000000000001
75	3d9f6517f0e585392bc55730::background::80::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1100_seed1201100_bundle.tar.gz	3d9f6517f0e585392bc55730	background	qcd_hardqcd	primary_physical_background	4	132	50	248438022.06154755	94105311.38694982	467586748529196.75	177116192624695.75	248438022.06154755	94105311.38694982	0	0	0.3787878787878788	0.3787878787878788	0.3787878787878788	50.0
76	3da88a15811d3039fa596d87::background::82::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1102_seed1201102_bundle.tar.gz	3da88a15811d3039fa596d87	background	qcd_hardqcd	primary_physical_background	1	145	50	271472176.56993604	93611095.36894344	508256156218058.75	175260743523468.53	271472176.56993604	93611095.36894344	0	0	0.3448275862068966	0.34482758620689646	0.34482758620689646	49.999999999999986
77	3ece5afaee693d683e829846::background::85::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1106_seed1211106_bundle.tar.gz	3ece5afaee693d683e829846	background	qcd_hardqcd	primary_physical_background	2	555	205	390979513.5583875	144415856.35940444	275432396436672.8	101736290575708.0	390979513.5583875	144415856.35940444	0	0	0.36936936936936937	0.3693693693693695	0.3693693693693695	204.99999999999997
78	3faaceda80411cc24d45d24c::background::81::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1101_seed1201101_bundle.tar.gz	3faaceda80411cc24d45d24c	background	qcd_hardqcd	primary_physical_background	1	130	36	244460013.65567687	67696619.16618745	459697679050259.56	127300895736994.92	244460013.65567687	67696619.16618745	0	0	0.27692307692307694	0.27692307692307694	0.27692307692307694	36.00000000000001
79	40c218a668fd9e2befeac9d4::background::51::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058_bundle.tar.gz	40c218a668fd9e2befeac9d4	background	qcd_hardqcd	primary_physical_background	2	117	37	218986736.23984483	69252215.733968	409873424350251.06	129618091461190.45	218986736.23984483	69252215.733968	0	0	0.3162393162393162	0.31623931623931617	0.31623931623931617	36.99999999999999
80	41afb3ef62ff0a95f27b7b11::background::90::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1113_seed1211113_bundle.tar.gz	41afb3ef62ff0a95f27b7b11	background	qcd_hardqcd	primary_physical_background	2	582	198	411051145.52942705	139795067.4699131	290325442389619.25	98700307519785.67	411051145.52942705	139795067.4699131	0	0	0.3402061855670103	0.34009166253474216	0.34009166253474216	197.99999999999991
81	41ffdcf26e0a406be3a3a34a::background::192::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9776_seed1209776_bundle.tar.gz	41ffdcf26e0a406be3a3a34a	background	qcd_hardqcd	primary_physical_background	1	139	48	263400508.30099654	90958448.90969665	499135451605923.6	172363321417872.88	263400508.30099654	90958448.90969665	0	0	0.34532374100719426	0.34532374100719426	0.34532374100719426	47.999999999999986
82	426a61c13fb8814690689d5e::background::120::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1149_seed1211149_bundle.tar.gz	426a61c13fb8814690689d5e	background	qcd_hardqcd	primary_physical_background	2	587	227	411598170.5664613	159169991.00270313	288608269188514.1	111608308527755.88	411598170.5664613	159169991.00270313	0	0	0.38671209540034074	0.3867120954003408	0.3867120954003408	227.0000000000001
83	470da0a2b752a837467fce78::background::63::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075_bundle.tar.gz	470da0a2b752a837467fce78	background	qcd_hardqcd	primary_physical_background	4	152	53	284600560.123206	99235721.62190737	532878150147648.9	185806197090956.44	284600560.123206	99235721.62190737	0	0	0.34868421052631576	0.3486842105263158	0.3486842105263158	53.000000000000014
84	482e13bb945af35911ca709c::background::47::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052_bundle.tar.gz	482e13bb945af35911ca709c	background	qcd_hardqcd	primary_physical_background	4	139	45	258946916.181765	83831735.45452821	482399319424791.6	156172441540400.16	258946916.181765	83831735.45452821	0	0	0.3237410071942446	0.32374100719424453	0.32374100719424453	44.99999999999997
85	4882f035b3e6e255725894b5::background::147::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1820_seed1201820_bundle.tar.gz	4882f035b3e6e255725894b5	background	qcd_hardqcd	primary_physical_background	1	144	50	271224571.7462058	94175198.52298813	510852557770227.44	177379360336884.5	271224571.7462058	94175198.52298813	0	0	0.3472222222222222	0.3472222222222222	0.3472222222222222	50.0
86	48cdfcb72bf85bd30fb3d338::background::155::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828_bundle.tar.gz	48cdfcb72bf85bd30fb3d338	background	qcd_hardqcd	primary_physical_background	2	136	38	253394588.49983245	70801429.13965906	472123657948525.06	131916904426793.77	253394588.49983245	70801429.13965906	0	0	0.27941176470588236	0.27941176470588236	0.27941176470588236	38.0
87	49065a145a9da5b3c4c63196::background::158::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1834_seed1201834_bundle.tar.gz	49065a145a9da5b3c4c63196	background	qcd_hardqcd	primary_physical_background	3	125	46	234691227.3208103	86366371.65405825	440639777450786.5	162155438101889.34	234691227.3208103	86366371.65405825	0	0	0.368	0.36800000000000027	0.36800000000000027	46.000000000000036
88	492d76164620425fd4a38568::background::55::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063_bundle.tar.gz	492d76164620425fd4a38568	background	qcd_hardqcd	primary_physical_background	3	107	44	202252286.06928474	83169164.36493951	382298945983661.3	157207043208234.53	202252286.06928474	83169164.36493951	0	0	0.411214953271028	0.411214953271028	0.411214953271028	44.00000000000003
89	49a2638e63d98ff43df450c1::background::207::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9801_seed1209801_bundle.tar.gz	49a2638e63d98ff43df450c1	background	qcd_hardqcd	primary_physical_background	1	117	42	219298510.62589213	78722542.27596126	411041339852431.6	147553301485488.34	219298510.62589213	78722542.27596126	0	0	0.358974358974359	0.3589743589743589	0.3589743589743589	41.99999999999999
90	4b23df1afb18cd2abd379780::background::175::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1855_seed1211855_bundle.tar.gz	4b23df1afb18cd2abd379780	background	qcd_hardqcd	primary_physical_background	1	640	228	449199258.8724969	160064736.03003314	315284672185978.0	112375029399149.75	449199258.8724969	160064736.03003314	0	0	0.35625	0.3563334820092986	0.3563334820092986	227.99299681925635
91	4cb37ad30a944e05dde81444::background::114::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1143_seed1211143_bundle.tar.gz	4cb37ad30a944e05dde81444	background	qcd_hardqcd	primary_physical_background	3	570	224	401786111.79171574	157894893.05499002	283214174787201.8	111298202021637.16	401786111.79171574	157894893.05499002	0	0	0.3929824561403509	0.3929824561403508	0.3929824561403508	224.0000000000001
92	4d0d6d647ec04b0075933ba3::background::75::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1094_seed1201094_bundle.tar.gz	4d0d6d647ec04b0075933ba3	background	qcd_hardqcd	primary_physical_background	2	116	38	216228509.9589782	70833477.40035492	403058349302413.4	132036355805963.0	216228509.9589782	70833477.40035492	0	0	0.3275862068965517	0.3275862068965517	0.3275862068965517	37.99999999999998
93	4fa0b8f81b9772eb078d3c0b::background::102::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	4fa0b8f81b9772eb078d3c0b	background	qcd_hardqcd	primary_physical_background	2	546	185	385653293.54938483	130670071.99017617	272396452061333.25	92295501156312.55	385653293.54938483	130670071.99017617	0	0	0.33882783882783885	0.3388278388278388	0.3388278388278388	185.00000000000003
94	5044a6e1019c07aac38c4f37::background::209::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9808_seed1219808_bundle.tar.gz	5044a6e1019c07aac38c4f37	background	qcd_hardqcd	primary_physical_background	3	520	183	366751714.29606247	129085946.83056197	258669899924604.38	91057581734132.62	366751714.29606247	129085946.83056197	0	0	0.35192307692307695	0.3519709432805993	0.3519709432805993	182.99609271192114
95	506a4a33bb3114c64f3d002d::background::183::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1865_seed1241865_bundle.tar.gz	506a4a33bb3114c64f3d002d	background	qcd_hardqcd	primary_physical_background	2	4509	1005	140578342.1856236	31333163.42793341	4382849920527.453	976882716817.4963	140578342.1856236	31333163.42793341	0	0	0.22288755821689954	0.2228875582168996	0.2228875582168996	1004.9999999999999
96	50c17982fbf2dcc3aa3dcac3::background::188::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1871_seed1271871_bundle.tar.gz	50c17982fbf2dcc3aa3dcac3	background	qcd_hardqcd	primary_physical_background	1	6067	771	247537.00932270061	31457.233259898167	10099649.082648214	1283472.794251158	247537.00932270061	31457.233259898167	0	0	0.1270809296192517	0.1270809296192517	0.1270809296192517	771.0000000000006
97	511e38f39d0e1b4e5d6037de::background::174::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853_bundle.tar.gz	511e38f39d0e1b4e5d6037de	background	qcd_hardqcd	primary_physical_background	4	579	193	406900850.72337306	135613082.5384271	285976293468694.1	95293344511790.0	406900850.72337306	135613082.5384271	0	0	0.3333333333333333	0.33328286804350316	0.33328286804350316	192.99257728643224
98	51c3cc0bc21cda0e4a5807a5::background::150::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1823_seed1201823_bundle.tar.gz	51c3cc0bc21cda0e4a5807a5	background	qcd_hardqcd	primary_physical_background	3	123	38	230155087.48051432	71104823.77446786	430661498318400.3	133049893789424.4	230155087.48051432	71104823.77446786	0	0	0.3089430894308943	0.3089430894308944	0.3089430894308944	38.000000000000014
99	51e48b6b65534c3e081aa2c8::background::101::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1127_seed1211127_bundle.tar.gz	51e48b6b65534c3e081aa2c8	background	qcd_hardqcd	primary_physical_background	2	562	205	397733224.63694847	145080624.64515027	281479925231504.1	102675061694765.75	397733224.63694847	145080624.64515027	0	0	0.36476868327402134	0.36476868327402145	0.36476868327402145	205.00000000000006
100	528035c1f4af388b7ffcff08::background::43::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1047_seed1201047_bundle.tar.gz	528035c1f4af388b7ffcff08	background	qcd_hardqcd	primary_physical_background	3	112	43	210270226.87387612	80728747.81764887	394764002764208.4	151561179632687.16	210270226.87387612	80728747.81764887	0	0	0.38392857142857145	0.38392857142857145	0.38392857142857145	43.0
101	5304d983da8e8e8103487569::background::171::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849_bundle.tar.gz	5304d983da8e8e8103487569	background	qcd_hardqcd	primary_physical_background	0	113	38	211762940.52698812	71212316.28341196	396845513102980.0	133452473432860.52	211762940.52698812	71212316.28341196	0	0	0.336283185840708	0.3362831858407081	0.3362831858407081	38.00000000000001
102	553eefefde62b55ae18e586a::background::215::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9817_seed1229817_bundle.tar.gz	553eefefde62b55ae18e586a	background	qcd_hardqcd	primary_physical_background	0	1487	401	675196527.5103283	182080569.96075433	306583961507737.3	82676643284870.64	675196527.5103283	182080569.96075433	0	0	0.269670477471419	0.26967047747141903	0.26967047747141903	401.0000000000003
103	557f71440ffa2dc12f05f308::background::163::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1839_seed1201839_bundle.tar.gz	557f71440ffa2dc12f05f308	background	qcd_hardqcd	primary_physical_background	3	140	49	262119123.0121932	91741693.05426762	490760247490580.3	171766086621703.12	262119123.0121932	91741693.05426762	0	0	0.35	0.35	0.35	49.000000000000014
104	5a4d100c18764fd8791866fa::background::178::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1858_seed1221858_bundle.tar.gz	5a4d100c18764fd8791866fa	background	qcd_hardqcd	primary_physical_background	4	1453	390	660092951.944107	177175671.89139834	299877980183265.75	80490304385047.23	660092951.944107	177175671.89139834	0	0	0.26841018582243636	0.26841018582243636	0.26841018582243636	390.0000000000002
