sample,version,event,mbb1,mbb2,mbb_avg,mass_distance_hh,in_hh_window_90_150
qcd_bbbb_10k,R05,292,110.47998647378094,148.91813349472693,129.69905998425395,38.43814702094599,True
qcd_bbbb_10k,R05,301,72.86875066855875,135.46232106959198,104.16553586907537,62.59357040103323,False
qcd_bbbb_10k,R05,305,68.43392685105711,71.35197925885231,69.89295305495472,110.21409389009058,False
qcd_bbbb_10k,R05,316,54.664748501041345,121.91512480611148,88.2899366535764,73.42012669284718,False
qcd_bbbb_10k,R05,327,95.13823450183496,119.22783943520696,107.18303696852095,35.63392606295808,True
qcd_bbbb_10k,R05,334,120.79193294418485,194.94353070222758,157.8677318232062,74.15159775804273,False
qcd_bbbb_10k,R05,335,126.92793089587845,189.49087570547385,158.20940330067614,66.4188066013523,False
qcd_bbbb_10k,R05,341,91.90327420002963,108.24229030638703,100.07278225320833,49.85443549358334,True
qcd_bbbb_10k,R05,379,88.94137820272391,160.5698496670827,124.75561393490331,71.6284714643588,False
qcd_bbbb_10k,R05,380,82.74399564836715,116.21184862412291,99.47792213624503,51.044155727509946,False
qcd_bbbb_10k,R05,388,132.59624452808242,160.6143898338809,146.60531718098167,43.210634361963315,False
qcd_bbbb_10k,R05,392,72.47707598498772,493.13157805539896,282.80432702019334,420.65450207041124,False
qcd_bbbb_10k,R05,424,50.56552843836389,106.36805364514426,78.46679104175408,93.06641791649186,False
qcd_bbbb_10k,R05,430,111.83813833870896,163.4828553677245,137.66049685321673,51.64471702901555,False
qcd_bbbb_10k,R05,433,117.71148639219618,139.98852350982602,128.8500049510111,22.277037117629845,True
qcd_bbbb_10k,R05,440,92.41898690522676,116.55203834675139,104.48551262598907,41.02897474802185,True
qcd_bbbb_10k,R05,445,61.73073377496812,84.36089364308329,73.04581370902571,103.90837258194858,False
qcd_bbbb_10k,R05,461,93.24922509442044,94.94878934150412,94.09900721796228,61.80198556407544,True
qcd_bbbb_10k,R05,491,154.46374674935788,203.19198525923815,178.82786600429802,107.65573200859603,False
qcd_bbbb_10k,R05,494,82.20783880218711,127.29128081464914,104.74955980841813,45.08344201246203,False
qcd_bbbb_10k,R05,505,125.06158991732593,176.59487738800107,150.8282336526635,51.656467305327,False
qcd_bbbb_10k,R05,519,121.09598108789281,137.82791409794132,129.46194759291706,16.731933010048508,True
qcd_bbbb_10k,R05,549,104.81302655894537,108.37547595062694,106.59425125478614,36.8114974904277,True
qcd_bbbb_10k,R05,564,136.85722003386272,158.12972253496403,147.49347128441337,44.98694256882675,False
qcd_bbbb_10k,R05,610,102.04138670332169,135.21061241954834,118.62599956143501,33.16922571622665,True
qcd_bbbb_10k,R05,637,71.7960110788418,143.18762516640953,107.49181812262566,71.39161408756773,False
qcd_bbbb_10k,R05,645,70.18497926222015,114.21115405324133,92.19806665773075,65.60386668453852,False
qcd_bbbb_10k,R05,647,91.93020822818069,109.53633759106435,100.73327290962251,48.53345418075496,True
qcd_bbbb_10k,R05,652,83.7049327498721,116.75287454004369,100.2289036449579,49.54219271008421,False
qcd_bbbb_10k,R05,663,124.34992293159081,160.5721551008577,142.46103901622428,36.2222321692669,False
qcd_bbbb_10k,R05,664,139.70715941671756,208.4681461684899,174.08765279260373,98.17530558520747,False
qcd_bbbb_10k,R05,665,116.83856158855244,202.9165536281051,159.87755760832877,86.07799203955267,False
qcd_bbbb_10k,R05,666,75.38320269609625,94.68614310053219,85.03467289831423,79.93065420337156,False
qcd_bbbb_10k,R05,688,141.89284529571793,144.0574971316421,142.97517121368003,35.95034242736003,True
qcd_bbbb_10k,R05,692,67.0629538811444,106.23935842358026,86.65115615236232,76.69768769527535,False
qcd_bbbb_10k,R05,701,113.20124380857656,124.18141239858785,118.69132810358221,12.617343792835584,True
qcd_bbbb_10k,R05,719,328.0254990243553,398.6174547423278,363.3214768833416,476.64295376668315,False
qcd_bbbb_10k,R05,720,114.00637330103028,115.22460297154545,114.61548813628787,20.76902372742427,True
qcd_bbbb_10k,R05,726,76.10658082391927,79.16645497971183,77.63651790181555,94.7269641963689,False
qcd_bbbb_10k,R05,739,128.7520445017944,282.14707134362897,205.44955792271168,160.89911584542335,False
qcd_bbbb_10k,R05,750,66.96128715430882,123.54789747384388,95.25459231407635,59.490815371847305,False
qcd_bbbb_10k,R05,770,57.96935580450526,136.44061173920312,97.20498377185419,78.47125593469787,False
qcd_bbbb_10k,R05,771,72.83511905831101,134.9079744291646,103.87154674373781,62.07285537085359,False
qcd_bbbb_10k,R05,772,44.51148970427082,151.62045152419148,98.06597061423115,107.10896181992067,False
qcd_bbbb_10k,R05,776,127.79451478491737,137.04772907120974,132.42112192806354,14.842243856127112,True
qcd_bbbb_10k,R05,780,70.31637413450042,80.32780749744688,75.32209081597365,99.3558183680527,False
qcd_bbbb_10k,R05,800,76.64903977714368,119.78202570334821,98.21553274024595,53.568934519508105,False
qcd_bbbb_10k,R05,821,107.74177536980358,124.46322845934047,116.10250191457203,17.794996170855953,True
qcd_bbbb_10k,R05,837,61.502092987696315,133.28209283583135,97.39209291176383,71.77999984813503,False
qcd_bbbb_10k,R05,851,98.06465470964159,120.91132806361105,109.48799138662632,31.02401722674736,True
qcd_bbbb_10k,R05,853,96.32821995237732,164.71990712704823,130.52406353971278,68.3916871746709,False
qcd_bbbb_10k,R05,857,84.03488570183663,123.91388396261088,103.97438483222376,42.05123033555249,False
qcd_bbbb_10k,R05,870,72.88445119104651,149.92912725858076,111.40678922481364,77.04467606753425,False
qcd_bbbb_10k,R05,875,126.67943315567639,129.75391421957946,128.21667368762792,6.433347375255849,True
qcd_bbbb_10k,R05,879,152.33302599186518,315.82446659974994,234.07874629580755,218.15749259161512,False
qcd_bbbb_10k,R05,935,179.08541339410706,189.58897017695904,184.33719178553304,118.6743835710661,False
qcd_bbbb_10k,R05,938,90.71359376891859,119.30385727425931,105.00872552158896,39.9825489568221,True
qcd_bbbb_10k,R05,949,51.55201694111436,127.02378411047896,89.28790052579666,75.4717671693646,False
qcd_bbbb_10k,R05,985,74.31305073590171,124.49639942191116,99.40472507890644,51.190549842187124,False
qcd_bbbb_10k,R05,1034,78.67432233858199,95.4172669493814,87.0457946439817,75.90841071203661,False
qcd_bbbb_10k,R05,1055,175.12025053971743,188.79842981153672,181.95934017562706,113.91868035125415,False
qcd_bbbb_10k,R05,1062,109.59242721563047,116.12029918065285,112.85636319814165,24.287273603716685,True
qcd_bbbb_10k,R05,1065,106.20551718294873,189.59228414020356,147.89890066157614,83.38676695725484,False
qcd_bbbb_10k,R05,1080,58.94959469546437,281.67552623574863,170.3125604656065,222.72593154028425,False
qcd_bbbb_10k,R05,1090,118.86236660053079,119.65574683137521,119.259056715953,11.481886568093998,True
qcd_bbbb_10k,R05,1102,90.62655205121331,207.10518607249003,148.86586906185167,116.47863402127672,False
qcd_bbbb_10k,R05,1110,170.79666491505142,216.40292175107436,193.5997933330629,137.19958666612578,False
qcd_bbbb_10k,R05,1132,193.6557510160387,196.8504543115514,195.25310266379506,140.5062053275901,False
qcd_bbbb_10k,R05,1180,100.10244904576615,108.44021656510515,104.27133280543565,41.457334389128704,True
qcd_bbbb_10k,R05,1182,130.499579037247,168.13041958506074,149.31499931115388,48.62999862230774,False
qcd_bbbb_10k,R05,1189,75.84900692217947,135.09905723820816,105.47403208019381,59.25005031602869,False
qcd_bbbb_10k,R05,1191,66.36153776907291,100.63876267805279,83.50015022356285,82.9996995528743,False
qcd_bbbb_10k,R05,1197,92.82977741063777,160.61932904096147,126.72455322579962,67.7895516303237,False
qcd_bbbb_10k,R05,1208,68.72539843476078,128.1844115356879,98.45490498522435,59.45901310092712,False
qcd_bbbb_10k,R05,1217,95.18429264149765,106.79502689754378,100.98965976952071,48.02068046095857,True
qcd_bbbb_10k,R05,1223,100.44573068016302,111.88944664579331,106.16758866297818,37.66482267404366,True
qcd_bbbb_10k,R05,1235,170.78474164257466,252.09670957313884,211.44072560785673,172.8814512157135,False
qcd_bbbb_10k,R05,1250,133.89510245703698,179.18809263084148,156.54159754393925,63.083195087878465,False
qcd_bbbb_10k,R05,1253,68.33662628653127,119.61553500000659,93.97608064326893,62.04783871346214,False
qcd_bbbb_10k,R05,1260,121.98753256756953,128.02457380984762,125.00605318870858,6.037041242278093,True
qcd_bbbb_10k,R05,1266,108.26456202406956,125.8526901178876,117.05862607097859,17.588128093818042,True
qcd_bbbb_10k,R05,1268,66.31700095484565,119.30307980497143,92.81004037990854,64.37991924018291,False
qcd_bbbb_10k,R05,1280,208.158223114304,247.65959795024267,227.90891053227335,205.81782106454668,False
qcd_bbbb_10k,R05,1289,76.97906275240769,115.90424784244601,96.44165529742685,57.1166894051463,False
qcd_bbbb_10k,R05,1305,117.08091836690768,179.16467224953493,148.1227953082213,62.08375388262725,False
qcd_bbbb_10k,R05,1322,113.6501782540548,114.51269236467594,114.08143530936536,21.837129381269264,True
qcd_bbbb_10k,R05,1331,80.59169700474864,124.90638954275916,102.7490432737539,44.501913452492204,False
qcd_bbbb_10k,R05,1343,63.90311380873446,242.92272956937768,153.41292168905608,179.0196157606432,False
qcd_bbbb_10k,R05,1354,117.49498712822238,137.53410098599667,127.51454405710953,20.039113857774296,True
qcd_bbbb_10k,R05,1406,73.91671000929128,95.83090789822846,84.87380895375986,80.25238209248026,False
qcd_bbbb_10k,R05,1427,135.5950120710978,183.04050763463505,159.31775985286643,68.63551970573286,False
qcd_bbbb_10k,R05,1432,114.59206421890038,139.3169152618224,126.9544897403614,24.724851042922026,True
qcd_bbbb_10k,R05,1433,106.17315497926592,126.77427274193288,116.47371386059939,20.60111776266696,True
qcd_bbbb_10k,R05,1436,108.36578762180655,171.0552850536405,139.7105363377235,62.68949743183394,False
qcd_bbbb_10k,R05,1451,98.33861725784593,119.42756582668873,108.88309154226732,32.23381691546534,True
qcd_bbbb_10k,R05,1452,47.55754386333518,75.9670375664723,61.76229071490374,126.47541857019252,False
qcd_bbbb_10k,R05,1509,98.61915638432242,128.07446575313355,113.34681106872799,29.45530936881113,True
qcd_bbbb_10k,R05,1515,62.574362660129,110.01682260412734,86.29559263212818,77.40881473574366,False
qcd_bbbb_10k,R05,1538,165.8778991571176,174.9624928350391,170.42019599607835,90.8403919921567,False
qcd_bbbb_10k,R05,1551,55.945389887637226,102.27982391752035,79.11260690257879,91.77478619484243,False
qcd_bbbb_10k,R05,1555,113.28773125955857,140.44515345772737,126.86644235864297,27.157422198168803,True
qcd_bbbb_10k,R05,1573,105.65703623867553,114.9455170063401,110.30127662250781,29.397446754984372,True
qcd_bbbb_10k,R05,1584,28.119092272626144,122.11812685561337,75.11860956411975,99.76278087176048,False
qcd_bbbb_10k,R05,1598,155.14928978030284,193.9991571791698,174.5742234797363,99.14844695947264,False
qcd_bbbb_10k,R05,1603,76.77341174151438,117.10402731434331,96.93871952792884,56.12256094414231,False
qcd_bbbb_10k,R05,1605,75.90030849227244,80.37545782963444,78.13788316095344,93.72423367809311,False
qcd_bbbb_10k,R05,1607,69.7329258487245,92.31439032005883,81.02365808439167,87.95268383121666,False
qcd_bbbb_10k,R05,1620,109.15839545100786,119.34875119947395,114.25357332524091,21.492853349518185,True
qcd_bbbb_10k,R05,1622,100.29665535978083,182.86938496239526,141.58302016108803,82.57272960261443,False
qcd_bbbb_10k,R05,1624,104.49963326571877,156.5187134273016,130.50917334651018,52.019080161582835,False
qcd_bbbb_10k,R05,1631,77.81924049776144,89.29166517999643,83.55545283887894,82.88909432224213,False
qcd_bbbb_10k,R05,1634,111.49697311414089,126.23513658378542,118.86605484896316,14.738163469644533,True
qcd_bbbb_10k,R05,1648,52.46269316000009,220.00451913042272,136.2336061452114,167.54182597042262,False
qcd_bbbb_10k,R05,1652,65.28775136104808,118.22536128146825,91.75655632125816,66.48688735748367,False
qcd_bbbb_10k,R05,1668,118.15666061066914,160.57704311433966,139.3668518625044,42.420382503670524,False
qcd_bbbb_10k,R05,1669,113.19055482235572,135.94621335126044,124.56838408680808,22.755658528904718,True
qcd_bbbb_10k,R05,1676,103.2717676099635,127.97314602792518,115.62245681894434,24.701378417961678,True
qcd_bbbb_10k,R05,1687,88.7318656689405,127.0432189180325,107.88754229348649,38.311353249091994,False
qcd_bbbb_10k,R05,1730,154.60287757810815,178.24589613388713,166.42438685599762,82.84877371199528,False
qcd_bbbb_10k,R05,1769,77.77576324173029,85.55961590221091,81.6676895719706,86.6646208560588,False
qcd_bbbb_10k,R05,1782,103.29675017056732,145.02326262945445,124.16000640001089,41.72651245888713,True
qcd_bbbb_10k,R05,1783,92.0249827076865,164.85743835241414,128.4412105300503,72.83245564472763,False
qcd_bbbb_10k,R05,1788,102.00270047943819,123.94090716733398,112.97180382338608,24.056392353227835,True
qcd_bbbb_10k,R05,1804,90.20331069092414,183.63715911023465,136.9202349005794,93.43384841931051,False
qcd_bbbb_10k,R05,1809,132.02479968168268,183.16786674002404,157.59633321085335,65.19266642170672,False
qcd_bbbb_10k,R05,1815,100.82897582722221,106.7230341727662,103.7760049999942,42.447990000011586,True
qcd_bbbb_10k,R05,1824,144.9203209375307,186.06840481395625,165.4943628757435,80.98872575148695,False
qcd_bbbb_10k,R05,1835,58.66593590872802,125.48334702886152,92.07464146879477,66.8174111201335,False
qcd_bbbb_10k,R05,1840,102.33003271041396,158.2477628271531,130.28889776878353,55.91773011673915,False
qcd_bbbb_10k,R05,1843,186.15114386245568,266.3776312007039,226.26438753157979,202.52877506315957,False
qcd_bbbb_10k,R05,1861,113.10570658500828,173.01814186455118,143.06192422477972,59.912435279542905,False
qcd_bbbb_10k,R05,1936,104.61316176584958,149.74120800361308,127.17718488473133,45.1280462377635,True
qcd_bbbb_10k,R05,1944,121.41068233005096,137.90084096580642,129.6557616479287,16.490158635755463,True
qcd_bbbb_10k,R05,1945,81.54855549223697,107.50990919446652,94.52923234335174,60.94153531329651,False
qcd_bbbb_10k,R05,1957,36.57607595294261,112.16213529358485,74.36910562326374,101.26178875347254,False
qcd_bbbb_10k,R05,1959,98.44250432574151,123.1666072360566,110.80455578089905,28.390888438201884,True
qcd_bbbb_10k,R05,1961,110.39669461158581,123.06158135815349,116.72913798486965,16.541724030260696,True
qcd_bbbb_10k,R05,1973,123.38832563266038,205.9106710198133,164.64949832623682,82.52234538715291,False
qcd_bbbb_10k,R05,1975,110.5157266799369,139.34076400698464,124.92824534346077,28.82503732704774,True
qcd_bbbb_10k,R05,1978,90.22960529817523,112.31881148413483,101.27420839115503,47.451583217689944,True
qcd_bbbb_10k,R05,2030,102.02789402468285,141.9912183897264,122.00955620720464,39.96332436504356,True
qcd_bbbb_10k,R05,2031,118.7027131923913,127.62167415619739,123.16219367429434,8.918960963806086,True
qcd_bbbb_10k,R05,2044,82.42657924234688,205.2688857861452,143.84773251424605,122.84230654379833,False
qcd_bbbb_10k,R05,2045,61.45834015157836,112.33440462450288,86.89637238804062,76.20725522391876,False
qcd_bbbb_10k,R05,2057,136.57392622335462,155.4013481372923,145.98763718032347,41.97527436064692,False
qcd_bbbb_10k,R05,2073,127.79506736627363,144.88983246154373,136.3424499139087,22.68489982781736,True
qcd_bbbb_10k,R05,2114,107.28228730272711,120.16157532842652,113.72193131557682,22.556137368846365,True
qcd_bbbb_10k,R05,2118,134.64840120855226,289.12774945033345,211.88807532944287,173.7761506588857,False
qcd_bbbb_10k,R05,2147,86.2347134452852,122.49073510842152,104.36272427685336,41.27455144629329,False
qcd_bbbb_10k,R05,2157,111.34618669057235,126.61544554173041,118.98081611615137,15.269258851158057,True
qcd_bbbb_10k,R05,2159,94.23643344600332,100.1183465090279,97.17738997751562,55.64522004496878,True
qcd_bbbb_10k,R05,2160,125.97674179168028,218.2063505214709,172.0915461565756,94.18309231315119,False
qcd_bbbb_10k,R05,2175,111.26625899416675,145.0570610462416,128.16166002020418,33.790802052074866,True
qcd_bbbb_10k,R05,2181,301.84829271952157,631.0098841589985,466.42908843926,682.85817687852,False
qcd_bbbb_10k,R05,2185,138.98572417368712,141.95816041043403,140.4719422920606,30.94388458412115,True
qcd_bbbb_10k,R05,2191,67.1241117864702,118.34514072291678,92.7346262546935,64.53074749061302,False
qcd_bbbb_10k,R05,2199,58.78403139585668,119.90426239865641,89.34414689725655,71.3117062054869,False
qcd_bbbb_10k,R05,2200,91.83677187091148,101.20745887517933,96.52211537304541,56.955769253909196,True
qcd_bbbb_10k,R05,2212,118.21042581751762,153.59870383299264,135.90456482525514,35.388278015475024,False
qcd_bbbb_10k,R05,2229,150.46834803706776,205.98092432795622,178.22463618251197,106.44927236502397,False
qcd_bbbb_10k,R05,2230,86.6957853654193,122.27793805929919,104.48686171235924,41.026276575281514,False
qcd_bbbb_10k,R05,2232,108.57839779001289,137.90260894716243,123.24050336858767,29.32421115714955,True
qcd_bbbb_10k,R05,2233,82.85136545578858,106.69933313192655,94.77534929385757,60.44930141228487,False
qcd_bbbb_10k,R05,2251,152.91449550812663,174.9869830058098,163.95073925696823,77.90147851393644,False
qcd_bbbb_10k,R05,2256,101.10109421810517,165.4949788195875,133.29803651884635,64.39388460148231,False
qcd_bbbb_10k,R05,2271,63.95939978094361,177.35047641014873,120.65493809554617,113.39107662920512,False
qcd_bbbb_10k,R05,2383,89.35581192190556,121.09509995462125,105.2254559382634,39.5490881234732,False
qcd_bbbb_10k,R05,2402,49.64523594046858,87.86602314326493,68.75562954186675,112.4887409162665,False
qcd_bbbb_10k,R05,2420,108.08854396008951,113.51797034768143,110.80325715388547,28.393485692229063,True
qcd_bbbb_10k,R05,2440,154.7535194705398,166.50912634715917,160.63132290884948,71.26264581769897,False
qcd_bbbb_10k,R05,2461,101.75052965771614,204.96549787432227,153.3580137660192,103.21496821660612,False
qcd_bbbb_10k,R05,2465,63.80792246330929,113.50351336902919,88.65571791616924,72.68856416766153,False
qcd_bbbb_10k,R05,2470,48.57639806007481,123.4987682252602,86.0375831426675,77.92483371466498,False
qcd_bbbb_10k,R05,2505,100.91895271936689,182.1977661814711,141.558359450419,81.27881346210422,False
qcd_bbbb_10k,R05,2507,76.57292699784055,113.16456245780115,94.86874472782085,60.26251054435829,False
qcd_bbbb_10k,R05,2538,107.01519512698748,156.96834199833947,131.99176856266348,49.95314687135199,False
qcd_bbbb_10k,R05,2547,88.56741200928265,137.9100392541838,113.23872563173322,49.34262724490115,False
qcd_bbbb_10k,R05,2553,70.7686877411911,150.93914884124524,110.85391829121818,80.17046110005414,False
qcd_bbbb_10k,R05,2568,100.37564619217616,144.44014142867493,122.40789381042555,44.06449523649877,True
qcd_bbbb_10k,R05,2584,130.27649760321154,166.96079917083995,148.61864838702576,47.23729677405149,False
qcd_bbbb_10k,R05,2590,109.51057276182976,120.30841639331378,114.90949457757176,20.18101084485646,True
qcd_bbbb_10k,R05,2595,67.17479124857205,111.01119022742873,89.0929907380004,71.81401852399922,False
qcd_bbbb_10k,R05,2610,72.63702751340263,137.90626765411815,105.2716475837604,65.26924014071552,False
qcd_bbbb_10k,R05,2621,113.06330766919713,198.905668600317,155.98448813475707,85.84236093111987,False
qcd_bbbb_10k,R05,2632,133.7502401801838,258.35221927277786,196.0512297264808,142.10245945296165,False
qcd_bbbb_10k,R05,2649,98.81288459172733,153.34577729337266,126.07933094255,54.53289270164534,False
qcd_bbbb_10k,R05,2652,128.30986978284406,156.55217565080292,142.4310227168235,34.86204543364698,False
qcd_bbbb_10k,R05,2674,85.75591925916031,115.70764133806672,100.73178029861351,48.53643940277297,False
qcd_bbbb_10k,R05,2678,69.61782047783471,107.65891075485007,88.63836561634238,72.72326876731522,False
qcd_bbbb_10k,R05,2686,128.61324100112904,130.65126938516156,129.63225519314528,9.264510386290596,True
qcd_bbbb_10k,R05,2688,118.7469839649374,132.0700974930848,125.4085407290111,13.323113528147402,True
qcd_bbbb_10k,R05,2715,74.24454514370407,84.46366672943861,79.35410593657134,91.29178812685731,False
qcd_bbbb_10k,R05,2722,32.76751105846611,163.0640863584435,97.9157987084548,130.29657529997738,False
qcd_bbbb_10k,R05,2775,109.12554720153751,149.80270526747506,129.4641262345063,40.67715806593755,True
qcd_bbbb_10k,R05,2776,43.61342125069971,80.32045775997199,61.966939505335844,126.06612098932831,False
qcd_bbbb_10k,R05,2847,74.98238472297837,96.90567655037701,85.9440306366777,78.11193872664462,False
qcd_bbbb_10k,R05,2857,148.5599658172613,174.66833773870272,161.614151777982,73.228303555964,False
qcd_bbbb_10k,R05,2870,151.0804464730834,170.99772553243628,161.03908600275986,72.07817200551969,False
qcd_bbbb_10k,R05,2871,46.13158003171438,85.5557795037697,65.84367976774203,118.31264046451592,False
qcd_bbbb_10k,R05,2878,78.28233634540095,205.36026959495192,141.82130297017642,127.07793324955097,False
qcd_bbbb_10k,R05,2889,82.27223230302165,116.86634460167053,99.56928845234609,50.86142309530781,False
qcd_bbbb_10k,R05,2891,104.77899796162184,158.68287775399472,131.73093785780827,53.90387979237288,False
qcd_bbbb_10k,R05,2896,153.54852123629652,318.2709092202287,235.9097152282626,221.81943045652523,False
qcd_bbbb_10k,R05,2903,71.89525169122182,117.92031047697296,94.9077810840974,60.184437831805226,False
qcd_bbbb_10k,R05,2915,93.69889375207767,145.64890742221718,119.67390058714741,51.95001367013951,True
qcd_bbbb_10k,R05,2916,50.63769126543837,228.03841819962938,139.33805473253386,177.400726934191,False
qcd_bbbb_10k,R05,2951,155.56140326082055,242.14513958797374,198.85327142439715,147.7065428487943,False
qcd_bbbb_10k,R05,2953,58.583358298591946,88.04136315675792,73.31236072767493,103.37527854465013,False
qcd_bbbb_10k,R05,2958,78.45384659355686,84.4148168242466,81.43433170890174,87.13133658219654,False
qcd_bbbb_10k,R05,2960,110.68735735709888,111.55806871770201,111.12271303740044,27.75457392519911,True
qcd_bbbb_10k,R05,2991,121.49291096087403,144.4824097015905,132.98766033123226,22.989498740716485,True
qcd_bbbb_10k,R05,2997,69.7504278475024,114.14213947363426,91.94628366056833,66.10743267886335,False
qcd_bbbb_10k,R05,3013,96.24373268239782,185.8154944131133,141.02961354775556,89.57176173071548,False
qcd_bbbb_10k,R05,3018,57.11206569709361,132.18167249639083,94.64686909674222,75.06960679929722,False
qcd_bbbb_10k,R05,3024,97.84315877940251,100.57903450623044,99.21109664281647,51.57780671436704,True
qcd_bbbb_10k,R05,3026,115.49693226625287,135.27557066573502,125.38625146599395,19.778638399482148,True
qcd_bbbb_10k,R05,3033,89.19522718865439,123.34334893775417,106.26928806320427,37.46142387359144,False
qcd_bbbb_10k,R05,3048,45.20163467536599,111.47419616718373,78.33791542127486,93.32416915745027,False
qcd_bbbb_10k,R05,3072,69.74218725795399,122.20449867146311,95.97334296470855,58.0533140705829,False
qcd_bbbb_10k,R05,3082,135.95178516100657,177.09192319309116,156.52185417704885,63.04370835409773,False
qcd_bbbb_10k,R05,3096,119.02340875857924,161.53569135851393,140.2795500585466,42.51228259993469,False
qcd_bbbb_10k,R05,3097,161.35336054903422,170.44612688673817,165.8997437178862,81.79948743577239,False
qcd_bbbb_10k,R05,3110,128.88455078742803,144.07400503170177,136.4792779095649,22.9585558191298,True
qcd_bbbb_10k,R05,3112,119.38123712718051,130.95172872029133,125.16648292373591,11.570491593110816,True
qcd_bbbb_10k,R05,3131,83.91842115929923,103.04174995286623,93.48008555608273,63.039828887834545,False
qcd_bbbb_10k,R05,3147,72.38009225863897,164.952081174127,118.66608671638298,92.57198891548802,False
qcd_bbbb_10k,R05,3159,134.50044478114177,136.58920877471326,135.5448267779275,21.089653555855023,True
qcd_bbbb_10k,R05,3168,106.25455490195736,168.9498420481416,137.60219847504948,62.69528714618423,False
qcd_bbbb_10k,R05,3179,126.21667695630178,172.2746468111406,149.2456618837212,48.49132376744238,False
qcd_bbbb_10k,R05,3215,111.72022825416938,113.2580462988781,112.48913727652373,25.021725446952516,True
qcd_bbbb_10k,R05,3227,81.11073968354862,103.64090365026576,92.37582166690719,65.24835666618563,False
qcd_bbbb_10k,R05,3271,122.11362312852374,140.19973226911713,131.15667769882043,18.086109140593393,True
qcd_bbbb_10k,R05,3292,85.90009604672973,177.22989775103872,131.56499689888423,91.32980170430899,False
qcd_bbbb_10k,R05,3302,93.54280962958074,243.81892703357704,168.6808683315789,150.2761174039963,False
qcd_bbbb_10k,R05,3309,64.40624318768725,179.69399615547385,122.05011967158055,115.2877529677866,False
qcd_bbbb_10k,R05,3314,82.62370468362585,181.23494335083564,131.92932401723073,98.61123866720979,False
qcd_bbbb_10k,R05,3324,101.73067125911122,132.6149221379796,117.1727966985454,30.88425087886837,True
qcd_bbbb_10k,R05,3334,64.32366160195235,118.6819247476261,91.50279317478922,66.99441365042155,False
qcd_bbbb_10k,R05,3357,62.55328681737747,115.33919756295478,88.94624219016612,72.10751561966775,False
qcd_bbbb_10k,R05,3421,141.70345936612148,194.79204908005386,168.24775422308767,86.49550844617534,False
qcd_bbbb_10k,R05,3438,114.10921744862561,219.08877028666922,166.5989938676474,104.9795528380436,False
qcd_bbbb_10k,R05,3467,131.14833767186877,148.60339048997173,139.87586408092025,29.751728161840504,True
qcd_bbbb_10k,R05,3485,93.6973258162671,117.9182507534919,105.8077882848795,38.384423430241,True
qcd_bbbb_10k,R05,3488,171.1173815302933,186.91031638304054,179.01384895666692,108.02769791333384,False
qcd_bbbb_10k,R05,3496,59.13172142791095,162.27262061314804,110.70217102052949,103.14089918523709,False
qcd_bbbb_10k,R05,3508,123.97319023425688,127.09607150985276,125.53463087205482,3.122881275595887,True
qcd_bbbb_10k,R05,3528,92.04746078892214,106.28275739046744,99.1651090896948,51.669781820610424,True
qcd_bbbb_10k,R05,3537,92.60789421459513,123.52912849400798,108.06851135430156,33.86297729139689,True
qcd_bbbb_10k,R05,3565,41.084161706045734,128.17112989328984,84.62764579966779,87.08696818724411,False
qcd_bbbb_10k,R05,3573,60.32769462428772,102.28138170055007,81.3045381624189,87.39092367516221,False
qcd_bbbb_10k,R05,3580,88.97693329668427,101.07964041596968,95.02828685632697,59.94342628734606,False
qcd_bbbb_10k,R05,3589,115.97825658895495,150.72915803959444,133.3537073142747,34.75090145063949,False
qcd_bbbb_10k,R05,3593,72.91672622285967,91.70678494238909,82.31175558262439,85.37648883475124,False
qcd_bbbb_10k,R05,3600,84.06182320180656,108.21969208884802,96.14075764532728,57.71848470934542,False
qcd_bbbb_10k,R05,3612,110.20470035220032,125.78877077454264,117.99673556337149,15.584070422342322,True
qcd_bbbb_10k,R05,3619,136.52802058717498,165.5969282654972,151.0624744263361,52.12494885267219,False
qcd_bbbb_10k,R05,3631,158.95650970266453,252.11326395078635,205.53488682672543,161.06977365345088,False
qcd_bbbb_10k,R05,3635,92.43786564349116,105.9334360841508,99.18565086382098,51.62869827235804,True
qcd_bbbb_10k,R05,3655,75.1957900535259,109.12532670982173,92.16055838167381,65.67888323665237,False
qcd_bbbb_10k,R05,3684,202.82611446293578,215.33121098263658,209.0786627227862,168.15732544557235,False
qcd_bbbb_10k,R05,3702,87.58911787049556,92.45765187575627,90.0233848731259,69.95323025374817,False
qcd_bbbb_10k,R05,3748,107.73741947744175,122.43871778718278,115.08806863231226,19.82386273537547,True
qcd_bbbb_10k,R05,3755,171.28488744574406,230.6066725199446,200.94577998284433,151.89155996568866,False
qcd_bbbb_10k,R05,3764,104.07124460126703,184.04465091597604,144.05794775862154,79.97340631470901,False
qcd_bbbb_10k,R05,3842,56.1020986578143,135.9428042747685,96.0224514662914,79.84070561695418,False
qcd_bbbb_10k,R05,3866,85.20920486315771,93.46672934168751,89.33796710242261,71.32406579515478,False
qcd_bbbb_10k,R05,3879,112.24117405447532,132.39472221630578,122.31794813539055,20.153548161830457,True
qcd_bbbb_10k,R05,3883,84.59833622038593,130.74965184858735,107.67399403448664,46.15131562820142,False
qcd_bbbb_10k,R05,3899,187.19609349833243,318.37507273121145,252.78558311477195,255.57116622954388,False
