source_uid	process_or_mode	source_role	generated_events	resolved_exact3_ge4_rows	exact3_rows	ge4_rows	resolved_exact3_ge4_expected_yield	rhh34_selected_rows	selected_yield	selected_sumw2	selected_neff	typical_selected_weight	maximum_absolute_selected_weight	selected_fraction_of_resolved	fraction_total_selected_physical_qcd	campaign	pthat_min_GeV	pthat_max_GeV	sigma_gen_pb	normalization_denominator_type	normalization_denominator	production_mixture_fraction	run2_yield_coefficient_per_generator_weight
fa6cf9ebbfb98be8f02b4de8::background::176::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1856_seed1211856_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	698420.4566150749	1	698420.4566150749	487791134218.4097	1.0	698420.4566150749	698420.4566150749	1.0	0.015035026698313775	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	75	100	3038108.102908981	shard_sum_event_weights	10001.647353826265	0.01666119624056768	698420.45661507489
701a4fd6225ecb01b2c72831::background::177::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1857_seed1211857_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	7388	2	2	0	1414227.682472882	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	75	100	3075866.8719461402	shard_sum_event_weights	7389.0796689580147	0.012309291782531403	707113.84123644105
5a4d100c18764fd8791866fa::background::178::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1858_seed1221858_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	3	3	0	1362889.783779987	1	454296.59459332895	206385395859.0955	1.0	454296.59459332895	454296.59459332895	0.3333333333333333	0.00977972704546395	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	100	200	1249555.9514461861	shard_sum_event_weights	10000	0.026345393376241196	454296.59459332901
c989603462cc21bda0b676ef::background::179::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1860_seed1221860_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	4	3	1	1821353.0613943043	1	455338.26534857607	207332935890.65027	1.0	455338.26534857607	455338.26534857607	0.25	0.009802151284999972	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	100	200	1252421.0970518484	shard_sum_event_weights	10000	0.026345393376241196	455338.26534857607
0bc14151d9ef1452b67c229a::background::180::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1861_seed1221861_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	453740.5792752725	1	453740.5792752725	205880513281.05984	1.0	453740.5792752725	453740.5792752725	1.0	0.009767757600593785	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	100	200	1248026.6151974855	shard_sum_event_weights	10000	0.026345393376241196	453740.5792752725
67adedb754dee181165dd546::background::181::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1862_seed1221862_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	8521	6	5	1	2722051.564365032	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	100	200	1247846.954638561	shard_sum_event_weights	8521	0.022448909695895126	453675.26072750543
3ce04d39eb1f03650a156ab1::background::182::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1863_seed1231863_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	16	16	0	2895099.729789198	1	180943.73311182487	32740634552.443306	1.0	180943.73311182487	180943.73311182487	0.0625	0.0038952093004460966	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	200	300	51234.61138655476	shard_sum_event_weights	10000	0.25591810620601407	180943.73311182487
506a4a33bb3114c64f3d002d::background::183::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1865_seed1241865_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	32	30	2	997672.8653670334	4	124709.10817087923	3888090415.1940145	4.0	31177.27704271981	31177.27704271981	0.125	0.0026846361000927178	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	300	500	8069.718541223976	shard_sum_event_weights	10000	0.27996304487807611	31177.277042719808
3985a321950cc46302e7b4a2::background::184::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1866_seed1241866_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	2855	8	8	0	247768.08124042768	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	300	500	8016.3297951330032	shard_sum_event_weights	2855	0.07992944931269072	30971.01015505346
7429c3d966fb7ecfabba6c41::background::185::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1867_seed1251867_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	45	37	8	94611.57190515436	8	16819.835005360776	35363356.20094497	8.0	2102.479375670097	2102.479375670097	0.17777777777777778	0.0003620837075598531	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	500	700	534.04499677799936	shard_sum_event_weights	10000	0.28528228682281115	2102.4793756700969
01311a969155f53d6624fd5f::background::186::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1868_seed1251868_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	2526	7	7	0	14675.829440483747	2	4193.0941258525	8791019.17412937	2.0	2096.54706292625	2096.54706292625	0.2857142857142857	9.02655148966813e-05	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	500	700	532.53814635328865	shard_sum_event_weights	2526	0.072062305651442102	2096.54706292625
5d07a37aee258b91dbc13e21::background::187::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1869_seed1261869_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	35	30	5	11631.97034123218	4	1329.3680389979631	441804.84577732254	4.0	332.3420097494908	332.3420097494908	0.11428571428571428	2.861755231954069e-05	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	700	1000	84.308906357320069	shard_sum_event_weights	10000	0.28564899451553932	332.34200974949073
50c17982fbf2dcc3aa3dcac3::background::188::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1871_seed1271871_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	49	43	6	1999.2275353242653	6	244.80337167235922	9988.115130359207	6.0	40.800561945393206	40.8005619453932	0.12244897959183673	5.2699275831201465e-06	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	1000	Inf	10.347968609338857	shard_sum_event_weights	10000	0.2857142857142857	40.800561945393198
22579e48074d70b05aab8079::background::189::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	1890261.4834049176	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18359890.207585905	shard_sum_event_weights	10000.022153050057	0.0074605987130467221	1890261.4834049179
15c7311d3a472c2c062f532b::background::190::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9774_seed1209774_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18140179.080023482	shard_sum_event_weights	10000.082939210934	0.0074605987130467221	1867629.544472198
d13c9b53836400ed06a41d29::background::191::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9775_seed1209775_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	1872870.6231528684	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18191009.957782134	shard_sum_event_weights	10000.041478955987	0.0074605987130467221	1872870.6231528684
41ffdcf26e0a406be3a3a34a::background::192::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9776_seed1209776_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	3	2	1	5684903.056856042	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18405750.062652308	shard_sum_event_weights	10000.103139259942	0.0074605987130467221	1894967.6856186804
12dc47153628d80559949d78::background::193::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9777_seed1209777_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18147886.263910543	shard_sum_event_weights	10000	0.0074605987130467221	1868438.5372896802
ce365d3e4aad32d2d4b33623::background::194::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9779_seed1209779_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18139649.518018171	shard_sum_event_weights	10000.027499907941	0.0074605987130467221	1867585.3768769868
a1a63ca4d089a39f366a6a8e::background::195::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9781_seed1209781_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	1846873.6937283925	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	17938437.172089513	shard_sum_event_weights	10000.004049750803	0.0074605987130467221	1846873.6937283925
171e76cc08c666b63c11b59f::background::196::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18209389.727792352	shard_sum_event_weights	10000.010828742485	0.0074605987130467221	1874768.6739070481
f4f00d9c34728628f5d0bd7e::background::197::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	1881211.6859331056	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18272019.467102367	shard_sum_event_weights	10000.037964771014	0.0074605987130467221	1881211.6859331059
ed505dd84175c8656100b75e::background::198::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18217916.43169288	shard_sum_event_weights	10000.12095922305	0.0074605987130467221	1875625.8941835035
b66980414647b56870a5d835::background::199::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18038380.762495704	shard_sum_event_weights	10000.07434733331	0.0074605987130467221	1857150.4527509147
265659ec6844ada669a1c22b::background::200::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18251628.127960589	shard_sum_event_weights	10000.016490268814	0.0074605987130467221	1879116.3131367741
68a731c70386d8901f37ecd5::background::201::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9792_seed1209792_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18218341.904078271	shard_sum_event_weights	10000.051786889222	0.0074605987130467221	1875682.6730779987
7e0cc4e9473e7528bf3f863c::background::202::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9794_seed1209794_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18177110.271633085	shard_sum_event_weights	10000.051606572324	0.0074605987130467221	1871437.6740440996
85e5d91a040c7d00e843c794::background::203::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9796_seed1209796_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18085977.05295375	shard_sum_event_weights	10000.074684199837	0.0074605987130467221	1862050.6897547562
2df9f3c8fd1857d7df03536d::background::204::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9797_seed1209797_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18048883.110607184	shard_sum_event_weights	10000	0.0074605987130467221	1858245.5426755883
3c218500a70136d42696cdbd::background::205::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9798_seed1209798_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18056001.833722647	shard_sum_event_weights	10000.054257314843	0.0074605987130467221	1858968.3735362454
c47a54ffacb42db14ab95a97::background::206::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9799_seed1209799_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18184181.93708102	shard_sum_event_weights	10000.058657256308	0.0074605987130467221	1872164.4225319603
49a2638e63d98ff43df450c1::background::207::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9801_seed1209801_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	1874346.2446657445	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	50	75	18205419.427531976	shard_sum_event_weights	10000.083720418723	0.0074605987130467221	1874346.2446657445
34b1e9d59bdb22c9ae6729b8::background::208::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9806_seed1219806_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	2	2	0	1427376.8814653093	1	713688.4407326546	509351190435.4079	1.0	713688.4407326546	713688.4407326546	0.5	0.01536370342400676	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	75	100	3104799.2606561934	shard_sum_event_weights	10002.536149868969	0.01666119624056768	713688.44073265465
5044a6e1019c07aac38c4f37::background::209::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9808_seed1219808_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	3	3	0	2115438.242670958	2	1410292.1617806386	994461990789.9535	2.0	705146.0808903193	705146.0808903193	0.6666666666666666	0.03035962091883676	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	75	100	3067297.0541148852	shard_sum_event_weights	10001.42786774528	0.01666119624056768	705146.08089031943
220483008330cbda9bc0e2f1::background::210::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	3	3	0	2103510.8930771668	1	701170.297692389	491639786366.0334	1.0	701170.297692389	701170.297692389	0.3333333333333333	0.015094223037169473	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	75	100	3050266.9104899759	shard_sum_event_weights	10002.293613074509	0.01666119624056768	701170.29769238899
b1e92c289619a3db74e301f5::background::211::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9811_seed1219811_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	2	2	0	1416954.1774505777	2	1416954.1774505777	1003879570497.3217	2.0	708477.0887252889	708477.0887252889	1.0	0.030503035365698136	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	75	100	3081975.2773201456	shard_sum_event_weights	10002.040446364959	0.01666119624056768	708477.08872528886
e5ff572c7d0297ac256a6c61::background::212::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9812_seed1219812_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	2809	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	75	100	3049131.8841102957	shard_sum_event_weights	2809.6826099210443	0.0046801300239754616	700899.82427002094
907c700c76e1a1be6c83d3d7::background::213::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9815_seed1229815_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	3	3	0	1365774.0537878051	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	100	200	1252200.3741990305	shard_sum_event_weights	10000	0.026345393376241196	455258.01792926842
90665c0a0ef73250c60acae1::background::214::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9816_seed1229816_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	9	9	0	4056274.210114979	3	1352091.40337166	609383721023.8483	3.0000000000000004	450697.13445722003	450697.13445722	0.3333333333333333	0.02910672239867876	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	100	200	1239655.5320096405	shard_sum_event_weights	10000	0.026345393376241196	450697.13445721997
553eefefde62b55ae18e586a::background::215::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9817_seed1229817_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	3	3	0	1362198.7777612538	1	454066.25925375125	206176167792.69485	1.0	454066.25925375125	454066.25925375125	0.3333333333333333	0.009774768573890967	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	100	200	1248922.4074182911	shard_sum_event_weights	10000	0.026345393376241196	454066.25925375131
256666d525d1d35b7272b519::background::216::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9818_seed1229818_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	1052	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	100	200	1239334.2203320989	shard_sum_event_weights	1052	0.002771535383180574	450580.31631815131
d227f52543e2cb31db9c1a80::background::217::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9819_seed1239819_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	15	14	1	2723754.449457082	1	181583.6299638055	32972614670.83224	1.0	181583.6299638055	181583.6299638055	0.06666666666666667	0.003908984478653682	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	200	300	51415.799571273179	shard_sum_event_weights	10000	0.25591810620601407	181583.62996380549
03b82368ee8a80a11d321612::background::218::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9820_seed1239820_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	4532	7	6	1	1281222.588826951	1	183031.79840385017	33500639226.94765	1.0	183031.79840385017	183031.79840385017	0.14285714285714285	0.003940159469239227	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	200	300	51825.851613264094	shard_sum_event_weights	4532	0.11598208573256558	183031.79840385017
3c9b389d779c1cd8f768600b::background::219::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9824_seed1259824_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	2527	7	5	2	14611.940701701255	3	6262.260300729109	13071968.024695944	2.9999999999999996	2087.4201002430364	2087.4201002430364	0.42857142857142855	0.00013480883888992946	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	500	700	530.21983169434168	shard_sum_event_weights	2527	0.072090833880124383	2087.4201002430364
