replica	category_id	five_fold_winner_structure_ids_json	five_fold_winner_counts_by_structure_json	maximum_winner_count	maximum_winner_frequency	unique_modal_family	tie_resolution_applied	tied_maximum_frequency_structure_ids_json	replica_selected_structure_id	replica_selected_structure_supporting_outer_folds_json	replica_selected_structure_coordinatewise_median_thresholds_json	five_fold_pooled_support_pass_json	five_fold_all_inner_support_pass_json	five_fold_feasibility_outcomes_json	support_failure_count	infeasible_fold_winner_count	nominal_structure_recovered	pilot_result_used	nominal_deployment_candidate_changed	validation_payloads_opened	test_payloads_opened
153	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_h2_pt"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_h2_pt""]"	"{""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""symmetric_rectangular_mass__category__plus_h2_pt"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	[0,1]	"{""ht_candidate_jets"":187.3375549316406,""max_drbb"":3.037101161033135,""r_hh_125_125"":40.50840083689462}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
154	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":3,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[2,3,4]	"{""ht_candidate_jets"":177.18093490600583,""r_hh_125_125"":36.37350907938907}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
154	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only""]"	"{""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,3]	"{""ht_candidate_jets"":191.14955139160153,""r_hh_125_125"":34.37888923420559}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,false]	0	1	False	False	False	0	0
155	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,3]	"{""ht_candidate_jets"":176.27210044860837,""max_abs_mbb_minus_125"":33.38134635192202}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
155	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":3,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,2,4]	"{""ht_candidate_jets"":194.39201164245603,""r_hh_125_125"":34.43870271951907}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
156	exact3tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":4,""radial_mass__category__plus_ht_candidate_jets"":1}"	4	0.8	True	False	"[""asymmetric_rectangular_mass__category__plus_h2_pt""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[0,1,3,4]	"{""abs_mbb1_minus_125"":19.25578544783858,""abs_mbb2_minus_125"":658.9479190185336,""h2_pt"":0.37309395234862586}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
156	ge4tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__mass_only"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[2]	"{""abs_mbb1_minus_125"":20.889840856578207,""abs_mbb2_minus_125"":45.64868630571265}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,false]	0	4	False	False	False	0	0
157	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[4]	"{""abs_mbb1_minus_125"":18.56179008674656,""abs_mbb2_minus_125"":677.6710257917994,""ht_candidate_jets"":140.482795715332}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,false,false]	0	3	False	False	False	0	0
157	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	[0,1]	"{""ht_candidate_jets"":188.72702217102048,""max_drbb"":3.0342360090298115,""r_hh_125_125"":41.15629125032922}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
158	exact3tag	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets"":3}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[2,3,4]	"{""ht_candidate_jets"":177.43220520019528,""r_hh_125_125"":36.59795547155694}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,true,true,true]	0	1	True	False	False	0	0
158	ge4tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":4,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	4	0.8	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0,1,3,4]	"{""abs_mbb1_minus_125"":27.456462828451617,""abs_mbb2_minus_125"":87.7224856825803,""max_drbb"":2.936471636211146}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
159	exact3tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":4}"	4	0.8	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,1,2,4]	"{""abs_mbb1_minus_125"":32.4296065090317,""abs_mbb2_minus_125"":375.77560016710055,""ht_candidate_jets"":178.12157344818112}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
159	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":3,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[1,2,4]	"{""abs_mbb1_minus_125"":26.112441428701604,""abs_mbb2_minus_125"":115.72467328775154,""max_drbb"":2.953611534748683}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,true,true]	0	2	False	False	False	0	0
160	exact3tag	"[""radial_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[2,4]	"{""ht_candidate_jets"":176.44910621643064,""max_abs_mbb_minus_125"":33.6004263409141}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
160	ge4tag	"[""symmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__mass_only	[3]	"{""abs_mbb1_minus_125"":23.9040429518509,""abs_mbb2_minus_125"":39.12312808889204}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
161	exact3tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_h2_pt""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[0,2]	"{""abs_mbb1_minus_125"":19.539498069113723,""abs_mbb2_minus_125"":799.3848101219526,""h2_pt"":0.9211684228688674}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,true,true]	0	3	False	False	False	0	0
161	ge4tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_h2_pt"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_h2_pt""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[0,4]	"{""abs_mbb1_minus_125"":35.56059883715074,""abs_mbb2_minus_125"":44.73469969099749,""h2_pt"":32.43308507906752}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,true,true]	0	2	False	False	False	0	0
162	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_mhh""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":3}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_mhh	[2,3,4]	"{""abs_mbb1_minus_125"":19.3663144173504,""abs_mbb2_minus_125"":1195.411600407152,""mhh"":182.5369669361209}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,false,false]	0	4	False	False	False	0	0
162	ge4tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[1,4]	"{""ht_candidate_jets"":195.34510993957517,""r_hh_125_125"":35.244047206658294}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
163	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,4]	"{""ht_candidate_jets"":180.93273925781247,""max_abs_mbb_minus_125"":33.779463414635664}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,false]	0	4	False	False	False	0	0
163	ge4tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_h2_pt""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[0,2]	"{""abs_mbb1_minus_125"":35.96561638693437,""abs_mbb2_minus_125"":41.17042344591742,""h2_pt"":30.008179104729788}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
164	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[2,4]	"{""abs_mbb1_minus_125"":25.235832203702753,""abs_mbb2_minus_125"":461.12488604652515,""max_drbb"":3.919571653290197}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,false]	0	2	False	False	False	0	0
164	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__mass_only	[3]	"{""abs_mbb1_minus_125"":21.566727553369763,""abs_mbb2_minus_125"":45.09179013269715}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
165	exact3tag	"[""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_mhh""]"	"{""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_mhh"":1}"	1	0.2	False	True	"[""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""symmetric_rectangular_mass__category__plus_mhh""]"	radial_mass__category__plus_h2_pt	[0]	"{""h2_pt"":10.582653939300808,""r_hh_125_125"":36.97118466218607}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
165	ge4tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_abs_h_delta_eta"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,1]	"{""abs_mbb1_minus_125"":34.77950175614502,""abs_mbb2_minus_125"":33.6815033962871,""ht_candidate_jets"":208.79775619506833}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
166	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[1,2]	"{""ht_candidate_jets"":176.8647537231445,""r_hh_125_125"":36.57247236543664}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
166	ge4tag	"[""symmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""symmetric_rectangular_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_h2_pt"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[1,3]	"{""abs_mbb1_minus_125"":28.708199169863196,""abs_mbb2_minus_125"":77.75121328690851,""max_drbb"":2.9150417361214793}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,true,true,true]	0	2	False	False	False	0	0
167	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[2,4]	"{""abs_mbb1_minus_125"":24.4661361677308,""abs_mbb2_minus_125"":399.19570375798185,""max_drbb"":3.883619042637873}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,false,false]	0	2	False	False	False	0	0
167	ge4tag	"[""radial_mass__category__plus_mhh"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_mhh"":2,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_mhh""]"	radial_mass__category__plus_mhh	[0,3]	"{""mhh"":219.76675396455846,""r_hh_125_125"":33.960996771837515}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
168	exact3tag	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":2,""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[0,2]	"{""abs_h_delta_eta"":7.591093818362024,""abs_mbb1_minus_125"":18.72470845019917,""abs_mbb2_minus_125"":1195.411600407152}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
