seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
14,intermediate,0.85,0.75,Zbbbb_100k,background,16,0.0031678684941451214,1425.5408223653046
14,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,28,9.016733333333331e-05,40.57529999999999
14,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,22,0.06594543678148543,29675.446551668443
14,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,11,0.015108996639110557,6799.048487599751
14,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,15,0.003880321242888072,1746.1445592996324
14,intermediate,0.85,0.75,ttbar_200k,background,9,0.06768760170195683,30459.42076588057
15,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,79,1.2976960483870966e-05,5.839632217741935
15,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,50,0.009899589044203506,4454.815069891578
15,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,55,0.00016983573059360736,76.42607876712331
15,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,85,0.2546123120441324,114575.5404198596
15,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,38,0.05205026534228308,23422.619404027388
15,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,16,0.004142307341146279,1864.0383035158256
15,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,26,0.19711257862872392,88700.66038292577
15,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,66,1.084151129032258e-05,4.878680080645161
15,nominal_balanced,0.825,0.525,Zbbbb_100k,background,39,0.007721679454478732,3474.7557545154295
15,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,48,0.00014822027397260276,66.69912328767124
15,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,60,0.17972633791350523,80876.85206107736
15,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,26,0.03561333944472,16026.002750123998
15,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,10,0.002588942088216424,1165.023939697391
