sample_class	process_or_mode	campaign	field	value	unit	confidence	source_archive_path	source_member_name	source_line	source_kind	status
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generator_cross_section_pb	6.8993019999999996	pb	high_banner_generation_info	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	10000	events	high_json_key	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/metadata/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	./metadata/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	lhaid	10041	none	high_run_card	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	generated_events	23	events	medium_text_event_count	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	./logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	89	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	generator_cross_section_pb	317260000000	pb	medium_text_cross_section	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	generated_events	10000	events	high_banner_generation_info	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	378	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	generator_cross_section_pb	6.913691	pb	high_banner_generation_info	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	generated_events	10000	events	high_json_key	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/metadata/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_provenance.json	./metadata/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	lhaid	10041	none	high_run_card	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	generated_events	23	events	medium_text_event_count	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_mg5.log	./logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_mg5.log	87	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_pythia_hepmc.log	./logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	generator_cross_section_pb	315880000000	pb	medium_text_cross_section	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_pythia_hepmc.log	./logs/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	generated_events	10000	events	high_banner_generation_info	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	378	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	generator_cross_section_pb	6.914809	pb	high_banner_generation_info	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	generated_events	10000	events	high_json_key	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/metadata/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_provenance.json	./metadata/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	lhaid	10041	none	high_run_card	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	23	events	medium_text_event_count	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_mg5.log	./logs/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_mg5.log	81	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_pythia_hepmc.log	./logs/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generator_cross_section_pb	316590000000	pb	medium_text_cross_section	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_pythia_hepmc.log	./logs/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	7500	events	high_banner_generation_info	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	352	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generator_cross_section_pb	0.010519189999999999	pb	high_banner_generation_info	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	353	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	1500	events	high_json_key	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_provenance.json	./metadata/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	lhaid	10041	none	high_run_card	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	23	events	medium_text_event_count	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/zzz_zbb_run2_frozen_v2_train_shard9921_1500_mg5.log	./logs/zzz_zbb_run2_frozen_v2_train_shard9921_1500_mg5.log	78	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/zzz_zbb_run2_frozen_v2_train_shard9921_1500_pythia_hepmc.log	./logs/zzz_zbb_run2_frozen_v2_train_shard9921_1500_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generator_cross_section_pb	316710000000	pb	medium_text_cross_section	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/zzz_zbb_run2_frozen_v2_train_shard9921_1500_pythia_hepmc.log	./logs/zzz_zbb_run2_frozen_v2_train_shard9921_1500_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	7500	events	high_banner_generation_info	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	352	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generator_cross_section_pb	0.010468949999999999	pb	high_banner_generation_info	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	353	text	parsed_candidate_not_yet_authoritative
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	1500	events	high_json_key	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/zzz_zbb_run2_frozen_v2_train_shard9921_1500_provenance.json	./metadata/zzz_zbb_run2_frozen_v2_train_shard9921_1500_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	generated_events	1000	events	high_json_key	signal/ggf_hh4b/ggf_hh4b_ml_ext20k_frozen_v2_20260716/metadata/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard000_seed86000_provenance.json	./metadata/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard000_seed86000_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	generated_events	1000	events	high_json_key	signal/ggf_hh4b/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/metadata/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard020_seed86020_provenance.json	./metadata/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard020_seed86020_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	lhaid	10041	none	high_run_card	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	generated_events	23	events	medium_text_event_count	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/logs/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_mg5.log	./logs/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_mg5.log	172	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/logs/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_pythia_hepmc.log	./logs/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	generator_cross_section_pb	317330000000	pb	medium_text_cross_section	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/logs/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_pythia_hepmc.log	./logs/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	generated_events	10000	events	high_banner_generation_info	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	378	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	generator_cross_section_pb	0.0014259171300000002	pb	high_banner_generation_info	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	generated_events	10000	events	high_json_key	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/metadata/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_provenance.json	./metadata/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	lhaid	10041	none	high_run_card	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	generated_events	23	events	medium_text_event_count	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/logs/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_mg5.log	./logs/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_mg5.log	159	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/logs/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_pythia_hepmc.log	./logs/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	generator_cross_section_pb	315420000000	pb	medium_text_cross_section	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/logs/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_pythia_hepmc.log	./logs/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	generated_events	10000	events	high_banner_generation_info	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	378	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	generator_cross_section_pb	0.00142783188	pb	high_banner_generation_info	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	text	parsed_candidate_not_yet_authoritative
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	generated_events	10000	events	high_json_key	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/metadata/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_provenance.json	./metadata/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
