sample_class	process_or_mode	campaign	campaign_role	source_tag	bin_index	pthat_min_GeV	pthat_max_GeV	n_events	bin_total_generated_events	production_mixture_fraction	sigma_gen_pb	sum_event_weights	sum_squared_event_weights	weights_uniform_positive	per_event_weight_transport_required	cross_section_coefficient_pb_per_generator_weight	frozen_source_cross_section_coefficient	run2_luminosity_pb_inverse	run2_yield_coefficient_per_generator_weight	frozen_source_run2_yield_coefficient	analytical_shard_cross_section_contribution_pb	analytical_shard_run2_yield	analytical_physical_weight_sum_squared	denominator_effective_events	coefficient_formula_closure_pass	run2_analytical_yield_closure_pass	coefficient_construction_authorized	candidate_physical_weight_application_authorized	selected_physical_yield_calculation_authorized
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1142_seed1211142	1	75	100	10000	600197	0.01666119624056768	3088826.9177333978	10002.043260729311	10004.24209251982	False	True	5.1453038232261571	5.1453038232261568	138000.0	710051.92760520968	710051.92760520964	51463.551429503943	7101970097.2715441	5043876150609441.3	9999.8449122199140	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1143_seed1211143	1	75	100	10000	600197	0.01666119624056768	3065762.0847081318	10000.084040522781	10000.174326259086	False	True	5.1078834451019029	5.1078834451019031	138000.0	704887.91542406260	704887.91542406264	51079.263720214060	7048938393.3895402	4968756350069525.0	9999.9937556016132	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1144_seed1211144	1	75	100	10000	600197	0.01666119624056768	3077374.4030038966	10000.72077263621	10001.487272579368	False	True	5.1269043501783657	5.1269043501783651	138000.0	707512.80032461447	707512.80032461439	51272.738834147731	7075637959.1123869	5006488116755241.9	9999.9543314365315	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1145_seed1211145	1	75	100	10000	600197	0.01666119624056768	3079402.3767204806	10001.565907173343	10003.271201285368	False	True	5.1298494434168835	5.1298494434168838	138000.0	707919.22319152992	707919.22319152998	51306.527302210451	7080300767.7050422	5013135626943569.7	9999.8609037690225	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1146_seed1211146	1	75	100	10000	600197	0.01666119624056768	3061834.9165747557	10001.774466155875	10003.678997737403	False	True	5.1004781775369358	5.1004781775369352	138000.0	703865.98850009715	703865.98850009707	51013.832401274177	7039908871.3758364	4956095973697450.1	9999.8702971650045	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1147_seed1211147	1	75	100	10000	600197	0.01666119624056768	3048024.9143529981	10001.261691935109	10002.629850041081	False	True	5.0777334708805955	5.0777334708805952	138000.0	700727.21898152217	700727.21898152214	50783.741244174798	7008156291.6961221	4911477659594316.3	9999.8937209655832	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1148_seed1211148	1	75	100	10000	600197	0.01666119624056768	3059763.4185958155	10002.292484825313	10004.822890207401	False	True	5.0967634514064555	5.0967634514064555	138000.0	703353.35629409086	703353.35629409086	50979.318766935115	7035145989.8370458	4949445350553568.4	9999.7627194297063	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1149_seed1211149	1	75	100	10000	600197	0.01666119624056768	3049995.9756736634	10001.132886471616	10002.371414986417	False	True	5.0810825193993203	5.0810825193993203	138000.0	701189.38767710620	701189.38767710619	50816.581483640595	7012688244.7424021	4917831519352468.3	9999.8945113157354	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850	1	75	100	10000	600197	0.01666119624056768	3091763.7419896889	10000.006569536941	10000.013182232698	False	True	5.1512448593468673	5.1512448593468667	138000.0	710871.79058986768	710871.79058986763	51512.482434762068	7108722575.9971654	5053393688056816.6	9999.9999568455568	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1851_seed1211851	1	75	100	10000	600197	0.01666119624056768	3052451.3268578667	10001.486580677651	10003.116844483002	False	True	5.0849931319024242	5.084993131902424	138000.0	701729.05220253454	701729.05220253451	50857.490571560116	7018333698.8752960	4925771435027076.4	9999.8565825654951	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852	1	75	100	10000	600197	0.01666119624056768	3057368.0232248041	10001.040142252186	10002.157957763191	False	True	5.0934110742518865	5.0934110742518861	138000.0	702890.72824676033	702890.72824676032	50939.408614584946	7029638388.8127226	4941619909186384.0	9999.9224516653746	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853	1	75	100	10000	600197	0.01666119624056768	3055316.9332912588	10002.111112989573	10004.403584232141	False	True	5.0894490600674617	5.0894490600674622	138000.0	702343.97028930971	702343.97028930974	50905.235002695095	7024922430.3719231	4935042757104264.0	9999.8191670581196	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1854_seed1211854	1	75	100	10000	600197	0.01666119624056768	3061382.9247158226	10001.036674900153	10002.172058183107	False	True	5.1001014529048893	5.1001014529048883	138000.0	703814.00050087472	703814.00050087459	51006.301676213353	7038869631.3174428	4954617411039634.1	9999.9014204987251	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1855_seed1211855	1	75	100	10000	600197	0.01666119624056768	3052726.933646549	10001.662478588118	10003.464621555984	False	True	5.0853628203549933	5.0853628203549928	138000.0	701780.06920898908	701780.06920898904	50862.082510351585	7018967386.4285187	4926658965102941.4	9999.8606602796975	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1856_seed1211856	1	75	100	10000	600197	0.01666119624056768	3038108.102908981	10001.647353826265	10003.446139397236	False	True	5.0610178015585129	5.0610178015585134	138000.0	698420.45661507478	698420.45661507489	50618.515302625321	6985355111.7622943	4879592338429348.0	9999.8488917067811	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1857_seed1211857	1	75	100	7388	600197	0.012309291782531403	3075866.8719461402	7389.0796689580147	7390.2465520551996	False	True	5.1240133422930516	5.1240133422930514	138000.0	707113.84123644112	707113.84123644105	37861.742811007192	5224920507.9189925	3695197063708955.4	7387.9129701058550	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9804_seed1219804	1	75	100	10000	600197	0.01666119624056768	3071769.4362840429	10001.653810371479	10003.450636493248	False	True	5.1170890688732514	5.1170890688732511	138000.0	706158.29150450869	706158.2915045087	51179.353383706398	7062750766.9514829	4988316019386771.2	9999.8573069967529	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9805_seed1219805	1	75	100	10000	600197	0.01666119624056768	3045371.1761592817	10000	10000	True	False	5.0739526791358199	5.0739526791358198	138000.0	700205.46972074315	700205.46972074313	50739.526791358199	7002054697.2074315	4902876998268465.5	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9806_seed1219806	1	75	100	10000	600197	0.01666119624056768	3104799.2606561934	10002.536149868969	10005.325203731703	False	True	5.1716553676279320	5.171655367627932	138000.0	713688.44073265462	713688.44073265465	51729.669769362283	7138694428.1719950	5096224303214132.7	9999.7478734743623	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9807_seed1219807	1	75	100	10000	600197	0.01666119624056768	3084062.0276529784	10001.42742745039	10002.973315329431	False	True	5.1376828991207737	5.1376828991207741	138000.0	709000.24007866677	709000.24007866683	51384.162660809341	7091014447.1916890	5028308034451395.3	9999.8817784772482	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9808_seed1219808	1	75	100	10000	600197	0.01666119624056768	3067297.0541148852	10001.42786774528	10002.992008439009	False	True	5.1097542093501406	5.1097542093501405	138000.0	705146.08089031940	705146.08089031943	51104.838146723246	7052467664.2478079	4973797673284127.4	9999.8639716319833	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9809_seed1219809	1	75	100	10000	600197	0.01666119624056768	3101197.5985220014	10002.176032612257	10004.548509543018	False	True	5.1658420728931903	5.1658420728931906	138000.0	712886.20605926026	712886.20605926029	51669.661769752288	7130413324.2258157	5084379011115065.3	9999.8041182902716	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810	1	75	100	10000	600197	0.01666119624056768	3050266.9104899759	10002.293613074509	10004.847106974865	False	True	5.0809441861767314	5.0809441861767315	138000.0	701170.29769238893	701170.29769238899	50821.095581783579	7013311190.2861340	4918780894297949.1	9999.7407708913686	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9811_seed1219811	1	75	100	10000	600197	0.01666119624056768	3081975.2773201456	10002.040446364959	10004.322093071143	False	True	5.1338919472847014	5.1338919472847016	138000.0	708477.08872528880	708477.08872528886	51349.394904008944	7086216496.7532342	5021567282954561.6	9999.7593200250370	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9812_seed1219812	1	75	100	2809	600197	0.0046801300239754616	3049131.8841102957	2809.6826099210443	2810.458302529828	False	True	5.0789842338407315	5.0789842338407318	138000.0	700899.82427002094	700899.82427002094	14270.333677885462	1969306047.5481938	1380667329848637.8	2808.9071314051090	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1150_seed1221150	2	100	200	10000	379573	0.026345393376241196	1249930.5408977398	10000	10000	True	False	3.2929911792928891	3.2929911792928892	138000.0	454432.78274241870	454432.7827424187	32929.911792928891	4544327827.4241870	2065091540310183.1	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1151_seed1221151	2	100	200	10000	379573	0.026345393376241196	1251067.9625934763	10000	10000	True	False	3.2959877614937741	3.2959877614937736	138000.0	454846.31108614082	454846.31108614075	32959.877614937741	4548463110.8614082	2068851667086703.9	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1152_seed1221152	2	100	200	10000	379573	0.026345393376241196	1244014.919390619	10000	10000	True	False	3.2774062417258841	3.2774062417258842	138000.0	452282.06135817200	452282.06135817204	32774.062417258841	4522820613.5817200	2045590630263972.7	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1153_seed1221153	2	100	200	10000	379573	0.026345393376241196	1245383.1114522552	10000	10000	True	False	3.2810107975336897	3.28101079753369	138000.0	452779.49005964918	452779.49005964922	32810.107975336897	4527794900.5964918	2050092666186759.5	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1154_seed1221154	2	100	200	10000	379573	0.026345393376241196	1241662.9743855745	10000	10000	True	False	3.2712099500901658	3.2712099500901655	138000.0	451426.97311244288	451426.97311244282	32712.099500901658	4514269731.1244288	2037863120534622.3	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1155_seed1221155	2	100	200	10000	379573	0.026345393376241196	1240958.3566176922	10000	10000	True	False	3.2693536068626910	3.2693536068626909	138000.0	451170.79774705135	451170.79774705134	32693.536068626910	4511707977.4705135	2035550887397107.2	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1156_seed1221156	2	100	200	10000	379573	0.026345393376241196	1248791.1924266953	10000	10000	True	False	3.2899895209266605	3.2899895209266599	138000.0	454018.55388787915	454018.55388787907	32899.895209266605	4540185538.8787915	2061328472744410.2	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1157_seed1221157	2	100	200	10000	379573	0.026345393376241196	1240404.7133800846	10000	10000	True	False	3.2678950119742042	3.2678950119742041	138000.0	450969.51165244018	450969.51165244018	32678.950119742042	4509695116.5244018	2033735004400403.8	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1158_seed1221158	2	100	200	10000	379573	0.026345393376241196	1247721.2466689204	10000	10000	True	False	3.2871707067386785	3.2871707067386784	138000.0	453629.55752993763	453629.55752993759	32871.707067386785	4536295575.2993763	2057797754648069.9	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1159_seed1221159	2	100	200	10000	379573	0.026345393376241196	1239475.8642890328	10000	10000	True	False	3.2654479225051118	3.2654479225051118	138000.0	450631.81330570543	450631.81330570544	32654.479225051118	4506318133.0570543	2030690311631881.5	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1160_seed1221160	2	100	200	10000	379573	0.026345393376241196	1248058.321319266	10000	10000	True	False	3.2880587431647298	3.2880587431647297	138000.0	453752.10655673272	453752.10655673267	32880.587431647298	4537521065.5673272	2058909742046725.2	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1161_seed1221161	2	100	200	10000	379573	0.026345393376241196	1251290.187472458	10000	10000	True	False	3.2965732216792501	3.29657322167925	138000.0	454927.10459173651	454927.10459173651	32965.732216792501	4549271045.9173651	2069586704922207.7	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1162_seed1221162	2	100	200	10000	379573	0.026345393376241196	1248089.9644063418	10000	10000	True	False	3.2881421081223949	3.2881421081223947	138000.0	453763.61092089050	453763.61092089047	32881.421081223949	4537636109.2089050	2059014145959652.9	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1163_seed1221163	2	100	200	10000	379573	0.026345393376241196	1244232.1692420035	10000	10000	True	False	3.2779785950054495	3.2779785950054494	138000.0	452361.04611075204	452361.04611075204	32779.785950054495	4523610461.1075204	2046305160384139.3	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1164_seed1221164	2	100	200	10000	379573	0.026345393376241196	1237628.2348708073	10000	10000	True	False	3.2605802701214452	3.2605802701214448	138000.0	449960.07727675943	449960.07727675937	32605.802701214452	4499600772.7675943	2024640711429073.2	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1165_seed1221165	2	100	200	10000	379573	0.026345393376241196	1239937.5461145793	10000	10000	True	False	3.2666642414359802	3.2666642414359801	138000.0	450799.66531816526	450799.66531816527	32666.642414359802	4507996653.1816526	2032203382509698.1	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1166_seed1221166	2	100	200	10000	379573	0.026345393376241196	1233851.0374568847	10000	10000	True	False	3.2506290949484940	3.2506290949484939	138000.0	448586.81510289217	448586.81510289217	32506.290949484940	4485868151.0289217	2012301306841563.6	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1167_seed1221167	2	100	200	10000	379573	0.026345393376241196	1248157.8528650319	10000	10000	True	False	3.2883209629373846	3.2883209629373842	138000.0	453788.29288535908	453788.29288535903	32883.209629373846	4537882928.8535908	2059238147598084.3	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1168_seed1221168	2	100	200	10000	379573	0.026345393376241196	1248135.7994304618	10000	10000	True	False	3.2882628622964800	3.2882628622964796	138000.0	453780.27499691424	453780.2749969142	32882.628622964800	4537802749.9691424	2059165379762751.1	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1169_seed1221169	2	100	200	10000	379573	0.026345393376241196	1244217.9362017903	10000	10000	True	False	3.2779410975011139	3.2779410975011136	138000.0	452355.87145515372	452355.87145515368	32779.410975011139	4523558714.5515372	2046258344399515.5	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1170_seed1221170	2	100	200	10000	379573	0.026345393376241196	1256392.1207476903	10000	10000	True	False	3.3100144655907831	3.3100144655907831	138000.0	456781.99625152806	456781.99625152803	33100.144655907831	4567819962.5152806	2086497920995310.0	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1171_seed1221171	2	100	200	10000	379573	0.026345393376241196	1254388.395406462	10000	10000	True	False	3.3047355723575228	3.3047355723575231	138000.0	456053.50898533815	456053.50898533821	33047.355723575228	4560535089.8533815	2079848030578399.0	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1172_seed1221172	2	100	200	10000	379573	0.026345393376241196	1243636.2273164396	10000	10000	True	False	3.2764085625596120	3.2764085625596118	138000.0	452144.38163322645	452144.38163322641	32764.085625596120	4521443816.3322645	2044345418424927.3	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1173_seed1221173	2	100	200	10000	379573	0.026345393376241196	1250570.8870962667	10000	10000	True	False	3.2946781965426063	3.294678196542606	138000.0	454665.59112287967	454665.59112287965	32946.781965426063	4546655911.2287967	2067207997511176.0	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1174_seed1221174	2	100	200	10000	379573	0.026345393376241196	1249804.3737736957	10000	10000	True	False	3.2926587870414800	3.2926587870414799	138000.0	454386.91261172424	454386.91261172423	32926.587870414800	4543869126.1172424	2064674663528147.3	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1175_seed1221175	2	100	200	10000	379573	0.026345393376241196	1239373.4643579021	10000	10000	True	False	3.2651781458583780	3.2651781458583775	138000.0	450594.58412845616	450594.58412845607	32651.781458583780	4505945841.2845616	2030354792458963.6	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1176_seed1221176	2	100	200	10000	379573	0.026345393376241196	1248440.5570197648	10000	10000	True	False	3.2890657581539382	3.2890657581539382	138000.0	453891.07462524348	453891.07462524349	32890.657581539382	4538910746.2524348	2060171076244583.4	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1177_seed1221177	2	100	200	10000	379573	0.026345393376241196	1256329.3884336003	10000	10000	True	False	3.3098491948415728	3.3098491948415729	138000.0	456759.18888813704	456759.18888813705	33098.491948415728	4567591888.8813704	2086289566337488.5	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1858_seed1221858	2	100	200	10000	379573	0.026345393376241196	1249555.9514461861	10000	10000	True	False	3.2920043086473118	3.2920043086473116	138000.0	454296.59459332903	454296.59459332901	32920.043086473118	4542965945.9332903	2063853958590955.6	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1859_seed1221859	2	100	200	10000	379573	0.026345393376241196	1246185.772167047	10000	10000	True	False	3.2831254387615742	3.2831254387615743	138000.0	453071.31054909724	453071.31054909725	32831.254387615742	4530713105.4909724	2052736124426765.1	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1860_seed1221860	2	100	200	10000	379573	0.026345393376241196	1252421.0970518484	10000	10000	True	False	3.2995526474534501	3.2995526474534498	138000.0	455338.26534857611	455338.26534857607	32995.526474534501	4553382653.4857611	2073329358906503.1	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1861_seed1221861	2	100	200	10000	379573	0.026345393376241196	1248026.6151974855	10000	10000	True	False	3.2879752121396556	3.2879752121396559	138000.0	453740.57927527247	453740.5792752725	32879.752121396556	4537405792.7527247	2058805132810598.3	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1862_seed1221862	2	100	200	8521	379573	0.022448909695895126	1247846.954638561	8521	8521	True	False	3.2875018893297495	3.2875018893297496	138000.0	453675.26072750543	453675.26072750543	28012.803598978795	3865766896.6590738	1753802804753564.8	8521	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9813_seed1229813	2	100	200	10000	379573	0.026345393376241196	1253041.7135742579	10000	10000	True	False	3.3011876860953174	3.3011876860953171	138000.0	455563.90068115380	455563.90068115375	33011.876860953174	4555639006.8115380	2075384676038281.6	10000	True	True	True	False	False
