sample_class	process_or_mode	campaign	source_path	source_sha256	source_size_bytes	source_tag	bin_index	pthat_min_GeV	pthat_max_GeV	shard_id	seed	status
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/cluster_id.txt	bcff8a5c19c02afb3221f35cc4f1b788c2a3c4a473b1f30cd363e5392330f1d2	9							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/schedd_name.txt	0392bd40ba888cde0160303dad24db9999c0f5b0182803a0985692628a5527c7	20							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/monitor_wave3.sh	12dd0ffa2031bf18a3d4165beda1c9dee6d58397514c74dcf0b51e4e4e013480	2287							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/overnight_monitor.log	c094f9edbc11141006dcdfbd80611d04e80214951bfca58666d14e49c00b7de7	3115							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_job1_recovery_238170f0d6cd/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_job1_recovery_238170f0d6cd.sub	b30594ec2a4cb9812e0b7f52467f49e570af30d03aacf8439bc690363389225e	2375							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_job1_recovery_238170f0d6cd/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_job1_recovery_238170f0d6cd_dryrun.log	664f207826cfd299a9d0ce3ae2a5685abc43ec61f8760f29329f98adede0dc57	293							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_job1_recovery_238170f0d6cd/submission_output.txt	65b92d09e10a2aba55fc2aa1e5336924af756e69635bfcb6f440bd49a2233cd5	304							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_job1_recovery_238170f0d6cd/cluster_id.txt	589465c7cdca15275b307f1ed79af64775bcb133baf08aa52695e7b5f75c9aa3	8							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_job1_recovery_238170f0d6cd/schedd_name.txt	bdf3d10c82b0b7d32f06a16eca4225ee55161e833c8ac4852cddfb47fbd6979d	20							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_job1_recovery_238170f0d6cd/monitor_recovery.sh	6d9a7d36cb48b6711ab43723e29edfc67e0e45d739b45152ce3614b34d75554d	1855							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_job1_recovery_238170f0d6cd/recovery_monitor.log	54568680625a5e1e21354f80d30701ccb5931472a007d61bd6f7a2d64580c39d	1080							local_metadata_candidate
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_manifest.csv	22b3ff0bb0b80e4daf67a3b2df8661e6caa3c2db2531f6aff5bd545325c18f19	24235	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard020_seed86020				20	86020	local_metadata_candidate
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_canary.sub	98fdf6f7547f4f383b4b4a1dcee7a24d0dd70503feb7b15de61db91e8a35861c	1701							local_metadata_candidate
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk.sub	175e16868f9a78f902b7af9b85ffba6eee8e3a4463e507fed3216985405e24ff	1964							local_metadata_candidate
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_canary_cluster.txt	76517af202298b1e7265cc7a125e61810062d152ca02d80055e9cc775bbeee87	9							local_metadata_candidate
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_cluster.txt	be81e4ae8943acd6e4cb856b382b36db22cfd43b9f382faf4de89b74a261f3cd	9							local_metadata_candidate
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_physical_normalization_nonstandard_source_metadata_closure_20260729_v1_incomplete/eos_listings/ggf_hh4b__ggf_hh4b_ml_ext20k_frozen_v2_20260716.tsv	9424e839fd62693b76662b45406dfc9f54ce15993a4ff9de1eb4d804e09940af	8659	HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard000_seed86000				0	86000	local_metadata_candidate
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_physical_normalization_nonstandard_source_metadata_closure_20260729_v1_incomplete/eos_listings/ggf_hh4b__ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1.tsv	632b4d77ece78a4d8f85f6150cfa48ad18f11fb1b67b6972193e058daaf4f951	35309	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard020_seed86020				20	86020	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_physical_normalization_nonstandard_source_metadata_closure_20260729_v1_incomplete/eos_listings/qcd_hardqcd__qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718.tsv	7218704e8c36bbcd458d6458428e3eb788c0f3abd911a1e78511a81175364132	86287	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033	0	50	75	1033	1201033	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_physical_normalization_nonstandard_source_metadata_closure_20260729_v1_incomplete/eos_listings/qcd_hardqcd__qcd_hardqcd_importance_adaptive500k_phys_20260717_0022.tsv	f90e82b02a56665b9b34eb375a12171fd064d6d34be177c9d1b2d14166cbfd04	30651	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819	0	50	75	1819	1201819	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_physical_normalization_nonstandard_source_metadata_closure_20260729_v1_incomplete/eos_listings/qcd_hardqcd__qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717.tsv	cce7d4a61c001d96d1b13ed8df3c9a178c78f2357fe75d30098ae2b91fb903da	32065	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773	0	50	75	9773	1209773	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_physical_normalization_nonstandard_source_metadata_closure_20260729_v1_incomplete/eos_listings/qcd_hardqcd__qcd_hardqcd_importance_testfill_bin3_10k_20260717.tsv	7f42c9c1cf18011e919f6da0709c4d75d5c7fb81b3ee0d4812d3d2f7f5dcc289	733	qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909	3	200	300	3909	1233909	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/campaign_pre_submission/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022.sub	0c39627fd956b729484ec06af3fa8220fb4f1c17a198dc5b46f7de23749461a7	3498							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/campaign_pre_submission/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_manifest.csv	74adbb3137f7da85917a72be4c4d5d44b1388760d47f44c53dcdb6800f5f6c60	29346							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/campaign_pre_submission/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_summary.json	9d210d627ef9d20213541ce366a78a0ca2c98db8ea303654881aecc6af29f53a	4223							local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job0_bin0_shard1819_receipt.json	b818d7bd067fde2c3478995356216fc46aa81b1667b109ba5774507d201fae4c	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819	0	50	75	1819	1201819	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	ffa49a1e1a416cc73898895ec2d7f886254e44ab072f029b07f3cf04894a5f89	1347	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	0	50	75	1829	1201829	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	878ff7e3d501851e7f852ab69b400696035d1ef7259ff0808dba6993c25a1050	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	0	50	75	1830	1201830	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	98b9206977a145e3f2a5e5e0e767db680cc4a699ef611b5d776f13a213c0fa48	1353	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	0	50	75	1831	1201831	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job13_bin0_shard1832_receipt.json	33b63a4da616f69c91f88f2766aa1cd6fbce81906ad2995ca0718bb014917798	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1832_seed1201832	0	50	75	1832	1201832	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job14_bin0_shard1833_receipt.json	cb88393671a695c36871a0d4379f04c996e4d90a1a8e1d6049e451b5977093c7	1353	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1833_seed1201833	0	50	75	1833	1201833	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job15_bin0_shard1834_receipt.json	80a2d6b042f565fb141ad505ba296ed39dde3d157e19d3f7006667d448b1e204	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1834_seed1201834	0	50	75	1834	1201834	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job16_bin0_shard1835_receipt.json	fc005a78fffb8c33458ddc208fba50370e8761f6b96773adc2de6fcfe21ccd74	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1835_seed1201835	0	50	75	1835	1201835	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job17_bin0_shard1836_receipt.json	b4d801431f1b258e991fb52dd4e742b8532b9acfa0b1da6e909707c0386c2c1b	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1836_seed1201836	0	50	75	1836	1201836	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job18_bin0_shard1837_receipt.json	a6229112af3f34ff148c85cceb902a20e7ff21860545bdfcad36ec8cc62b0d09	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1837_seed1201837	0	50	75	1837	1201837	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job19_bin0_shard1838_receipt.json	0108bd19e0a47b3976b8b69ec1593ac6bdf1e0b7b1e29aeb1a1c7be9bb8c93ca	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1838_seed1201838	0	50	75	1838	1201838	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job1_bin0_shard1820_receipt.json	e4d335c59a0c655ece0b7f49dfcfa4b1960b2fdd027f604c089d9f3cf2bda5c8	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1820_seed1201820	0	50	75	1820	1201820	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job20_bin0_shard1839_receipt.json	8c2777c9d57e883f8c931bd55aa1c52d4ff767de28b928544e33e587ae28ba7a	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1839_seed1201839	0	50	75	1839	1201839	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job21_bin0_shard1840_receipt.json	a7d02d0a80bc64973f7c98bc4a3ca759697efff80743cf0c164c903788778c48	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	0	50	75	1840	1201840	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job22_bin0_shard1841_receipt.json	debf9b37f252af07eb4ba4b6438047dae39c5a729287ae707ee218b225ca9a5d	1347	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	0	50	75	1841	1201841	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job23_bin0_shard1842_receipt.json	33f754b8fcd034e79e4017fafdc73ba2ba683fdd17cf1d25d0bd4b8e1edc23af	1353	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	0	50	75	1842	1201842	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job24_bin0_shard1843_receipt.json	c2b43815f1e1d58a5c7fc446412aad20dd62c3571d75b80c19bca65657c437b5	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1843_seed1201843	0	50	75	1843	1201843	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job25_bin0_shard1844_receipt.json	e163e242c41f7a9cd8acb38ce05193c3099c9d94bc935a6d5a2b355946a429b5	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1844_seed1201844	0	50	75	1844	1201844	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job26_bin0_shard1845_receipt.json	460d5db6d440fc7366812d6daf193903ad1c32d423bcc518f8f2d9aad726a966	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1845_seed1201845	0	50	75	1845	1201845	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job27_bin0_shard1846_receipt.json	6b0df4a3d5057e5a762e7c589f4f5e77a2510d77d76db96d69515aa9fe497fdd	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1846_seed1201846	0	50	75	1846	1201846	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job28_bin0_shard1847_receipt.json	3d5dcb0172f5510ed751f3fc7f258ccb71cf93437de33aa969642616b12dba92	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1847_seed1201847	0	50	75	1847	1201847	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job29_bin0_shard1848_receipt.json	25d49f49924495c68d9792ce5e89012bea2e3d14a394c70eb8ede5a0301f2585	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1848_seed1201848	0	50	75	1848	1201848	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job2_bin0_shard1821_receipt.json	178b3677cba9839ec5274984266ad47afe0ad9dbd9f968c37626167de0bcb712	1348	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1821_seed1201821	0	50	75	1821	1201821	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job30_bin0_shard1849_receipt.json	fb844c59f14c118c634c30203ea5635a963bca6d6c70cea7f134850a5e32ee37	1347	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849	0	50	75	1849	1201849	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job31_bin1_shard1850_receipt.json	7b566cb05a9fc242e2c0e16d7fbf7d809e5baf88387291c6b399bd2df83d5b0e	1350	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850	1	75	100	1850	1211850	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job32_bin1_shard1851_receipt.json	78ecd096d8c19f5368108d3f34cac5e4898495effd00cf61ec61e59e9f2cb1be	1355	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1851_seed1211851	1	75	100	1851	1211851	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job33_bin1_shard1852_receipt.json	2bf655bb289340c5a2725b4d02b173cb81b0c6c70bc3313e5926d339ed79832b	1350	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852	1	75	100	1852	1211852	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job34_bin1_shard1853_receipt.json	05bf57cb9ca483d45d3c9834b11de27999bcf88ada418a626319cfd9d9d9bcd0	1350	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853	1	75	100	1853	1211853	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job35_bin1_shard1854_receipt.json	dccc6feae2ef6ad7b1a46c0aff485fde0aede788f9853b5454277444848f6b40	1355	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1854_seed1211854	1	75	100	1854	1211854	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job36_bin1_shard1855_receipt.json	dab2c8846a51bb1ab3998ada561f81dfe2c282bc1ddc87437c5f2a6e97e1ad44	1350	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1855_seed1211855	1	75	100	1855	1211855	local_metadata_candidate
