process,analysis_use,format,detector_version,path,filename,size_GB,n_entries_or_rows
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard002_summary.txt,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard002_summary.txt,4.11e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard003_diagnostic.csv,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard003_diagnostic.csv,0.00033934,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard003_summary.txt,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard003_summary.txt,4.12e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard004_diagnostic.csv,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard004_diagnostic.csv,0.00033933,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard004_summary.txt,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard004_summary.txt,4.13e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard005_diagnostic.csv,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard005_diagnostic.csv,0.000339312,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard005_summary.txt,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard005_summary.txt,4.13e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard006_diagnostic.csv,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard006_diagnostic.csv,0.000339311,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard006_summary.txt,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard006_summary.txt,4.12e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard007_diagnostic.csv,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard007_diagnostic.csv,0.000339328,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard007_summary.txt,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard007_summary.txt,4.13e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard008_diagnostic.csv,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard008_diagnostic.csv,0.000339314,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard008_summary.txt,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard008_summary.txt,4.13e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard009_diagnostic.csv,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard009_diagnostic.csv,0.000339335,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard009_summary.txt,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_shard009_summary.txt,4.12e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht400to600_extra100k_rootkeep_v1_summary.txt,qcd_bbbb_iht400to600_extra100k_rootkeep_v1_summary.txt,7.4e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht600plus_10000_diagnostic.csv,qcd_bbbb_iht600plus_10000_diagnostic.csv,0.00033969,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht600plus_10000_summary.txt,qcd_bbbb_iht600plus_10000_summary.txt,3.89e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht600plus_20000_diagnostic.csv,qcd_bbbb_iht600plus_20000_diagnostic.csv,0.000690202,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht600plus_20000_summary.txt,qcd_bbbb_iht600plus_20000_summary.txt,3.89e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht600plus_2000_diagnostic.csv,qcd_bbbb_iht600plus_2000_diagnostic.csv,6.7243e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht600plus_2000_summary.txt,qcd_bbbb_iht600plus_2000_summary.txt,3.84e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht_slice_scan_10000.csv,qcd_bbbb_iht_slice_scan_10000.csv,1.023e-06,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht_slice_scan_2000.csv,qcd_bbbb_iht_slice_scan_2000.csv,1.008e-06,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht_slice_scan_20000.csv,qcd_bbbb_iht_slice_scan_20000.csv,1.03e-06,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_iht_slice_scan_20k_with_iht200to400_combined120k.csv,qcd_bbbb_iht_slice_scan_20k_with_iht200to400_combined120k.csv,1.042e-06,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_manifest.csv,qcd_bbbb_presel_100k_manifest.csv,3.159e-06,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard000_diagnostic.csv,qcd_bbbb_presel_100k_shard000_diagnostic.csv,0.000339156,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard000_summary.txt,qcd_bbbb_presel_100k_shard000_summary.txt,3.89e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard001_diagnostic.csv,qcd_bbbb_presel_100k_shard001_diagnostic.csv,0.000339159,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard001_summary.txt,qcd_bbbb_presel_100k_shard001_summary.txt,3.87e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard002_diagnostic.csv,qcd_bbbb_presel_100k_shard002_diagnostic.csv,0.000339165,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard002_summary.txt,qcd_bbbb_presel_100k_shard002_summary.txt,3.9e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard003_diagnostic.csv,qcd_bbbb_presel_100k_shard003_diagnostic.csv,0.000339149,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard003_summary.txt,qcd_bbbb_presel_100k_shard003_summary.txt,3.89e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard004_diagnostic.csv,qcd_bbbb_presel_100k_shard004_diagnostic.csv,0.000339154,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard004_summary.txt,qcd_bbbb_presel_100k_shard004_summary.txt,3.91e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard005_diagnostic.csv,qcd_bbbb_presel_100k_shard005_diagnostic.csv,0.000339159,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard005_summary.txt,qcd_bbbb_presel_100k_shard005_summary.txt,3.89e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard006_diagnostic.csv,qcd_bbbb_presel_100k_shard006_diagnostic.csv,0.000339154,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard006_summary.txt,qcd_bbbb_presel_100k_shard006_summary.txt,3.89e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard007_diagnostic.csv,qcd_bbbb_presel_100k_shard007_diagnostic.csv,0.000339153,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard007_summary.txt,qcd_bbbb_presel_100k_shard007_summary.txt,3.9e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard008_diagnostic.csv,qcd_bbbb_presel_100k_shard008_diagnostic.csv,0.000339153,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard008_summary.txt,qcd_bbbb_presel_100k_shard008_summary.txt,3.91e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard009_diagnostic.csv,qcd_bbbb_presel_100k_shard009_diagnostic.csv,0.000339163,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_shard009_summary.txt,qcd_bbbb_presel_100k_shard009_summary.txt,3.88e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_100k_summary.txt,qcd_bbbb_presel_100k_summary.txt,6.61e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_10k_diagnostic.csv,qcd_bbbb_presel_10k_diagnostic.csv,0.000339155,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_10k_summary.txt,qcd_bbbb_presel_10k_summary.txt,3.77e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_1k_diagnostic.csv,qcd_bbbb_presel_1k_diagnostic.csv,3.3137e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_1k_validation_note.txt,qcd_bbbb_presel_1k_validation_note.txt,8.38e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_smoke_200_diagnostic.csv,qcd_bbbb_presel_smoke_200_diagnostic.csv,6.734e-06,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_presel_smoke_200_note.txt,qcd_bbbb_presel_smoke_200_note.txt,3.97e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb25_2000_diagnostic.csv,qcd_bbbb_ptb25_2000_diagnostic.csv,6.7135e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb25_2000_summary.txt,qcd_bbbb_ptb25_2000_summary.txt,3.74e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb25to40_2000_diagnostic.csv,qcd_bbbb_ptb25to40_2000_diagnostic.csv,6.7133e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb25to40_2000_summary.txt,qcd_bbbb_ptb25to40_2000_summary.txt,3.79e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb40_2000_diagnostic.csv,qcd_bbbb_ptb40_2000_diagnostic.csv,6.715e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb40_2000_summary.txt,qcd_bbbb_ptb40_2000_summary.txt,3.78e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb40to60_2000_diagnostic.csv,qcd_bbbb_ptb40to60_2000_diagnostic.csv,6.7134e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb40to60_2000_summary.txt,qcd_bbbb_ptb40to60_2000_summary.txt,3.85e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb60_2000_diagnostic.csv,qcd_bbbb_ptb60_2000_diagnostic.csv,6.7176e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb60_2000_summary.txt,qcd_bbbb_ptb60_2000_summary.txt,3.77e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb60to80_2000_diagnostic.csv,qcd_bbbb_ptb60to80_2000_diagnostic.csv,6.7138e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb60to80_2000_summary.txt,qcd_bbbb_ptb60to80_2000_summary.txt,3.84e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb80_2000_diagnostic.csv,qcd_bbbb_ptb80_2000_diagnostic.csv,6.7191e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb80_2000_summary.txt,qcd_bbbb_ptb80_2000_summary.txt,3.78e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb80plus_2000_diagnostic.csv,qcd_bbbb_ptb80plus_2000_diagnostic.csv,6.724e-05,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb80plus_2000_summary.txt,qcd_bbbb_ptb80plus_2000_summary.txt,3.82e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb_slice_scan_2000.csv,qcd_bbbb_ptb_slice_scan_2000.csv,1.66e-06,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_ptb_threshold_scan_2000.csv,qcd_bbbb_ptb_threshold_scan_2000.csv,8.96e-07,
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_bbbb_smoke_20_diagnostic.csv,qcd_bbbb_smoke_20_diagnostic.csv,8.73e-07,
unclassified,manual_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_iht_closure_metrics_10000_2026_07_08.csv,qcd_iht_closure_metrics_10000_2026_07_08.csv,3.42e-07,
unclassified,manual_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_iht_closure_metrics_2026_07_08.csv,qcd_iht_closure_metrics_2026_07_08.csv,6.63e-07,
unclassified,manual_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_iht_importance_sampling_summary_10000_2026_07_08.csv,qcd_iht_importance_sampling_summary_10000_2026_07_08.csv,9.61e-07,
unclassified,manual_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/qcd_iht_importance_sampling_summary_2026_07_08.csv,qcd_iht_importance_sampling_summary_2026_07_08.csv,8e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_manifest.csv,ttbar_100k_manifest.csv,2.659e-06,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard000_diagnostic.csv,ttbar_100k_shard000_diagnostic.csv,0.000334063,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard000_summary.txt,ttbar_100k_shard000_summary.txt,3.76e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard001_diagnostic.csv,ttbar_100k_shard001_diagnostic.csv,0.000334045,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard001_summary.txt,ttbar_100k_shard001_summary.txt,3.79e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard002_diagnostic.csv,ttbar_100k_shard002_diagnostic.csv,0.000333929,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard002_summary.txt,ttbar_100k_shard002_summary.txt,3.77e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard003_diagnostic.csv,ttbar_100k_shard003_diagnostic.csv,0.000333994,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard003_summary.txt,ttbar_100k_shard003_summary.txt,3.77e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard004_diagnostic.csv,ttbar_100k_shard004_diagnostic.csv,0.000333987,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard004_summary.txt,ttbar_100k_shard004_summary.txt,3.78e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard005_diagnostic.csv,ttbar_100k_shard005_diagnostic.csv,0.000334012,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard005_summary.txt,ttbar_100k_shard005_summary.txt,3.76e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard006_diagnostic.csv,ttbar_100k_shard006_diagnostic.csv,0.000334094,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard006_summary.txt,ttbar_100k_shard006_summary.txt,3.79e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard007_diagnostic.csv,ttbar_100k_shard007_diagnostic.csv,0.000333986,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard007_summary.txt,ttbar_100k_shard007_summary.txt,3.77e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard008_diagnostic.csv,ttbar_100k_shard008_diagnostic.csv,0.000333904,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard008_summary.txt,ttbar_100k_shard008_summary.txt,3.76e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard009_diagnostic.csv,ttbar_100k_shard009_diagnostic.csv,0.000334019,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard009_summary.txt,ttbar_100k_shard009_summary.txt,3.76e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_summary.txt,ttbar_100k_summary.txt,6.31e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_10k_diagnostic.csv,ttbar_10k_diagnostic.csv,0.000334073,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_10k_summary.txt,ttbar_10k_summary.txt,3.68e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_1k_diagnostic.csv,ttbar_1k_diagnostic.csv,3.2636e-05,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_200k_manifest.csv,ttbar_200k_manifest.csv,5.199e-06,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_200k_shard000_diagnostic.csv,ttbar_200k_shard000_diagnostic.csv,0.00033396,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_200k_shard000_summary.txt,ttbar_200k_shard000_summary.txt,3.78e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_200k_shard001_diagnostic.csv,ttbar_200k_shard001_diagnostic.csv,0.000334029,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_200k_shard001_summary.txt,ttbar_200k_shard001_summary.txt,3.77e-07,
ttbar,physics_pilot_and_ml_pending_generator_review,csv,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_200k_shard002_diagnostic.csv,ttbar_200k_shard002_diagnostic.csv,0.000334055,
ttbar,physics_pilot_and_ml_pending_generator_review,text,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_200k_shard002_summary.txt,ttbar_200k_shard002_summary.txt,3.77e-07,
