sample_class	process_or_mode	campaign	setting	value	numeric_value	source_archive_path	source_member_name	source_line	status
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	dsqrt_shat	0.0	0	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	92	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bwcutoff	15.0	15	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	98	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	pt_min_pdg	{}		background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	104	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	pt_max_pdg	{}		background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	105	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	eta_min_pdg	{}		background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	112	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	eta_max_pdg	{}		background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	113	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	mxx_min_pdg	{}		background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	120	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	default_:_false	mxx_only_part_antipart		background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	121	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	ptheavy	0.0	0	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	126	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	maxjetflavor	4	4	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	131	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	true	use_syst		background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	138	source_aware_run_card_setting
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	systematics	systematics_program		background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	140	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	tag_1	run_tag		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	21	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	nevents	10000	10000	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	iseed	983001	983001	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	27	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	lpp1	1	1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	35	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	lpp2	1	1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	36	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ebeam1	6500.0	6500	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	37	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ebeam2	6500.0	6500	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	38	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	nn23lo1	pdlabel		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	50	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	lhaid	230000	230000	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	51	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	false	fixed_ren_scale		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	56	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	false	fixed_fac_scale		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	57	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	scale	91.188	91.188000000000002	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	58	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	dsqrt_q2fact1	91.188	91.188000000000002	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	59	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	dsqrt_q2fact2	91.188	91.188000000000002	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	60	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	dynamical_scale_choice	-1	-1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	61	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	scalefact	1.0	1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	62	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	false	gridpack		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	68	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	time_of_flight	-1.0	-1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	69	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	average	event_norm		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	70	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	nhel	0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	78	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	sde_strategy	2	2	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	80	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	dsqrt_shat	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	92	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	bwcutoff	15.0	15	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	98	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ptj	20.0	20	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	104	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ptjmax	-1.0	-1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	105	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	pt_min_pdg	{}		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	106	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	pt_max_pdg	{}		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	107	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	etaj	5.0	5	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	114	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	eta_min_pdg	{}		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	115	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	eta_max_pdg	{}		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	116	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	drjj	0.4	0.40000000000000002	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	120	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	drjjmax	-1.0	-1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	121	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	mmjj	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	125	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	mmjjmax	-1.0	-1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	126	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	mxx_min_pdg	{}		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	127	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	default_:_false	mxx_only_part_antipart		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	128	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ptheavy	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	133	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	xptj	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	134	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ptj1min	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	138	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ptj2min	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	139	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ptj1max	-1.0	-1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	140	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ptj2max	-1.0	-1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	141	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	cutuse	0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	142	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	htjmin	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	146	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	htjmax	-1.0	-1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	147	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ihtmin	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	148	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	ihtmax	-1.0	-1	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	149	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	xetamin	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	153	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	deltaeta	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	154	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	maxjetflavor	4	4	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	159	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	true	use_syst		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	166	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	systematics	systematics_program		signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	168	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	tag_1	run_tag		signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	21	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	nevents	10000	10000	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	iseed	984001	984001	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	27	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	lpp1	1	1	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	35	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	lpp2	1	1	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	36	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	ebeam1	6500.0	6500	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	37	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	ebeam2	6500.0	6500	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	38	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	nn23lo1	pdlabel		signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	50	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	lhaid	230000	230000	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	51	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	false	fixed_ren_scale		signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	56	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	false	fixed_fac_scale		signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	57	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	scale	91.188	91.188000000000002	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	58	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	dsqrt_q2fact1	91.188	91.188000000000002	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	59	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	dsqrt_q2fact2	91.188	91.188000000000002	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	60	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	dynamical_scale_choice	-1	-1	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	61	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	scalefact	1.0	1	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	62	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	false	gridpack		signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	68	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	time_of_flight	-1.0	-1	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	69	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	average	event_norm		signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	70	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	nhel	0	0	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	78	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	sde_strategy	2	2	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	80	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	dsqrt_shat	0.0	0	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	92	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	bwcutoff	15.0	15	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	98	source_aware_run_card_setting
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	ptj	20.0	20	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	104	source_aware_run_card_setting
