sample_class	process_or_mode	campaign	setting	value	source_archive_path	source_member_name	source_line	status
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	syscalc:fullcutvariation	off	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	78	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	mstp_61	1	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	2	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	mstp_71	1	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	3	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	mstj_1	1	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	6	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	mstp_81	20	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	9	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	mstu_21	1	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	12	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	lhaid	10041	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	pythia_warning_in_slhainterface::initslha:_ignoring_mass_entries_for_id	{1,2,3,4,5,11,12,13,14,15,16,21,22,23,24} (m0 < SLHA:minMassSM)	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	51	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	pythia_warning_in_slhainterface::initslha:_ignoring_decay_tables_for_id	{23,24,1,2,3,4,5,11,12,13,14,15,16,21,22} (m0 < SLHA:minMassSM)	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	52	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	pythia_warning_in_slhainterface::initslha:_ignoring_empty_decay_tables_for_id	{6,25} (total width provided but no Branching Ratios)	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	53	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	sigmanondiffractive	56.42 mb |	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	72	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	pt0	2.60 gives sigmaInteraction = 318.40 mb: accepted |	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	74	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	event_weighting_strategy	-4	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	191	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	process	1 weight = 5.1256e+02 scale = 2.1287e+02 (GeV)	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	201	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	alpha_em	7.5558e-03 alpha_strong = 1.1393e-01	background/ttbar_inclusive/unified_background_5m_wavea_pilots_20260720_retry1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	202	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	main:numberofevents	-1	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	10	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	hepmcoutput:file	hepmc.gz	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	32	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	jetmatching:qcut	-1.0	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	43	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	jetmatching:doshowerkt	off	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	46	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	jetmatching:njetmax	-1	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	49	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	merging:tms	-1.0	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	61	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	merging:process	<set_by_user>	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	70	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	merging:njetmax	-1	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	73	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	syscalc:fullcutvariation	off	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	78	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	mstp_61	1	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	2	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	mstp_71	1	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	3	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	mstj_1	1	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	6	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	mstp_81	20	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	9	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	mstu_21	1	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	12	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	lhaid	10041	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	pythia_warning_in_slhainterface::initslha:_ignoring_mass_entries_for_id	{1,2,3,4,5,11,12,13,14,15,16,21,22,23,24} (m0 < SLHA:minMassSM)	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	51	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	pythia_warning_in_slhainterface::initslha:_ignoring_decay_tables_for_id	{23,24,1,2,3,4,5,11,12,13,14,15,16,21,22} (m0 < SLHA:minMassSM)	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	52	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	pythia_warning_in_slhainterface::initslha:_ignoring_empty_decay_tables_for_id	{6,25} (total width provided but no Branching Ratios)	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	53	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	sigmanondiffractive	56.42 mb |	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	72	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	pt0	2.60 gives sigmaInteraction = 318.91 mb: accepted |	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	74	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	event_weighting_strategy	-4	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	191	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	process	1 weight = 5.1154e+02 scale = 2.3432e+02 (GeV)	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	201	source_aware_pythia_setting
background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	alpha_em	7.5558e-03 alpha_strong = 1.1236e-01	background/ttbar_inclusive/unified_background_5m_wavea_proven111_20260720_v1/logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	202	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	main:numberofevents	-1	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	10	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	hepmcoutput:file	hepmc.gz	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	32	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	jetmatching:qcut	-1.0	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	43	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	jetmatching:doshowerkt	off	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	46	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	jetmatching:njetmax	-1	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	49	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	merging:tms	-1.0	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	61	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	merging:process	<set_by_user>	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	70	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	merging:njetmax	-1	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	73	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	syscalc:fullcutvariation	off	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	78	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	mstp_61	1	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	2	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	mstp_71	1	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	3	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	mstj_1	1	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	6	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	mstp_81	20	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	9	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	mstu_21	1	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	12	source_aware_pythia_setting
background	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	lhaid	10041	background/tth_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	source_aware_pythia_setting
