qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
0.675,0.65,127.15129767264277,473671.98915004625,0.0002684374431783526,0.18474893570479325,0.0026843744317835254,168,468,94.46984855012502,275.33491822136676
0.675,0.675,121.07762396082335,438747.5222247819,0.00027596195494590644,0.18279173342477534,0.0027596195494590642,158,439,89.8452331347541,260.88590233894655
0.675,0.7,113.74115745849932,387146.53888111794,0.00029379355369473187,0.1828015832838561,0.0029379355369473182,149,403,84.43375159791734,242.28562593349918
0.675,0.725,107.52141195385126,355825.3502496926,0.00030217468170382034,0.1802505157648664,0.0030217468170382032,137,364,79.598800249642,223.30757692687737
0.675,0.75,98.63000907536518,305127.4606620951,0.0003232419948743657,0.17855352387448933,0.0032324199487436573,125,321,72.97862283469289,200.96636654715638
0.675,0.775,88.3297416135458,268844.2868880022,0.0003285535379457146,0.17035565477248263,0.003285535379457146,112,287,65.36026903752686,178.47375076527717
0.675,0.8,69.50325075531208,239470.6453686475,0.00029023703781445496,0.1420296364062693,0.0029023703781445496,92,254,51.64851577887259,158.36440531091006
0.675,0.825,60.977027358897736,191140.79892067972,0.000319016283824377,0.1394728097755721,0.00319016283824377,85,203,45.5574504944506,132.81934290069842
0.675,0.85,50.60372400066401,160260.90214938554,0.0003157583872421626,0.12640629050366592,0.003157583872421626,71,164,37.83374041631101,113.8284780585833
0.675,0.875,37.33965557934927,110927.98315143482,0.0003366116873176585,0.1121113931249852,0.003366116873176585,54,112,28.00982145317686,75.4337871039142
0.675,0.9,23.856479468791502,46906.42857764616,0.0005085972262693349,0.1101514379678209,0.005085972262693348,34,55,17.866652262597118,33.12606653236889
0.675,0.925,16.008761691567067,15020.409716476193,0.0010658006002330768,0.13062215669579363,0.010658006002330767,18,17,11.7176954749564,8.687939984487032
0.675,0.95,2.8177291666666666,1365.5050796732712,0.0020635069093561144,0.07625223671546241,0.020635069093561144,2,1,2.0,1.0
0.7,0.5,154.1906857901726,622823.0788111008,0.0002475673927891453,0.19537805934506403,0.002475673927891453,209,562,114.85970126835366,317.003474287091
0.7,0.525,150.9347412450199,583350.8544826192,0.0002587374992000067,0.19761699697175988,0.0025873749920000667,201,541,112.22986171158618,303.89584904932263
0.7,0.55,142.04333836653387,544559.4403877594,0.00026084083358354857,0.1924855911088327,0.0026084083358354857,189,516,105.6094592072272,286.50405870797823
0.7,0.575,136.26180824037183,515956.03642685595,0.00026409577293450053,0.18970020445084843,0.002640957729345005,183,496,101.40726145129467,272.34703466570954
0.7,0.6,133.22497138446215,468872.5942925065,0.0002841389601486276,0.1945620847827545,0.002841389601486276,178,462,99.09473099339255,254.39311036822826
0.7,0.625,124.33356850597607,437818.97765037016,0.0002839839633568039,0.18790619884033039,0.002839839633568039,166,434,92.47432287946832,241.80242086971046
0.7,0.65,113.88722925132801,396696.53938791854,0.0002870890414800439,0.1808197320056132,0.0028708904148004384,151,400,84.64486486898095,224.4880320888604
0.7,0.675,109.2954560192563,365885.72456668183,0.00029871473162473015,0.18068802620150193,0.0029871473162473017,143,375,81.12357529316385,210.69852246512804
