seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
14,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,28,0.007258208809491689,3266.19396427126
14,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,38,0.28854775977547725,129846.49189896477
14,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,66,1.0421297674418605e-05,4.6895839534883725
14,nominal_balanced,0.825,0.525,Zbbbb_100k,background,32,0.0063473731673779985,2856.317925320099
14,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,60,0.0001941401913875599,87.36308612440195
14,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,71,0.21218426489238207,95482.91920157193
14,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,33,0.04536930665068847,20416.187992809813
14,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,22,0.005702878350314899,2566.2952576417047
14,nominal_balanced,0.825,0.525,ttbar_200k,background,33,0.25058094927870384,112761.42717541673
14,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,24,3.789562790697674e-06,1.7053032558139534
14,higher_purity,0.875,0.75,Zbbbb_100k,background,6,0.0011901324688833746,535.5596109975186
14,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,27,8.736308612440192e-05,39.31338875598086
14,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,15,0.04482766159698213,20172.447718641957
14,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,7,0.009623792319843009,4330.706543929354
14,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,12,0.0031106609183535814,1399.7974132591116
14,higher_purity,0.875,0.75,ttbar_200k,background,8,0.060746896794837295,27336.103557676783
14,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,33,5.2106488372093016e-06,2.344791976744186
14,intermediate,0.85,0.75,Zbbbb_100k,background,10,0.0019835541148056244,892.599351662531
14,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,34,0.00011001277511961723,49.50574880382776
14,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,30,0.08965532319396427,40344.89543728392
14,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,12,0.016497929691159444,7424.068361021749
14,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,14,0.003629104404745845,1633.0969821356302
14,intermediate,0.85,0.75,ttbar_200k,background,10,0.07593362099354661,34170.12944709598
15,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,66,1.084151129032258e-05,4.878680080645161
15,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,43,0.008515196347349298,3831.838356307184
15,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,66,0.00020380287671232882,91.71129452054797
15,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,79,0.2360923510774392,106241.55798484763
15,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,35,0.04742957819521483,21343.310187846673
15,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,27,0.007093869666077874,3192.2413497350435
15,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,39,0.2938275193601847,132222.3837120831
15,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,58,9.527388709677419e-06,4.287324919354838
15,nominal_balanced,0.825,0.525,Zbbbb_100k,background,27,0.005346751194847233,2406.038037681255
15,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,59,0.00018218742009132424,81.98433904109591
15,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,56,0.16735660329539995,75310.47148292998
15,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,34,0.046074447389637264,20733.50132533677
15,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,19,0.004991982357610356,2246.39206092466
15,nominal_balanced,0.825,0.525,ttbar_200k,background,31,0.2335552076965571,105099.8434634507
15,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,16,2.6282451612903226e-06,1.1827103225806452
15,higher_purity,0.875,0.75,Zbbbb_100k,background,8,0.0015842225762510325,712.9001593129647
15,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,18,5.558260273972603e-05,25.012171232876714
15,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,14,0.04183915082384999,18827.617870732494
15,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,13,0.017616700472508365,7927.515212628764
15,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,6,0.0015764154813506389,709.3869666077875
15,higher_purity,0.875,0.75,ttbar_200k,background,11,0.082874428537488,37293.4928418696
15,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,28,4.599429032258064e-06,2.0697430645161288
15,intermediate,0.85,0.75,Zbbbb_100k,background,11,0.0021783060423451696,980.2377190553264
15,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,23,7.102221461187216e-05,31.959996575342473
15,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,24,0.07172425855517142,32275.91634982714
15,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,15,0.020326962083663497,9147.132937648574
15,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,11,0.002890095049142838,1300.542772114277
15,intermediate,0.85,0.75,ttbar_200k,background,12,0.09040846749544146,40683.810372948654
16,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,72,1.2221339999999999e-05,5.499603
16,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,48,0.009412069696680295,4235.431363506133
16,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,67,0.00019959949339207054,89.81977202643174
16,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,88,0.2633514414167941,118508.14863755736
16,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,42,0.061433527880894755,27645.08754640264
16,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,31,0.007832512196066555,3524.6304882299496
16,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,38,0.27657030559611784,124456.63751825303
16,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,63,1.0693672499999999e-05,4.8121526249999995
16,nominal_balanced,0.825,0.525,Zbbbb_100k,background,27,0.005294289204382665,2382.430141972199
16,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,57,0.00016980852422907492,76.41383590308371
16,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,60,0.17955780096599594,80801.01043469817
16,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,29,0.04241838829871304,19088.27473442087
16,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,24,0.006063880409857978,2728.74618443609
16,nominal_balanced,0.825,0.525,ttbar_200k,background,28,0.20378864622871834,91704.89080292326
16,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,24,4.073779999999999e-06,1.8332009999999996
16,higher_purity,0.875,0.75,Zbbbb_100k,background,7,0.0013725934974325431,617.6670738446444
16,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,20,5.9581938325991184e-05,26.811872246696034
16,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,10,0.029926300160999328,13466.835072449698
16,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,7,0.01023892131348246,4607.514591067107
16,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,9,0.0022739551536967418,1023.2798191635338
16,higher_purity,0.875,0.75,ttbar_200k,background,8,0.058225327493919524,26201.397372263786
16,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,33,5.601447499999999e-06,2.520651375
16,intermediate,0.85,0.75,Zbbbb_100k,background,9,0.0017647630681275554,794.1433806573999
16,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,25,7.447742290748899e-05,33.51484030837005
16,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,21,0.06284523033809858,28280.35365214436
16,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,15,0.02194054567174812,9873.245552286655
16,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,12,0.0030319402049289895,1364.3730922180453
16,intermediate,0.85,0.75,ttbar_200k,background,10,0.0727816593673994,32751.74671532973
17,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,75,1.2521864754098362e-05,5.634839139344263
17,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,45,0.00866789249927711,3900.5516246746993
17,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,73,0.00022137495515695072,99.61872982062782
17,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,96,0.2918175643840786,131317.90397283537
17,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,31,0.04416012104079427,19872.05446835742
17,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,24,0.006059233758202915,2726.655191191312
17,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,45,0.32385122684934253,145733.05208220414
17,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,60,1.001749180327869e-05,4.5078713114754105
17,nominal_balanced,0.825,0.525,Zbbbb_100k,background,32,0.0061638346661526105,2773.725599768675
17,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,57,0.00017285441704035877,77.78448766816145
17,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,57,0.17326667885304667,77970.005483871
17,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,26,0.037037520872924216,16666.884392815897
17,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,19,0.00479689339191064,2158.602026359788
17,nominal_balanced,0.825,0.525,ttbar_200k,background,35,0.2518842875494886,113347.92939726988
17,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,23,3.8400385245901635e-06,1.7280173360655735
17,higher_purity,0.875,0.75,Zbbbb_100k,background,8,0.0015409586665381526,693.4313999421687
17,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,15,4.548800448430493e-05,20.46960201793722
17,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,14,0.04255672813934479,19150.527662705153
17,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,7,0.009971640235018057,4487.238105758126
17,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,5,0.001262340366292274,568.0531648315233
17,higher_purity,0.875,0.75,ttbar_200k,background,9,0.0647702453698685,29146.610416440824
17,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,32,5.342662295081967e-06,2.4041980327868853
17,intermediate,0.85,0.75,Zbbbb_100k,background,15,0.0028892974997590365,1300.1838748915663
17,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,24,7.27808071748879e-05,32.75136322869955
17,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,27,0.08207368998302211,36933.16049235995
17,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,12,0.017094240402888098,7692.408181299644
17,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,9,0.0022722126593260933,1022.495696696742
17,intermediate,0.85,0.75,ttbar_200k,background,15,0.10795040894978081,48577.68402740137
18,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,70,1.1182925490196079e-05,5.032316470588236
18,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,39,0.00771035120092333,3469.6580404154984
18,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,61,0.00019458280660377363,87.56226297169813
18,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,75,0.22436993558530846,100966.4710133888
18,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,36,0.04892489494619696,22016.20272578863
18,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,21,0.005566281212910663,2504.8265458097985
18,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,38,0.2598976275991886,116953.93241963488
18,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,62,9.904876862745098e-06,4.457194588235295
18,nominal_balanced,0.825,0.525,Zbbbb_100k,background,30,0.0059310393853256385,2668.967723396537
18,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,52,0.00016587386792452834,74.64324056603775
18,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,46,0.1376135604923225,61926.10222154513
18,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,29,0.03941172092888088,17735.274417996396
18,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,13,0.0034457931318018394,1550.6069093108276
18,nominal_balanced,0.825,0.525,ttbar_200k,background,29,0.19834292632569658,89254.31684656347
18,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,18,2.875609411764706e-06,1.2940242352941176
18,higher_purity,0.875,0.75,Zbbbb_100k,background,8,0.0015816105027535038,711.7247262390767
18,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,17,5.422799528301887e-05,24.40259787735849
18,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,11,0.032907590552511905,14808.415748630357
18,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,5,0.006795124298082912,3057.8059341373105
18,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,4,0.001060244040554412,477.1098182494854
18,higher_purity,0.875,0.75,ttbar_200k,background,6,0.04103646751566136,18466.410382047612
18,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,28,4.4731701960784315e-06,2.012926588235294
18,intermediate,0.85,0.75,Zbbbb_100k,background,10,0.0019770131284418796,889.6559077988459
18,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,25,7.974705188679246e-05,35.886173349056605
18,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,17,0.05085718539933658,22885.73342970146
18,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,8,0.01087219887693266,4892.489494619697
18,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,5,0.001325305050693015,596.3872728118567
18,intermediate,0.85,0.75,ttbar_200k,background,10,0.06839411252610227,30777.35063674602
19,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,70,1.1226952755905514e-05,5.052128740157481
