seed,bootstrap,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB
11,132,higher_purity,0.875,0.75,23.44606786802776,34239.67571672342,0.0006847631403406132,0.12670833856518612,0.006847631403406131
11,133,higher_purity,0.875,0.75,23.750333594168836,38437.880330738924,0.000617888743859156,0.12114067768811969,0.006178887438591561
11,134,higher_purity,0.875,0.75,28.375771048727646,30102.58148936961,0.0009426358021403657,0.16354821216958854,0.009426358021403656
11,135,higher_purity,0.875,0.75,24.282798614915727,35405.506202209006,0.0006858480846518919,0.1290515824003238,0.0068584808465189185
11,136,higher_purity,0.875,0.75,20.068419099254584,20699.319486564575,0.0009695207184120476,0.13948744783134917,0.009695207184120475
11,137,higher_purity,0.875,0.75,16.409174929497304,27655.964183333377,0.0005933322310052075,0.09867163913644769,0.005933322310052074
11,138,higher_purity,0.875,0.75,31.905552680571365,23912.606162985827,0.0013342566035298056,0.20632545735638255,0.013342566035298056
11,139,higher_purity,0.875,0.75,20.37268482539566,23808.624353656807,0.0008556850880074717,0.13203258161441503,0.008556850880074716
11,140,higher_purity,0.875,0.75,20.75301698307201,37918.72411337253,0.0005473026181214042,0.10657476497160703,0.005473026181214042
11,141,higher_purity,0.875,0.75,13.716124044541548,27429.127587583847,0.000500056882988518,0.08281812746251457,0.00500056882988518
11,142,higher_purity,0.875,0.75,28.299704617192376,39411.870612075094,0.0007180502771802425,0.14255037967151815,0.007180502771802425
11,143,higher_purity,0.875,0.75,23.5982007310983,43173.7243298347,0.0005465870989219022,0.1135714404125779,0.005465870989219022
11,144,higher_purity,0.875,0.75,20.44875125693093,32188.780293803196,0.0006352757411211262,0.11397629406919826,0.006352757411211263
11,145,higher_purity,0.875,0.75,28.527903911798187,37630.48811604128,0.000758106135212134,0.1470618202671123,0.007581061352121339
11,146,higher_purity,0.875,0.75,20.37268482539566,27629.185670483297,0.0007373610307726198,0.12256436628343269,0.007373610307726197
11,147,higher_purity,0.875,0.75,17.451434645834098,28898.09345256158,0.0006038957093997206,0.10265888420146035,0.006038957093997206
11,148,higher_purity,0.875,0.75,30.10262864888187,44110.815362925365,0.0006824319251686919,0.143328276419884,0.006824319251686918
11,149,higher_purity,0.875,0.75,27.181378469320308,22395.975829849303,0.0012136724327543268,0.18162953981243266,0.012136724327543268
11,150,higher_purity,0.875,0.75,23.370001436492494,45388.08557732213,0.000514892865368377,0.10969524603782384,0.00514892865368377
11,151,higher_purity,0.875,0.75,14.096456202217896,19105.967812905346,0.0007378038286391482,0.10198244631425758,0.007378038286391481
11,152,higher_purity,0.875,0.75,25.378454437630815,35991.47242274229,0.0007051240954953173,0.1337720439045601,0.007051240954953172
11,153,higher_purity,0.875,0.75,19.254358677523594,34499.71239273229,0.0005581020055570005,0.1036624145659349,0.005581020055570005
11,154,higher_purity,0.875,0.75,33.17601169151397,41998.88701972962,0.0007899259729413551,0.16188450609534238,0.007899259729413551
11,155,higher_purity,0.875,0.75,22.5559410147615,36290.426678292046,0.0006215397028730405,0.11840360161894016,0.006215397028730405
11,156,higher_purity,0.875,0.75,28.603970343333458,28795.498111925106,0.000993348690554086,0.16856368673352573,0.00993348690554086
11,157,higher_purity,0.875,0.75,25.910919458377702,39172.041067077276,0.0006614646250882985,0.13091660179377138,0.006614646250882984
11,158,higher_purity,0.875,0.75,29.646230059670252,25860.731187009755,0.0011463801949483166,0.1843525182775853,0.011463801949483165
11,159,higher_purity,0.875,0.75,24.792593310505637,34170.22087273646,0.0007255614004616226,0.13412139547233293,0.007255614004616226
11,160,higher_purity,0.875,0.75,16.941639950244188,34936.93720481628,0.0004849205827896292,0.09063856749797228,0.004849205827896292
11,161,higher_purity,0.875,0.75,25.302388006095544,25074.72485857023,0.0010090793876626528,0.1597877285513307,0.010090793876626527
11,162,higher_purity,0.875,0.75,38.33391416681967,30650.359584838498,0.001250683994773814,0.2189602998387482,0.012506839947738138
11,163,higher_purity,0.875,0.75,26.063052321448243,30128.878046263468,0.000865052202787901,0.15015292478684894,0.008650522027879009
11,164,higher_purity,0.875,0.75,24.640460447435096,45228.02455274287,0.0005448051444011336,0.11586306405483715,0.005448051444011336
11,165,higher_purity,0.875,0.75,21.795276699408806,45204.84770822214,0.0004821446770507435,0.10251086110977731,0.004821446770507435
11,166,higher_purity,0.875,0.75,30.55902723809349,15188.801304857407,0.0020119446310961128,0.24795780040805748,0.020119446310961128
11,167,higher_purity,0.875,0.75,25.682720163771894,38110.01742487773,0.0006739099559426216,0.13155926730585799,0.0067390995594262156
11,168,higher_purity,0.875,0.75,20.44875125693093,30737.52118036805,0.0006652700176093405,0.11663593403744604,0.006652700176093405
11,169,higher_purity,0.875,0.75,26.747650205265668,33609.01483375786,0.0007958474932267149,0.14590082373162155,0.007958474932267149
11,170,higher_purity,0.875,0.75,33.99007211324496,22920.90913010708,0.0014829286185947272,0.22451024628027452,0.014829286185947272
11,171,higher_purity,0.875,0.75,31.068821933683395,28524.696308219798,0.0010891902791172038,0.18395613290616686,0.010891902791172038
11,172,higher_purity,0.875,0.75,17.451434645834098,29993.239708634275,0.0005818456030546871,0.10076725914539307,0.005818456030546871
11,173,higher_purity,0.875,0.75,24.716526878970363,27814.019406315412,0.0008886355660397023,0.14820251298014264,0.008886355660397024
11,174,higher_purity,0.875,0.75,24.868659742040908,40198.68386137729,0.000618643630915852,0.12403563181129469,0.006186436309158519
11,175,higher_purity,0.875,0.75,23.141802141886682,23739.00707332504,0.0009748428849785625,0.15019860573121138,0.009748428849785624
11,176,higher_purity,0.875,0.75,24.412261152829284,31721.325207186383,0.0007695851605625465,0.13706682282374147,0.007695851605625465
11,177,higher_purity,0.875,0.75,23.750333594168836,25798.439894606716,0.0009206112342914951,0.14786758916328666,0.00920611234291495
11,178,higher_purity,0.875,0.75,31.601286954430286,43076.859110394806,0.0007336023936528054,0.1522589233913048,0.007336023936528054
11,179,higher_purity,0.875,0.75,24.260128289758747,39206.29547450272,0.0006187814481359503,0.1225223135396196,0.006187814481359503
11,180,higher_purity,0.875,0.75,20.75301698307201,28359.954136531887,0.0007317718809826635,0.12323341378768896,0.007317718809826635
11,181,higher_purity,0.875,0.75,21.719210267873535,51274.24660769926,0.0004235890667306697,0.09591673476247892,0.004235890667306697
11,182,higher_purity,0.875,0.75,20.37268482539566,28183.222804799785,0.000722865690928933,0.1213536768803773,0.0072286569092893296
