job_index	proc_id	outer_fold	category_id	structure_id	category_family_id	mass_family	condor_job_status	condor_exit_code	worker_rc	runtime_seconds	all_inner_support_pass	inner_support_pass_count	inner_support_failure_count	pooled_support_pass	pooled_support_failures	pooled_inner_oof_feasible	pooled_inner_oof_signal_efficiency	pooled_inner_oof_background_efficiency	pooled_inner_oof_selected_signal_rows	pooled_inner_oof_selected_background_rows	pooled_inner_oof_selected_background_neff	outer_signal_total_rows	outer_signal_selected_rows	outer_background_total_rows	outer_background_selected_rows	canonical_payload_sha256	outer_selected_event_uid_sha256	result_bundle_sha256	worker_log_sha256	validation_payloads_opened	test_payloads_opened	execution_integrity_pass
113	113	2	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	asymmetric_rectangular	4	0	0	441.440731048584	True	4	0	True	[]	False	0.5852796675068109	0.4404012316063863	12912	31732	11873.584288370934	5715	3335	16759	8380	ca2284d307b4870a319bb0394641313fbab6a03588a8773d698b03be486a5593	6a9265242552030e750ff73d17c5a0e2c076fc171b2c0c4f153e824fb1479bc5	8047b246b8c24dec433b78bbe8d19e75538f89a52b3680a6b3f20d2f336c1c46	661022b45f6c331a6f76ca8655be103e0441afef4d6e302fc1b6597cf8180d56	0	0	True
114	114	2	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_max_drbb	asymmetric_rectangular	4	0	0	336.83800888061523	True	4	0	True	[]	False	0.5853215416413665	0.4407470261042033	12913	31745	11884.91620036053	5715	3335	16759	8385	a5047b8386f17600676a037f52862c720bc0e1f18ddc6873a10c476a11c04e32	5c72e27a5680a80acd588635b77ad34c9fdb9d74eff1f3d137d0a3ba0e2982ae	afad4a63ee7f02612bbe9a94968e61baa7d39cee3a16e2da7058928b6b94034a	2bbdb4b01bc3f5d6bf4e60ef7164468fce6558ded58fa619b06fd012cfbe76c5	0	0	True
115	115	2	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	exact3tag::asymmetric_rectangular_mass__category__plus_mhh	asymmetric_rectangular	4	0	0	186.50264644622803	True	4	0	True	[]	False	0.585342387498375	0.44072205312058377	12913	31744	11884.738546464281	5715	3335	16759	8387	6f0d0239ea24d4371239f3bfe8bb2ae6bc314856acc9fa62f339d9d527819e9e	88ebee56b83b0cb417c8ce8831c588507dcf9f9dddbe2ec38a1e5dfea6f0c939	b1a71a5fab67baaeca8645e6848b4b870abf8dfa0d65b0d578d74be02a00d129	d27bf9fc7098fe3d43a2f941244323f883724944c8fafb4e4fd5dc2e28f2a9c8	0	0	True
116	116	2	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	asymmetric_rectangular	4	0	0	226.38158750534058	True	4	0	True	[]	False	0.5852914815855053	0.44050402731986454	12912	31736	11877.475052836178	5715	3335	16759	8384	6eaa45d2e38620ded426b027ce36b0af901c6ed157042f29431a4f4428d5d286	d140fc1098f772bd66fd98100890733bb4e8cf905472df5759b9a17816d272a3	462c95369b58e0a7d49a5be9b18c00c3c1b09a6d31b696dabd6acb105ec54182	6f55c41428d461b8cabcc0dd302a0f3b02dfdf3e896fda0d3c5ad57b69f46c62	0	0	True
117	117	2	exact3tag	radial_mass__category__mass_only	exact3tag::radial_mass__category__mass_only	radial	4	0	0	157.48784232139587	True	4	0	True	[]	False	0.5854112950885232	0.4341063051389856	12963	32160	11556.038017683404	5715	3309	16759	8640	adde2ccb5d6e397231a0292272cc19f7a70b16581a264ed13dc61c13fabfc092	fcb91f6dde5058daca619b040ad2e001597cbb48c6253360e01f776aafc9f8e8	af7ae6b4872b8123b91396ba7ad3a14f6eed9efbed919a557996d0fe3d4828b7	27e017de2b9e9318ceb0cbda449afdf451c1ee1ee79f28ab40f3705472e403ab	0	0	True
118	118	2	exact3tag	radial_mass__category__plus_abs_h_delta_eta	exact3tag::radial_mass__category__plus_abs_h_delta_eta	radial	4	0	0	131.28314065933228	True	4	0	True	[]	False	0.5853589972806902	0.4339467026092086	12962	32154	11550.711844138246	5715	3309	16759	8638	4df6f0b8b5ddd1a4741aaffcb39bbd7956ff3bd81a746fcd8e37c4ae3b608ce9	55037348435aef3a863d37d6cfa37a0bd7cf651275df068701c4e939ae7c808a	85b328b9051cfa1c9f72f82fb7d0919e12fd3533c6cdc77fc82269184b052fd0	e36b3a3ccb168c743f90fca22630a9e826a29f639cb8da3bd2e3747990f37ca4	0	0	True
119	119	2	exact3tag	radial_mass__category__plus_h2_pt	exact3tag::radial_mass__category__plus_h2_pt	radial	4	0	0	266.6518030166626	True	4	0	True	[]	False	0.5847350526744618	0.43570886155424315	12942	32262	11464.900125278107	5715	3314	16759	8704	887b6048cee024cc74ba2b121a0fda8d7bcd60b60331813de4ba99bf60da8b19	078b9ba84a11fec365efeebcc33dbd78ad672c8261818ec5c2e112b7dc6d2b52	8bf9a8057d9f14a7d69e61c3c9d692d9399d6d8e2f52f1d16f2c833aba909386	4eca208770e27f377ba050d0574a1d0d050414829f9d4cdaaf20622d03aad00f	0	0	True
120	120	2	exact3tag	radial_mass__category__plus_h2_pt_and_max_drbb	exact3tag::radial_mass__category__plus_h2_pt_and_max_drbb	radial	4	0	0	179.950510263443	True	4	0	True	[]	False	0.5819457243642541	0.4424985533076384	12866	32498	11399.891588079514	5715	3309	16759	8640	462251b263c9288ef9d278f6ad5a8493bebb0370edb5c0d13312419eca08f7ac	fcb91f6dde5058daca619b040ad2e001597cbb48c6253360e01f776aafc9f8e8	8b03eac4ca21d792fbef19ffd43dee41c1cf0e8e881f4fbc5fb611a9d5f2853f	0aec3fe76dd6c46feff63e912a7c0cc0486a4ef1f411d417f1bbd73f651ee3a8	0	0	True
121	121	2	exact3tag	radial_mass__category__plus_ht_candidate_jets	exact3tag::radial_mass__category__plus_ht_candidate_jets	radial	4	0	0	264.52667927742004	True	4	0	True	[]	False	0.5831503114162954	0.43627255393794556	12895	32835	11553.43958213648	5715	3325	16759	8585	3bb72ce0148ca2d82b109da8890bd3622b945f76a26214c86116e1dbf4cdfd84	5cb6cc9f527da18a6e5baa1813806e9dcc62902c5cdf206908119f2be09928b1	7a1808b3f0d7cdfcb0b0a4e77b561540c8c9e9bbe99b2570b8e592a86adc4440	6682bc628b466d8d8f0aa56f521cb191911e9731e7b09988da3aec7e4b76a260	0	0	True
122	122	2	exact3tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	radial	4	0	0	300.0163719654083	True	4	0	True	[]	False	0.5822380009573903	0.44078594282531086	12873	32506	11440.101525505916	5715	3309	16759	8639	e2c5a32825ded2b223384f35b3d0ca85491283ddbe2de6d41d55b1c70dfe45cf	af53e8732a18a4b66a80562cd41441896518bc98fafba2bbe0e816be9ac9e664	b57fd3c4056ecef4221f811e516e78a87c084e33f7b13779bdda827748d35dfd	5c9bbf7bd4d62a63b1272a73e71e55eab3a008ea34a41f5867b3e8a3b2266d5c	0	0	True
123	123	2	exact3tag	radial_mass__category__plus_max_drbb	exact3tag::radial_mass__category__plus_max_drbb	radial	4	0	0	126.56739544868469	True	4	0	True	[]	False	0.5844754641082904	0.42753718694578247	12925	32160	11403.333811198978	5715	3281	16759	8600	e8891a2c3a0d649266f138934e93cc045c148fcaee4470faaf3bbb842958eebb	c87abaf64c2c0e909cbc27c654ae08b365e796bf3b45e9cb45aad8b5d3191c7c	b75e10fd7635be89b436ee87ed226f9268687901a8976c1d7fc4962ad1d08258	5d7e9b67be7fb6131caacdc7f4f69bdd6748db0f8cbf8941aa3e67a2a2efafa3	0	0	True
124	124	2	exact3tag	radial_mass__category__plus_mhh	exact3tag::radial_mass__category__plus_mhh	radial	4	0	0	154.0843107700348	True	4	0	True	[]	False	0.5843238072396943	0.4341810371070622	12932	32231	11513.80226310568	5715	3322	16759	8661	5aa39db54070e39614c4b2815ced91382f8d4e469f9abb6b3d7926428b93122d	00d5d293c7635dabd7aba307b9517cd37b4dc636fa64d98b450c48ac3eb6c106	7f0ec884a1c05c05390aa992242f704dfe53592fcd5c730d0c917e06b3687626	1c86baea8cc6547643c6e533159dcd7ba040543fb40b0c39e1743b915a63c7db	0	0	True
125	125	2	exact3tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::radial_mass__category__plus_mhh_and_abs_h_delta_eta	radial	4	0	0	189.81350946426392	True	4	0	True	[]	False	0.5852798196042218	0.4338565346266269	12960	32150	11547.511596693863	5715	3308	16759	8638	019ea02d317d91148d5182c87928453150553f75cf2e432674f2fa8ce16f2a8f	18a6a4590384f6c7e5254703cdd4bc9aca4a2462f80ce80798f3baaf06c95e49	a648842d3fe4f44755a673d8923e7302296b55ecc9cc960a8aa797c41ff32351	e19602082cd0ccb136f476e890dfab87f77730d74524087cca2078e5ba226bb8	0	0	True
126	126	2	exact3tag	symmetric_rectangular_mass__category__mass_only	exact3tag::symmetric_rectangular_mass__category__mass_only	symmetric_rectangular	4	0	0	79.81334495544434	True	4	0	True	[]	False	0.5850377031296946	0.43621327674905064	12956	32220	11704.100305104845	5715	3290	16759	8665	6a2a30b4718d3024b0f35155d512020f5bfffb450381ac1c14389513c9da2982	24b9bfa015355ca14c3ffd27922dc1946a6af707fa4789592a070e9b2844b32d	3f5301424d114033c2876887b577f220fc7c20b0828b934e9ecb9064b58433b7	4ff0939c81188ca2e79ce1a4ac0ed07dcca2b604a7b1cc5463555e3900aea589	0	0	True
127	127	2	exact3tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::symmetric_rectangular_mass__category__plus_abs_h_delta_eta	symmetric_rectangular	4	0	0	254.41034054756165	True	4	0	True	[]	False	0.5849854053218616	0.4360247808891603	12955	32213	11697.80780651763	5715	3290	16759	8663	12cf39844daca6355f0f45a5c96ec6dc7abceb64f042ebad3590500e5acdf7a8	8fe7beed09df3ecb156a403cd717f327cd8482fb6af372b5d6a1dc7af6bdf7fb	25549acaf559e36d249b461e2f0d7ab05bbe6a6f69a4ce99c530294a8153203b	a9ba97a8abf64d5745c39016307f906dfce7a5c548fdddb4fcb9c82dd83d2bf6	0	0	True
128	128	2	exact3tag	symmetric_rectangular_mass__category__plus_h2_pt	exact3tag::symmetric_rectangular_mass__category__plus_h2_pt	symmetric_rectangular	4	0	0	263.10806584358215	True	4	0	True	[]	False	0.5849637699582652	0.4366876067804936	12951	32273	11725.103544536949	5715	3290	16759	8665	4660a941c1f7f31893a6c3d735c767e4a585aff69f884a1884e71ff9ad764466	24b9bfa015355ca14c3ffd27922dc1946a6af707fa4789592a070e9b2844b32d	360c55d97adec2333ce2ba9bc0c0868718a98cddeadb47d2027b5a59724929ab	cc6115c5205af6dbb3b2e9a0a3cf1a4b797f3f78c0a96499a406f85819087e35	0	0	True
129	129	2	exact3tag	symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	symmetric_rectangular	4	0	0	239.54168391227722	True	4	0	True	[]	False	0.5849468296617515	0.4360435570916434	12954	32212	11698.305205988585	5715	3290	16759	8665	c89951cb42ab3b3685e2c43a1eec3568b52deb7b78af0740a9130ab581f7ea2e	24b9bfa015355ca14c3ffd27922dc1946a6af707fa4789592a070e9b2844b32d	77ff1e7247b3c74ea33730b0ab1696bdca74cbddb27e71f4d8c57e0df2688c23	6772e35c7d4949e5bfb53d6d6a26ca59480ee6d3686594cc023562b2df39cca8	0	0	True
130	130	2	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	symmetric_rectangular	4	0	0	259.9023563861847	True	4	0	True	[]	False	0.5837560462773514	0.43824733713627695	12903	32878	11592.172871832496	5715	3313	16759	8621	bfeea90ad5c27d49bb5337298a56f00359a684bdcd1568e2ac03e87f191bcccb	66b097e973bfe10f44011f896b8efe6c8989f727e8cf6d5577246414f6f8a3e3	2f70df62197ae69e7c6446d5c7b89b83389bbd4c825084a701d8c14805853b13	c5df852a2d42552ad9c948c608b48c6f1642326e23f5bb9a40bab3926a4f64a3	0	0	True
131	131	2	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	symmetric_rectangular	4	0	0	263.8959677219391	True	4	0	True	[]	False	0.5832151102543679	0.4437225719557609	12897	32615	11477.755036315057	5715	3290	16759	8664	f70e28f71811b0336e676adbd08df2d1f2d2b1f7ef84735c464b98bf0763348f	3e48246048fd32018823fc00283a94994265568fc8003bf0de0dd19f0a54b11a	b70c2a3f33f4a1a1decd8f5b1c26a0f5fdabef7616a02914f34f029739424755	9a78a4b71d23bcf9bf09337e5ba54bf6591b20ce2e2cd32b324529ecf12d597b	0	0	True
132	132	2	exact3tag	symmetric_rectangular_mass__category__plus_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_max_drbb	symmetric_rectangular	4	0	0	124.31234908103943	True	4	0	True	[]	False	0.5841399351923763	0.43249835238411144	12915	32287	11431.092574356057	5715	3278	16759	8596	88088cb054d67f023c341f0e7f0b3fb879217d916f5ceffdecf44ae032a3335c	6619132157c2344b35e6d10a7f181cb0109acdb744fbd464d44947bc9f0b5647	1a3791ed4c886616115321dc401313889d7aa9c4db0709a727e7b513720c0507	8f3119faf3002b66b0aca0d1903f5febe8733aa7256cb7eecef5cfa02c26d298	0	0	True
133	133	2	exact3tag	symmetric_rectangular_mass__category__plus_mhh	exact3tag::symmetric_rectangular_mass__category__plus_mhh	symmetric_rectangular	4	0	0	130.61862635612488	True	4	0	True	[]	False	0.5843860049306863	0.4356362019273672	12932	32276	11694.753910308402	5715	3312	16759	8673	73e36d19ab43f2e76f8e85edf52f432d93825ff69265696b36b9dd04a606322c	f7e8e2f556404da61f59a85bb8eb7d03683f22a07339c3c61ade2fdb96e9137d	b9ec47e94d3629f140624fbe144e99960105678ee66fb94bd4b6f5f32036f7eb	3f6064020afafdb3a93f8f9407cf5a066b39a3e135adde3ddb06da130eff7634	0	0	True
134	134	2	exact3tag	symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	symmetric_rectangular	4	0	0	340.9559144973755	True	4	0	True	[]	False	0.5848451642069857	0.4358766398054494	12952	32208	11693.020292920366	5715	3290	16759	8660	37a03ff73279b2d007dd96d46af820a26ebcd03461620d0fbc37d72fc2edd799	fc5fcf135d1a60ab478df2e129f9d958bd291678c0548748ee6812aebce2bdb0	4df2481aa9b6c02aa9e8b7cb993967ae3c940000a474885f50d4954506a02c0a	d324beea9ab3ffae703266ce1ea4cb99e9a1fba82cf6b459f3f6779a049a2cc3	0	0	True
135	135	2	ge4tag	asymmetric_rectangular_mass__category__mass_only	ge4tag::asymmetric_rectangular_mass__category__mass_only	asymmetric_rectangular	4	0	0	39.15158009529114	True	4	0	True	[]	False	0.5846220763979546	0.2848094616901331	4366	4900	3199.6188229164127	1909	1112	4260	1362	96fb8fe9627d19decd7655a9c1511083c57428b564c60c02b4613c9f9db5bfaf	5e5498057ae5fa9c8bf4eff4c476c3fa160d0b99c8f2d284148b6ddf28f9f552	709d55f85d08bdc20a76e866ee2a8b3d88c3c7bfe1e3b92c31247612d86dbce7	48d3ffd0b24a1f7adbf6edc80b14a2d095db636ccca968e5696ded1db0d9e1fc	0	0	True
136	136	2	ge4tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	ge4tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	asymmetric_rectangular	4	0	0	64.44156980514526	True	4	0	True	[]	False	0.585083064760683	0.3341194941088771	4362	5808	3606.8682065489147	1909	1117	4260	1525	1a3fd718e92cc5874c9e7a7f447f01b0913a42b737fcca3a7e0b3266fbbf8190	df48d5f3515f0418a0ead52a3282056bb1a2c044ee2115c3592d6c461633895f	a12ecbdb2278b8bfd93b89c3071143bd7b0b0ce08ef7ad1e7262e81dba8f7114	647df94a14a57c73483dafe2914825436889809149caa643fcfb418966beb07d	0	0	True
137	137	2	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	ge4tag::asymmetric_rectangular_mass__category__plus_h2_pt	asymmetric_rectangular	4	0	0	44.589595794677734	True	4	0	True	[]	True	0.5872793228588183	0.31353439335422817	4361	5553	3247.210517175464	1909	1130	4260	1516	f45dc05b8de29fc93b53db2ff97365d32534b069d671997dab519e667b3b5524	9ca44d8a3701ae7ecc3c93756260aaeb2f9dabe6a77e30ddac8e70adea6253fe	1c4aad87b770cc8e6a58cddb1c42cbaa564de5a2eef6cd5a47293eb4568a00bb	a42cd6f5eaf434bf3e773e4625a85faefc00045401a1a17f07f2988e0eee3285	0	0	True
138	138	2	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	asymmetric_rectangular	4	0	0	98.99461436271667	True	4	0	True	[]	False	0.5767574187935015	0.3393544089636887	4286	5924	3553.154555306844	1909	1116	4260	1523	9b0700f9845837e06a1808872e7eef07dc423354de4c51102e73d3bdb30a656b	013e091e7bfd3ee55ae7aad121a7c8dd223613f1c69a2a5d0cd9aa06cccac110	62b71766262f044740807bc4dc48901debdcee49cac0a1c97a366285bdeb7118	edd33dbaf88ab8b9bfa438642e6b9819c5d3849628fba705e4d41b30423f6fe4	0	0	True
139	139	2	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	asymmetric_rectangular	4	0	0	81.07727026939392	True	4	0	True	[]	False	0.5837374390238051	0.2887333025835191	4344	5227	3178.4097453243126	1909	1133	4260	1482	d798bb1f8f2bec5965f603b0c929f63595d8905214a68e0167ebcc67b925dc02	e442b794f7f0d28c6de541d4886cf6ca6179481507f988421b0d1db126f5e1a7	24671bb7cc23b42e4c3cadca3f0b6f2b34bddd94b88d82862185c253da617884	60c4ee9c0abc89b6dce899acf72e88f105edbabf961b0fd5e6e9d654d7712c12	0	0	True
140	140	2	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	asymmetric_rectangular	4	0	0	58.74570679664612	True	4	0	True	[]	False	0.5766177929616537	0.33742029572721904	4288	5907	3606.660115674406	1909	1117	4260	1526	a568d0b04fa9fb491f94f012cf75aeb423c52b737814ac254d97c1e713a9c96f	4b0135073a61b21cc2abd5174933f5a5cc713aac4b6e5985a73fbab428f413cb	6aedaebb149a81bc98aecdcc286ab193cc8f18efed9fe3f6c89efca12f89528e	99628285df082a8ec8d9186f3e3db8437ca24612dbc6a1e34a43aefeb7c2fe23	0	0	True
141	141	2	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_max_drbb	asymmetric_rectangular	4	0	0	62.80351948738098	True	4	0	True	[]	False	0.582379339162074	0.30579185934311515	4317	5412	2918.782263702535	1909	1151	4260	1494	c6406c139d506b90e045b2dc0b151f0babd10f17b63430bbd970ab493b90cf46	29b62c888073691ec41f316f4eed7e3a2d9a1806a141f3a6aef0cce94fea28ae	954fb5018f3891c13684a26f434cab4cc45d317fa4d2e07735a326f49071ca88	e72c4d0d2eacd504d944f45cff772687741a6a613f2d4f1d307ec77ccfb61446	0	0	True
142	142	2	ge4tag	asymmetric_rectangular_mass__category__plus_mhh	ge4tag::asymmetric_rectangular_mass__category__plus_mhh	asymmetric_rectangular	4	0	0	59.61485719680786	True	4	0	True	[]	False	0.5837267939774247	0.30770888083047687	4341	5358	3382.943415682572	1909	1111	4260	1503	d02662bae53c669a4fa515981ab5610c9cc91001b83110606c4d09885d95917d	7cad06c656ba419e5a397ac330a99e07b2b45835f790733e2c7dde02c2dd7535	65d6ff4a90c04daabe25e43b922aaf9b731e9388ba4e078cddbf18c2b79fd0b6	43dbc291e45d425e3747e88c2edbce8f41911decfc2738c00780aa7a48dedffc	0	0	True
143	143	2	ge4tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	asymmetric_rectangular	4	0	0	104.80877733230591	True	4	0	True	[]	False	0.5849653971954966	0.3338506073565606	4361	5803	3603.6180298862055	1909	1116	4260	1525	b1881ef15dd07396486e84ff1c76cce533622ac549cc514166e4114550c5a2b8	575a47d73038ab26c0a1d80bc1030b0d7be232fe02a83dca89fb901b9a65322d	f13572c3600fcb59389914cc646686a2e1eaf356117cd6d5e5392210cb4cd6cc	35439980d8bf6e613af16702be17208db49bc4cce705f879144e1be560da6c93	0	0	True
144	144	2	ge4tag	radial_mass__category__mass_only	ge4tag::radial_mass__category__mass_only	radial	4	0	0	24.909570455551147	True	4	0	True	[]	True	0.5866796779015067	0.28519834962665375	4380	4945	3136.9528667692034	1909	1096	4260	1382	803f4d50ab3483d6e2ad48501821ff8c37927fe0874403d055c621527bf704b4	a91cfc35cc42b97e1e10025c7e152cc5c2b62314691d204b3be65ebc0037a13d	b3dbfe9ea0bedf7cf8653f37f1753deff1f7e9235a9a587c7a9db2c571971aac	a1a1fa3e943015d66aad4c047465d9cff5bea2b44c8a82349c1b89f83df40377	0	0	True
145	145	2	ge4tag	radial_mass__category__plus_abs_h_delta_eta	ge4tag::radial_mass__category__plus_abs_h_delta_eta	radial	4	0	0	32.836153745651245	True	4	0	True	[]	False	0.5843787659693672	0.2899414238866703	4372	5051	3220.3399498312688	1909	1089	4260	1415	4d2f792213766349a0e84f9d6271c3974e510c7f0335529e64ffa8ef902052a5	e1710958a7594266b8c0f6055fc42f15b0bb5f710c5352013957f883726a1350	e7de2945c9d39dbef25fae1e4eb6523fa5fb84efd4519cc9986cd9192cad6f28	e0699f435007825ec0cbf3e8db19a10be0062d271a7a6554219d3b87a078b098	0	0	True
146	146	2	ge4tag	radial_mass__category__plus_h2_pt	ge4tag::radial_mass__category__plus_h2_pt	radial	4	0	0	35.05290722846985	True	4	0	True	[]	False	0.5844668771704231	0.28609591730577044	4357	5004	3136.610723147467	1909	1092	4260	1391	2a6b8c502a6fb58dad005f852b393e452e3d95c0ce71c77d705c417570ed3da3	3536407ccef62fb7ab2aa168c4d06c6d1cc5b5eabe598272c6311a7d0517cad4	5eef00705a20dc36f1bb1738698f5cba94ce032e1385026e62db7fc447a5f455	4d6c885e223b8f849f7b0babc7d2b933f37d69b00c9e7b09b6a1089b0a29a543	0	0	True
147	147	2	ge4tag	radial_mass__category__plus_h2_pt_and_max_drbb	ge4tag::radial_mass__category__plus_h2_pt_and_max_drbb	radial	4	0	0	50.071399450302124	True	4	0	True	[]	False	0.5841586434360775	0.29042851787540225	4345	5136	3215.9170115800657	1909	1096	4260	1379	e1dde14a221bc4254e2e922a4f2589a02c7ae398a68f369d55342031a5179dfe	9ea1addcab7d3294e630f11b369705150fe2b572f3866df4ff676e80d6b8e55f	7169134b37281b2653f8e4f6aee6688fe29142d7859a41be127b9660238927d9	80f70d66a3330b433576c3226cfb00a94803fa5b8acd069c80dba40b57687f9a	0	0	True
148	148	2	ge4tag	radial_mass__category__plus_ht_candidate_jets	ge4tag::radial_mass__category__plus_ht_candidate_jets	radial	4	0	0	43.197755336761475	True	4	0	True	[]	False	0.5848956335638539	0.2747882563152381	4363	4876	3046.881035169954	1909	1098	4260	1396	984a2ae98a5aa40b41be7e1b2cd7b5e1506e7c4234c83dabd2f70273af5d6d6e	50e922bf7ea7dffa93655e3fe747e044f601de3a32036dc7af720dd764c80a12	ebfc99938faf08415e01163b4dfe564627d18c2a57ac48ba5445522826783978	88abb1a41fa0bf2dbaebfe94528c7ea3d79c6b272f5a2c6e73dbf926f7b98b4e	0	0	True
149	149	2	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	radial	4	0	0	66.28924751281738	True	4	0	True	[]	False	0.5854473405271416	0.28586482253947193	4356	5106	3178.7595516708684	1909	1123	4260	1428	753e2b639b02cb72f8011bf8dc13fe12f3c89ee0067ee229d547ac12fef08014	46a8a1c807ad555bbe8ad19e25e4ca788af3d1662d3de2f7b98c5d9088d35632	c2b3818bd8b03b99977c369ba1285606270d1a7e5b24ebedc6e0a9543e732efb	31200edcf6d28ac954b7206aec28988830a68f0159b6ac178e7a891aa759f1c2	0	0	True
150	150	2	ge4tag	radial_mass__category__plus_max_drbb	ge4tag::radial_mass__category__plus_max_drbb	radial	4	0	0	31.387176513671875	True	4	0	True	[]	False	0.5837584148550466	0.27881930648157427	4348	4965	3161.9953565788364	1909	1132	4260	1412	59ca7aac1fcd2c9ec9a8f7dd79754fb3b70aec8b7742067fd1ade63e99e7f01a	f988ab5b510ac068f56311c48e3d960031aecbf942d414c871d6535a9eecac02	02f6da5936dc12263f8225edbfeac6d62ca498896776982d99bbea35d7adbb28	c12b7eaad0e5388c7bb4821361f16750fe093d1cf8e20bf439f0efd73f076ea0	0	0	True
151	151	2	ge4tag	radial_mass__category__plus_mhh	ge4tag::radial_mass__category__plus_mhh	radial	4	0	0	35.496479511260986	True	4	0	True	[]	False	0.5844813116238247	0.2851690300525809	4361	4966	3197.1781963447056	1909	1096	4260	1382	0b78cfa1c0e7b5a79d5f0a2d1024d651e78ebd5cdb279eb3a0cf43810c87c08d	a91cfc35cc42b97e1e10025c7e152cc5c2b62314691d204b3be65ebc0037a13d	650a3bb75152ac3a344361ce1e76f449cf0ecd07047bb532d2458719a8ad2604	6ba1c666d6796be980f3e78dc2dcd2ec6e6af3f31d3ead0b8fc3bc376e1bcfd3	0	0	True
152	152	2	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::radial_mass__category__plus_mhh_and_abs_h_delta_eta	radial	4	0	0	73.28719401359558	True	4	0	True	[]	True	0.5864064999874256	0.28514287249002196	4378	4943	3135.9963527373166	1909	1096	4260	1382	62cc0f4f4a5de83a9c0f091d301437d453eef541d6fffb47b1a73e61de954566	a91cfc35cc42b97e1e10025c7e152cc5c2b62314691d204b3be65ebc0037a13d	43b7717b2e68bdbbd5e7dd45d6acaaf5a12ffdfeebc7f5c95f5e03e684ef7c72	ee3fb80f4ddd3f375af00c553a39a56be5940fa8dfd922272c8b1ffd1644feb1	0	0	True
153	153	2	ge4tag	symmetric_rectangular_mass__category__mass_only	ge4tag::symmetric_rectangular_mass__category__mass_only	symmetric_rectangular	4	0	0	23.499646425247192	True	4	0	True	[]	False	0.5858853789534307	0.28970519069722267	4373	5002	3225.3708929581044	1909	1101	4260	1418	887e2b7490283446883acf81d626820bc5eb515d4ff1b8abe0097ab12af15570	a86af9d1f220056b1fd4034b0c3a27432f8317d90fac97a01783c719d1283bc6	e8410e3cc39c7ad7041600baccc76e5f6819f8a75f5c35ff04fd951960ca2cd3	9d34c9266203066e5d8565a633396dc703033a3b74f4215ebdc4ea1b8218cddf	0	0	True
