population_kind	sample_class	process_or_mode	campaign	transport_id	candidate_rows	coefficient_lookup_key	coefficient_registry_match	generator_weight_transport_class	generator_weight_join_source	generator_weight_join_key	candidate_to_generator_weight_join_exact	source_event_to_candidate_cardinality	candidate_application_semantics	run2_yield_coefficient_per_generator_weight	train_candidate_physical_weight_application_authorized	selected_physical_yield_calculation_authorized
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1839_seed1201839	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1839_seed1201839	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1872279.4500870940	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1869015.9906177925	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1843_seed1201843	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1843_seed1201843	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1875263.9327800840	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1844_seed1201844	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1844_seed1201844	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1862098.1959211132	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1846_seed1201846	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1846_seed1201846	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1862394.4725794668	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1847_seed1201847	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1847_seed1201847	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1868182.1254189763	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1848_seed1201848	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1848_seed1201848	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1881753.0444904932	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1874008.3232476830	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850	1	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850	True	qcd_variable_frozen_fragment	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_physical_normalization_qcd_train_generator_weight_transport_20260729_v1/qcd_train_generator_weight_sidecars.tsv	source_tag,event	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	710871.79058986768	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	702890.72824676033	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	702343.97028930971	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1855_seed1211855	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1855_seed1211855	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	701780.06920898908	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1856_seed1211856	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1856_seed1211856	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	698420.45661507478	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1857_seed1211857	0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1857_seed1211857	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	707113.84123644112	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1890261.4834049181	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9774_seed1209774	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9774_seed1209774	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1867629.5444721980	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9775_seed1209775	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9775_seed1209775	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1872870.6231528683	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9776_seed1209776	1	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9776_seed1209776	True	qcd_variable_frozen_fragment	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_physical_normalization_qcd_train_generator_weight_transport_20260729_v1/qcd_train_generator_weight_sidecars.tsv	source_tag,event	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1894967.6856186805	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9779_seed1209779	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9779_seed1209779	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1867585.3768769868	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9781_seed1209781	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9781_seed1209781	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1846873.6937283925	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1874768.6739070479	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1881211.6859331057	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1875625.8941835034	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1857150.4527509146	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1879116.3131367740	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9792_seed1209792	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9792_seed1209792	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1875682.6730779983	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9794_seed1209794	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9794_seed1209794	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1871437.6740440997	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9796_seed1209796	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9796_seed1209796	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1862050.6897547562	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9798_seed1209798	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9798_seed1209798	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1858968.3735362454	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9799_seed1209799	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9799_seed1209799	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1872164.4225319603	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9801_seed1209801	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9801_seed1209801	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1874346.2446657442	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9806_seed1219806	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9806_seed1219806	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	713688.44073265462	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9808_seed1219808	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9808_seed1219808	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	705146.08089031940	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	701170.29769238893	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9811_seed1219811	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9811_seed1219811	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	708477.08872528880	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9812_seed1219812	0	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9812_seed1219812	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	700899.82427002094	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1036_seed1201036	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1036_seed1201036	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1882438.8908430543	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1038_seed1201038	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1038_seed1201038	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1887875.3526337551	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1041_seed1201041	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1041_seed1201041	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1880549.5671739620	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1053_seed1201053	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1053_seed1201053	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1878516.0880963014	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1091_seed1201091	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1091_seed1201091	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1882976.1892483005	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1094_seed1201094	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1094_seed1201094	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1864038.8789567086	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1102_seed1201102	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1102_seed1201102	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1872221.9073788693	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1104_seed1201104	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1104_seed1201104	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1877319.1852280310	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1105_seed1201105	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1105_seed1201105	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1881100.4345131499	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	706324.71346041176	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	708856.72026338819	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1150_seed1221150	1	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1150_seed1221150	True	qcd_uniform_constant	frozen_qcd_uniform_constant	event	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	454432.78274241870	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1151_seed1221151	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1151_seed1221151	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	454846.31108614082	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1152_seed1221152	1	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1152_seed1221152	True	qcd_uniform_constant	frozen_qcd_uniform_constant	event	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	452282.06135817200	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1154_seed1221154	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1154_seed1221154	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	451426.97311244288	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1155_seed1221155	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1155_seed1221155	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	451170.79774705135	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1157_seed1221157	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1157_seed1221157	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	450969.51165244018	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1159_seed1221159	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1159_seed1221159	True	qcd_uniform_constant	frozen_qcd_uniform_constant	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	450631.81330570543	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1161_seed1221161	1	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1161_seed1221161	True	qcd_uniform_constant	frozen_qcd_uniform_constant	event	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	454927.10459173651	True	False
