population_kind	sample_class	process_or_mode	campaign	transport_id	raw_candidate_rows	signed_physical_yield	sum_squared_physical_weights	effective_events	negative_weight_rows	zero_weight_rows	positive_weight_rows	yield_scope
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_068	65	0.93480376265684983	0.013443970379652316	65.000000000000256	0	0	65	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_069	67	0.96510365627056605	0.013901866676818158	66.999999999999872	0	0	67	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_070	49	0.7088451102137745	0.010254314087224046	48.999999999999979	0	0	49	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_071	52	0.74814495467568143	0.01076386294628225	52.000000000000043	0	0	52	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_072	74	1.0666014265618815	0.015373494637078865	74.000000000000313	0	0	74	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_073	58	0.83608595679492681	0.012052409088787743	57.999999999999929	0	0	58	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_074	58	0.84085141551819942	0.012190191430671727	57.999999999999957	0	0	58	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_075	44	0.63151917634883714	0.0090640106840071295	43.999999999999993	0	0	44	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_076	53	0.76324790600481351	0.010991459736240213	53.000000000000121	0	0	53	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_077	69	0.99506466836559671	0.014350053539558469	69.000000000000043	0	0	69	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_078	63	0.90555582991742656	0.013016370811070519	62.999999999999723	0	0	63	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_079	55	0.79125929611369317	0.011383477703387943	55.000000000000028	0	0	55	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_080	61	0.88206799915832956	0.012754818936707799	61.000000000000249	0	0	61	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_081	58	0.83844344693689266	0.01212047265019682	58.000000000000192	0	0	58	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_082	65	0.93513406943160671	0.013453472735564919	64.999999999999801	0	0	65	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_083	57	0.82192719901244249	0.011852005622393656	57.000000000000071	0	0	57	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_084	59	0.84412910040141531	0.012077185392279702	59.000000000000021	0	0	59	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_085	60	0.86014348076490632	0.01233078012503948	59.999999999999993	0	0	60	train_partition_contribution_only
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k	612	1.2079505132892336	0.0023842229453524284	612.00000000001546	0	0	612	train_partition_contribution_only
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k	691	1.3510417186992654	0.0026415538721647224	691.0000000000158	0	0	691	train_partition_contribution_only
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9404_10k	635	1.2538316203617965	0.0024757381609749945	634.99999999998658	0	0	635	train_partition_contribution_only
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9405_10k	605	1.192723710770633	0.0023513881822057586	604.99999999999341	0	0	605	train_partition_contribution_only
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9406_10k	645	1.2662263118713835	0.0024857815083339026	645.00000000001558	0	0	645	train_partition_contribution_only
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9407_10k	639	1.2606537299639109	0.0024870858010515406	638.99999999999466	0	0	639	train_partition_contribution_only
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9408_10k	617	1.2139667462773849	0.0023885174409518889	616.99999999999375	0	0	617	train_partition_contribution_only
