sample_class	process_or_mode	campaign	source_scope	source_path	source_tag	field	value	status	canonical_field	supersession_reason
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job9_bin0_shard9782_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job9_bin0_shard9782_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782	seed	1209782	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job9_bin0_shard9782_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782	shard_id	9782	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job10_bin0_shard9783_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job10_bin0_shard9783_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job10_bin0_shard9783_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job10_bin0_shard9783_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783	seed	1209783	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job10_bin0_shard9783_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783	shard_id	9783	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job11_bin0_shard9784_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job11_bin0_shard9784_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job11_bin0_shard9784_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job11_bin0_shard9784_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784	seed	1209784	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job11_bin0_shard9784_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784	shard_id	9784	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job12_bin0_shard9785_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9785_seed1209785	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job12_bin0_shard9785_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9785_seed1209785	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job12_bin0_shard9785_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9785_seed1209785	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job12_bin0_shard9785_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9785_seed1209785	seed	1209785	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job12_bin0_shard9785_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9785_seed1209785	shard_id	9785	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job13_bin0_shard9786_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9786_seed1209786	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job13_bin0_shard9786_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9786_seed1209786	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job13_bin0_shard9786_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9786_seed1209786	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job13_bin0_shard9786_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9786_seed1209786	seed	1209786	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job13_bin0_shard9786_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9786_seed1209786	shard_id	9786	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job14_bin0_shard9787_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job14_bin0_shard9787_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job14_bin0_shard9787_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job14_bin0_shard9787_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787	seed	1209787	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job14_bin0_shard9787_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787	shard_id	9787	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6_59825065_job15_bin0_shard9788_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6_59825065_job15_bin0_shard9788_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6_59825065_job15_bin0_shard9788_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6_59825065_job15_bin0_shard9788_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788	seed	1209788	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_job15_recovery_f2383a3767e6_59825065_job15_bin0_shard9788_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788	shard_id	9788	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job16_bin0_shard9789_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9789_seed1209789	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/receipts/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_59823913_job16_bin0_shard9789_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9789_seed1209789	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
