target_index	fragment_id	sample_class	source_index	process_or_mode	campaign	member_id	final_split	generated_events_frozen	candidate_rows_metadata	root_tree_entries	event_weight_values	sum_generator_weights_candidate	sum_squared_generator_weights_candidate	min_generator_weight_candidate	max_generator_weight_candidate	negative_weight_events	zero_weight_events	positive_weight_events	uniform_event_weights	signed_weight_sample_candidate	bundle_sha256	root_member_sha256	normalization_denominator_authorized	reference_cross_section_assigned	physical_weight_calculated	denominator_source_branch	denominator_value_status	denominator_value_frozen	denominator_use_authorized_within_campaign	cross_campaign_process_aggregation_authorized	process_reference_cross_section_assigned	physical_weight_application_authorized	physical_yield_calculation_authorized
217	217_234d892cbd4ff220	background	461	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	train	10000	316	10000	10000	68795.552253723145	473282.80098947516	6.8795552253723145	6.8795552253723145	0	0	10000	True	False	22f0e9264dd9ce4c1eec94defc4d1992ec266da9712af93f238a1c0519f6027b	a8be1dfe3ec1b9361595d72cc58c4a9af5e4c6301a8c135ebeeb3fe9c7c7f04c	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
218	218_932d1e143c362a8d	background	462	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	train	10000	262	10000	10000	68667.97924041748	471529.1372962406	6.866797924041748	6.866797924041748	0	0	10000	True	False	83ffa3ace0017fbc1c6706b683ee67306fd7dfb64aef2dea54ca66fe7e1c1be8	6bf2a3dcf1ec48e3ac51d880f9cd14a18f4874c013464064d5269696a8b241c6	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
219	219_057031479fa49ccf	background	463	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	train	10000	303	10000	10000	69208.550453186035	478982.34558311972	6.9208550453186035	6.9208550453186035	0	0	10000	True	False	212547f8c67af03f0ae0a0c6a697101f75dd26eeaacec9252f94b8e23a7a52a2	cd60e83dbef35e475025e1138ecf20e139fc2c55f8cb53e825619f9146fddf73	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
220	220_e0150831a31e22e9	background	464	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	train	10000	272	10000	10000	69148.092269897461	478145.86645662528	6.9148092269897461	6.9148092269897461	0	0	10000	True	False	4d1c07ef7d24524c0539dafc349b3276fb06366b3b0c9c55e117255e32ff59fb	4372fb54fa78b954559db9670cb7018d5e84949621d68934493993ce7c2cf87d	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
221	221_2ee66e457fc1dcf6	background	465	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	train	10000	307	10000	10000	69238.748550415039	479400.43008276005	6.9238748550415039	6.9238748550415039	0	0	10000	True	False	09aa71c71c30759da66822f2a572a2e827ea4ef55dde7d66dc51267b5c3be5cd	2be198d84382768d691b9b61583a936faa312ec715045a640b50bb66805e6cbf	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
222	222_d25efb78826598d8	background	466	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	train	10000	292	10000	10000	69230.499267578125	479286.20288381353	6.9230499267578125	6.9230499267578125	0	0	10000	True	False	7609abd18de8d95e4a361acfb89b99be1f1e7bc315938420fea885ed97979179	9fc25b9ca32514b05d2dc6a273f1b593362901a7d46b721e88f561732a4a383f	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
223	223_ef152af7060cc8e4	background	467	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	train	10000	295	10000	10000	68889.169692993164	474571.77009900077	6.8889169692993164	6.8889169692993164	0	0	10000	True	False	9b563c67ebcd5bca240563c62eb92458a2c4d2e013f1aa0bd4a28d6eec55b987	f4f3198429c00739c47d33932c20c76656c287d3ea45931c65ceec111347cba0	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
224	224_2cf858789f0bf8ff	background	468	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard015_10k_bundle.tar.gz	train	10000	294	10000	10000	69182.171821594238	478617.28979525878	6.9182171821594238	6.9182171821594238	0	0	10000	True	False	8a0188a7d1b7effa6e5a42acf27f515025b37179c680c697a3abc59447ca2f08	b644b5bae18cb3d391044c7fc7709def09bad130dcca0b168389124097da9c79	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
225	225_9b034b21b06d1424	background	469	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard016_10k_bundle.tar.gz	train	10000	276	10000	10000	69369.20166015625	481208.61389674246	6.936920166015625	6.936920166015625	0	0	10000	True	False	3bc226fee5dc87734d59c1c935d41e457311823be3f007f6cadc21264bc904bc	5d97d683132092dd3e300be6554b747cd327e685a90cad10eda0f6668f1d8cf5	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
226	226_9d6ceec88729bd2e	background	470	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	train	10000	279	10000	10000	68923.430442810059	475043.92640048766	6.8923430442810059	6.8923430442810059	0	0	10000	True	False	4ee8d47e05a6bc79726b05ae4036b8360faf0cf08fcf7da899e8abc0dd3b72a9	698972c33121ba8e0730fae68e649160c91dc1bd6a0e9a21d9ed0ec581f0b719	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
227	227_32670f625542f39f	background	471	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	train	10000	288	10000	10000	69343.981742858887	480858.78039539466	6.9343981742858887	6.9343981742858887	0	0	10000	True	False	13345d5541bf51e12f890228603740be9e605bd41bc84046e0a6a848d8c3395c	3e3a33771021876b4e3435d945d2d3bb2df75d3ea8dc30c9ed66809b7df20e69	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
228	228_81bdcd6dcd2f0ce5	background	472	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	train	10000	314	10000	10000	69214.901924133301	479070.26483673917	6.9214901924133301	6.9214901924133301	0	0	10000	True	False	8d6bf9812a4ad6572c4d0e448a81524b6deed5e7c9e06e80c48a36e08b6164e9	d13181e72d9c712c6dafb76f932ee769efa09dc7a4de14b0bb78f681f37925af	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
229	229_1f672565b315b4ca	background	473	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	train	10000	285	10000	10000	68847.589492797852	473999.0578968809	6.8847589492797852	6.8847589492797852	0	0	10000	True	False	db4478ed2afd5e829dcb68e77257dcb10fba0278b397eb71dc00a5985c922fd1	b9bf6097d0c13fa60efd0d0d0047a6d7a9891bb78e048972c3a5952eb88db421	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
230	230_afdaba225641c129	background	474	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard022_10k_bundle.tar.gz	train	10000	274	10000	10000	69176.86939239502	478543.92589324788	6.917686939239502	6.917686939239502	0	0	10000	True	False	861cf8d7ed764ad31f94d3768feb0eefd6b7797f0658378b508805c1ded5e6c2	47d9fd7913e69ddf2b892b3210057eab161e574f484795a85e113cecb9ca1285	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
231	231_64d15685e9f1f6bc	background	475	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	train	10000	300	10000	10000	69305.891990661621	480330.66646212549	6.9305891990661621	6.9305891990661621	0	0	10000	True	False	d623fd8d4d747a03eb040049c61e7fbaea1624cdf80cb81bfe29d577756da43d	d54b4c298dcb03e2b1067f79fb59ab55f62ebdd784eefaf7e46956b29a560644	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
232	232_f829f83d0e353604	background	481	tth_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_bundle.tar.gz	train	10000	1189	10000	10000	3309.130072593689	1095.0341837343913	0.3309130072593689	0.3309130072593689	0	0	10000	True	False	d6fbec626026a7c7f1e22f9a1149e8cc0147382c30d33a3cf0a3cefd854daa1f	aeb350531512813665e98932590fa6883c52f3df2957821964316e6847f2b839	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
233	233_3156fbf7b8d701c4	background	483	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2007_10000evt_bundle.tar.gz	train	10000	1222	10000	10000	3304.1998744010925	1091.7736809992196	0.33041998744010925	0.33041998744010925	0	0	10000	True	False	a3124d7f311c20ef90d7a31306b0158ca7eb239a8e890abd8a5ca7a27919f540	81b5f69d363d4696404a3350cd0478fc02da86028131fa3b83b2810163900917	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
234	234_57c3bb2984cf7de2	background	485	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	train	10000	1853	10000	10000	91.307498514652252	0.83370592850032232	0.0091307498514652252	0.0091307498514652252	0	0	10000	True	False	abe32474c405508546d2ab0c36db353fa9a5eaed06913705e27e978fb2c707fc	5b3e48399f3bd75a08a45f4ebbe34c64aedd280f0dbd94266ab602eb0e5979cf	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
235	235_ff6fd211ccb7dd73	background	486	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	train	10000	2016	10000	10000	91.853411868214607	0.84370492718318679	0.0091853411868214607	0.0091853411868214607	0	0	10000	True	False	9faff1e530c15eff5fffaf9e8d8018fa98b28f4bc7d022f054aea09af8ce7f87	a1a871667c52ebfaed87cfc5d716a675009479840d103710b4d4a848673b3814	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
236	236_7e8bfc555bc7a340	background	488	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2207_10000evt_bundle.tar.gz	train	10000	1934	10000	10000	91.619361191987991	0.83941073452279547	0.0091619361191987991	0.0091619361191987991	0	0	10000	True	False	b0e2b5ef811526261908aa210b01bf16d340e1d8481b52e6180035f3afa05803	9364243499e3b16c4e73c3c6f73b813b901154040377745cf40c3831c04affc4	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
237	237_a661c731407e3a0c	background	489	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	train	10000	1072	10000	10000	850.83402693271637	72.391854138654239	0.085083402693271637	0.085083402693271637	0	0	10000	True	False	1b1218e86e8acfa6e405a04e8980cdbb71535555f09cccd4d66ada12958f5885	df8d2afb5aee582bcb995ece206e4ff5b693e856a5c87e07ad36fd6bca528cc8	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
238	238_5328bbad6ff2c5ca	background	490	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2106_10000evt_bundle.tar.gz	train	10000	1019	10000	10000	847.58900105953217	71.840711471709568	0.084758900105953217	0.084758900105953217	0	0	10000	True	False	91d14e61da97bfe66538af7dae55027dbb3ff6cd8e9aeab6f2ccd0077d5a9d87	aea99f16c4a3e09304bbe65fffe04826c3e65ad3770b668f60a4e2f961cf87f1	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
239	239_719e8b9f2358c409	background	491	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2107_10000evt_bundle.tar.gz	train	10000	1078	10000	10000	850.35696625709534	72.310697006197074	0.085035696625709534	0.085035696625709534	0	0	10000	True	False	24e4d3c160286c5a6a1de5b781188a4581abd594f3ec655d292eebbc24f06a87	1062cc0c915c133ed87d63b68fde53dadfdc5830ec2d8d0ef8e5885c69abcd86	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
240	240_f7761917d7f2b075	background	493	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_bundle.tar.gz	train	10000	7	10000	10000	27916.624546051025	77933.792604517861	2.7916624546051025	2.7916624546051025	0	0	10000	True	False	7fbaca008f54929b377ececb96c0d4c6b80032e0ed4052a79e7255c25dff50fa	aafbc8aed85457518ba97f507f86879117997d4954246d336498b35005a3f228	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
241	241_99db975bc72a729b	background	495	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2305_10000evt_bundle.tar.gz	train	10000	8	10000	10000	27993.650436401367	78364.446475543446	2.7993650436401367	2.7993650436401367	0	0	10000	True	False	7f01cab9978516aeff85324b3ca5713bfa9076657f726991766652691625dea1	ecfa25f7a0c4ecab7dc31ba5a2cfa0591bd0de0461de9f03b8e66a1dbcd0b8c0	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
242	242_a02c8ddb52402084	background	496	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2306_10000evt_bundle.tar.gz	train	10000	5	10000	10000	27971.022129058838	78237.80789442992	2.7971022129058838	2.7971022129058838	0	0	10000	True	False	fffbfa841660792f6bd8c5476fe4e6611b15f27a230d0506233f2cda31b7ee3a	6752ec66e16ce35764634ea4e15e27ad6ce746d96e62735de1e35fc7d56e1c06	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
243	243_317ba892b8791887	background	498	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	train	10000	48	10000	10000	3535.7201099395752	1250.1316695831122	0.35357201099395752	0.35357201099395752	0	0	10000	True	False	e9e63c3f3480b582e9f31c393e3926d9a7e32e6f79dba3d97bece0280465bad2	8a4d68dded97bf53675a6138abd31739cef6c623a4b579d31a64b58d323d964c	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
244	244_e1c93f3462732413	background	500	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3402_10kevt_bundle.tar.gz	train	10000	55	10000	10000	3543.0800914764404	1255.3416534616701	0.35430800914764404	0.35430800914764404	0	0	10000	True	False	698ebc23f968aec7f36082e642bed33dbbeb48880f2e766765b7c70ca145828a	eb517b30eb62e4c6250f57777e7dad352661f230568c9191d594a0293fcfd39c	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
245	245_7d4313a7d482874c	background	501	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3403_10kevt_bundle.tar.gz	train	10000	70	10000	10000	3529.7501087188721	1245.9135830000889	0.35297501087188721	0.35297501087188721	0	0	10000	True	False	38d23181dd9c1f1a4d4a78c3709920b3703d015ca38b941681b543171b44dbd2	59b06c189e7063e8e1b11269e742b6fd4fbffab9e6937c06151f646654d654d1	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
246	246_9484cb540858a8cd	background	502	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	train	10000	59	10000	10000	3516.7199373245239	1236.7319117575803	0.35167199373245239	0.35167199373245239	0	0	10000	True	False	42f0ec50364a831d4b97f3826fb873bc640a91d8b20474395c92f487c80264e4	5f020a36040be427288dc414c65c7a953ef7ff40f602efb7ed9bcbd70fffff4f	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
247	247_65aa6c665cd50847	background	505	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	train	10000	7	10000	10000	9147.4002599716187	8367.4931516128836	0.91474002599716187	0.91474002599716187	0	0	10000	True	False	dfb754f753e6f9115fa20824d1ec2c5a7f8166941353e5fb8c5cbfd2beb87614	112c6bfcf3fdad0ea7312fb453b28825e72ac0c4ab763ea4b3f808fdc4da03ae	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
