production_row_index	source_uid	generated_events	broad_eligible_rows	assignment_matchable_rows	transport_class	output_sha256	status
245	2a7c0387348764d1e344a8f7::background::421::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard053_10k_bundle.tar.gz	10000	6393	0	uniform_member_constant	db67486c3d11019cf8ea68333de506583d8761f3002b543c3300afbae2f21823	pass
246	2a8f67ec124cd0c098bf7bbd::background::381::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	10000	6422	0	uniform_member_constant	4c5ef5abdd21eda8c48775a82ff2d1fd7c43589c0a9d0e932a39c7e0a497c99b	pass
247	2f19c1e9254ddc78b50c33ca::background::428::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard061_10k_bundle.tar.gz	10000	6411	0	uniform_member_constant	045e10c166d1253d10e1af5f23f938ae7827da48abdc1f02037148da4dd2aee6	pass
248	339aeb4c863d7330b2b10c24::background::423::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard056_10k_bundle.tar.gz	10000	6516	0	uniform_member_constant	e83256c5be135e69d3b481145de049c56a9e9c63067506b8719589285153bb10	pass
249	352baccfa4ef988207d36507::background::439::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard073_10k_bundle.tar.gz	10000	6456	0	uniform_member_constant	1e9e74141bea55a1ec923bddfed884c16c9b4739722b6e4a7e1aa77b99443ed5	pass
250	3c57654e77649c4d051b386e::background::344::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard018_event_summary.parquet	10000	6580	0	uniform_member_constant	08f94bc81fe550b420103f1e2364ea93cece87848870679be4d1cfb136c835bd	pass
251	4298e3a1d402c2443115f116::background::400::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	10000	6496	0	uniform_member_constant	ca13bfe2cf91ad768828d033beb8e168bbfb2f0ce215384e7ae3c2bdd7545fe8	pass
252	44b0090fd1f705d63820afcc::background::404::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_bundle.tar.gz	10000	6442	0	uniform_member_constant	24c748949ae0f805cf8e69e01a18066ec225684c5ce4a35afb37ff359796d1ff	pass
253	44c963c46040b117925f2752::background::418::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard050_10k_bundle.tar.gz	10000	6449	0	uniform_member_constant	85510fa38dcfedff12126cb93b4d1560724d49f4813ff3cd8a4e88937bd0fd55	pass
254	45769e5a1a14b913092bc190::background::339::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard012_event_summary.parquet	10000	6635	0	uniform_member_constant	2c3cb88fe2e5720142fad8ac1bfd571748de6d9de38536d55cd7f2b88802fe3b	pass
255	48a9ecd95acadd0e4921e4c7::background::395::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	10000	6381	0	uniform_member_constant	de748909f5216e6707fcf36b96b64dd53936130fc3d2a2e679994ad1cb02ef19	pass
256	4e58a8f1c085735911c8ea56::background::392::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	10000	6419	0	uniform_member_constant	62974961d8774f68640bfc1e71466564b604d0e82362f39cd3481eb344bc1e92	pass
257	4f1e219173f9a046578e39a5::background::327::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard007_event_summary.parquet	10000	6599	0	uniform_member_constant	78d56ea3c86a03c56cf995658adc4585694ed66cae2502e866c6c9e367df6629	pass
258	51cf8078801992c04d6ce933::background::403::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_bundle.tar.gz	10000	6357	0	uniform_member_constant	e9106fe980ecdaefe10fcefc33307ccbf8cf3e2e2e7e00d38c66a2b754f53989	pass
259	56030d6bc179bd05eafe89e4::background::397::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard026_10k_bundle.tar.gz	10000	6471	0	uniform_member_constant	044cac7a6f65f66f97410f3ab027f71211a75cb59595e4cf8c7b6070cc210365	pass
260	5a235681023ea8bbb34fd880::background::427::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard060_10k_bundle.tar.gz	10000	6469	0	uniform_member_constant	8b211861d4c1f68bc1f63906466f81c750531e468a2ad4dc7e64d98652a9f95d	pass
261	5bbd2742ab71e70d654ef04a::background::430::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard063_10k_bundle.tar.gz	10000	6480	0	uniform_member_constant	cb44f55024b70c88bcc93aa1f43719bc1ba9c8b9772dfd34952604079c30da3b	pass
262	5e159a0bd05bcc78e15649dc::background::337::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard009_event_summary.parquet	10000	6595	0	uniform_member_constant	f8f8465d184705d6cc082b3d05ddf4336f65ed3d3992a089b5fd7b5731984b69	pass
263	60f74bcb0e8a5add37f7d9e2::background::413::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_bundle.tar.gz	10000	6389	0	uniform_member_constant	04e37ce2802ce136d9dc1d5cdc1107786002576c10e634363976d468d360afc9	pass
264	62dd49b2bea9dfe6921816e0::background::326::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard003_event_summary.parquet	10000	6558	0	uniform_member_constant	65db23b33c54664976a20ad0be98230a32d16b92731ff25bf16dd9857b8a154c	pass
265	6319a5d14f1a753e3c730c36::background::402::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard031_10k_bundle.tar.gz	10000	6511	0	uniform_member_constant	b0a7501a0a188907301d6562671125435e99463cc19af3a04a67df0a40213ced	pass
266	6ddaaf7b411d1bb16228ee96::background::389::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	10000	6469	0	uniform_member_constant	971eb2df9b76fd68fbff2fae89761a53f5c67e6963604aba2f1aeb6d9ad8c315	pass
267	6e539dd7dfbd7a0f6f44fc9c::background::410::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_bundle.tar.gz	10000	6465	0	uniform_member_constant	dfde7a61aa1c648253d20e67dc610bf3e17bfe87eb93322b9c2c2d5ebf2ac7ad	pass
268	6ecca2088df38f9e020e8460::background::382::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	10000	6473	0	uniform_member_constant	2ba02de949e14a2f5a3f8bc5dafdb41f93ba611e34597c23928f9bce509ccc91	pass
269	6fef608fcd9a48cea05e0ac2::background::333::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard004_event_summary.parquet	10000	6627	0	uniform_member_constant	c6f066c3d7488e8dd967b970647bd89fc20e7cf374450df9a9b39eff09c1d5c2	pass
270	7325d8e32e2b28a75f57667e::background::345::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard019_event_summary.parquet	10000	6654	0	uniform_member_constant	694a638d859a900d89d507cb34583c4984e3ff797f003489f43fb6587571a1bd	pass
271	742224b085e2e09059811354::background::438::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_bundle.tar.gz	10000	6464	0	uniform_member_constant	0bef3a5effce40d1d7e15aa571ae94671f842bb41e812cae411cef56d0a6c4e5	pass
272	794d2039b5bb4aad54eef557::background::437::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_bundle.tar.gz	10000	6467	0	uniform_member_constant	2f553e435c6da45cfc19d3cbeaf44d4d640b5dfd5a7600bb0d12b868b39db422	pass
273	7b270a89fd2b65f7cfdbab53::background::431::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz	10000	6383	0	uniform_member_constant	e35c1eab3bfad2ced5c9ed21ba56b91f1b681f7b150b3b0fdefaa91ccc34d098	pass
274	7ec20e752ae2d4dbf2b268eb::background::330::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard000_event_summary.parquet	10000	6628	0	uniform_member_constant	71570d1483c5fa722468454f7e8a6bcd7fdd554cfcc95342c29018d57bc5c83f	pass
275	7f3d2f506f599688947055f7::background::383::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	10000	6416	0	uniform_member_constant	5e8dc6f0b9322e9a3d8aeeea300f0870bd6ef35edd8cef5567849c80bf51d1c1	pass
276	7f85bc41fcf2f1234d2e9cdd::background::338::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard011_event_summary.parquet	10000	6567	0	uniform_member_constant	ca935bab94c596d325245df99f0c2f0ecffe86d799831fb3e55b2258429c2d1c	pass
277	827fd5c22c0ff2667e557383::background::424::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_bundle.tar.gz	10000	6413	0	uniform_member_constant	24f0bbce4b26926d24dfe064108d26796b58b68f65fcbdfb238931a4b3e1360a	pass
278	84f08406cedb048d5f986059::background::408::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz	10000	6427	0	uniform_member_constant	1ff5959958923445a2e0d8d86e6ad96152a15f5b42542f294bee570f5af91c1f	pass
279	8daadf85d04b29fd70d1b32f::background::420::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_bundle.tar.gz	10000	6463	0	uniform_member_constant	53fce45fd1e9342bc61498c04f827ea7e8941fd54c363e2e087909418e1260fb	pass
280	8f41fdd666080ce44bdd43c5::background::329::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard009_event_summary.parquet	10000	6676	0	uniform_member_constant	3ac9459cc3734b311dc5aa2ec1bbb658a007655498082cc224bd26a06c86c7f0	pass
281	93586c35829871bb0bf7823c::background::325::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard002_event_summary.parquet	10000	6572	0	uniform_member_constant	930efbd4f9d3c8f664c654b0356273166d28c43df473b121e38528fdb7af8530	pass
282	9469a2a367f8b919dc1dc3d9::background::434::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz	10000	6397	0	uniform_member_constant	1a71d0b5ef495e4bc754dfcda94dd830a8a5196b507105b44fdf387878bfec0c	pass
283	949cf023bb5efb88e9e4ecb2::background::332::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard002_event_summary.parquet	10000	6661	0	uniform_member_constant	02b8884d4a51434f8575671139e27c38ab563e556fafb0629aac245fb77a5bb6	pass
284	94d4f046f8102bec1240f515::background::429::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard062_10k_bundle.tar.gz	10000	6435	0	uniform_member_constant	4f3cf8876c264748109c1468a37aa4dcc26a745dbaed2d1b10b82f3b6912045f	pass
285	9638868e2172e96b52a3f58c::background::334::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard005_event_summary.parquet	10000	6758	0	uniform_member_constant	71b3ea429258bc4e88a7fd2de2f4e22b8fa5ea6ce9453a73b8169b846b983c8b	pass
286	98171249eef4d6f22e76b4f8::background::390::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	10000	6409	0	uniform_member_constant	3d749d5299172a1e31f0e3f13461c72d81f559388222754f6b50a26e7108bb82	pass
287	9e0bec62ea0ce2ff4577fa44::background::401::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard030_10k_bundle.tar.gz	10000	6418	0	uniform_member_constant	a1a11320689be584dc4eea6fc8e423064a948a4bab80006992e82744cde7bf42	pass
288	9e82d9d7495c5770b58a0a91::background::393::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	10000	6477	0	uniform_member_constant	a625fb013b97e634193ffb031726c8cbb2ae2e79718fbed03fe7e12337a29453	pass
289	a4cf18868e86c0c5ff2067d0::background::417::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	10000	6421	0	uniform_member_constant	039c5f8a0584b3d2fcd7b1d5ab5e3ad8083888aefe09882615256b795dd337b3	pass
290	a7a44bc5e84733c1949c5e92::background::440::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	10000	6519	0	uniform_member_constant	1fe0715d31edba23a14032e44933b211e53ff9596226020f5f95acc069fae306	pass
291	a87f47c0546eeca95d1b21d9::background::331::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard001_event_summary.parquet	10000	6646	0	uniform_member_constant	c2cc959ed5793d8d8532ab2072d95051610df49cffc145be5a23cc2e3943f003	pass
292	ad1cd5b1aa0b24960ff445e9::background::387::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard015_10k_bundle.tar.gz	10000	6461	0	uniform_member_constant	dd29ca0f78d3c0ec6570ab3f9e3a3dbaed7e889fe5a6682b610f795d717ce52e	pass
293	b2ea0b57f02d32c5d9dfd646::background::398::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard027_10k_bundle.tar.gz	10000	6532	0	uniform_member_constant	a05543271a2ff20eb6bc8adc8fd29502109fa30ab4de6176f8c20c1d1e256f9d	pass
294	b52313e8cb66586582d09297::background::328::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard008_event_summary.parquet	10000	6611	0	uniform_member_constant	b814c158dcf47ff2904f3c5294c5177eddafa6c3c52508b9d627d37805fe1b86	pass
295	b5ee1278b28f90289d44af50::background::405::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_bundle.tar.gz	10000	6385	0	uniform_member_constant	27744e656075254e015a67f8539475735fbf59e95df6bbc315e2ecaf90e0dbb4	pass
296	ba1880f113a8b089c6ef7865::background::343::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard017_event_summary.parquet	10000	6607	0	uniform_member_constant	c27974696156a73f4144fd0753bffc421499344c20cb36a8b8cef86b980b8340	pass
297	bcb339e2e29d437d1f523598::background::407::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_bundle.tar.gz	10000	6454	0	uniform_member_constant	ebbb583d37a489dc1177f0585205ab19b978ced00c308d0eb1373106b6be1ff7	pass
298	d3ccca5128c2fdb212911a93::background::414::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard046_10k_bundle.tar.gz	10000	6491	0	uniform_member_constant	0e18faaa8718649c992d8c83d93575884e3318d5b3461583dc330e20f8898406	pass
299	d40f85c7143b7f9894499b9f::background::388::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard016_10k_bundle.tar.gz	10000	6371	0	uniform_member_constant	7224507f62e1c78848ec7bcfd2e0058f709059f5b05b29d23851e550806416a9	pass
300	d5f350f87e8b9964fd47c6c4::background::396::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard025_10k_bundle.tar.gz	10000	6386	0	uniform_member_constant	0de2f59489ce394a0dae6007445910b45c36324da977db563fcbdbbd25f5a5bc	pass
301	d851555557986be4b7e0510a::background::385::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	10000	6495	0	uniform_member_constant	f2d23e6bdd8818d4a7a76372eb7c197e7ff2de004e80ae34c9e98964c0327590	pass
302	d98c5fe7043d6cacb315c6d0::background::411::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_bundle.tar.gz	10000	6546	0	uniform_member_constant	59f786e95bfc1fbec32b1d95be3fd4592cd34749866d062286b38d93c9c372dc	pass
303	dc22938180b8a475a1145b22::background::324::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard001_event_summary.parquet	10000	6607	0	uniform_member_constant	7889e7d6d4119c7660be4f17b8caab70083b69530ae6eaddd9af6beb7a73795a	pass
304	e21bcb6f34e52a134041a317::background::425::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard058_10k_bundle.tar.gz	10000	6404	0	uniform_member_constant	41996177ca522026dbc57f2c92ec3047985a7d17d934b53a8deeeda5e2cd310c	pass
305	e2e1045cd38dfcd0a9bd664d::background::435::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	10000	6465	0	uniform_member_constant	407a6f788c209a8511a7db0ba2face63d34fef765ebc4cd26ac3de6557abf472	pass
306	e62192a7cb0f4d252b3469d1::background::416::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard048_10k_bundle.tar.gz	10000	6457	0	uniform_member_constant	ea1fbe0ec94d8a256d42d276071afd838e199e65b99aca2ac7bde9fcd29a0727	pass
307	e94d61dcf38dfbeb35d97c00::background::406::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_bundle.tar.gz	10000	6549	0	uniform_member_constant	6a6c8069a8624f1310c348e02acf8b996621b61329f70d02242ac270bfab5754	pass
308	ebe12edd8f83f24f4947eb80::background::399::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard028_10k_bundle.tar.gz	10000	6371	0	uniform_member_constant	f412291cefdc01e4de7d8703e698aa2e6aa56b0a5e00855100cf8f1a05abacac	pass
309	f4b6e2721a3222baf2452d0c::background::436::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard070_10k_bundle.tar.gz	10000	6487	0	uniform_member_constant	e530a2c53649475b1bcb763cd2c1af8da4237b8db8cde1c2feca37392a926dcd	pass
310	f94be1e794a18f8029e054ad::background::341::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard014_event_summary.parquet	10000	6672	0	uniform_member_constant	dfdea9873531e97f06b6bc49764d65406b2625c8c7c67fe5fde3f3c14b35a45a	pass
311	f9a1fcf42412823ab3d16a6e::background::335::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard006_event_summary.parquet	10000	6703	0	uniform_member_constant	dc0f384309e2d1e0d6d4c5e8608bbfde3af0a5cbc61b25adce474a63b82f7432	pass
312	ffa2f4f3518c84d5cc907659::background::422::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard055_10k_bundle.tar.gz	10000	6488	0	uniform_member_constant	204c14d717996f8f4329e8aa87e88625d1237af912097c37d4e7e1b06c58e59f	pass
313	1255c2f2d6134d2e34bcb053::background::481::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_pilot_shard1001_10000evt_bundle.tar.gz	10000	9210	0	uniform_member_constant	00a42661e0f192922c6699a04b11592cd3211dcfb43b8f444a866561e567a24f	pass
314	5bb3459b72f6233eef9887ef::background::483::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2007_10000evt_bundle.tar.gz	10000	9190	0	uniform_member_constant	312c0fb279e9e90df08c1869232437df9fd5a30efad8efbfe713deb75120f189	pass
315	89bdf3a3353582c2558f715d::background::486::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	10000	9941	0	uniform_member_constant	999a85c2b1975153b087bfd04f3b2a02883c57be1e07ed5330daca3a23151422	pass
316	b4a82a790daca296e3c2df7f::background::488::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2207_10000evt_bundle.tar.gz	10000	9934	0	uniform_member_constant	809fffb328c7b6eac27e4f18b1be21a1d67250feb45eab3975bb037401dee223	pass
317	c1d20591c2e9ebe1f88a03fa::background::485::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	10000	9932	0	uniform_member_constant	3705723efd1f61b891810b9fe38d81ed422e3efb1c80386e6376a90dd432b70e	pass
318	5789fcccf8be7da15e3fe6a7::background::502::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3404_10kevt_bundle.tar.gz	10000	7887	0	uniform_member_constant	382f8b8ddbd9071de640572849fec21a539f0e2d3e677a0a73a4608af4538c7a	pass
319	85088f1356342f7e511e9439::background::498::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	10000	7881	0	uniform_member_constant	71d46e2088a1ac3ce86b4eaeb9e314aeda96a92d0b43b584a878e26804fdf699	pass
320	d97fa8db39d859b8ec40a988::background::501::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3403_10kevt_bundle.tar.gz	10000	7844	0	uniform_member_constant	117c7bd5b2c647ca8865711a0ab86af00f3664642c42e526fc8522a80ddfb86f	pass
