sample_class	process_or_mode	campaign	search_root	artifact_path	bytes	artifact_types	event_payload	content_opened
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/focused_signal_content_audit/signal_artifact_interpretation.txt	1197		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/seed_collision_audit/seed_hits.csv	3795		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/seed_collision_audit/seed_audit_summary.json	394		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/forced_decay_pythia_failure/diagnostic.txt	27412		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/forced_decay_local_lhe_probe/run_probe.sh	2640		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/forced_decay_local_lhe_probe/probe.log	9202		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/forced_decay_local_lhe_probe/zh4b_forced_converter.log	3984		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/forced_decay_local_lhe_probe/zz4b_forced_converter.log	3984		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/forced_decay_old_converter_probe/zh4b_forced.log	3988		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/forced_decay_old_converter_probe/zz4b_forced.log	3988		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/four_successful_pilot_audit/receipt_summary.tsv	1838	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/four_successful_pilot_audit/eos_validation.tsv	1070		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/four_successful_pilot_audit/proven_wavea_storage_projection.json	865		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/four_successful_pilot_audit/roundtrip/run_four_pilot_roundtrip.sh	8573		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/four_successful_pilot_audit/roundtrip/roundtrip_validation.tsv	817		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/four_successful_pilot_audit/roundtrip/qcd_bbbb_general_contents.txt	1100		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/four_successful_pilot_audit/roundtrip/qcd_bbbb_iht400to600_contents.txt	1140		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/four_successful_pilot_audit/roundtrip/ttbar_inclusive_contents.txt	1090		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/four_successful_pilot_audit/roundtrip/zbbbb_contents.txt	990		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/forced_lhe_structure_audit/lhe_structure_summary.json	2840		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/unified_background_5m_wavea_pilots_20260720_retry1/forced_lhe_structure_audit/lhe_structure_summary.txt	9033		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_itemdata.txt	1168		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/unified_background_5m_wavea_proven111_20260720_v1_qcd_bbbb_general.sub	2159		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_dryrun.txt	16828		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_itemdata.txt	1224		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/unified_background_5m_wavea_proven111_20260720_v1_qcd_bbbb_iht400to600.sub	2199		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_dryrun.txt	17288		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_itemdata.txt	6134		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/unified_background_5m_wavea_proven111_20260720_v1_ttbar_inclusive.sub	2160		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_dryrun.txt	80647		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_itemdata.txt	649		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/unified_background_5m_wavea_proven111_20260720_v1_zbbbb.sub	2061		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_dryrun.txt	10816		False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/unified_background_5m_wavea_proven111_20260720_v1_manifest.csv	69768	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_proven111_20260720_v1/submit_after_authorization.sh	878	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard7_3601605_6_receipt.json	1906	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard13_3601605_12_receipt.json	1907	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard6_3601605_5_receipt.json	1904	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard8_3601605_7_receipt.json	1906	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard20_3601605_19_receipt.json	1907	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard2_3601605_1_receipt.json	1906	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard18_3601605_17_receipt.json	1907	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard36_3601605_35_receipt.json	1907	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard21_3601605_20_receipt.json	1907	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard24_3601605_23_receipt.json	1913	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard34_3601605_33_receipt.json	1912	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard29_3601605_28_receipt.json	1912	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard4_3601605_3_receipt.json	1912	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard51_3601605_50_receipt.json	1907	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard30_3601605_29_receipt.json	1906	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard41_3601605_40_receipt.json	1907	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard27_3601605_26_receipt.json	1907	manifest_or_submission_record	False	False
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_proven111_20260720_v1/receipts/ttbar_inclusive_shard22_3601605_21_receipt.json	1907	manifest_or_submission_record	False	False
