seed,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
27,v2_higher_purity,0.875,0.75,22.855698291515353,27470.459141817457,0.0008320100575502507,0.13789913288659525,0.008320100575502505,41,29,19.032689782620853,13.916279131917697
28,v2_single_seed_best,0.7,0.5,127.87663544263384,455707.3307990209,0.00028061131959062306,0.18942975325002806,0.0028061131959062303,181,439,105.78978347748978,205.07536213091996
28,v2_single_seed_next,0.725,0.5,118.56163336985247,406197.19443328236,0.0002918819602761342,0.1860268850503412,0.0029188196027613413,169,382,98.16674581858987,177.0336803188476
28,v2_loose_mid,0.775,0.5,98.41713509359171,275236.92704104696,0.00035757242369921694,0.1875933195211089,0.003575724236992169,141,241,81.53765685531984,108.44090782641527
28,v2_loose_best_sqrtB,0.8,0.5,91.48789286115394,223160.78881023536,0.00040996401450682545,0.19366657903760526,0.004099640145068254,129,192,75.65147950686577,81.26644948006994
28,v2_nominal_balanced,0.825,0.525,76.8385462392645,185742.97453196472,0.0004136821133228986,0.1782883400363529,0.004136821133228987,110,148,63.65404045246702,62.23211060174823
28,v2_multiseed_median_best,0.825,0.55,74.21157574102621,173741.35531628222,0.0004271382343364939,0.1780410105266506,0.004271382343364939,107,142,61.53131586440064,58.14714523494409
28,v2_tighter_qcd,0.85,0.55,58.36934919896499,123507.36786866038,0.00047259811464070585,0.16608806213643365,0.004725981146407058,88,97,48.66789019207368,36.50754075255623
28,v2_higher_purity,0.875,0.75,27.797372482382734,50819.20920855751,0.0005469855378564587,0.12330758589102475,0.005469855378564588,49,37,23.69318748548527,20.89188989274082
29,v2_single_seed_best,0.7,0.5,126.89206035222897,490355.5471442195,0.00025877561922412287,0.18120864077706897,0.0025877561922412282,191,462,101.8060395524688,222.02989315587675
29,v2_single_seed_next,0.725,0.5,119.88977104292792,421847.20340276527,0.0002842018865500485,0.1845884587628747,0.0028420188655004846,181,396,96.2236572848798,184.84010517111506
29,v2_loose_mid,0.775,0.5,102.54282492845351,307953.127646358,0.00033298192394463975,0.18478340599576254,0.003329819239446397,150,279,81.98503003950596,122.55119239898885
29,v2_loose_best_sqrtB,0.8,0.5,82.15475902586682,270519.1163063215,0.0003036929890486524,0.1579551339245966,0.0030369298904865238,128,240,66.20021961441947,104.24886465517652
29,v2_nominal_balanced,0.825,0.525,70.64169511832694,193670.51855371636,0.00036475192840842107,0.16052007513220737,0.0036475192840842107,108,162,56.7862929664008,67.8099399369675
29,v2_multiseed_median_best,0.825,0.55,70.48699461199783,165780.79521189406,0.0004251819067576815,0.17311786381176167,0.004251819067576814,106,151,56.54554875488261,82.49795667604909
